,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
SAN ANDRES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,0,0,0,1,0,1,1
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,2,0,8,5,10,5,15
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,0,0,3,1,3,1,4
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,2,1,17,20,19,21,40
SAN BORJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,3,4,30,17,33,21,54
SAN BUENA VENTURA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,0,0,10,4,10,4,14
SAN IGNACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,0,0,2,3,2,3,5
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,3,1,37,33,40,34,74
SAN JAVIER(BNI),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,3,0,0,0,3,0,3
SAN JAVIER(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,0,0,7,8,7,8,15
SAN JOSE DE CHIQUITOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,2,2,0,0,2,2,4
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,1,2,10,8,11,10,21
SAN JULIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,9,6,24,20,33,26,59
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,0,0,9,10,9,10,19
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,2,0,5,11,7,11,18
SAN LUCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,6,4,97,86,103,90,193
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,0,0,3,2,3,2,5
SAN PABLO DE LIPEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,0,1,0,0,0,1,1
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,15,11,58,43,73,54,127
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,2,1,2,2,4,3,7
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,0,0,2,1,2,1,3
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,0,0,7,1,7,1,8
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,0,4,4,18,4,22,26
SAN RAFAEL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,0,1,5,5,5,6,11
SAN RAMON SCZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,0,0,1,1,1,1,2
SANTA ANA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,13,11,2,3,15,14,29
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,10,11,46,41,56,52,108
SANTA ROSA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,0,0,3,2,3,2,5
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,0,0,2,4,2,4,6
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,0,0,3,2,3,2,5
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,1,0,7,10,8,10,18
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,2,2,1,0,3,2,5
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,1,0,0,0,1,0,1
SANTIVAÑES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,1,1,2,4,3,5,8
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,1,1,9,15,10,16,26
SAPAHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,8,6,16,10,24,16,40
SENA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,1,2,10,12,11,14,25
SHINAOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,0,0,7,8,7,8,15
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,2,2,11,10,13,12,25
SICAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,0,2,7,7,7,9,16
SIPE SIPE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,2,2,22,19,24,21,45
SOPACHUY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,0,0,31,18,31,18,49
SORACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,3,1,15,17,18,18,36
SORATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,28,22,31,33,59,55,114
SUCRE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,2,1,12,7,14,8,22
TACACOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,0,1,2,0,2,1,3
TACOBAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,3,2,28,23,31,25,56
TACOPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,0,3,12,11,12,14,26
TAHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,0,0,2,2,2,2,4
TAPACARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,3,5,29,32,32,37,69
TARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,5,3,42,34,47,37,84
TARACO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,2,0,0,3,2,3,5
TARATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,0,1,14,6,14,7,21
TARIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,12,17,88,100,100,117,217
TARVITA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,4,3,42,37,46,40,86
TEOPONTE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,0,2,7,10,7,12,19
TIAWANACU,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,0,0,6,6,6,6,12
TINGUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,22,14,62,47,84,61,145
TIPUANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,0,0,3,2,3,2,5
TIQUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,6,5,70,59,76,64,140
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,3,5,20,37,23,42,65
TOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,0,0,10,11,10,11,21
TOLATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,0,0,4,3,4,3,7
TOLEDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,0,2,6,3,6,5,11
TOMAVE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,5,4,20,34,25,38,63
TOMINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,2,2,14,17,16,19,35
TORO TORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,5,4,32,30,37,34,71
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,8,2,34,21,42,23,65
TOTORA(ORR),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,1,2,1,2,2,4,6
TRIGAL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,0,0,0,2,0,2,2
TRINIDAD,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,4,1,9,3,13,4,17
TUPIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,7,3,67,15,74,18,92
UMALA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,3,1,11,10,14,11,25
UNCIA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,3,4,29,27,32,31,63
URIONDO (A. CONCEPCION),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,0,1,4,5,4,6,10
UYUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,2,2,16,12,18,14,32
VACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,0,0,0,1,0,1,1
VALLEGRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,0,0,3,4,3,4,7
VIACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,3,2,11,7,14,9,23
VILA VILA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,0,0,10,15,10,15,25
VILLA CHARCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,3,1,31,21,34,22,56
VILLA MONTES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,2,1,3,6,5,7,12
VILLA NUEVA (LOMA ALTA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,0,0,6,1,6,1,7
VILLA RIVERO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,2,1,1,22,3,23,26
VILLA SERRANO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,1,1,18,19,19,20,39
VILLA TUNARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,6,12,50,43,56,55,111
VILLA VACA GUZMAN (MUYUPAMPA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,1,1,9,9,10,10,20
VILLAZON,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,0,3,20,15,20,18,38
VINTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,17,10,113,141,130,151,281
VITICHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,0,2,11,6,11,8,19
WALDO BALLIVIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,1,0,0,0,1,0,1
WARNES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,3,1,3,4,6,5,11
YACO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,1,6,10,10,11,16,27
YACUIBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,21,9,17,22,38,31,69
YAMPARAEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,0,0,19,10,19,10,29
YANACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,0,0,1,0,1,0,1
YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,16,11,107,91,123,102,225
YOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,4,1,15,17,19,18,37
YOTALA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,0,0,3,6,3,6,9
YUNCHARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,8,4,27,19,35,23,58
YUNGUYO DE LITORAL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,0,0,4,0,4,0,4
ZUDAÑEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-01-01,1,0,34,36,35,36,71
ACACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-02-01,0,0,15,8,15,8,23
ACHACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-02-01,4,4,12,12,16,16,32
ACHOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-02-01,2,3,56,60,58,63,121
AIQUILE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-02-01,13,11,37,30,50,41,91
ALALAY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-02-01,5,3,2,5,7,8,15
ALCALA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-02-01,0,2,9,13,9,15,24
ANCORAIMES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-02-01,6,5,7,7,13,12,25
ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-02-01,1,1,7,5,8,6,14
ANTEQUERA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-02-01,0,1,1,2,1,3,4
ANZALDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-02-01,0,3,13,15,13,18,31
APOLO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-02-01,3,5,11,28,14,33,47
ARAMPAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-02-01,0,3,12,15,12,18,30
ARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-02-01,0,0,1,1,1,1,2
ARBIETO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-02-01,1,5,26,24,27,29,56
ARQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-02-01,1,3,7,10,8,13,21
ATOCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-02-01,2,0,2,3,4,3,7
AUCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-02-01,4,0,1,4,5,4,9
AYATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-02-01,2,1,3,1,5,2,7
AYO AYO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-02-01,2,3,2,1,4,4,8
AYOPAYA (V. DE INDEPENDENCIA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-02-01,3,1,35,23,38,24,62
AZURDUY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-02-01,2,4,45,29,47,33,80
BATALLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-02-01,4,2,25,13,29,15,44
BAURES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-02-01,0,0,1,0,1,0,1
BELEN DE ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-02-01,0,0,6,2,6,2,8
BELEN DE URMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-02-01,0,1,6,4,6,5,11
BELLA FLOR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-02-01,0,0,1,0,1,0,1
BERMEJO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-02-01,2,0,1,4,3,4,7
BETANZOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-02-01,6,4,60,53,66,57,123
BOLIVAR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-02-01,2,1,15,17,17,18,35
BOLPEBRA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-02-01,2,0,0,0,2,0,2
BOYUIBE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-02-01,0,0,2,3,2,3,5
BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-02-01,0,0,4,1,4,1,5
