,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
TRINIDAD,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-10-01,282,221,870,776,1152,997,2149
TUPIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-10-01,52,52,232,274,284,326,610
TURCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-10-01,1,4,31,26,32,30,62
UMALA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-10-01,2,0,26,29,28,29,57
UNCIA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-10-01,9,14,104,117,113,131,244
URIONDO (A. CONCEPCION),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-10-01,23,19,75,74,98,93,191
URUBICHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-10-01,4,3,61,62,65,65,130
UYUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-10-01,17,39,186,194,203,233,436
VACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-10-01,7,9,47,49,54,58,112
VALLEGRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-10-01,15,15,109,122,124,137,261
VIACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-10-01,92,73,610,520,702,593,1295
VILA VILA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-10-01,0,2,27,15,27,17,44
VILLA CHARCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-10-01,0,5,75,69,75,74,149
VILLA MONTES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-10-01,40,38,357,320,397,358,755
VILLA NUEVA (LOMA ALTA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-10-01,5,1,16,20,21,21,42
VILLA RIVERO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-10-01,11,4,100,73,111,77,188
VILLA SERRANO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-10-01,7,1,36,43,43,44,87
VILLA TUNARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-10-01,213,173,1019,958,1232,1131,2363
VILLA VACA GUZMAN (MUYUPAMPA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-10-01,5,3,64,49,69,52,121
VILLAZON,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-10-01,39,48,330,318,369,366,735
VINTO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-10-01,138,142,313,303,451,445,896
VITICHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-10-01,7,1,41,41,48,42,90
WALDO BALLIVIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-10-01,0,0,16,16,16,16,32
WARNES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-10-01,157,161,856,913,1013,1074,2087
YACO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-10-01,5,3,23,28,28,31,59
YACUIBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-10-01,71,80,894,916,965,996,1961
YAMPARAEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-10-01,5,3,22,18,27,21,48
YANACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-10-01,1,0,41,43,42,43,85
YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-10-01,49,37,319,328,368,365,733
YOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-10-01,11,9,47,50,58,59,117
YOTALA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-10-01,2,1,20,15,22,16,38
YUNCHARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-10-01,0,4,13,13,13,17,30
YUNGUYO DE LITORAL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-10-01,0,1,0,0,0,1,1
ZUDAÑEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-10-01,4,5,15,18,19,23,42
ACACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,1,2,18,15,19,17,36
ACHACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,39,53,171,181,210,234,444
ACHOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,13,7,62,69,75,76,151
AIQUILE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,17,13,149,124,166,137,303
ALALAY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,1,2,5,6,6,8,14
ALCALA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,2,0,6,10,8,10,18
ALTO BENI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,4,6,65,70,69,76,145
ANCORAIMES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,0,1,53,65,53,66,119
ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,3,2,17,25,20,27,47
ANTEQUERA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,3,0,18,8,21,8,29
ANZALDO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,10,7,22,17,32,24,56
APOLO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,8,8,100,113,108,121,229
ARAMPAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,0,0,14,11,14,11,25
ARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,5,4,103,79,108,83,191
ARBIETO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,22,22,153,146,175,168,343
ARQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,11,7,70,79,81,86,167
ASCENCION DE GUARAYOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,81,56,222,213,303,269,572
ATOCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,27,28,90,75,117,103,220
AUCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,1,1,23,31,24,32,56
AYATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,1,3,42,40,43,43,86
AYO AYO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,0,0,48,58,48,58,106
AYOPAYA (V. DE INDEPENDENCIA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,9,15,183,173,192,188,380
AZURDUY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,0,2,36,39,36,41,77
BATALLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,6,4,87,106,93,110,203
BAURES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,2,1,38,62,40,63,103
BELEN DE ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,2,0,13,2,15,2,17
BELEN DE URMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,1,0,1,3,2,3,5
BELLA FLOR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,1,1,28,20,29,21,50
BERMEJO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,134,86,132,145,266,231,497
BETANZOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,17,13,136,132,153,145,298
BOLIVAR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,0,3,22,23,22,26,48
BOLPEBRA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,0,0,15,8,15,8,23
BOYUIBE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,4,4,35,30,39,34,73
BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,17,7,106,89,123,96,219
CABEZAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,22,16,152,122,174,138,312
CAIROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,8,7,48,40,56,47,103
"CAIZA ""D""",control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,5,2,52,49,57,51,108
CAJUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,2,3,110,89,112,92,204
CALACOTO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,0,0,16,4,16,4,20
CALAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,6,3,74,67,80,70,150
CAMARGO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,12,12,90,79,102,91,193
CAMATAQUI (C. VILLA ABECIA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,1,0,7,15,8,15,23
CAMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,50,30,236,251,286,281,567
CAPINOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,27,28,252,232,279,260,539
CAQUIAVIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,2,5,31,56,33,61,94
CARACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,17,12,102,90,119,102,221
CARANAVI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,86,83,183,171,269,254,523
CARANGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,0,0,1,2,1,2,3
CARAPARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,9,10,141,114,150,124,274
CARIPUYO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,5,2,36,35,41,37,78
CARMEN RIVERO TORREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,10,9,32,31,42,40,82
CATACORA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,0,1,4,5,4,6,10
CHACARILLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,2,1,3,2,5,3,8
CHALLAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,29,33,223,205,252,238,490
CHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,2,2,44,32,46,34,80
CHARAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,34,29,131,141,165,170,335
CHARAÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,1,0,9,12,10,12,22
CHAYANTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,10,6,78,65,88,71,159
CHIMORE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,28,19,350,296,378,315,693
CHIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,0,0,23,18,23,18,41
CHOQUE COTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,0,0,7,2,7,2,9
CHUA COCANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,0,0,39,27,39,27,66
CHULUMANI (V. DE LA LIBERTAD),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,30,19,101,70,131,89,220
CHUMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,2,0,22,43,24,43,67
CHUQUIHUTA AYLLU JUCUMANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,7,5,41,50,48,55,103
CKOCHAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,5,6,56,56,61,62,123
CLIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,10,22,60,61,70,83,153
COBIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,58,51,554,483,612,534,1146
COCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,5,2,83,81,88,83,171
COCHABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,1607,1578,3761,3494,5368,5072,10440
COIPASA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,2,0,0,0,2,0,2
COLCAPIRHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,110,96,229,238,339,334,673
"COLCHA ""K""",control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,5,5,93,78,98,83,181
COLLANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,1,0,9,10,10,10,20
COLOMI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,31,25,198,215,229,240,469
COLPA BELGICA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,2,5,25,26,27,31,58
COLQUECHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,16,10,165,169,181,179,360
COLQUENCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,7,1,74,55,81,56,137
COLQUIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,2,2,87,89,89,91,180
COMANCHE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,2,0,18,8,20,8,28
COMARAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,10,15,112,114,122,129,251
COMBAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,1,1,7,4,8,5,13
CONCEPCION,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,16,8,154,140,170,148,318
COPACABANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,7,11,51,36,58,47,105
CORIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,5,9,155,128,160,137,297
CORO CORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,10,17,26,26,36,43,79
COROICO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,59,67,55,56,114,123,237
CORQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,4,2,25,34,29,36,65
COTAGAITA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,7,12,96,98,103,110,213
COTOCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,116,127,435,452,551,579,1130
CUATRO CAÑADAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,8,11,147,138,155,149,304
CUCHUMUELA (V. G. VILLARROEL),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,1,1,2,4,3,5,8
CUEVO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,0,0,26,18,26,18,44
CULPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,8,3,88,101,96,104,200
CURAHUARA DE CARANGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,2,0,22,16,24,16,40
CURVA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,3,0,11,17,14,17,31
DESAGUADERO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,0,4,30,32,30,36,66
EL ALTO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,1035,943,4417,4195,5452,5138,10590
EL CHORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,0,0,17,10,17,10,27
EL PUENTE(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,6,7,86,80,92,87,179
EL PUENTE(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,7,19,67,42,74,61,135
EL TORNO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,36,42,383,376,419,418,837
EL VILLAR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,1,0,19,17,20,17,37
ENTRE RIOS TRJ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,10,8,160,143,170,151,321
ENTRE RIOS CBBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,139,106,502,403,641,509,1150
ESCARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,0,0,1,1,1,1,2
ESCOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,0,7,116,23,116,30,146
ESMERALDA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,0,1,2,0,2,1,3
EUCALIPTUS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,14,1,25,46,39,47,86
EUREKA (SANTOS MERCADO),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,2,2,11,11,13,13,26
EXALTACION,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,5,6,17,8,22,14,36
FERNANDEZ ALONSO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,14,12,104,122,118,134,252
FILADELFIA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,3,1,52,36,55,37,92
GENERAL SAAVEDRA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,9,6,141,135,150,141,291
GRAL. J.J. PEREZ (CHARAZANI),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,6,7,39,54,45,61,106
GUANAY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,31,30,98,97,129,127,256
GUAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,1,1,36,35,37,36,73
GUAYARAMERIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,46,40,362,360,408,400,808
GUTIERREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,29,20,119,100,148,120,268
HUACARETA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,6,4,35,43,41,47,88
HUACAYA (VILLA DE HUACAYA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,1,1,11,6,12,7,19
HUACHACALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,2,3,6,5,8,8,16
HUANUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,16,18,127,120,143,138,281
HUARACAJE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,9,0,32,26,41,26,67
HUARINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,1,0,20,17,21,17,38
HUATAJATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,6,1,14,9,20,10,30
HUAYLLAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,0,1,11,22,11,23,34
HUMANATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,0,0,15,19,15,19,34
ICHOCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,3,6,15,21,18,27,45
ICLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,5,4,19,22,24,26,50
INCAHUASI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,3,0,45,36,48,36,84
INGAVI (HUMAITA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,1,1,9,7,10,8,18
INQUISIVI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,9,10,66,63,75,73,148
IRUPANA (VILLA DE LANZA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,22,20,80,57,102,77,179
IXIAMAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,7,4,82,77,89,81,170
JESUS DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,5,1,72,71,77,72,149
LA ASUNTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,51,49,278,257,329,306,635
LA GUARDIA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,165,129,842,752,1007,881,1888
LA PAZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,1509,1439,2746,2634,4255,4073,8328
LA RIVERA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,0,0,8,0,8,0,8
LAGUNILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,5,2,29,43,34,45,79
LAJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,3,6,131,118,134,124,258
LAS CARRERAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,3,0,16,9,19,9,28
LICOMA PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,0,0,18,9,18,9,27
LLALLAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,10,12,185,191,195,203,398
LLICA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,1,1,21,20,22,21,43
LORETO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,2,2,20,7,22,9,31
LURIBAY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,4,6,53,38,57,44,101
MACHACAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,4,4,20,18,24,22,46
MACHARETI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,2,2,49,52,51,54,105
MAGDALENA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,15,11,103,110,118,121,239
MAIRANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,14,11,87,95,101,106,207
MALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,1,1,4,2,5,3,8
MAPIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,17,29,167,173,184,202,386
MECAPACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,8,9,43,41,51,50,101
MINEROS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,20,18,194,168,214,186,400
MIZQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,23,23,266,258,289,281,570
MOCOMOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,5,2,55,45,60,47,107
MOJINETE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,0,0,1,3,1,3,4
MOJOCOYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,2,4,26,33,28,37,65
MONTEAGUDO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,20,13,222,201,242,214,456
MONTERO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,147,123,1116,1101,1263,1224,2487
MORO MORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,0,0,17,12,17,12,29
MOROCHATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,5,7,36,22,41,29,70
NACEBE (SANTA ROSA DEL ABUNA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,1,1,27,19,28,20,48
NAZACARA DE PACAJES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,0,1,3,8,3,9,12
NUEVO MANOA (NUEVA ESPERANZA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,0,3,20,19,20,22,42
OCURI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,7,9,48,49,55,58,113
OKINAWA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,2,7,101,104,103,111,214
OMEREQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,3,0,71,52,74,52,126
ORURO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,541,461,2019,1963,2560,2424,4984
PADCAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,12,5,111,121,123,126,249
PADILLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,9,12,58,64,67,76,143
PAILON,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-11-01,18,22,135,132,153,154,307
