,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
PUERTO RICO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,13,12,55,44,68,56,124
PUERTO SILES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,5,2,17,3,22,5,27
PUERTO SUAREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,109,102,21,15,130,117,247
PUERTO VILLARROEL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,100,80,759,621,859,701,1560
PUNA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,7,0,55,43,62,43,105
PUNATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,51,27,237,240,288,267,555
QUIABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,1,1,30,20,31,21,52
QUILLACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,517,430,801,705,1318,1135,2453
QUIME,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,6,7,48,56,54,63,117
QUIRUSILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,1,1,8,10,9,11,20
RAQAYPAMPA(ETA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,8,7,77,56,85,63,148
RAVELO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,5,6,34,27,39,33,72
REYES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,14,7,88,71,102,78,180
RIBERALTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,135,133,681,683,816,816,1632
ROBORE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,11,8,61,61,72,69,141
RURRENABAQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,12,7,151,126,163,133,296
SABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,1,38,37,18,38,56,94
SACABA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,208,176,1058,1114,1266,1290,2556
SACABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,6,2,24,23,30,25,55
SACACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,6,8,93,87,99,95,194
SAIPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,5,4,45,33,50,37,87
SALINAS DE GARCI MENDOZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,2,8,54,60,56,68,124
SAMAIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,7,6,77,65,84,71,155
SAN AGUSTIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,0,3,8,8,8,11,19
SAN ANDRES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,15,6,76,67,91,73,164
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,1,0,11,10,12,10,22
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,0,3,10,3,10,6,16
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,3,5,24,30,27,35,62
SAN BENITO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,7,8,89,66,96,74,170
SAN BORJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,52,58,388,408,440,466,906
SAN BUENA VENTURA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,12,15,84,79,96,94,190
SAN CARLOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,19,19,173,178,192,197,389
SAN IGNACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,55,49,201,165,256,214,470
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,64,87,384,359,448,446,894
SAN JAVIER(BNI),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,13,17,8,9,21,26,47
SAN JAVIER(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,21,9,108,87,129,96,225
SAN JOAQUIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,5,3,38,12,43,15,58
SAN JOSE DE CHIQUITOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,16,13,72,68,88,81,169
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,6,1,62,58,68,59,127
SAN JULIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,32,32,431,333,463,365,828
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,6,10,48,72,54,82,136
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,29,23,134,115,163,138,301
SAN LUCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,20,10,113,110,133,120,253
SAN MATIAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,25,30,97,68,122,98,220
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,10,12,62,59,72,71,143
SAN PABLO DE LIPEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,2,0,22,19,24,19,43
SAN PEDRO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,11,16,98,98,109,114,223
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,8,6,130,128,138,134,272
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,2,0,26,21,28,21,49
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,0,0,0,4,0,4,4
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,2,1,19,23,21,24,45
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,0,0,4,2,4,2,6
SAN RAFAEL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,14,16,31,42,45,58,103
SAN RAMON BENI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,0,0,42,31,42,31,73
SAN RAMON SCZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,16,8,60,44,76,52,128
SANTA ANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,126,136,47,47,173,183,356
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,2564,2296,3154,2930,5718,5226,10944
SANTA ROSA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,8,5,87,94,95,99,194
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,13,14,102,137,115,151,266
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,0,0,15,10,15,10,25
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,4,7,49,51,53,58,111
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,2,2,15,14,17,16,33
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,0,2,17,8,17,10,27
SANTIVAÑES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,3,5,50,54,53,59,112
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,0,0,13,19,13,19,32
SAPAHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,5,6,47,45,52,51,103
SENA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,8,13,69,60,77,73,150
SHINAOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,41,35,333,321,374,356,730
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,7,17,122,91,129,108,237
SICAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,0,1,35,30,35,31,66
SIPE SIPE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,30,45,540,506,570,551,1121
SOPACHUY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,1,3,16,10,17,13,30
SORACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,2,3,55,88,57,91,148
SORATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,6,10,110,102,116,112,228
SUCRE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,403,392,1891,1743,2294,2135,4429
TACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,2,6,3,2,5,8,13
TACACOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,7,12,52,37,59,49,108
TACOBAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,1,1,26,16,27,17,44
TACOPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,4,3,41,40,45,43,88
TAHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,0,0,3,7,3,7,10
TAPACARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,13,20,132,136,145,156,301
TARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,13,4,52,50,65,54,119
TARACO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,5,1,24,19,29,20,49
TARATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,4,2,77,82,81,84,165
TARIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,451,507,755,768,1206,1275,2481
TARVITA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,11,6,33,45,44,51,95
TEOPONTE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,7,3,96,92,103,95,198
TIAWANACU,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,4,5,83,74,87,79,166
TINGUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,12,2,55,41,67,43,110
TIPUANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,11,11,49,48,60,59,119
TIQUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,61,83,389,358,450,441,891
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,5,2,142,127,147,129,276
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,0,1,3,5,3,6,9
TOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,6,6,56,84,62,90,152
TODOS SANTOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,0,0,1,0,1,0,1
TOLATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,6,6,40,49,46,55,101
TOLEDO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,0,2,18,18,18,20,38
TOMAVE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,8,3,53,27,61,30,91
TOMINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,3,9,41,28,44,37,81
TORO TORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,7,4,35,38,42,42,84
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,15,20,103,95,118,115,233
TOTORA(ORR),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,7,10,41,41,48,51,99
TRIGAL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,0,1,8,4,8,5,13
TRINIDAD,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,239,245,752,657,991,902,1893
TUPIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,84,87,248,263,332,350,682
TURCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,2,0,18,16,20,16,36
UMALA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,3,0,23,23,26,23,49
UNCIA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,14,15,93,109,107,124,231
URIONDO (A. CONCEPCION),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,35,26,74,81,109,107,216
URUBICHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,7,3,62,60,69,63,132
UYUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,75,76,152,177,227,253,480
VACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,7,12,54,50,61,62,123
VALLEGRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,12,18,84,104,96,122,218
VIACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,121,100,638,575,759,675,1434
VILA VILA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,4,6,19,16,23,22,45
VILLA CHARCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,8,4,72,74,80,78,158
VILLA MONTES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,39,37,312,296,351,333,684
VILLA NUEVA (LOMA ALTA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,3,1,14,12,17,13,30
VILLA RIVERO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,15,8,85,73,100,81,181
VILLA SERRANO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,8,12,46,45,54,57,111
VILLA TUNARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-01-01,192,136,845,794,1037,930,1967
