,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,1,1,23,13,24,14,38
SAN BENITO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,1,1,5,1,6,2,8
SAN BORJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,0,0,14,29,14,29,43
SAN BUENA VENTURA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,0,0,5,4,5,4,9
SAN IGNACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,1,1,0,3,1,4,5
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,3,0,38,30,41,30,71
SAN JAVIER(BNI),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,0,1,0,0,0,1,1
SAN JOSE DE CHIQUITOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,7,21,3,0,10,21,31
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,2,0,10,2,12,2,14
SAN JULIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,3,1,20,28,23,29,52
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,1,3,13,11,14,14,28
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,3,1,5,7,8,8,16
SAN LUCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,12,4,115,101,127,105,232
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,0,3,27,27,27,30,57
SAN PABLO DE LIPEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,0,1,0,2,0,3,3
SAN PEDRO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,0,1,0,1,0,2,2
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,14,7,65,60,79,67,146
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,1,2,4,0,5,2,7
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,0,0,0,2,0,2,2
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,0,0,3,5,3,5,8
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,0,2,3,10,3,12,15
SAN RAFAEL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,0,0,2,2,2,2,4
SAN RAMON SCZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,0,0,24,21,24,21,45
SANTA ANA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,1,1,7,8,8,9,17
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,1,1,2,1,3,2,5
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,0,0,2,3,2,3,5
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,2,0,0,5,2,5,7
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,3,2,7,8,10,10,20
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,0,1,2,2,2,3,5
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,0,0,2,2,2,2,4
SANTIVAÑES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,0,0,0,2,0,2,2
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,2,6,17,5,19,11,30
SAPAHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,2,1,9,16,11,17,28
SHINAOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,10,8,19,10,29,18,47
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,0,2,5,9,5,11,16
SICAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,0,2,2,3,2,5,7
SIPE SIPE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,0,1,11,12,11,13,24
SOPACHUY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,0,1,24,27,24,28,52
SORACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,2,2,6,10,8,12,20
SORATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,9,7,38,35,47,42,89
SUCRE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,0,2,9,8,9,10,19
TACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,0,0,0,1,0,1,1
TACACOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,0,0,1,1,1,1,2
TACOBAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,3,2,19,18,22,20,42
TACOPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,3,3,16,13,19,16,35
TAHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,0,0,4,1,4,1,5
TAPACARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,9,7,45,44,54,51,105
TARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,4,2,43,31,47,33,80
TARACO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,1,3,4,3,5,6,11
TARATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,0,0,5,3,5,3,8
TARIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,26,25,165,175,191,200,391
TARVITA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,0,5,51,35,51,40,91
TEOPONTE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,0,0,5,10,5,10,15
TIAWANACU,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,5,2,3,2,8,4,12
TINGUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,14,16,74,73,88,89,177
TIPUANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,0,0,0,1,0,1,1
TIQUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,5,2,44,43,49,45,94
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,2,2,49,51,51,53,104
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,0,2,0,0,0,2,2
TOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,1,0,8,3,9,3,12
TOLATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,0,0,4,3,4,3,7
TOLEDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,1,1,3,3,4,4,8
TOMAVE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,4,6,23,33,27,39,66
TOMINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,4,3,14,7,18,10,28
TORO TORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,7,4,56,35,63,39,102
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,6,5,10,15,16,20,36
TOTORA(ORR),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,0,1,1,0,1,1,2
TRIGAL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,0,0,2,2,2,2,4
TRINIDAD,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,3,5,2,0,5,5,10
TUPIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,4,1,18,17,22,18,40
TURCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,1,0,0,0,1,0,1
UMALA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,4,3,9,8,13,11,24
UNCIA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,1,3,16,31,17,34,51
URIONDO (A. CONCEPCION),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,0,3,2,3,2,6,8
UYUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,9,2,16,11,25,13,38
VACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,0,0,0,2,0,2,2
VALLEGRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,1,1,13,3,14,4,18
VIACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,0,2,4,3,4,5,9
VILA VILA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,1,1,14,14,15,15,30
VILLA CHARCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,1,3,22,27,23,30,53
VILLA MONTES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,0,3,2,1,2,4,6
VILLA RIVERO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,0,0,5,4,5,4,9
VILLA SERRANO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,2,1,9,9,11,10,21
VILLA TUNARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,5,6,19,36,24,42,66
VILLA VACA GUZMAN (MUYUPAMPA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,0,0,5,7,5,7,12
VILLAZON,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,3,2,8,12,11,14,25
VINTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,8,7,107,91,115,98,213
VITICHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,2,1,5,4,7,5,12
WARNES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,1,1,3,5,4,6,10
YACO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,6,2,9,7,15,9,24
YACUIBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,13,4,26,16,39,20,59
YAMPARAEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,1,0,7,14,8,14,22
YANACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,1,0,0,0,1,0,1
YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,10,8,118,110,128,118,246
YOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,1,2,13,8,14,10,24
YOTALA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,0,0,15,12,15,12,27
YUNCHARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,1,4,31,26,32,30,62
ZUDAÑEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-01-01,0,1,34,33,34,34,68
ACACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-02-01,1,0,5,12,6,12,18
ACHACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-02-01,9,4,17,17,26,21,47
ACHOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-02-01,2,0,0,0,2,0,2
AIQUILE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-02-01,6,3,46,42,52,45,97
ALALAY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-02-01,0,0,4,5,4,5,9
ALCALA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-02-01,0,1,8,7,8,8,16
ANCORAIMES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-02-01,5,4,8,6,13,10,23
ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-02-01,2,1,6,8,8,9,17
ANTEQUERA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-02-01,1,0,1,1,2,1,3
ANZALDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-02-01,2,2,11,17,13,19,32
APOLO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-02-01,0,0,13,26,13,26,39
ARAMPAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-02-01,1,2,21,34,22,36,58
ARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-02-01,0,3,7,4,7,7,14
ARBIETO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-02-01,2,1,44,37,46,38,84
ARQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-02-01,2,1,14,22,16,23,39
ATOCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-02-01,0,1,2,18,2,19,21
AUCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-02-01,1,0,0,0,1,0,1
AYATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-02-01,1,2,0,0,1,2,3
AYO AYO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-02-01,3,0,1,1,4,1,5
AYOPAYA (V. DE INDEPENDENCIA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-02-01,0,3,19,18,19,21,40
AZURDUY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-02-01,4,7,33,29,37,36,73
BATALLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-02-01,3,3,6,6,9,9,18
BELEN DE ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-02-01,0,1,1,1,1,2,3
BELEN DE URMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-02-01,2,2,5,4,7,6,13
BELLA FLOR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-02-01,0,0,6,3,6,3,9
BERMEJO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-02-01,0,0,2,0,2,0,2
BETANZOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-02-01,2,6,45,48,47,54,101
BOLIVAR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-02-01,1,2,19,22,20,24,44
BOLPEBRA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-02-01,0,0,3,3,3,3,6
BOYUIBE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-02-01,0,1,3,3,3,4,7
BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-02-01,0,0,3,2,3,2,5
CABEZAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-02-01,5,5,27,19,32,24,56
CAIROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-02-01,3,3,9,9,12,12,24
"CAIZA ""D""",control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-02-01,0,1,10,6,10,7,17
CALACOTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-02-01,0,1,9,9,9,10,19
CALAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-02-01,0,5,12,12,12,17,29
CAMARGO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-02-01,0,1,22,11,22,12,34
CAMATAQUI (C. VILLA ABECIA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-02-01,0,0,3,2,3,2,5
