municipality,group,variable,month,Ingresos espontáneos,TOTAL
PUERTO GONZALO MORENO,internaciones,ingresos espontaneos,2006-05-01,8,8
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2006-05-01,67,67
PUERTO RICO,internaciones,ingresos espontaneos,2006-05-01,38,38
PUERTO SUAREZ,internaciones,ingresos espontaneos,2006-05-01,104,104
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2006-05-01,252,252
PUNA,internaciones,ingresos espontaneos,2006-05-01,17,17
PUNATA,internaciones,ingresos espontaneos,2006-05-01,187,187
QUILLACOLLO,internaciones,ingresos espontaneos,2006-05-01,344,344
QUIME,internaciones,ingresos espontaneos,2006-05-01,17,17
QUIRUSILLAS,internaciones,ingresos espontaneos,2006-05-01,2,2
RAVELO,internaciones,ingresos espontaneos,2006-05-01,4,4
REYES,internaciones,ingresos espontaneos,2006-05-01,44,44
RIBERALTA,internaciones,ingresos espontaneos,2006-05-01,579,579
ROBORE,internaciones,ingresos espontaneos,2006-05-01,108,108
RURRENABAQUE,internaciones,ingresos espontaneos,2006-05-01,106,106
SABAYA,internaciones,ingresos espontaneos,2006-05-01,2,2
SACABA,internaciones,ingresos espontaneos,2006-05-01,411,411
SACABAMBA,internaciones,ingresos espontaneos,2006-05-01,11,11
SACACA,internaciones,ingresos espontaneos,2006-05-01,22,22
SAIPINA,internaciones,ingresos espontaneos,2006-05-01,9,9
SAMAIPATA,internaciones,ingresos espontaneos,2006-05-01,31,31
SAN ANDRES,internaciones,ingresos espontaneos,2006-05-01,3,3
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2006-05-01,23,23
SAN BENITO,internaciones,ingresos espontaneos,2006-05-01,11,11
SAN BORJA,internaciones,ingresos espontaneos,2006-05-01,163,163
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2006-05-01,18,18
SAN CARLOS,internaciones,ingresos espontaneos,2006-05-01,123,123
SAN IGNACIO,internaciones,ingresos espontaneos,2006-05-01,71,71
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2006-05-01,374,374
SAN JAVIER(STC),internaciones,ingresos espontaneos,2006-05-01,44,44
SAN JOAQUIN,internaciones,ingresos espontaneos,2006-05-01,39,39
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2006-05-01,89,89
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2006-05-01,137,137
SAN JULIAN,internaciones,ingresos espontaneos,2006-05-01,92,92
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2006-05-01,19,19
SAN LUCAS,internaciones,ingresos espontaneos,2006-05-01,59,59
SAN MATIAS,internaciones,ingresos espontaneos,2006-05-01,54,54
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2006-05-01,55,55
SAN PEDRO,internaciones,ingresos espontaneos,2006-05-01,28,28
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2006-05-01,13,13
SAN PEDRO DE CURAHUARA,internaciones,ingresos espontaneos,2006-05-01,1,1
SAN PEDRO DE TIQUINA,internaciones,ingresos espontaneos,2006-05-01,1,1
SAN RAFAEL,internaciones,ingresos espontaneos,2006-05-01,27,27
SAN RAMON,internaciones,ingresos espontaneos,2006-05-01,27,27
SAN RAMON,internaciones,ingresos espontaneos,2006-05-01,47,47
SANTA ANA,internaciones,ingresos espontaneos,2006-05-01,90,90
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2006-05-01,8169,8169
SANTA ROSA,internaciones,ingresos espontaneos,2006-05-01,52,52
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2006-05-01,68,68
SANTIAGO DE CALLAPA,internaciones,ingresos espontaneos,2006-05-01,1,1
SANTIAGO DE HUARI,internaciones,ingresos espontaneos,2006-05-01,2,2
SANTIAGO DE MACHACA,internaciones,ingresos espontaneos,2006-05-01,1,1
SANTIVAÑES,internaciones,ingresos espontaneos,2006-05-01,7,7
SAPAHAQUI,internaciones,ingresos espontaneos,2006-05-01,1,1
SENA,internaciones,ingresos espontaneos,2006-05-01,16,16
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2006-05-01,14,14
SICAYA,internaciones,ingresos espontaneos,2006-05-01,3,3
SIPE SIPE,internaciones,ingresos espontaneos,2006-05-01,57,57
SOPACHUY,internaciones,ingresos espontaneos,2006-05-01,38,38
SORATA,internaciones,ingresos espontaneos,2006-05-01,37,37
SUCRE,internaciones,ingresos espontaneos,2006-05-01,3102,3102
TACACHI,internaciones,ingresos espontaneos,2006-05-01,1,1
TACACOMA,internaciones,ingresos espontaneos,2006-05-01,7,7
TACOBAMBA,internaciones,ingresos espontaneos,2006-05-01,1,1
TACOPAYA,internaciones,ingresos espontaneos,2006-05-01,1,1
TAPACARI,internaciones,ingresos espontaneos,2006-05-01,16,16
TARABUCO,internaciones,ingresos espontaneos,2006-05-01,38,38
TARACO,internaciones,ingresos espontaneos,2006-05-01,3,3
TARIJA,internaciones,ingresos espontaneos,2006-05-01,1596,1596
TARVITA,internaciones,ingresos espontaneos,2006-05-01,32,32
TEOPONTE,internaciones,ingresos espontaneos,2006-05-01,12,12
TIAWANACU,internaciones,ingresos espontaneos,2006-05-01,5,5
TINGUIPAYA,internaciones,ingresos espontaneos,2006-05-01,12,12
TIPUANI,internaciones,ingresos espontaneos,2006-05-01,27,27
TIQUIPAYA,internaciones,ingresos espontaneos,2006-05-01,110,110
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2006-05-01,177,177
TOCO,internaciones,ingresos espontaneos,2006-05-01,8,8
TOLATA,internaciones,ingresos espontaneos,2006-05-01,7,7
TOLEDO,internaciones,ingresos espontaneos,2006-05-01,5,5
TOMAVE,internaciones,ingresos espontaneos,2006-05-01,7,7
TOMINA,internaciones,ingresos espontaneos,2006-05-01,19,19
TORO TORO,internaciones,ingresos espontaneos,2006-05-01,1,1
TOTORA(CBBA),internaciones,ingresos espontaneos,2006-05-01,42,42
TOTORA(ORR),internaciones,ingresos espontaneos,2006-05-01,7,7
TRIGAL,internaciones,ingresos espontaneos,2006-05-01,3,3
TRINIDAD,internaciones,ingresos espontaneos,2006-05-01,1251,1251
TUPIZA,internaciones,ingresos espontaneos,2006-05-01,287,287
TURCO,internaciones,ingresos espontaneos,2006-05-01,2,2
UMALA,internaciones,ingresos espontaneos,2006-05-01,5,5
UNCIA,internaciones,ingresos espontaneos,2006-05-01,198,198
URUBICHA,internaciones,ingresos espontaneos,2006-05-01,22,22
UYUNI,internaciones,ingresos espontaneos,2006-05-01,135,135
VACAS,internaciones,ingresos espontaneos,2006-05-01,13,13
VALLEGRANDE,internaciones,ingresos espontaneos,2006-05-01,105,105
VIACHA,internaciones,ingresos espontaneos,2006-05-01,19,19
VILA VILA,internaciones,ingresos espontaneos,2006-05-01,3,3
VILLA MONTES,internaciones,ingresos espontaneos,2006-05-01,178,178
VILLA RIVERO,internaciones,ingresos espontaneos,2006-05-01,14,14
VILLA SERRANO,internaciones,ingresos espontaneos,2006-05-01,17,17
VILLA TUNARI,internaciones,ingresos espontaneos,2006-05-01,269,269
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2006-05-01,6,6
VILLAZON,internaciones,ingresos espontaneos,2006-05-01,187,187
VINTO,internaciones,ingresos espontaneos,2006-05-01,57,57
VITICHI,internaciones,ingresos espontaneos,2006-05-01,21,21
WALDO BALLIVIAN,internaciones,ingresos espontaneos,2006-05-01,2,2
WARNES,internaciones,ingresos espontaneos,2006-05-01,144,144
YACUIBA,internaciones,ingresos espontaneos,2006-05-01,338,338
YAMPARAEZ,internaciones,ingresos espontaneos,2006-05-01,15,15
YANACACHI,internaciones,ingresos espontaneos,2006-05-01,3,3
YAPACANI,internaciones,ingresos espontaneos,2006-05-01,748,748
YOCALLA,internaciones,ingresos espontaneos,2006-05-01,2,2
YOTALA,internaciones,ingresos espontaneos,2006-05-01,27,27
ZUDAÑEZ,internaciones,ingresos espontaneos,2006-05-01,27,27
ACACIO,internaciones,ingresos espontaneos,2006-06-01,10,10
ACHACACHI,internaciones,ingresos espontaneos,2006-06-01,55,55
ACHOCALLA,internaciones,ingresos espontaneos,2006-06-01,11,11
AIQUILE,internaciones,ingresos espontaneos,2006-06-01,75,75
ALCALA,internaciones,ingresos espontaneos,2006-06-01,6,6
ANCORAIMES,internaciones,ingresos espontaneos,2006-06-01,4,4
ANDAMARCA,internaciones,ingresos espontaneos,2006-06-01,1,1
ANTEQUERA,internaciones,ingresos espontaneos,2006-06-01,1,1
ANZALDO,internaciones,ingresos espontaneos,2006-06-01,2,2
APOLO,internaciones,ingresos espontaneos,2006-06-01,24,24
ARAMPAMPA,internaciones,ingresos espontaneos,2006-06-01,5,5
ARANI,internaciones,ingresos espontaneos,2006-06-01,3,3
ARQUE,internaciones,ingresos espontaneos,2006-06-01,5,5
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2006-06-01,169,169
ATOCHA,internaciones,ingresos espontaneos,2006-06-01,108,108
AYATA,internaciones,ingresos espontaneos,2006-06-01,2,2
AYO AYO,internaciones,ingresos espontaneos,2006-06-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2006-06-01,46,46
AZURDUY,internaciones,ingresos espontaneos,2006-06-01,18,18
BATALLAS,internaciones,ingresos espontaneos,2006-06-01,11,11
BAURES,internaciones,ingresos espontaneos,2006-06-01,15,15
BERMEJO,internaciones,ingresos espontaneos,2006-06-01,183,183
BETANZOS,internaciones,ingresos espontaneos,2006-06-01,42,42
BOLIVAR,internaciones,ingresos espontaneos,2006-06-01,3,3
BOYUIBE,internaciones,ingresos espontaneos,2006-06-01,24,24
BUENA VISTA,internaciones,ingresos espontaneos,2006-06-01,30,30
CABEZAS,internaciones,ingresos espontaneos,2006-06-01,50,50
CAIROMA,internaciones,ingresos espontaneos,2006-06-01,10,10
CAJUATA,internaciones,ingresos espontaneos,2006-06-01,3,3
CALACOTO,internaciones,ingresos espontaneos,2006-06-01,2,2
CALAMARCA,internaciones,ingresos espontaneos,2006-06-01,6,6
CAMARGO,internaciones,ingresos espontaneos,2006-06-01,124,124
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2006-06-01,8,8
CAMIRI,internaciones,ingresos espontaneos,2006-06-01,369,369
CAPINOTA,internaciones,ingresos espontaneos,2006-06-01,47,47
CARACOLLO,internaciones,ingresos espontaneos,2006-06-01,20,20
CARANAVI,internaciones,ingresos espontaneos,2006-06-01,162,162
CARIPUYO,internaciones,ingresos espontaneos,2006-06-01,1,1
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2006-06-01,12,12
CHALLAPATA,internaciones,ingresos espontaneos,2006-06-01,79,79
CHAQUI,internaciones,ingresos espontaneos,2006-06-01,2,2
CHARAGUA,internaciones,ingresos espontaneos,2006-06-01,99,99
CHARAÑA,internaciones,ingresos espontaneos,2006-06-01,1,1
CHAYANTA,internaciones,ingresos espontaneos,2006-06-01,12,12
CHIMORE,internaciones,ingresos espontaneos,2006-06-01,19,19
CHIPAYA,internaciones,ingresos espontaneos,2006-06-01,1,1
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2006-06-01,75,75
CHUMA,internaciones,ingresos espontaneos,2006-06-01,4,4
CLIZA,internaciones,ingresos espontaneos,2006-06-01,16,16
COBIJA,internaciones,ingresos espontaneos,2006-06-01,308,308
COCHABAMBA,internaciones,ingresos espontaneos,2006-06-01,5741,5741
COLCAPIRHUA,internaciones,ingresos espontaneos,2006-06-01,122,122
"COLCHA ""K""",internaciones,ingresos espontaneos,2006-06-01,2,2
COLLANA,internaciones,ingresos espontaneos,2006-06-01,3,3
COLOMI,internaciones,ingresos espontaneos,2006-06-01,47,47
COLPA BELGICA,internaciones,ingresos espontaneos,2006-06-01,22,22
COLQUECHACA,internaciones,ingresos espontaneos,2006-06-01,5,5
COLQUIRI,internaciones,ingresos espontaneos,2006-06-01,21,21
COMARAPA,internaciones,ingresos espontaneos,2006-06-01,83,83
CONCEPCION,internaciones,ingresos espontaneos,2006-06-01,74,74
COPACABANA,internaciones,ingresos espontaneos,2006-06-01,21,21
CORIPATA,internaciones,ingresos espontaneos,2006-06-01,21,21
CORO CORO,internaciones,ingresos espontaneos,2006-06-01,3,3
COROICO,internaciones,ingresos espontaneos,2006-06-01,81,81
CORQUE,internaciones,ingresos espontaneos,2006-06-01,3,3
COTAGAITA,internaciones,ingresos espontaneos,2006-06-01,19,19
COTOCA,internaciones,ingresos espontaneos,2006-06-01,107,107
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2006-06-01,43,43
CUEVO,internaciones,ingresos espontaneos,2006-06-01,10,10
CULPINA,internaciones,ingresos espontaneos,2006-06-01,42,42
CURAHUARA DE CARANGAS,internaciones,ingresos espontaneos,2006-06-01,3,3
DESAGUADERO,internaciones,ingresos espontaneos,2006-06-01,5,5
EL ALTO,internaciones,ingresos espontaneos,2006-06-01,2464,2464
EL PUENTE(STC),internaciones,ingresos espontaneos,2006-06-01,13,13
EL PUENTE(TJA),internaciones,ingresos espontaneos,2006-06-01,6,6
EL TORNO,internaciones,ingresos espontaneos,2006-06-01,142,142
EL VILLAR,internaciones,ingresos espontaneos,2006-06-01,14,14
ENTRE RIOS,internaciones,ingresos espontaneos,2006-06-01,30,30
ENTRE RIOS,internaciones,ingresos espontaneos,2006-06-01,28,28
EUCALIPTUS,internaciones,ingresos espontaneos,2006-06-01,6,6
EXALTACION,internaciones,ingresos espontaneos,2006-06-01,5,5
FERNANDEZ ALONSO,internaciones,ingresos espontaneos,2006-06-01,45,45
FILADELFIA,internaciones,ingresos espontaneos,2006-06-01,6,6
GENERAL SAAVEDRA,internaciones,ingresos espontaneos,2006-06-01,24,24
GRAL. J.J. PEREZ (CHARAZANI),internaciones,ingresos espontaneos,2006-06-01,3,3
GUANAY,internaciones,ingresos espontaneos,2006-06-01,37,37
GUAQUI,internaciones,ingresos espontaneos,2006-06-01,1,1
GUAYARAMERIN,internaciones,ingresos espontaneos,2006-06-01,549,549
GUTIERREZ,internaciones,ingresos espontaneos,2006-06-01,15,15
HUACARETA,internaciones,ingresos espontaneos,2006-06-01,28,28
HUACAYA (VILLA DE HUACAYA),internaciones,ingresos espontaneos,2006-06-01,4,4
HUANUNI,internaciones,ingresos espontaneos,2006-06-01,37,37
HUARACAJE,internaciones,ingresos espontaneos,2006-06-01,16,16
ICLA,internaciones,ingresos espontaneos,2006-06-01,10,10
INCAHUASI,internaciones,ingresos espontaneos,2006-06-01,26,26
INQUISIVI,internaciones,ingresos espontaneos,2006-06-01,9,9
IRUPANA (VILLA DE LANZA),internaciones,ingresos espontaneos,2006-06-01,30,30
IXIAMAS,internaciones,ingresos espontaneos,2006-06-01,11,11
JESUS DE MACHACA,internaciones,ingresos espontaneos,2006-06-01,5,5
LA ASUNTA,internaciones,ingresos espontaneos,2006-06-01,57,57
LA GUARDIA,internaciones,ingresos espontaneos,2006-06-01,113,113
LA PAZ,internaciones,ingresos espontaneos,2006-06-01,5460,5460
LAGUNILLAS,internaciones,ingresos espontaneos,2006-06-01,4,4
LAJA,internaciones,ingresos espontaneos,2006-06-01,5,5
LAS CARRERAS,internaciones,ingresos espontaneos,2006-06-01,2,2
LICOMA PAMPA,internaciones,ingresos espontaneos,2006-06-01,1,1
LLALLAGUA,internaciones,ingresos espontaneos,2006-06-01,233,233
LLICA,internaciones,ingresos espontaneos,2006-06-01,7,7
LURIBAY,internaciones,ingresos espontaneos,2006-06-01,12,12
MACHACAMARCA,internaciones,ingresos espontaneos,2006-06-01,4,4
MACHARETI,internaciones,ingresos espontaneos,2006-06-01,16,16
MAGDALENA,internaciones,ingresos espontaneos,2006-06-01,57,57
MAIRANA,internaciones,ingresos espontaneos,2006-06-01,45,45
MAPIRI,internaciones,ingresos espontaneos,2006-06-01,15,15
MECAPACA,internaciones,ingresos espontaneos,2006-06-01,5,5
MINEROS,internaciones,ingresos espontaneos,2006-06-01,19,19
MIZQUE,internaciones,ingresos espontaneos,2006-06-01,34,34
MOCOMOCO,internaciones,ingresos espontaneos,2006-06-01,1,1
MOJOCOYA,internaciones,ingresos espontaneos,2006-06-01,5,5
MONTEAGUDO,internaciones,ingresos espontaneos,2006-06-01,135,135
MONTERO,internaciones,ingresos espontaneos,2006-06-01,639,639
MOROCHATA,internaciones,ingresos espontaneos,2006-06-01,6,6
OCURI,internaciones,ingresos espontaneos,2006-06-01,16,16
OMEREQUE,internaciones,ingresos espontaneos,2006-06-01,2,2
ORURO,internaciones,ingresos espontaneos,2006-06-01,1888,1888
PADILLA,internaciones,ingresos espontaneos,2006-06-01,74,74
PAILON,internaciones,ingresos espontaneos,2006-06-01,46,46
PALCA,internaciones,ingresos espontaneos,2006-06-01,2,2
PALOS BLANCOS,internaciones,ingresos espontaneos,2006-06-01,60,60
PAMPA AULLAGAS,internaciones,ingresos espontaneos,2006-06-01,1,1
PAMPA GRANDE,internaciones,ingresos espontaneos,2006-06-01,11,11
PATACAMAYA,internaciones,ingresos espontaneos,2006-06-01,36,36
POCOATA,internaciones,ingresos espontaneos,2006-06-01,8,8
POCONA,internaciones,ingresos espontaneos,2006-06-01,16,16
POJO (CBBA),internaciones,ingresos espontaneos,2006-06-01,12,12
POOPO,internaciones,ingresos espontaneos,2006-06-01,8,8
PORCO,internaciones,ingresos espontaneos,2006-06-01,3,3
POROMA,internaciones,ingresos espontaneos,2006-06-01,14,14
PORONGO,internaciones,ingresos espontaneos,2006-06-01,16,16
PORTACHUELO,internaciones,ingresos espontaneos,2006-06-01,148,148
PORVENIR,internaciones,ingresos espontaneos,2006-06-01,8,8
POSTRER VALLE,internaciones,ingresos espontaneos,2006-06-01,1,1
POTOSI,internaciones,ingresos espontaneos,2006-06-01,1059,1059
PRESTO,internaciones,ingresos espontaneos,2006-06-01,2,2
PUCARANI,internaciones,ingresos espontaneos,2006-06-01,7,7
PUERTO ACOSTA,internaciones,ingresos espontaneos,2006-06-01,95,95
PUERTO CARABUCO,internaciones,ingresos espontaneos,2006-06-01,3,3
PUERTO GONZALO MORENO,internaciones,ingresos espontaneos,2006-06-01,6,6
PUERTO PEREZ,internaciones,ingresos espontaneos,2006-06-01,1,1
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2006-06-01,76,76
PUERTO RICO,internaciones,ingresos espontaneos,2006-06-01,22,22
PUERTO SUAREZ,internaciones,ingresos espontaneos,2006-06-01,117,117
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2006-06-01,187,187
PUNA,internaciones,ingresos espontaneos,2006-06-01,27,27
PUNATA,internaciones,ingresos espontaneos,2006-06-01,143,143
QUILLACOLLO,internaciones,ingresos espontaneos,2006-06-01,330,330
QUIME,internaciones,ingresos espontaneos,2006-06-01,11,11
QUIRUSILLAS,internaciones,ingresos espontaneos,2006-06-01,4,4
RAVELO,internaciones,ingresos espontaneos,2006-06-01,11,11
REYES,internaciones,ingresos espontaneos,2006-06-01,41,41
RIBERALTA,internaciones,ingresos espontaneos,2006-06-01,617,617
ROBORE,internaciones,ingresos espontaneos,2006-06-01,67,67
RURRENABAQUE,internaciones,ingresos espontaneos,2006-06-01,98,98
SABAYA,internaciones,ingresos espontaneos,2006-06-01,2,2
SACABA,internaciones,ingresos espontaneos,2006-06-01,371,371
SACABAMBA,internaciones,ingresos espontaneos,2006-06-01,6,6
SACACA,internaciones,ingresos espontaneos,2006-06-01,25,25
SAIPINA,internaciones,ingresos espontaneos,2006-06-01,11,11
SAMAIPATA,internaciones,ingresos espontaneos,2006-06-01,23,23
SAN ANDRES,internaciones,ingresos espontaneos,2006-06-01,4,4
SAN ANDRES DE MACHACA,internaciones,ingresos espontaneos,2006-06-01,1,1
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2006-06-01,26,26
SAN BENITO,internaciones,ingresos espontaneos,2006-06-01,7,7
SAN BORJA,internaciones,ingresos espontaneos,2006-06-01,153,153
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2006-06-01,20,20
SAN CARLOS,internaciones,ingresos espontaneos,2006-06-01,136,136
SAN IGNACIO,internaciones,ingresos espontaneos,2006-06-01,161,161
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2006-06-01,413,413
SAN JAVIER(STC),internaciones,ingresos espontaneos,2006-06-01,57,57
SAN JOAQUIN,internaciones,ingresos espontaneos,2006-06-01,35,35
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2006-06-01,106,106
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2006-06-01,96,96
SAN JULIAN,internaciones,ingresos espontaneos,2006-06-01,79,79
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2006-06-01,5,5
SAN LUCAS,internaciones,ingresos espontaneos,2006-06-01,38,38
SAN MATIAS,internaciones,ingresos espontaneos,2006-06-01,54,54
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2006-06-01,57,57
SAN PEDRO,internaciones,ingresos espontaneos,2006-06-01,18,18
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2006-06-01,13,13
SAN PEDRO DE CURAHUARA,internaciones,ingresos espontaneos,2006-06-01,2,2
SAN PEDRO DE TIQUINA,internaciones,ingresos espontaneos,2006-06-01,1,1
SAN RAFAEL,internaciones,ingresos espontaneos,2006-06-01,35,35
SAN RAMON,internaciones,ingresos espontaneos,2006-06-01,32,32
SAN RAMON,internaciones,ingresos espontaneos,2006-06-01,54,54
SANTA ANA,internaciones,ingresos espontaneos,2006-06-01,109,109
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2006-06-01,7545,7545
SANTA ROSA,internaciones,ingresos espontaneos,2006-06-01,53,53
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2006-06-01,50,50
SANTIAGO DE MACHACA,internaciones,ingresos espontaneos,2006-06-01,1,1
SANTIVAÑES,internaciones,ingresos espontaneos,2006-06-01,7,7
SENA,internaciones,ingresos espontaneos,2006-06-01,10,10
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2006-06-01,13,13
SICAYA,internaciones,ingresos espontaneos,2006-06-01,1,1
SIPE SIPE,internaciones,ingresos espontaneos,2006-06-01,48,48
