municipality,group,variable,month,Días camas ocupadas maternidad,TOTAL
COROICO,internaciones,dias camas ocupadas maternidad,2006-05-01,56,56
CORQUE,internaciones,dias camas ocupadas maternidad,2006-05-01,2,2
COTAGAITA,internaciones,dias camas ocupadas maternidad,2006-05-01,48,48
COTOCA,internaciones,dias camas ocupadas maternidad,2006-05-01,124,124
CUATRO CAÑADAS,internaciones,dias camas ocupadas maternidad,2006-05-01,55,55
CUCHUMUELA (V. G. VILLARROEL),internaciones,dias camas ocupadas maternidad,2006-05-01,2,2
CUEVO,internaciones,dias camas ocupadas maternidad,2006-05-01,4,4
CULPINA,internaciones,dias camas ocupadas maternidad,2006-05-01,43,43
CURAHUARA DE CARANGAS,internaciones,dias camas ocupadas maternidad,2006-05-01,2,2
DESAGUADERO,internaciones,dias camas ocupadas maternidad,2006-05-01,6,6
EL ALTO,internaciones,dias camas ocupadas maternidad,2006-05-01,2759,2759
EL PUENTE(STC),internaciones,dias camas ocupadas maternidad,2006-05-01,8,8
EL PUENTE(TJA),internaciones,dias camas ocupadas maternidad,2006-05-01,8,8
EL TORNO,internaciones,dias camas ocupadas maternidad,2006-05-01,178,178
EL VILLAR,internaciones,dias camas ocupadas maternidad,2006-05-01,26,26
ENTRE RIOS,internaciones,dias camas ocupadas maternidad,2006-05-01,18,18
ENTRE RIOS,internaciones,dias camas ocupadas maternidad,2006-05-01,34,34
EUCALIPTUS,internaciones,dias camas ocupadas maternidad,2006-05-01,13,13
EXALTACION,internaciones,dias camas ocupadas maternidad,2006-05-01,5,5
FERNANDEZ ALONSO,internaciones,dias camas ocupadas maternidad,2006-05-01,142,142
GENERAL SAAVEDRA,internaciones,dias camas ocupadas maternidad,2006-05-01,11,11
GRAL. J.J. PEREZ (CHARAZANI),internaciones,dias camas ocupadas maternidad,2006-05-01,2,2
GUANAY,internaciones,dias camas ocupadas maternidad,2006-05-01,28,28
GUAYARAMERIN,internaciones,dias camas ocupadas maternidad,2006-05-01,480,480
GUTIERREZ,internaciones,dias camas ocupadas maternidad,2006-05-01,36,36
HUACARETA,internaciones,dias camas ocupadas maternidad,2006-05-01,12,12
HUACAYA (VILLA DE HUACAYA),internaciones,dias camas ocupadas maternidad,2006-05-01,3,3
HUANUNI,internaciones,dias camas ocupadas maternidad,2006-05-01,51,51
HUARACAJE,internaciones,dias camas ocupadas maternidad,2006-05-01,8,8
HUAYLLAMARCA,internaciones,dias camas ocupadas maternidad,2006-05-01,6,6
ICLA,internaciones,dias camas ocupadas maternidad,2006-05-01,5,5
INCAHUASI,internaciones,dias camas ocupadas maternidad,2006-05-01,71,71
INQUISIVI,internaciones,dias camas ocupadas maternidad,2006-05-01,16,16
IRUPANA (VILLA DE LANZA),internaciones,dias camas ocupadas maternidad,2006-05-01,21,21
IXIAMAS,internaciones,dias camas ocupadas maternidad,2006-05-01,12,12
JESUS DE MACHACA,internaciones,dias camas ocupadas maternidad,2006-05-01,4,4
LA ASUNTA,internaciones,dias camas ocupadas maternidad,2006-05-01,88,88
LA GUARDIA,internaciones,dias camas ocupadas maternidad,2006-05-01,104,104
LA PAZ,internaciones,dias camas ocupadas maternidad,2006-05-01,4708,4708
LAGUNILLAS,internaciones,dias camas ocupadas maternidad,2006-05-01,4,4
LAJA,internaciones,dias camas ocupadas maternidad,2006-05-01,1,1
LAS CARRERAS,internaciones,dias camas ocupadas maternidad,2006-05-01,3,3
LICOMA PAMPA,internaciones,dias camas ocupadas maternidad,2006-05-01,6,6
LLALLAGUA,internaciones,dias camas ocupadas maternidad,2006-05-01,257,257
LLICA,internaciones,dias camas ocupadas maternidad,2006-05-01,12,12
LURIBAY,internaciones,dias camas ocupadas maternidad,2006-05-01,2,2
MACHACAMARCA,internaciones,dias camas ocupadas maternidad,2006-05-01,8,8
MACHARETI,internaciones,dias camas ocupadas maternidad,2006-05-01,9,9
MAGDALENA,internaciones,dias camas ocupadas maternidad,2006-05-01,61,61
MAIRANA,internaciones,dias camas ocupadas maternidad,2006-05-01,43,43
MAPIRI,internaciones,dias camas ocupadas maternidad,2006-05-01,20,20
MECAPACA,internaciones,dias camas ocupadas maternidad,2006-05-01,2,2
MINEROS,internaciones,dias camas ocupadas maternidad,2006-05-01,58,58
MIZQUE,internaciones,dias camas ocupadas maternidad,2006-05-01,50,50
MOCOMOCO,internaciones,dias camas ocupadas maternidad,2006-05-01,3,3
MOJOCOYA,internaciones,dias camas ocupadas maternidad,2006-05-01,23,23
MONTEAGUDO,internaciones,dias camas ocupadas maternidad,2006-05-01,124,124
MONTERO,internaciones,dias camas ocupadas maternidad,2006-05-01,542,542
MORO MORO,internaciones,dias camas ocupadas maternidad,2006-05-01,2,2
MOROCHATA,internaciones,dias camas ocupadas maternidad,2006-05-01,16,16
OCURI,internaciones,dias camas ocupadas maternidad,2006-05-01,20,20
OKINAWA,internaciones,dias camas ocupadas maternidad,2006-05-01,35,35
OMEREQUE,internaciones,dias camas ocupadas maternidad,2006-05-01,14,14
ORURO,internaciones,dias camas ocupadas maternidad,2006-05-01,1311,1311
PADILLA,internaciones,dias camas ocupadas maternidad,2006-05-01,158,158
PAILON,internaciones,dias camas ocupadas maternidad,2006-05-01,34,34
PALCA,internaciones,dias camas ocupadas maternidad,2006-05-01,7,7
PALOS BLANCOS,internaciones,dias camas ocupadas maternidad,2006-05-01,43,43
PAMPA AULLAGAS,internaciones,dias camas ocupadas maternidad,2006-05-01,5,5
PAMPA GRANDE,internaciones,dias camas ocupadas maternidad,2006-05-01,10,10
PAPEL PAMPA,internaciones,dias camas ocupadas maternidad,2006-05-01,3,3
PASORAPA,internaciones,dias camas ocupadas maternidad,2006-05-01,4,4
PATACAMAYA,internaciones,dias camas ocupadas maternidad,2006-05-01,59,59
PAZÑA,internaciones,dias camas ocupadas maternidad,2006-05-01,2,2
POCOATA,internaciones,dias camas ocupadas maternidad,2006-05-01,20,20
POCONA,internaciones,dias camas ocupadas maternidad,2006-05-01,35,35
POJO (CBBA),internaciones,dias camas ocupadas maternidad,2006-05-01,21,21
POOPO,internaciones,dias camas ocupadas maternidad,2006-05-01,4,4
PORCO,internaciones,dias camas ocupadas maternidad,2006-05-01,6,6
POROMA,internaciones,dias camas ocupadas maternidad,2006-05-01,39,39
PORONGO,internaciones,dias camas ocupadas maternidad,2006-05-01,11,11
PORTACHUELO,internaciones,dias camas ocupadas maternidad,2006-05-01,136,136
PORVENIR,internaciones,dias camas ocupadas maternidad,2006-05-01,11,11
POSTRER VALLE,internaciones,dias camas ocupadas maternidad,2006-05-01,4,4
POTOSI,internaciones,dias camas ocupadas maternidad,2006-05-01,948,948
PRESTO,internaciones,dias camas ocupadas maternidad,2006-05-01,6,6
PUCARANI,internaciones,dias camas ocupadas maternidad,2006-05-01,2,2
PUERTO ACOSTA,internaciones,dias camas ocupadas maternidad,2006-05-01,51,51
PUERTO CARABUCO,internaciones,dias camas ocupadas maternidad,2006-05-01,3,3
PUERTO GONZALO MORENO,internaciones,dias camas ocupadas maternidad,2006-05-01,1,1
PUERTO QUIJARRO,internaciones,dias camas ocupadas maternidad,2006-05-01,39,39
PUERTO RICO,internaciones,dias camas ocupadas maternidad,2006-05-01,17,17
PUERTO SUAREZ,internaciones,dias camas ocupadas maternidad,2006-05-01,97,97
PUERTO VILLARROEL,internaciones,dias camas ocupadas maternidad,2006-05-01,292,292
PUNA,internaciones,dias camas ocupadas maternidad,2006-05-01,41,41
PUNATA,internaciones,dias camas ocupadas maternidad,2006-05-01,224,224
QUILLACOLLO,internaciones,dias camas ocupadas maternidad,2006-05-01,389,389
QUIME,internaciones,dias camas ocupadas maternidad,2006-05-01,13,13
RAVELO,internaciones,dias camas ocupadas maternidad,2006-05-01,12,12
REYES,internaciones,dias camas ocupadas maternidad,2006-05-01,45,45
RIBERALTA,internaciones,dias camas ocupadas maternidad,2006-05-01,404,404
ROBORE,internaciones,dias camas ocupadas maternidad,2006-05-01,128,128
RURRENABAQUE,internaciones,dias camas ocupadas maternidad,2006-05-01,77,77
SABAYA,internaciones,dias camas ocupadas maternidad,2006-05-01,4,4
SACABA,internaciones,dias camas ocupadas maternidad,2006-05-01,344,344
SACABAMBA,internaciones,dias camas ocupadas maternidad,2006-05-01,10,10
SACACA,internaciones,dias camas ocupadas maternidad,2006-05-01,14,14
SAIPINA,internaciones,dias camas ocupadas maternidad,2006-05-01,12,12
SALINAS DE GARCI MENDOZA,internaciones,dias camas ocupadas maternidad,2006-05-01,15,15
SAMAIPATA,internaciones,dias camas ocupadas maternidad,2006-05-01,30,30
SAN ANDRES,internaciones,dias camas ocupadas maternidad,2006-05-01,6,6
SAN ANTONIO DE LOMERIO,internaciones,dias camas ocupadas maternidad,2006-05-01,27,27
SAN BENITO,internaciones,dias camas ocupadas maternidad,2006-05-01,29,29
SAN BORJA,internaciones,dias camas ocupadas maternidad,2006-05-01,94,94
SAN BUENA VENTURA,internaciones,dias camas ocupadas maternidad,2006-05-01,23,23
SAN CARLOS,internaciones,dias camas ocupadas maternidad,2006-05-01,79,79
SAN IGNACIO,internaciones,dias camas ocupadas maternidad,2006-05-01,80,80
SAN IGNACIO DE VELASCO,internaciones,dias camas ocupadas maternidad,2006-05-01,322,322
SAN JAVIER(STC),internaciones,dias camas ocupadas maternidad,2006-05-01,40,40
SAN JOAQUIN,internaciones,dias camas ocupadas maternidad,2006-05-01,11,11
SAN JOSE DE CHIQUITOS,internaciones,dias camas ocupadas maternidad,2006-05-01,59,59
SAN JUAN DE YAPACANI,internaciones,dias camas ocupadas maternidad,2006-05-01,31,31
SAN JULIAN,internaciones,dias camas ocupadas maternidad,2006-05-01,111,111
SAN LORENZO(TJA),internaciones,dias camas ocupadas maternidad,2006-05-01,12,12
SAN LUCAS,internaciones,dias camas ocupadas maternidad,2006-05-01,61,61
SAN MATIAS,internaciones,dias camas ocupadas maternidad,2006-05-01,32,32
SAN MIGUEL DE VELASCO,internaciones,dias camas ocupadas maternidad,2006-05-01,66,66
SAN PEDRO,internaciones,dias camas ocupadas maternidad,2006-05-01,75,75
SAN PEDRO DE BUENA VISTA,internaciones,dias camas ocupadas maternidad,2006-05-01,29,29
SAN PEDRO DE CURAHUARA,internaciones,dias camas ocupadas maternidad,2006-05-01,2,2
SAN PEDRO DE TIQUINA,internaciones,dias camas ocupadas maternidad,2006-05-01,2,2
SAN RAFAEL,internaciones,dias camas ocupadas maternidad,2006-05-01,29,29
SAN RAMON,internaciones,dias camas ocupadas maternidad,2006-05-01,37,37
SAN RAMON,internaciones,dias camas ocupadas maternidad,2006-05-01,56,56
SANTA ANA,internaciones,dias camas ocupadas maternidad,2006-05-01,44,44
SANTA CRUZ DE LA SIERRA,internaciones,dias camas ocupadas maternidad,2006-05-01,6644,6644
SANTA ROSA,internaciones,dias camas ocupadas maternidad,2006-05-01,50,50
SANTA ROSA DEL SARA,internaciones,dias camas ocupadas maternidad,2006-05-01,67,67
SANTIAGO DE CALLAPA,internaciones,dias camas ocupadas maternidad,2006-05-01,2,2
SANTIAGO DE HUARI,internaciones,dias camas ocupadas maternidad,2006-05-01,5,5
SANTIAGO DE MACHACA,internaciones,dias camas ocupadas maternidad,2006-05-01,2,2
SANTIVAÑES,internaciones,dias camas ocupadas maternidad,2006-05-01,7,7
SAPAHAQUI,internaciones,dias camas ocupadas maternidad,2006-05-01,1,1
SENA,internaciones,dias camas ocupadas maternidad,2006-05-01,12,12
SICA SICA (VILLA AROMA),internaciones,dias camas ocupadas maternidad,2006-05-01,15,15
SICAYA,internaciones,dias camas ocupadas maternidad,2006-05-01,1,1
SIPE SIPE,internaciones,dias camas ocupadas maternidad,2006-05-01,64,64
SOPACHUY,internaciones,dias camas ocupadas maternidad,2006-05-01,25,25
SORATA,internaciones,dias camas ocupadas maternidad,2006-05-01,42,42
SUCRE,internaciones,dias camas ocupadas maternidad,2006-05-01,1637,1637
TACACHI,internaciones,dias camas ocupadas maternidad,2006-05-01,2,2
TACACOMA,internaciones,dias camas ocupadas maternidad,2006-05-01,11,11
TACOBAMBA,internaciones,dias camas ocupadas maternidad,2006-05-01,3,3
TACOPAYA,internaciones,dias camas ocupadas maternidad,2006-05-01,3,3
TAPACARI,internaciones,dias camas ocupadas maternidad,2006-05-01,22,22
TARABUCO,internaciones,dias camas ocupadas maternidad,2006-05-01,93,93
TARACO,internaciones,dias camas ocupadas maternidad,2006-05-01,6,6
TARATA,internaciones,dias camas ocupadas maternidad,2006-05-01,20,20
TARIJA,internaciones,dias camas ocupadas maternidad,2006-05-01,861,861
TARVITA,internaciones,dias camas ocupadas maternidad,2006-05-01,91,91
TEOPONTE,internaciones,dias camas ocupadas maternidad,2006-05-01,3,3
TIAWANACU,internaciones,dias camas ocupadas maternidad,2006-05-01,5,5
TINGUIPAYA,internaciones,dias camas ocupadas maternidad,2006-05-01,12,12
TIPUANI,internaciones,dias camas ocupadas maternidad,2006-05-01,26,26
TIQUIPAYA,internaciones,dias camas ocupadas maternidad,2006-05-01,93,93
TIRAQUE (CBBA),internaciones,dias camas ocupadas maternidad,2006-05-01,199,199
TOCO,internaciones,dias camas ocupadas maternidad,2006-05-01,15,15
TOLATA,internaciones,dias camas ocupadas maternidad,2006-05-01,14,14
TOLEDO,internaciones,dias camas ocupadas maternidad,2006-05-01,6,6
TOMAVE,internaciones,dias camas ocupadas maternidad,2006-05-01,5,5
TOMINA,internaciones,dias camas ocupadas maternidad,2006-05-01,39,39
TOTORA(CBBA),internaciones,dias camas ocupadas maternidad,2006-05-01,25,25
TOTORA(ORR),internaciones,dias camas ocupadas maternidad,2006-05-01,16,16
TRINIDAD,internaciones,dias camas ocupadas maternidad,2006-05-01,932,932
TUPIZA,internaciones,dias camas ocupadas maternidad,2006-05-01,118,118
TURCO,internaciones,dias camas ocupadas maternidad,2006-05-01,4,4
UMALA,internaciones,dias camas ocupadas maternidad,2006-05-01,5,5
UNCIA,internaciones,dias camas ocupadas maternidad,2006-05-01,128,128
URUBICHA,internaciones,dias camas ocupadas maternidad,2006-05-01,56,56
UYUNI,internaciones,dias camas ocupadas maternidad,2006-05-01,78,78
VACAS,internaciones,dias camas ocupadas maternidad,2006-05-01,35,35
VALLEGRANDE,internaciones,dias camas ocupadas maternidad,2006-05-01,102,102
VIACHA,internaciones,dias camas ocupadas maternidad,2006-05-01,22,22
VILA VILA,internaciones,dias camas ocupadas maternidad,2006-05-01,2,2
VILLA MONTES,internaciones,dias camas ocupadas maternidad,2006-05-01,67,67
VILLA RIVERO,internaciones,dias camas ocupadas maternidad,2006-05-01,15,15
VILLA SERRANO,internaciones,dias camas ocupadas maternidad,2006-05-01,37,37
VILLA TUNARI,internaciones,dias camas ocupadas maternidad,2006-05-01,285,285
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,dias camas ocupadas maternidad,2006-05-01,14,14
VILLAZON,internaciones,dias camas ocupadas maternidad,2006-05-01,140,140
VINTO,internaciones,dias camas ocupadas maternidad,2006-05-01,47,47
VITICHI,internaciones,dias camas ocupadas maternidad,2006-05-01,3,3
WALDO BALLIVIAN,internaciones,dias camas ocupadas maternidad,2006-05-01,2,2
WARNES,internaciones,dias camas ocupadas maternidad,2006-05-01,268,268
YACUIBA,internaciones,dias camas ocupadas maternidad,2006-05-01,333,333
YAMPARAEZ,internaciones,dias camas ocupadas maternidad,2006-05-01,9,9
YANACACHI,internaciones,dias camas ocupadas maternidad,2006-05-01,3,3
YAPACANI,internaciones,dias camas ocupadas maternidad,2006-05-01,187,187
YOCALLA,internaciones,dias camas ocupadas maternidad,2006-05-01,4,4
YOTALA,internaciones,dias camas ocupadas maternidad,2006-05-01,42,42
ZUDAÑEZ,internaciones,dias camas ocupadas maternidad,2006-05-01,23,23
ACACIO,internaciones,dias camas ocupadas maternidad,2006-06-01,5,5
ACHACACHI,internaciones,dias camas ocupadas maternidad,2006-06-01,44,44
ACHOCALLA,internaciones,dias camas ocupadas maternidad,2006-06-01,11,11
AIQUILE,internaciones,dias camas ocupadas maternidad,2006-06-01,68,68
ALCALA,internaciones,dias camas ocupadas maternidad,2006-06-01,18,18
ANCORAIMES,internaciones,dias camas ocupadas maternidad,2006-06-01,2,2
ANZALDO,internaciones,dias camas ocupadas maternidad,2006-06-01,4,4
APOLO,internaciones,dias camas ocupadas maternidad,2006-06-01,19,19
ARAMPAMPA,internaciones,dias camas ocupadas maternidad,2006-06-01,5,5
ARANI,internaciones,dias camas ocupadas maternidad,2006-06-01,2,2
ARBIETO,internaciones,dias camas ocupadas maternidad,2006-06-01,3,3
ARQUE,internaciones,dias camas ocupadas maternidad,2006-06-01,8,8
ASCENCION DE GUARAYOS,internaciones,dias camas ocupadas maternidad,2006-06-01,95,95
ATOCHA,internaciones,dias camas ocupadas maternidad,2006-06-01,112,112
AYO AYO,internaciones,dias camas ocupadas maternidad,2006-06-01,12,12
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas ocupadas maternidad,2006-06-01,68,68
AZURDUY,internaciones,dias camas ocupadas maternidad,2006-06-01,53,53
BATALLAS,internaciones,dias camas ocupadas maternidad,2006-06-01,6,6
BAURES,internaciones,dias camas ocupadas maternidad,2006-06-01,19,19
BERMEJO,internaciones,dias camas ocupadas maternidad,2006-06-01,126,126
BETANZOS,internaciones,dias camas ocupadas maternidad,2006-06-01,47,47
BOLIVAR,internaciones,dias camas ocupadas maternidad,2006-06-01,7,7
BOYUIBE,internaciones,dias camas ocupadas maternidad,2006-06-01,9,9
BUENA VISTA,internaciones,dias camas ocupadas maternidad,2006-06-01,29,29
CABEZAS,internaciones,dias camas ocupadas maternidad,2006-06-01,34,34
CAIROMA,internaciones,dias camas ocupadas maternidad,2006-06-01,5,5
CAJUATA,internaciones,dias camas ocupadas maternidad,2006-06-01,3,3
CALACOTO,internaciones,dias camas ocupadas maternidad,2006-06-01,3,3
CALAMARCA,internaciones,dias camas ocupadas maternidad,2006-06-01,5,5
CAMARGO,internaciones,dias camas ocupadas maternidad,2006-06-01,84,84
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas ocupadas maternidad,2006-06-01,12,12
CAMIRI,internaciones,dias camas ocupadas maternidad,2006-06-01,390,390
CAPINOTA,internaciones,dias camas ocupadas maternidad,2006-06-01,34,34
CARACOLLO,internaciones,dias camas ocupadas maternidad,2006-06-01,25,25
CARANAVI,internaciones,dias camas ocupadas maternidad,2006-06-01,102,102
CARIPUYO,internaciones,dias camas ocupadas maternidad,2006-06-01,2,2
CARMEN RIVERO TORREZ,internaciones,dias camas ocupadas maternidad,2006-06-01,10,10
CHALLAPATA,internaciones,dias camas ocupadas maternidad,2006-06-01,62,62
CHAQUI,internaciones,dias camas ocupadas maternidad,2006-06-01,4,4
CHARAGUA,internaciones,dias camas ocupadas maternidad,2006-06-01,83,83
CHARAÑA,internaciones,dias camas ocupadas maternidad,2006-06-01,2,2
CHAYANTA,internaciones,dias camas ocupadas maternidad,2006-06-01,32,32
CHIMORE,internaciones,dias camas ocupadas maternidad,2006-06-01,32,32
CHIPAYA,internaciones,dias camas ocupadas maternidad,2006-06-01,2,2
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas ocupadas maternidad,2006-06-01,30,30
CHUMA,internaciones,dias camas ocupadas maternidad,2006-06-01,2,2
CLIZA,internaciones,dias camas ocupadas maternidad,2006-06-01,19,19
COBIJA,internaciones,dias camas ocupadas maternidad,2006-06-01,307,307
COCHABAMBA,internaciones,dias camas ocupadas maternidad,2006-06-01,4125,4125
COLCAPIRHUA,internaciones,dias camas ocupadas maternidad,2006-06-01,66,66
"COLCHA ""K""",internaciones,dias camas ocupadas maternidad,2006-06-01,3,3
COLLANA,internaciones,dias camas ocupadas maternidad,2006-06-01,6,6
COLOMI,internaciones,dias camas ocupadas maternidad,2006-06-01,71,71
COLPA BELGICA,internaciones,dias camas ocupadas maternidad,2006-06-01,16,16
COLQUECHACA,internaciones,dias camas ocupadas maternidad,2006-06-01,10,10
COLQUIRI,internaciones,dias camas ocupadas maternidad,2006-06-01,20,20
COMARAPA,internaciones,dias camas ocupadas maternidad,2006-06-01,75,75
CONCEPCION,internaciones,dias camas ocupadas maternidad,2006-06-01,67,67
COPACABANA,internaciones,dias camas ocupadas maternidad,2006-06-01,20,20
CORIPATA,internaciones,dias camas ocupadas maternidad,2006-06-01,32,32
