municipality,group,variable,month,Egresos,TOTAL
SAN BENITO,internaciones,egresos,2006-06-01,9,9
SAN BORJA,internaciones,egresos,2006-06-01,150,150
SAN BUENA VENTURA,internaciones,egresos,2006-06-01,27,27
SAN CARLOS,internaciones,egresos,2006-06-01,157,157
SAN IGNACIO,internaciones,egresos,2006-06-01,160,160
SAN IGNACIO DE VELASCO,internaciones,egresos,2006-06-01,424,424
SAN JAVIER(STC),internaciones,egresos,2006-06-01,52,52
SAN JOAQUIN,internaciones,egresos,2006-06-01,35,35
SAN JOSE DE CHIQUITOS,internaciones,egresos,2006-06-01,106,106
SAN JUAN DE YAPACANI,internaciones,egresos,2006-06-01,102,102
SAN JULIAN,internaciones,egresos,2006-06-01,77,77
SAN LORENZO(TJA),internaciones,egresos,2006-06-01,5,5
SAN LUCAS,internaciones,egresos,2006-06-01,45,45
SAN MATIAS,internaciones,egresos,2006-06-01,54,54
SAN MIGUEL DE VELASCO,internaciones,egresos,2006-06-01,57,57
SAN PEDRO,internaciones,egresos,2006-06-01,17,17
SAN PEDRO DE BUENA VISTA,internaciones,egresos,2006-06-01,13,13
SAN PEDRO DE CURAHUARA,internaciones,egresos,2006-06-01,2,2
SAN PEDRO DE TIQUINA,internaciones,egresos,2006-06-01,1,1
SAN RAFAEL,internaciones,egresos,2006-06-01,35,35
SAN RAMON,internaciones,egresos,2006-06-01,31,31
SAN RAMON,internaciones,egresos,2006-06-01,64,64
SANTA ANA,internaciones,egresos,2006-06-01,111,111
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2006-06-01,7288,7288
SANTA ROSA,internaciones,egresos,2006-06-01,57,57
SANTA ROSA DEL SARA,internaciones,egresos,2006-06-01,49,49
SANTIAGO DE MACHACA,internaciones,egresos,2006-06-01,1,1
SANTIVAÑES,internaciones,egresos,2006-06-01,7,7
SENA,internaciones,egresos,2006-06-01,10,10
SICA SICA (VILLA AROMA),internaciones,egresos,2006-06-01,13,13
SICAYA,internaciones,egresos,2006-06-01,1,1
SIPE SIPE,internaciones,egresos,2006-06-01,47,47
SOPACHUY,internaciones,egresos,2006-06-01,43,43
SORACACHI,internaciones,egresos,2006-06-01,2,2
SORATA,internaciones,egresos,2006-06-01,22,22
SUCRE,internaciones,egresos,2006-06-01,3101,3101
TACACOMA,internaciones,egresos,2006-06-01,8,8
TACOPAYA,internaciones,egresos,2006-06-01,1,1
TAPACARI,internaciones,egresos,2006-06-01,25,25
TARABUCO,internaciones,egresos,2006-06-01,74,74
TARATA,internaciones,egresos,2006-06-01,14,14
TARIJA,internaciones,egresos,2006-06-01,1586,1586
TARVITA,internaciones,egresos,2006-06-01,47,47
TEOPONTE,internaciones,egresos,2006-06-01,26,26
TIAWANACU,internaciones,egresos,2006-06-01,8,8
TINGUIPAYA,internaciones,egresos,2006-06-01,4,4
TIPUANI,internaciones,egresos,2006-06-01,22,22
TIQUIPAYA,internaciones,egresos,2006-06-01,89,89
TIRAQUE (CBBA),internaciones,egresos,2006-06-01,161,161
TOCO,internaciones,egresos,2006-06-01,5,5
TOLATA,internaciones,egresos,2006-06-01,1,1
TOLEDO,internaciones,egresos,2006-06-01,6,6
TOMAVE,internaciones,egresos,2006-06-01,2,2
TOMINA,internaciones,egresos,2006-06-01,26,26
TOTORA(CBBA),internaciones,egresos,2006-06-01,37,37
TOTORA(ORR),internaciones,egresos,2006-06-01,3,3
TRIGAL,internaciones,egresos,2006-06-01,3,3
TRINIDAD,internaciones,egresos,2006-06-01,1493,1493
TUPIZA,internaciones,egresos,2006-06-01,347,347
TURCO,internaciones,egresos,2006-06-01,2,2
UMALA,internaciones,egresos,2006-06-01,1,1
UNCIA,internaciones,egresos,2006-06-01,42,42
URIONDO (A. CONCEPCION),internaciones,egresos,2006-06-01,8,8
URUBICHA,internaciones,egresos,2006-06-01,23,23
UYUNI,internaciones,egresos,2006-06-01,127,127
VACAS,internaciones,egresos,2006-06-01,13,13
VALLEGRANDE,internaciones,egresos,2006-06-01,81,81
VIACHA,internaciones,egresos,2006-06-01,3,3
VILA VILA,internaciones,egresos,2006-06-01,2,2
VILLA MONTES,internaciones,egresos,2006-06-01,200,200
VILLA RIVERO,internaciones,egresos,2006-06-01,6,6
VILLA SERRANO,internaciones,egresos,2006-06-01,29,29
VILLA TUNARI,internaciones,egresos,2006-06-01,282,282
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2006-06-01,15,15
VILLAZON,internaciones,egresos,2006-06-01,185,185
VINTO,internaciones,egresos,2006-06-01,73,73
VITICHI,internaciones,egresos,2006-06-01,14,14
WARNES,internaciones,egresos,2006-06-01,127,127
YACUIBA,internaciones,egresos,2006-06-01,592,592
YAMPARAEZ,internaciones,egresos,2006-06-01,17,17
YANACACHI,internaciones,egresos,2006-06-01,2,2
YAPACANI,internaciones,egresos,2006-06-01,802,802
YOCALLA,internaciones,egresos,2006-06-01,2,2
YOTALA,internaciones,egresos,2006-06-01,31,31
ZUDAÑEZ,internaciones,egresos,2006-06-01,29,29
ACACIO,internaciones,egresos,2006-07-01,14,14
ACHACACHI,internaciones,egresos,2006-07-01,60,60
ACHOCALLA,internaciones,egresos,2006-07-01,3,3
AIQUILE,internaciones,egresos,2006-07-01,78,78
ALCALA,internaciones,egresos,2006-07-01,5,5
ANCORAIMES,internaciones,egresos,2006-07-01,1,1
ANDAMARCA,internaciones,egresos,2006-07-01,1,1
ANTEQUERA,internaciones,egresos,2006-07-01,2,2
ANZALDO,internaciones,egresos,2006-07-01,6,6
APOLO,internaciones,egresos,2006-07-01,28,28
ARAMPAMPA,internaciones,egresos,2006-07-01,4,4
ARANI,internaciones,egresos,2006-07-01,13,13
ARBIETO,internaciones,egresos,2006-07-01,2,2
ARQUE,internaciones,egresos,2006-07-01,7,7
ASCENCION DE GUARAYOS,internaciones,egresos,2006-07-01,157,157
ATOCHA,internaciones,egresos,2006-07-01,118,118
AUCAPATA,internaciones,egresos,2006-07-01,2,2
AYATA,internaciones,egresos,2006-07-01,4,4
AYO AYO,internaciones,egresos,2006-07-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2006-07-01,53,53
AZURDUY,internaciones,egresos,2006-07-01,15,15
BATALLAS,internaciones,egresos,2006-07-01,15,15
BAURES,internaciones,egresos,2006-07-01,26,26
BERMEJO,internaciones,egresos,2006-07-01,216,216
BETANZOS,internaciones,egresos,2006-07-01,40,40
BOLIVAR,internaciones,egresos,2006-07-01,4,4
BOYUIBE,internaciones,egresos,2006-07-01,21,21
BUENA VISTA,internaciones,egresos,2006-07-01,15,15
CABEZAS,internaciones,egresos,2006-07-01,30,30
CAIROMA,internaciones,egresos,2006-07-01,7,7
CAJUATA,internaciones,egresos,2006-07-01,7,7
CALACOTO,internaciones,egresos,2006-07-01,5,5
CALAMARCA,internaciones,egresos,2006-07-01,10,10
CAMARGO,internaciones,egresos,2006-07-01,156,156
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2006-07-01,6,6
CAMIRI,internaciones,egresos,2006-07-01,466,466
CAPINOTA,internaciones,egresos,2006-07-01,48,48
CAQUIAVIRI,internaciones,egresos,2006-07-01,3,3
CARACOLLO,internaciones,egresos,2006-07-01,27,27
CARANAVI,internaciones,egresos,2006-07-01,180,180
CARMEN RIVERO TORREZ,internaciones,egresos,2006-07-01,14,14
CHACARILLA,internaciones,egresos,2006-07-01,1,1
CHALLAPATA,internaciones,egresos,2006-07-01,65,65
CHAQUI,internaciones,egresos,2006-07-01,2,2
CHARAGUA,internaciones,egresos,2006-07-01,94,94
CHARAÑA,internaciones,egresos,2006-07-01,3,3
CHAYANTA,internaciones,egresos,2006-07-01,15,15
CHIMORE,internaciones,egresos,2006-07-01,19,19
CHIPAYA,internaciones,egresos,2006-07-01,1,1
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2006-07-01,77,77
CHUMA,internaciones,egresos,2006-07-01,5,5
CLIZA,internaciones,egresos,2006-07-01,23,23
COBIJA,internaciones,egresos,2006-07-01,384,384
COCHABAMBA,internaciones,egresos,2006-07-01,5861,5861
COLCAPIRHUA,internaciones,egresos,2006-07-01,122,122
"COLCHA ""K""",internaciones,egresos,2006-07-01,2,2
COLLANA,internaciones,egresos,2006-07-01,2,2
COLOMI,internaciones,egresos,2006-07-01,40,40
COLPA BELGICA,internaciones,egresos,2006-07-01,21,21
COLQUECHACA,internaciones,egresos,2006-07-01,4,4
COLQUENCHA,internaciones,egresos,2006-07-01,2,2
COLQUIRI,internaciones,egresos,2006-07-01,16,16
COMARAPA,internaciones,egresos,2006-07-01,82,82
CONCEPCION,internaciones,egresos,2006-07-01,78,78
COPACABANA,internaciones,egresos,2006-07-01,23,23
CORIPATA,internaciones,egresos,2006-07-01,22,22
CORO CORO,internaciones,egresos,2006-07-01,6,6
COROICO,internaciones,egresos,2006-07-01,85,85
CORQUE,internaciones,egresos,2006-07-01,2,2
COTAGAITA,internaciones,egresos,2006-07-01,28,28
COTOCA,internaciones,egresos,2006-07-01,137,137
CUATRO CAÑADAS,internaciones,egresos,2006-07-01,211,211
CUEVO,internaciones,egresos,2006-07-01,11,11
CULPINA,internaciones,egresos,2006-07-01,37,37
CURAHUARA DE CARANGAS,internaciones,egresos,2006-07-01,19,19
DESAGUADERO,internaciones,egresos,2006-07-01,2,2
EL ALTO,internaciones,egresos,2006-07-01,2411,2411
EL PUENTE(STC),internaciones,egresos,2006-07-01,19,19
EL TORNO,internaciones,egresos,2006-07-01,152,152
EL VILLAR,internaciones,egresos,2006-07-01,22,22
ENTRE RIOS,internaciones,egresos,2006-07-01,27,27
ENTRE RIOS,internaciones,egresos,2006-07-01,30,30
EUCALIPTUS,internaciones,egresos,2006-07-01,6,6
EXALTACION,internaciones,egresos,2006-07-01,4,4
FERNANDEZ ALONSO,internaciones,egresos,2006-07-01,45,45
FILADELFIA,internaciones,egresos,2006-07-01,3,3
GENERAL SAAVEDRA,internaciones,egresos,2006-07-01,20,20
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2006-07-01,2,2
GUANAY,internaciones,egresos,2006-07-01,30,30
GUAQUI,internaciones,egresos,2006-07-01,5,5
GUAYARAMERIN,internaciones,egresos,2006-07-01,571,571
GUTIERREZ,internaciones,egresos,2006-07-01,31,31
HUACARETA,internaciones,egresos,2006-07-01,23,23
HUANUNI,internaciones,egresos,2006-07-01,55,55
HUARACAJE,internaciones,egresos,2006-07-01,4,4
HUAYLLAMARCA,internaciones,egresos,2006-07-01,1,1
ICLA,internaciones,egresos,2006-07-01,5,5
INCAHUASI,internaciones,egresos,2006-07-01,29,29
INQUISIVI,internaciones,egresos,2006-07-01,9,9
IRUPANA (VILLA DE LANZA),internaciones,egresos,2006-07-01,22,22
IXIAMAS,internaciones,egresos,2006-07-01,21,21
JESUS DE MACHACA,internaciones,egresos,2006-07-01,2,2
LA ASUNTA,internaciones,egresos,2006-07-01,43,43
LA GUARDIA,internaciones,egresos,2006-07-01,132,132
LA PAZ,internaciones,egresos,2006-07-01,6522,6522
LAGUNILLAS,internaciones,egresos,2006-07-01,5,5
LAJA,internaciones,egresos,2006-07-01,2,2
LAS CARRERAS,internaciones,egresos,2006-07-01,3,3
LLALLAGUA,internaciones,egresos,2006-07-01,264,264
LLICA,internaciones,egresos,2006-07-01,6,6
LURIBAY,internaciones,egresos,2006-07-01,10,10
MACHACAMARCA,internaciones,egresos,2006-07-01,5,5
MACHARETI,internaciones,egresos,2006-07-01,9,9
MAGDALENA,internaciones,egresos,2006-07-01,54,54
MAIRANA,internaciones,egresos,2006-07-01,41,41
MAPIRI,internaciones,egresos,2006-07-01,13,13
MECAPACA,internaciones,egresos,2006-07-01,6,6
MINEROS,internaciones,egresos,2006-07-01,5,5
MIZQUE,internaciones,egresos,2006-07-01,78,78
MOCOMOCO,internaciones,egresos,2006-07-01,2,2
MOJOCOYA,internaciones,egresos,2006-07-01,7,7
MONTEAGUDO,internaciones,egresos,2006-07-01,152,152
MONTERO,internaciones,egresos,2006-07-01,648,648
MORO MORO,internaciones,egresos,2006-07-01,2,2
MOROCHATA,internaciones,egresos,2006-07-01,13,13
OCURI,internaciones,egresos,2006-07-01,19,19
OKINAWA,internaciones,egresos,2006-07-01,17,17
ORURO,internaciones,egresos,2006-07-01,1886,1886
PADILLA,internaciones,egresos,2006-07-01,118,118
PAILON,internaciones,egresos,2006-07-01,52,52
PALCA,internaciones,egresos,2006-07-01,5,5
PALOS BLANCOS,internaciones,egresos,2006-07-01,49,49
PAMPA AULLAGAS,internaciones,egresos,2006-07-01,1,1
PAMPA GRANDE,internaciones,egresos,2006-07-01,16,16
PAPEL PAMPA,internaciones,egresos,2006-07-01,1,1
PASORAPA,internaciones,egresos,2006-07-01,4,4
PATACAMAYA,internaciones,egresos,2006-07-01,40,40
POCOATA,internaciones,egresos,2006-07-01,8,8
POCONA,internaciones,egresos,2006-07-01,19,19
POJO (CBBA),internaciones,egresos,2006-07-01,17,17
POOPO,internaciones,egresos,2006-07-01,7,7
PORCO,internaciones,egresos,2006-07-01,4,4
POROMA,internaciones,egresos,2006-07-01,15,15
PORONGO,internaciones,egresos,2006-07-01,20,20
PORTACHUELO,internaciones,egresos,2006-07-01,170,170
PORVENIR,internaciones,egresos,2006-07-01,10,10
POSTRER VALLE,internaciones,egresos,2006-07-01,5,5
POTOSI,internaciones,egresos,2006-07-01,1689,1689
PRESTO,internaciones,egresos,2006-07-01,2,2
PUCARANI,internaciones,egresos,2006-07-01,7,7
PUERTO ACOSTA,internaciones,egresos,2006-07-01,89,89
PUERTO CARABUCO,internaciones,egresos,2006-07-01,4,4
PUERTO GONZALO MORENO,internaciones,egresos,2006-07-01,12,12
PUERTO QUIJARRO,internaciones,egresos,2006-07-01,61,61
PUERTO RICO,internaciones,egresos,2006-07-01,10,10
PUERTO SUAREZ,internaciones,egresos,2006-07-01,105,105
PUERTO VILLARROEL,internaciones,egresos,2006-07-01,217,217
PUNA,internaciones,egresos,2006-07-01,26,26
PUNATA,internaciones,egresos,2006-07-01,259,259
QUILLACOLLO,internaciones,egresos,2006-07-01,344,344
QUIME,internaciones,egresos,2006-07-01,10,10
QUIRUSILLAS,internaciones,egresos,2006-07-01,3,3
RAVELO,internaciones,egresos,2006-07-01,6,6
REYES,internaciones,egresos,2006-07-01,43,43
RIBERALTA,internaciones,egresos,2006-07-01,879,879
ROBORE,internaciones,egresos,2006-07-01,98,98
RURRENABAQUE,internaciones,egresos,2006-07-01,75,75
SABAYA,internaciones,egresos,2006-07-01,2,2
SACABA,internaciones,egresos,2006-07-01,432,432
SACABAMBA,internaciones,egresos,2006-07-01,7,7
SACACA,internaciones,egresos,2006-07-01,14,14
SAIPINA,internaciones,egresos,2006-07-01,5,5
SAMAIPATA,internaciones,egresos,2006-07-01,22,22
SAN AGUSTIN,internaciones,egresos,2006-07-01,2,2
SAN ANDRES,internaciones,egresos,2006-07-01,7,7
SAN ANTONIO DE LOMERIO,internaciones,egresos,2006-07-01,29,29
SAN BENITO,internaciones,egresos,2006-07-01,16,16
SAN BORJA,internaciones,egresos,2006-07-01,160,160
SAN BUENA VENTURA,internaciones,egresos,2006-07-01,27,27
SAN CARLOS,internaciones,egresos,2006-07-01,128,128
SAN IGNACIO,internaciones,egresos,2006-07-01,92,92
SAN IGNACIO DE VELASCO,internaciones,egresos,2006-07-01,405,405
SAN JAVIER(STC),internaciones,egresos,2006-07-01,56,56
SAN JOAQUIN,internaciones,egresos,2006-07-01,45,45
SAN JOSE DE CHIQUITOS,internaciones,egresos,2006-07-01,101,101
SAN JUAN DE YAPACANI,internaciones,egresos,2006-07-01,104,104
SAN JULIAN,internaciones,egresos,2006-07-01,81,81
SAN LORENZO(TJA),internaciones,egresos,2006-07-01,14,14
SAN LUCAS,internaciones,egresos,2006-07-01,62,62
SAN MATIAS,internaciones,egresos,2006-07-01,37,37
SAN MIGUEL DE VELASCO,internaciones,egresos,2006-07-01,94,94
SAN PEDRO,internaciones,egresos,2006-07-01,20,20
SAN PEDRO DE BUENA VISTA,internaciones,egresos,2006-07-01,9,9
SAN PEDRO DE TIQUINA,internaciones,egresos,2006-07-01,3,3
SAN RAFAEL,internaciones,egresos,2006-07-01,28,28
SAN RAMON,internaciones,egresos,2006-07-01,54,54
SAN RAMON,internaciones,egresos,2006-07-01,29,29
SANTA ANA,internaciones,egresos,2006-07-01,121,121
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2006-07-01,7643,7643
SANTA ROSA,internaciones,egresos,2006-07-01,64,64
SANTA ROSA DEL SARA,internaciones,egresos,2006-07-01,64,64
SANTIAGO DE MACHACA,internaciones,egresos,2006-07-01,2,2
SANTIVAÑES,internaciones,egresos,2006-07-01,5,5
SAPAHAQUI,internaciones,egresos,2006-07-01,1,1
SENA,internaciones,egresos,2006-07-01,12,12
SICA SICA (VILLA AROMA),internaciones,egresos,2006-07-01,6,6
SICAYA,internaciones,egresos,2006-07-01,4,4
SIPE SIPE,internaciones,egresos,2006-07-01,32,32
SOPACHUY,internaciones,egresos,2006-07-01,77,77
SORACACHI,internaciones,egresos,2006-07-01,2,2
SORATA,internaciones,egresos,2006-07-01,24,24
SUCRE,internaciones,egresos,2006-07-01,3090,3090
TACACOMA,internaciones,egresos,2006-07-01,6,6
TACOPAYA,internaciones,egresos,2006-07-01,4,4
TAPACARI,internaciones,egresos,2006-07-01,17,17
TARABUCO,internaciones,egresos,2006-07-01,74,74
TARACO,internaciones,egresos,2006-07-01,2,2
TARATA,internaciones,egresos,2006-07-01,10,10
TARIJA,internaciones,egresos,2006-07-01,1025,1025
TARVITA,internaciones,egresos,2006-07-01,43,43
TEOPONTE,internaciones,egresos,2006-07-01,15,15
TIAWANACU,internaciones,egresos,2006-07-01,12,12
TINGUIPAYA,internaciones,egresos,2006-07-01,2,2
TIPUANI,internaciones,egresos,2006-07-01,28,28
TIQUIPAYA,internaciones,egresos,2006-07-01,95,95
TIRAQUE (CBBA),internaciones,egresos,2006-07-01,198,198
TOCO,internaciones,egresos,2006-07-01,2,2
TOLATA,internaciones,egresos,2006-07-01,3,3
TOLEDO,internaciones,egresos,2006-07-01,2,2
TOMAVE,internaciones,egresos,2006-07-01,4,4
TOMINA,internaciones,egresos,2006-07-01,22,22
TORO TORO,internaciones,egresos,2006-07-01,3,3
TOTORA(CBBA),internaciones,egresos,2006-07-01,41,41
TRIGAL,internaciones,egresos,2006-07-01,1,1
TRINIDAD,internaciones,egresos,2006-07-01,1362,1362
TUPIZA,internaciones,egresos,2006-07-01,321,321
TURCO,internaciones,egresos,2006-07-01,3,3
UMALA,internaciones,egresos,2006-07-01,1,1
UNCIA,internaciones,egresos,2006-07-01,167,167
URIONDO (A. CONCEPCION),internaciones,egresos,2006-07-01,9,9
URUBICHA,internaciones,egresos,2006-07-01,12,12
UYUNI,internaciones,egresos,2006-07-01,114,114
VACAS,internaciones,egresos,2006-07-01,13,13
VALLEGRANDE,internaciones,egresos,2006-07-01,119,119
VIACHA,internaciones,egresos,2006-07-01,16,16
VILA VILA,internaciones,egresos,2006-07-01,7,7
VILLA MONTES,internaciones,egresos,2006-07-01,188,188
VILLA RIVERO,internaciones,egresos,2006-07-01,10,10
VILLA SERRANO,internaciones,egresos,2006-07-01,26,26
VILLA TUNARI,internaciones,egresos,2006-07-01,304,304
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2006-07-01,17,17
VILLAZON,internaciones,egresos,2006-07-01,199,199
VINTO,internaciones,egresos,2006-07-01,69,69
VITICHI,internaciones,egresos,2006-07-01,17,17
WALDO BALLIVIAN,internaciones,egresos,2006-07-01,1,1
WARNES,internaciones,egresos,2006-07-01,110,110
YACO,internaciones,egresos,2006-07-01,1,1
YACUIBA,internaciones,egresos,2006-07-01,552,552
YAMPARAEZ,internaciones,egresos,2006-07-01,15,15
YANACACHI,internaciones,egresos,2006-07-01,4,4
YAPACANI,internaciones,egresos,2006-07-01,659,659
YOTALA,internaciones,egresos,2006-07-01,20,20
ZUDAÑEZ,internaciones,egresos,2006-07-01,32,32
ACACIO,internaciones,egresos,2006-08-01,11,11
ACHACACHI,internaciones,egresos,2006-08-01,78,78
ACHOCALLA,internaciones,egresos,2006-08-01,7,7
AIQUILE,internaciones,egresos,2006-08-01,103,103
ALCALA,internaciones,egresos,2006-08-01,7,7
ANCORAIMES,internaciones,egresos,2006-08-01,8,8
ANTEQUERA,internaciones,egresos,2006-08-01,2,2
ANZALDO,internaciones,egresos,2006-08-01,5,5
APOLO,internaciones,egresos,2006-08-01,23,23
ARAMPAMPA,internaciones,egresos,2006-08-01,4,4
ARQUE,internaciones,egresos,2006-08-01,5,5
ASCENCION DE GUARAYOS,internaciones,egresos,2006-08-01,167,167
ATOCHA,internaciones,egresos,2006-08-01,95,95
AUCAPATA,internaciones,egresos,2006-08-01,2,2
AYATA,internaciones,egresos,2006-08-01,2,2
AYO AYO,internaciones,egresos,2006-08-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2006-08-01,38,38
AZURDUY,internaciones,egresos,2006-08-01,18,18
BATALLAS,internaciones,egresos,2006-08-01,6,6
BAURES,internaciones,egresos,2006-08-01,10,10
BERMEJO,internaciones,egresos,2006-08-01,195,195
BETANZOS,internaciones,egresos,2006-08-01,42,42
BOLIVAR,internaciones,egresos,2006-08-01,3,3
BOYUIBE,internaciones,egresos,2006-08-01,27,27
BUENA VISTA,internaciones,egresos,2006-08-01,22,22
CABEZAS,internaciones,egresos,2006-08-01,31,31
CAIROMA,internaciones,egresos,2006-08-01,5,5
"CAIZA ""D""",internaciones,egresos,2006-08-01,3,3
CAJUATA,internaciones,egresos,2006-08-01,5,5
CALACOTO,internaciones,egresos,2006-08-01,3,3
CALAMARCA,internaciones,egresos,2006-08-01,4,4
CAMARGO,internaciones,egresos,2006-08-01,123,123
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2006-08-01,6,6
CAMIRI,internaciones,egresos,2006-08-01,485,485
CAPINOTA,internaciones,egresos,2006-08-01,66,66
CAQUIAVIRI,internaciones,egresos,2006-08-01,3,3
CARACOLLO,internaciones,egresos,2006-08-01,41,41
CARANAVI,internaciones,egresos,2006-08-01,185,185
CARIPUYO,internaciones,egresos,2006-08-01,3,3
CARMEN RIVERO TORREZ,internaciones,egresos,2006-08-01,26,26
CHALLAPATA,internaciones,egresos,2006-08-01,72,72
CHAQUI,internaciones,egresos,2006-08-01,2,2
CHARAGUA,internaciones,egresos,2006-08-01,92,92
CHAYANTA,internaciones,egresos,2006-08-01,15,15
CHIMORE,internaciones,egresos,2006-08-01,35,35
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2006-08-01,82,82
CHUMA,internaciones,egresos,2006-08-01,2,2
CLIZA,internaciones,egresos,2006-08-01,27,27
COBIJA,internaciones,egresos,2006-08-01,376,376
COCHABAMBA,internaciones,egresos,2006-08-01,5836,5836
COLCAPIRHUA,internaciones,egresos,2006-08-01,112,112
"COLCHA ""K""",internaciones,egresos,2006-08-01,3,3
COLOMI,internaciones,egresos,2006-08-01,43,43
COLPA BELGICA,internaciones,egresos,2006-08-01,7,7
COLQUECHACA,internaciones,egresos,2006-08-01,4,4
COLQUENCHA,internaciones,egresos,2006-08-01,1,1
COLQUIRI,internaciones,egresos,2006-08-01,18,18
COMARAPA,internaciones,egresos,2006-08-01,82,82
CONCEPCION,internaciones,egresos,2006-08-01,63,63
COPACABANA,internaciones,egresos,2006-08-01,24,24
CORIPATA,internaciones,egresos,2006-08-01,30,30
CORO CORO,internaciones,egresos,2006-08-01,3,3
COROICO,internaciones,egresos,2006-08-01,102,102
CORQUE,internaciones,egresos,2006-08-01,2,2
COTAGAITA,internaciones,egresos,2006-08-01,43,43
COTOCA,internaciones,egresos,2006-08-01,108,108
CUATRO CAÑADAS,internaciones,egresos,2006-08-01,81,81
CUEVO,internaciones,egresos,2006-08-01,7,7
CULPINA,internaciones,egresos,2006-08-01,35,35
CURAHUARA DE CARANGAS,internaciones,egresos,2006-08-01,3,3
DESAGUADERO,internaciones,egresos,2006-08-01,5,5
EL ALTO,internaciones,egresos,2006-08-01,2443,2443
EL PUENTE(STC),internaciones,egresos,2006-08-01,5,5
EL PUENTE(TJA),internaciones,egresos,2006-08-01,1,1
EL TORNO,internaciones,egresos,2006-08-01,151,151
EL VILLAR,internaciones,egresos,2006-08-01,17,17
ENTRE RIOS,internaciones,egresos,2006-08-01,51,51
ENTRE RIOS,internaciones,egresos,2006-08-01,26,26
EUCALIPTUS,internaciones,egresos,2006-08-01,9,9
EXALTACION,internaciones,egresos,2006-08-01,6,6
FERNANDEZ ALONSO,internaciones,egresos,2006-08-01,37,37
GENERAL SAAVEDRA,internaciones,egresos,2006-08-01,29,29
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2006-08-01,3,3
GUANAY,internaciones,egresos,2006-08-01,25,25
GUAQUI,internaciones,egresos,2006-08-01,4,4
GUAYARAMERIN,internaciones,egresos,2006-08-01,519,519
GUTIERREZ,internaciones,egresos,2006-08-01,16,16
HUACARETA,internaciones,egresos,2006-08-01,23,23
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2006-08-01,2,2
HUANUNI,internaciones,egresos,2006-08-01,61,61
HUARACAJE,internaciones,egresos,2006-08-01,6,6
HUAYLLAMARCA,internaciones,egresos,2006-08-01,3,3
ICLA,internaciones,egresos,2006-08-01,8,8
INCAHUASI,internaciones,egresos,2006-08-01,31,31
INQUISIVI,internaciones,egresos,2006-08-01,4,4
IRUPANA (VILLA DE LANZA),internaciones,egresos,2006-08-01,20,20
IXIAMAS,internaciones,egresos,2006-08-01,30,30
JESUS DE MACHACA,internaciones,egresos,2006-08-01,1,1
LA ASUNTA,internaciones,egresos,2006-08-01,54,54
LA GUARDIA,internaciones,egresos,2006-08-01,114,114
LA PAZ,internaciones,egresos,2006-08-01,6646,6646
LAJA,internaciones,egresos,2006-08-01,5,5
LAS CARRERAS,internaciones,egresos,2006-08-01,8,8
LICOMA PAMPA,internaciones,egresos,2006-08-01,1,1
LLALLAGUA,internaciones,egresos,2006-08-01,234,234
LLICA,internaciones,egresos,2006-08-01,5,5
LURIBAY,internaciones,egresos,2006-08-01,13,13
MACHACAMARCA,internaciones,egresos,2006-08-01,2,2
MACHARETI,internaciones,egresos,2006-08-01,12,12
MAGDALENA,internaciones,egresos,2006-08-01,74,74
MAIRANA,internaciones,egresos,2006-08-01,50,50
MAPIRI,internaciones,egresos,2006-08-01,23,23
MECAPACA,internaciones,egresos,2006-08-01,7,7
MINEROS,internaciones,egresos,2006-08-01,15,15
MIZQUE,internaciones,egresos,2006-08-01,71,71
MOCOMOCO,internaciones,egresos,2006-08-01,2,2
MOJOCOYA,internaciones,egresos,2006-08-01,10,10
MONTEAGUDO,internaciones,egresos,2006-08-01,131,131
MONTERO,internaciones,egresos,2006-08-01,645,645
MORO MORO,internaciones,egresos,2006-08-01,2,2
MOROCHATA,internaciones,egresos,2006-08-01,9,9
OCURI,internaciones,egresos,2006-08-01,5,5
OKINAWA,internaciones,egresos,2006-08-01,21,21
OMEREQUE,internaciones,egresos,2006-08-01,9,9
ORURO,internaciones,egresos,2006-08-01,1890,1890
PADCAYA,internaciones,egresos,2006-08-01,1,1
PADILLA,internaciones,egresos,2006-08-01,125,125
PAILON,internaciones,egresos,2006-08-01,45,45
PALCA,internaciones,egresos,2006-08-01,5,5
PALOS BLANCOS,internaciones,egresos,2006-08-01,62,62
PAMPA GRANDE,internaciones,egresos,2006-08-01,22,22
PAPEL PAMPA,internaciones,egresos,2006-08-01,3,3
PASORAPA,internaciones,egresos,2006-08-01,3,3
PATACAMAYA,internaciones,egresos,2006-08-01,37,37
PELECHUCO,internaciones,egresos,2006-08-01,1,1
POCOATA,internaciones,egresos,2006-08-01,6,6
