municipality,group,variable,month,Nº de CAI de sector realizados,TOTAL
SAN CARLOS,actividades con la comunidad,no de cai de sector realizados,2005-09-01,2,2
SAN IGNACIO,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
SAN IGNACIO DE VELASCO,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
SAN JAVIER(STC),actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
SAN JUAN DE YAPACANI,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
SAN JULIAN,actividades con la comunidad,no de cai de sector realizados,2005-09-01,11,11
SAN LUCAS,actividades con la comunidad,no de cai de sector realizados,2005-09-01,9,9
SAN MATIAS,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
SAN PABLO DE LIPEZ,actividades con la comunidad,no de cai de sector realizados,2005-09-01,2,2
SAN PEDRO,actividades con la comunidad,no de cai de sector realizados,2005-09-01,5,5
SAN PEDRO DE BUENA VISTA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
SAN PEDRO DE CURAHUARA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
SAN PEDRO DE TIQUINA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
SAN PEDRO(PND),actividades con la comunidad,no de cai de sector realizados,2005-09-01,2,2
SAN RAMON,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
SANTA CRUZ DE LA SIERRA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,30,30
SANTA ROSA DEL SARA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,5,5
SANTIAGO DE CALLAPA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,2,2
SANTIAGO DE HUARI,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
SANTIAGO DE MACHACA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
SANTIVAÑES,actividades con la comunidad,no de cai de sector realizados,2005-09-01,10,10
SAPAHAQUI,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
SICA SICA (VILLA AROMA),actividades con la comunidad,no de cai de sector realizados,2005-09-01,3,3
SICAYA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
SIPE SIPE,actividades con la comunidad,no de cai de sector realizados,2005-09-01,2,2
SORACACHI,actividades con la comunidad,no de cai de sector realizados,2005-09-01,4,4
SUCRE,actividades con la comunidad,no de cai de sector realizados,2005-09-01,4,4
TAHUA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
TAPACARI,actividades con la comunidad,no de cai de sector realizados,2005-09-01,2,2
TARACO,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
TARATA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
TEOPONTE,actividades con la comunidad,no de cai de sector realizados,2005-09-01,3,3
TINGUIPAYA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,2,2
TIQUIPAYA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,2,2
TIRAQUE (CBBA),actividades con la comunidad,no de cai de sector realizados,2005-09-01,9,9
TITO YUPANQUI (PARQUIPUJIO),actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
TOCO,actividades con la comunidad,no de cai de sector realizados,2005-09-01,2,2
TOLATA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
TOLEDO,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
TOMAVE,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
TORO TORO,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
TOTORA(ORR),actividades con la comunidad,no de cai de sector realizados,2005-09-01,3,3
TUPIZA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,3,3
UMALA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,2,2
URIONDO (A. CONCEPCION),actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
URUBICHA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,3,3
VACAS,actividades con la comunidad,no de cai de sector realizados,2005-09-01,4,4
VIACHA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,5,5
VILA VILA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
VILLA MONTES,actividades con la comunidad,no de cai de sector realizados,2005-09-01,4,4
VILLA RIVERO,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
WARNES,actividades con la comunidad,no de cai de sector realizados,2005-09-01,13,13
YACUIBA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
YANACACHI,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
YAPACANI,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
YOCALLA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
YUNCHARA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
ACHACACHI,actividades con la comunidad,no de cai de sector realizados,2005-10-01,3,3
ACHOCALLA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,2,2
ALALAY,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
ANCORAIMES,actividades con la comunidad,no de cai de sector realizados,2005-10-01,5,5
ANDAMARCA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
ANZALDO,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
APOLO,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
ARANI,actividades con la comunidad,no de cai de sector realizados,2005-10-01,2,2
ARBIETO,actividades con la comunidad,no de cai de sector realizados,2005-10-01,5,5
ARQUE,actividades con la comunidad,no de cai de sector realizados,2005-10-01,2,2
ATOCHA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,2,2
AUCAPATA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
AYATA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,2,2
AYO AYO,actividades con la comunidad,no de cai de sector realizados,2005-10-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),actividades con la comunidad,no de cai de sector realizados,2005-10-01,10,10
AZURDUY,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
BATALLAS,actividades con la comunidad,no de cai de sector realizados,2005-10-01,2,2
BETANZOS,actividades con la comunidad,no de cai de sector realizados,2005-10-01,3,3
BOLIVAR,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
BUENA VISTA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,2,2
CAJUATA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,2,2
CALACOTO,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
CALAMARCA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,3,3
CAMARGO,actividades con la comunidad,no de cai de sector realizados,2005-10-01,2,2
CAPINOTA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,3,3
CARANAVI,actividades con la comunidad,no de cai de sector realizados,2005-10-01,5,5
CARAPARI,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
CARIPUYO,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
CHALLAPATA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,2,2
CHAQUI,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
CHIMORE,actividades con la comunidad,no de cai de sector realizados,2005-10-01,3,3
CHULUMANI (V. DE LA LIBERTAD),actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
CLIZA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,4,4
COBIJA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
COCHABAMBA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,4,4
COLLANA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
COLPA BELGICA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
COLQUENCHA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,3,3
COLQUIRI,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
COMANCHE,actividades con la comunidad,no de cai de sector realizados,2005-10-01,2,2
COMARAPA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
CONCEPCION,actividades con la comunidad,no de cai de sector realizados,2005-10-01,2,2
COPACABANA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
CORO CORO,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
COROICO,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
CORQUE,actividades con la comunidad,no de cai de sector realizados,2005-10-01,2,2
COTOCA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
CUATRO CAÑADAS,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
CULPINA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,2,2
CURVA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,2,2
DESAGUADERO,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
EL ALTO,actividades con la comunidad,no de cai de sector realizados,2005-10-01,20,20
EL CHORO,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
ENTRE RIOS,actividades con la comunidad,no de cai de sector realizados,2005-10-01,2,2
EUCALIPTUS,actividades con la comunidad,no de cai de sector realizados,2005-10-01,2,2
EXALTACION,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
FERNANDEZ ALONSO,actividades con la comunidad,no de cai de sector realizados,2005-10-01,3,3
GENERAL SAAVEDRA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
GUANAY,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
GUAQUI,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
GUAYARAMERIN,actividades con la comunidad,no de cai de sector realizados,2005-10-01,4,4
HUAYLLAMARCA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
ICHOCA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
ICLA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
INCAHUASI,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
INQUISIVI,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
JESUS DE MACHACA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,3,3
LA ASUNTA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
LA GUARDIA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,3,3
LA PAZ,actividades con la comunidad,no de cai de sector realizados,2005-10-01,31,31
LAJA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,4,4
LICOMA PAMPA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
MAIRANA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
MECAPACA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,3,3
MINEROS,actividades con la comunidad,no de cai de sector realizados,2005-10-01,2,2
MOCOMOCO,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
MONTERO,actividades con la comunidad,no de cai de sector realizados,2005-10-01,3,3
MORO MORO,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
MOROCHATA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,5,5
OKINAWA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,3,3
ORURO,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
PADCAYA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
PADILLA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,4,4
PALOS BLANCOS,actividades con la comunidad,no de cai de sector realizados,2005-10-01,2,2
PAMPA AULLAGAS,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
PASORAPA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,2,2
PATACAMAYA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,4,4
PELECHUCO,actividades con la comunidad,no de cai de sector realizados,2005-10-01,2,2
PORTACHUELO,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
POSTRER VALLE,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
POTOSI,actividades con la comunidad,no de cai de sector realizados,2005-10-01,2,2
PUCARA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,2,2
PUCARANI,actividades con la comunidad,no de cai de sector realizados,2005-10-01,4,4
PUERTO ACOSTA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
PUERTO GONZALO MORENO,actividades con la comunidad,no de cai de sector realizados,2005-10-01,2,2
PUERTO PEREZ,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
PUERTO QUIJARRO,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
PUERTO VILLARROEL,actividades con la comunidad,no de cai de sector realizados,2005-10-01,6,6
PUNA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,3,3
PUNATA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,5,5
QUILLACOLLO,actividades con la comunidad,no de cai de sector realizados,2005-10-01,7,7
RAVELO,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
RIBERALTA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,4,4
ROBORE,actividades con la comunidad,no de cai de sector realizados,2005-10-01,2,2
RURRENABAQUE,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
SACABA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
SACABAMBA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,2,2
SACACA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
SAIPINA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
SALINAS DE GARCI MENDOZA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,2,2
SAN ANTONIO DE LOMERIO,actividades con la comunidad,no de cai de sector realizados,2005-10-01,8,8
SAN BENITO,actividades con la comunidad,no de cai de sector realizados,2005-10-01,4,4
SAN CARLOS,actividades con la comunidad,no de cai de sector realizados,2005-10-01,2,2
SAN IGNACIO,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
SAN JAVIER(STC),actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
SAN JULIAN,actividades con la comunidad,no de cai de sector realizados,2005-10-01,16,16
SAN LUCAS,actividades con la comunidad,no de cai de sector realizados,2005-10-01,4,4
SAN MATIAS,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
SAN PEDRO,actividades con la comunidad,no de cai de sector realizados,2005-10-01,5,5
SAN PEDRO DE BUENA VISTA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
SAN PEDRO DE CURAHUARA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,2,2
SAN PEDRO DE TIQUINA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,2,2
SAN RAMON,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
SANTA CRUZ DE LA SIERRA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,28,28
SANTA ROSA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
SANTA ROSA DEL SARA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,5,5
SANTIAGO DE CALLAPA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
SANTIAGO DE HUARI,actividades con la comunidad,no de cai de sector realizados,2005-10-01,5,5
SANTIAGO DE MACHACA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
SANTIVAÑES,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
SAPAHAQUI,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
SICA SICA (VILLA AROMA),actividades con la comunidad,no de cai de sector realizados,2005-10-01,3,3
SIPE SIPE,actividades con la comunidad,no de cai de sector realizados,2005-10-01,5,5
SUCRE,actividades con la comunidad,no de cai de sector realizados,2005-10-01,7,7
TACOPAYA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
TAPACARI,actividades con la comunidad,no de cai de sector realizados,2005-10-01,2,2
TARABUCO,actividades con la comunidad,no de cai de sector realizados,2005-10-01,5,5
TARATA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
TARIJA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,3,3
TEOPONTE,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
TINGUIPAYA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
TIPUANI,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
TIRAQUE (CBBA),actividades con la comunidad,no de cai de sector realizados,2005-10-01,9,9
TOCO,actividades con la comunidad,no de cai de sector realizados,2005-10-01,2,2
TOLATA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
TOLEDO,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
TORO TORO,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
TOTORA(ORR),actividades con la comunidad,no de cai de sector realizados,2005-10-01,3,3
TRIGAL,actividades con la comunidad,no de cai de sector realizados,2005-10-01,2,2
UMALA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,2,2
UYUNI,actividades con la comunidad,no de cai de sector realizados,2005-10-01,2,2
VACAS,actividades con la comunidad,no de cai de sector realizados,2005-10-01,3,3
VIACHA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,4,4
VILA VILA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
VILLA MONTES,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
VILLA RIVERO,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
VILLA TUNARI,actividades con la comunidad,no de cai de sector realizados,2005-10-01,14,14
VITICHI,actividades con la comunidad,no de cai de sector realizados,2005-10-01,3,3
WARNES,actividades con la comunidad,no de cai de sector realizados,2005-10-01,10,10
YANACACHI,actividades con la comunidad,no de cai de sector realizados,2005-10-01,2,2
YAPACANI,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
YOCALLA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
YUNCHARA,actividades con la comunidad,no de cai de sector realizados,2005-10-01,1,1
ACHACACHI,actividades con la comunidad,no de cai de sector realizados,2005-11-01,6,6
ACHOCALLA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
ALALAY,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
ALCALA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,3,3
ANCORAIMES,actividades con la comunidad,no de cai de sector realizados,2005-11-01,4,4
ANZALDO,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
APOLO,actividades con la comunidad,no de cai de sector realizados,2005-11-01,2,2
ARANI,actividades con la comunidad,no de cai de sector realizados,2005-11-01,4,4
ARBIETO,actividades con la comunidad,no de cai de sector realizados,2005-11-01,4,4
ARQUE,actividades con la comunidad,no de cai de sector realizados,2005-11-01,2,2
ASCENCION DE GUARAYOS,actividades con la comunidad,no de cai de sector realizados,2005-11-01,2,2
AUCAPATA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
AYATA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,2,2
AYO AYO,actividades con la comunidad,no de cai de sector realizados,2005-11-01,3,3
BETANZOS,actividades con la comunidad,no de cai de sector realizados,2005-11-01,2,2
BOLIVAR,actividades con la comunidad,no de cai de sector realizados,2005-11-01,4,4
BUENA VISTA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
CAIROMA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,2,2
"CAIZA ""D""",actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
CALACOTO,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
CALAMARCA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,3,3
CAMARGO,actividades con la comunidad,no de cai de sector realizados,2005-11-01,4,4
CAPINOTA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,2,2
CARANAVI,actividades con la comunidad,no de cai de sector realizados,2005-11-01,4,4
CARAPARI,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
CHALLAPATA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,4,4
CHAQUI,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
CHOQUE COTA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
COBIJA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
COCHABAMBA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,9,9
COLCAPIRHUA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
"COLCHA ""K""",actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
COLLANA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
COLOMI,actividades con la comunidad,no de cai de sector realizados,2005-11-01,2,2
COLPA BELGICA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
COLQUENCHA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,2,2
COLQUIRI,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
COMANCHE,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
COMARAPA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
CONCEPCION,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
CORIPATA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
CORO CORO,actividades con la comunidad,no de cai de sector realizados,2005-11-01,4,4
COROICO,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
CORQUE,actividades con la comunidad,no de cai de sector realizados,2005-11-01,2,2
COTAGAITA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,2,2
CURVA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
DESAGUADERO,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
EL ALTO,actividades con la comunidad,no de cai de sector realizados,2005-11-01,27,27
EL PUENTE(TJA),actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
EL VILLAR,actividades con la comunidad,no de cai de sector realizados,2005-11-01,2,2
ENTRE RIOS,actividades con la comunidad,no de cai de sector realizados,2005-11-01,2,2
ENTRE RIOS,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
EUCALIPTUS,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
FERNANDEZ ALONSO,actividades con la comunidad,no de cai de sector realizados,2005-11-01,2,2
GENERAL SAAVEDRA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
GUAYARAMERIN,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
HUANUNI,actividades con la comunidad,no de cai de sector realizados,2005-11-01,3,3
ICHOCA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,2,2
INCAHUASI,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
INQUISIVI,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
IRUPANA (VILLA DE LANZA),actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
JESUS DE MACHACA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,4,4
LA ASUNTA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
LA GUARDIA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,3,3
LA PAZ,actividades con la comunidad,no de cai de sector realizados,2005-11-01,35,35
LAJA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
LICOMA PAMPA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
MACHARETI,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
MALLA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
MECAPACA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,3,3
MINEROS,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
MOJOCOYA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,6,6
MONTEAGUDO,actividades con la comunidad,no de cai de sector realizados,2005-11-01,2,2
MONTERO,actividades con la comunidad,no de cai de sector realizados,2005-11-01,3,3
MOROCHATA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,5,5
OKINAWA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,2,2
ORURO,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
PADILLA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
PALCA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
PALOS BLANCOS,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
PAMPA AULLAGAS,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
PATACAMAYA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,2,2
PAZÑA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,3,3
PELECHUCO,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
POCOATA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,2,2
POROMA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
PORTACHUELO,actividades con la comunidad,no de cai de sector realizados,2005-11-01,3,3
POTOSI,actividades con la comunidad,no de cai de sector realizados,2005-11-01,2,2
PUCARA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
PUCARANI,actividades con la comunidad,no de cai de sector realizados,2005-11-01,5,5
PUERTO ACOSTA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
PUERTO CARABUCO,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
PUERTO QUIJARRO,actividades con la comunidad,no de cai de sector realizados,2005-11-01,3,3
PUERTO VILLARROEL,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
PUNA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,2,2
PUNATA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,3,3
QUILLACOLLO,actividades con la comunidad,no de cai de sector realizados,2005-11-01,6,6
QUIME,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
REYES,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
ROBORE,actividades con la comunidad,no de cai de sector realizados,2005-11-01,3,3
RURRENABAQUE,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
SACABA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,2,2
SACABAMBA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
SACACA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
SAIPINA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
SALINAS DE GARCI MENDOZA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,5,5
SAMAIPATA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
SAN ANTONIO DE LOMERIO,actividades con la comunidad,no de cai de sector realizados,2005-11-01,2,2
SAN BENITO,actividades con la comunidad,no de cai de sector realizados,2005-11-01,2,2
SAN BORJA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,3,3
SAN BUENA VENTURA,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
SAN CARLOS,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
SAN IGNACIO DE VELASCO,actividades con la comunidad,no de cai de sector realizados,2005-11-01,2,2
SAN JAVIER(STC),actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
SAN JOSE DE CHIQUITOS,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
SAN JULIAN,actividades con la comunidad,no de cai de sector realizados,2005-11-01,15,15
SAN LUCAS,actividades con la comunidad,no de cai de sector realizados,2005-11-01,2,2
SAN MIGUEL DE VELASCO,actividades con la comunidad,no de cai de sector realizados,2005-11-01,1,1
