municipality,group,variable,month,Nº de actividades realizadas con participación,TOTAL
VACAS,actividades con la comunidad,no de actividades realizadas con participacion,2005-10-01,25,25
VALLEGRANDE,actividades con la comunidad,no de actividades realizadas con participacion,2005-10-01,24,24
VIACHA,actividades con la comunidad,no de actividades realizadas con participacion,2005-10-01,22,22
VILLA MONTES,actividades con la comunidad,no de actividades realizadas con participacion,2005-10-01,22,22
VILLA RIVERO,actividades con la comunidad,no de actividades realizadas con participacion,2005-10-01,27,27
VILLA SERRANO,actividades con la comunidad,no de actividades realizadas con participacion,2005-10-01,46,46
VILLA TUNARI,actividades con la comunidad,no de actividades realizadas con participacion,2005-10-01,81,81
VILLA VACA GUZMAN (MUYUPAMPA),actividades con la comunidad,no de actividades realizadas con participacion,2005-10-01,75,75
VILLAZON,actividades con la comunidad,no de actividades realizadas con participacion,2005-10-01,14,14
VITICHI,actividades con la comunidad,no de actividades realizadas con participacion,2005-10-01,21,21
WALDO BALLIVIAN,actividades con la comunidad,no de actividades realizadas con participacion,2005-10-01,3,3
WARNES,actividades con la comunidad,no de actividades realizadas con participacion,2005-10-01,15,15
YACO,actividades con la comunidad,no de actividades realizadas con participacion,2005-10-01,3,3
YACUIBA,actividades con la comunidad,no de actividades realizadas con participacion,2005-10-01,100,100
YAMPARAEZ,actividades con la comunidad,no de actividades realizadas con participacion,2005-10-01,40,40
YAPACANI,actividades con la comunidad,no de actividades realizadas con participacion,2005-10-01,16,16
YOCALLA,actividades con la comunidad,no de actividades realizadas con participacion,2005-10-01,1,1
YOTALA,actividades con la comunidad,no de actividades realizadas con participacion,2005-10-01,77,77
YUNCHARA,actividades con la comunidad,no de actividades realizadas con participacion,2005-10-01,46,46
ZUDAÑEZ,actividades con la comunidad,no de actividades realizadas con participacion,2005-10-01,21,21
ACHACACHI,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,93,93
ACHOCALLA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,3,3
AIQUILE,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,1,1
ALALAY,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,4,4
ALCALA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,18,18
ANCORAIMES,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,2,2
ANDAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,95,95
ANTEQUERA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,14,14
ANZALDO,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,3,3
APOLO,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,2,2
ARAMPAMPA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,32,32
ARANI,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,5,5
ARBIETO,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,3,3
ARQUE,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,5,5
ASCENCION DE GUARAYOS,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,6,6
ATOCHA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,8,8
AUCAPATA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,5,5
AYATA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,9,9
AYO AYO,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,9,9
AYOPAYA (V. DE INDEPENDENCIA),actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,39,39
AZURDUY,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,38,38
BATALLAS,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,9,9
BAURES,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,12,12
BELEN DE ANDAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,18,18
BELEN DE URMIRI,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,2,2
BELLA FLOR,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,2,2
BERMEJO,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,49,49
BETANZOS,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,75,75
BOLIVAR,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,47,47
BOYUIBE,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,5,5
BUENA VISTA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,16,16
CABEZAS,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,2,2
CAIROMA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,18,18
"CAIZA ""D""",actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,35,35
CAJUATA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,9,9
CALAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,17,17
CAMARGO,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,26,26
CAMATAQUI (C. VILLA ABECIA),actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,15,15
CAMIRI,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,237,237
CAPINOTA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,15,15
CARACOLLO,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,21,21
CARANAVI,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,76,76
CARANGAS,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,1,1
CARAPARI,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,28,28
CARMEN RIVERO TORREZ,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,4,4
CATACORA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,1,1
CHACARILLA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,11,11
CHALLAPATA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,42,42
CHAQUI,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,24,24
CHARAGUA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,45,45
CHAYANTA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,1,1
CHIMORE,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,15,15
CHOQUE COTA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,4,4
CHULUMANI (V. DE LA LIBERTAD),actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,2,2
CLIZA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,3,3
COBIJA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,13,13
COCHABAMBA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,145,145
"COLCHA ""K""",actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,2,2
COLOMI,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,14,14
COLPA BELGICA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,57,57
COLQUECHACA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,17,17
COLQUENCHA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,1,1
COLQUIRI,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,38,38
COMARAPA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,9,9
COMBAYA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,9,9
COPACABANA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,15,15
CORIPATA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,12,12
CORO CORO,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,2,2
COROICO,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,9,9
CORQUE,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,9,9
COTAGAITA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,23,23
COTOCA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,1,1
CUATRO CAÑADAS,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,24,24
CUCHUMUELA (V. G. VILLARROEL),actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,7,7
CUEVO,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,11,11
CULPINA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,70,70
CURAHUARA DE CARANGAS,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,5,5
DESAGUADERO,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,3,3
EL ALTO,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,624,624
EL CHORO,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,54,54
EL PUENTE(STC),actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,15,15
EL PUENTE(TJA),actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,70,70
EL TORNO,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,2,2
EL VILLAR,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,21,21
ENTRE RIOS,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,99,99
ENTRE RIOS,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,31,31
EUCALIPTUS,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,6,6
EXALTACION,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,33,33
FERNANDEZ ALONSO,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,7,7
FILADELFIA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,23,23
GENERAL SAAVEDRA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,13,13
GRAL. J.J. PEREZ (CHARAZANI),actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,20,20
GUANAY,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,8,8
GUAQUI,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,6,6
GUAYARAMERIN,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,29,29
GUTIERREZ,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,26,26
HUACARETA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,75,75
HUACAYA (VILLA DE HUACAYA),actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,8,8
HUANUNI,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,112,112
HUAYLLAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,3,3
ICHOCA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,100,100
ICLA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,40,40
INCAHUASI,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,53,53
INQUISIVI,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,40,40
IRUPANA (VILLA DE LANZA),actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,9,9
JESUS DE MACHACA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,6,6
LA ASUNTA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,10,10
LA GUARDIA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,79,79
LA PAZ,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,713,713
LA RIVERA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,2,2
LAGUNILLAS,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,10,10
LAJA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,19,19
LAS CARRERAS,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,24,24
LICOMA PAMPA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,5,5
LLALLAGUA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,2,2
LLICA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,2,2
LURIBAY,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,16,16
MACHARETI,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,73,73
MAGDALENA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,29,29
MALLA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,5,5
MAPIRI,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,1,1
MECAPACA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,21,21
MINEROS,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,4,4
MOCOMOCO,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,27,27
MOJOCOYA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,38,38
MONTEAGUDO,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,103,103
MONTERO,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,38,38
MORO MORO,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,17,17
MOROCHATA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,21,21
NACEBE (SANTA ROSA DEL ABUNA),actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,3,3
OKINAWA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,3,3
OMEREQUE,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,4,4
ORURO,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,124,124
PADCAYA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,250,250
PADILLA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,50,50
PAILON,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,8,8
PALCA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,15,15
PALOS BLANCOS,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,29,29
PAMPA AULLAGAS,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,5,5
PAMPA GRANDE,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,2,2
PAPEL PAMPA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,5,5
PASORAPA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,21,21
PATACAMAYA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,20,20
PAZÑA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,14,14
PELECHUCO,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,16,16
POCOATA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,23,23
POOPO,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,15,15
POROMA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,72,72
PORONGO,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,10,10
PORTACHUELO,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,52,52
POSTRER VALLE,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,12,12
POTOSI,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,23,23
PRESTO,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,22,22
PUCARA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,5,5
PUCARANI,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,18,18
PUERTO ACOSTA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,2,2
PUERTO CARABUCO,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,5,5
PUERTO GONZALO MORENO,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,6,6
PUERTO PEREZ,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,8,8
PUERTO QUIJARRO,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,6,6
PUERTO RICO,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,6,6
PUERTO SILES,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,15,15
PUERTO SUAREZ,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,3,3
PUERTO VILLARROEL,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,27,27
PUNA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,108,108
PUNATA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,19,19
QUILLACOLLO,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,15,15
QUIME,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,16,16
QUIRUSILLAS,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,3,3
RAVELO,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,25,25
REYES,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,1,1
RIBERALTA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,720,720
ROBORE,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,8,8
RURRENABAQUE,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,2,2
SABAYA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,12,12
SACABA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,18,18
SACABAMBA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,1,1
SACACA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,35,35
SAIPINA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,2,2
SALINAS DE GARCI MENDOZA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,31,31
SAMAIPATA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,2,2
SAN AGUSTIN,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,2,2
SAN ANDRES,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,12,12
SAN ANDRES DE MACHACA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,12,12
SAN ANTONIO DE LOMERIO,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,6,6
SAN BENITO,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,35,35
SAN BORJA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,28,28
SAN CARLOS,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,7,7
SAN IGNACIO,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,38,38
SAN IGNACIO DE VELASCO,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,102,102
SAN JAVIER(BNI),actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,5,5
SAN JOAQUIN,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,118,118
SAN JOSE DE CHIQUITOS,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,14,14
SAN JUAN DE YAPACANI,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,4,4
SAN JULIAN,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,46,46
SAN LORENZO(PND),actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,1,1
SAN LORENZO(TJA),actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,40,40
SAN LUCAS,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,119,119
SAN MATIAS,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,18,18
SAN MIGUEL DE VELASCO,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,74,74
SAN PABLO DE LIPEZ,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,4,4
SAN PEDRO,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,6,6
SAN PEDRO DE BUENA VISTA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,49,49
SAN PEDRO DE CURAHUARA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,2,2
SAN PEDRO DE TIQUINA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,18,18
SAN PEDRO(PND),actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,1,1
SAN RAFAEL,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,4,4
SANTA ANA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,1,1
SANTA CRUZ DE LA SIERRA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,87,87
SANTA ROSA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,1,1
SANTA ROSA DEL SARA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,14,14
SANTIAGO DE HUARI,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,40,40
SANTIVAÑES,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,20,20
SANTUARIO DE QUILLACAS,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,10,10
SAPAHAQUI,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,3,3
SICA SICA (VILLA AROMA),actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,18,18
SIPE SIPE,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,6,6
SOPACHUY,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,25,25
SORACACHI,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,37,37
SORATA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,107,107
SUCRE,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,200,200
TACACHI,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,6,6
TACACOMA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,1,1
TACOBAMBA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,60,60
TACOPAYA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,11,11
TAPACARI,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,66,66
TARABUCO,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,99,99
TARACO,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,12,12
TARIJA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,2776,2776
TARVITA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,47,47
TEOPONTE,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,14,14
TIAWANACU,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,3,3
TINGUIPAYA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,20,20
TIPUANI,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,4,4
TIQUIPAYA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,317,317
TIRAQUE (CBBA),actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,23,23
TITO YUPANQUI (PARQUIPUJIO),actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,6,6
TOCO,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,6,6
TOLEDO,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,5,5
TOMAVE,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,4,4
TOMINA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,45,45
TORO TORO,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,32,32
TOTORA(ORR),actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,13,13
TRIGAL,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,20,20
TRINIDAD,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,104,104
TUPIZA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,29,29
TURCO,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,1,1
UMALA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,15,15
UNCIA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,31,31
URIONDO (A. CONCEPCION),actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,34,34
URUBICHA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,1,1
UYUNI,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,1,1
VACAS,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,30,30
VALLEGRANDE,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,20,20
VIACHA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,18,18
VILA VILA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,6,6
VILLA MONTES,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,35,35
VILLA RIVERO,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,23,23
VILLA SERRANO,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,49,49
VILLA TUNARI,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,59,59
VILLA VACA GUZMAN (MUYUPAMPA),actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,90,90
VILLAZON,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,18,18
VINTO,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,2,2
VITICHI,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,15,15
WALDO BALLIVIAN,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,3,3
WARNES,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,9,9
YACO,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,4,4
YACUIBA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,78,78
YAMPARAEZ,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,40,40
YAPACANI,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,17,17
YOTALA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,73,73
YUNCHARA,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,47,47
ZUDAÑEZ,actividades con la comunidad,no de actividades realizadas con participacion,2005-11-01,25,25
ACHACACHI,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,90,90
ACHOCALLA,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,10,10
AIQUILE,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,1,1
ALALAY,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,2,2
ALCALA,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,18,18
ANCORAIMES,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,2,2
ANDAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,57,57
ANTEQUERA,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,2,2
ANZALDO,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,8,8
APOLO,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,22,22
ARAMPAMPA,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,20,20
ARANI,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,4,4
ARBIETO,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,2,2
ASCENCION DE GUARAYOS,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,1,1
ATOCHA,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,7,7
AUCAPATA,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,4,4
AYATA,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,6,6
AYO AYO,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,39,39
AZURDUY,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,39,39
BATALLAS,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,6,6
BAURES,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,3,3
BELEN DE ANDAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,7,7
