municipality,group,variable,month,Días camas ocupadas maternidad,TOTAL
SORATA,internaciones dias camas,dias camas ocupadas maternidad,2010-09-01,27,27
SUCRE,internaciones dias camas,dias camas ocupadas maternidad,2010-09-01,2269,2269
TACACHI,internaciones dias camas,dias camas ocupadas maternidad,2010-09-01,2,2
TACACOMA,internaciones dias camas,dias camas ocupadas maternidad,2010-09-01,14,14
TACOPAYA,internaciones dias camas,dias camas ocupadas maternidad,2010-09-01,2,2
TARABUCO,internaciones dias camas,dias camas ocupadas maternidad,2010-09-01,192,192
TARACO,internaciones dias camas,dias camas ocupadas maternidad,2010-09-01,2,2
TARIJA,internaciones dias camas,dias camas ocupadas maternidad,2010-09-01,1381,1381
TARVITA,internaciones dias camas,dias camas ocupadas maternidad,2010-09-01,76,76
TEOPONTE,internaciones dias camas,dias camas ocupadas maternidad,2010-09-01,13,13
TIAWANACU,internaciones dias camas,dias camas ocupadas maternidad,2010-09-01,37,37
TINGUIPAYA,internaciones dias camas,dias camas ocupadas maternidad,2010-09-01,2,2
TIPUANI,internaciones dias camas,dias camas ocupadas maternidad,2010-09-01,18,18
TIQUIPAYA,internaciones dias camas,dias camas ocupadas maternidad,2010-09-01,153,153
TIRAQUE (CBBA),internaciones dias camas,dias camas ocupadas maternidad,2010-09-01,65,65
TOCO,internaciones dias camas,dias camas ocupadas maternidad,2010-09-01,12,12
TOLATA,internaciones dias camas,dias camas ocupadas maternidad,2010-09-01,8,8
TOLEDO,internaciones dias camas,dias camas ocupadas maternidad,2010-09-01,6,6
TOMAVE,internaciones dias camas,dias camas ocupadas maternidad,2010-09-01,2,2
TOMINA,internaciones dias camas,dias camas ocupadas maternidad,2010-09-01,39,39
TOTORA(CBBA),internaciones dias camas,dias camas ocupadas maternidad,2010-09-01,59,59
TOTORA(ORR),internaciones dias camas,dias camas ocupadas maternidad,2010-09-01,8,8
TRINIDAD,internaciones dias camas,dias camas ocupadas maternidad,2010-09-01,974,974
TUPIZA,internaciones dias camas,dias camas ocupadas maternidad,2010-09-01,223,223
TURCO,internaciones dias camas,dias camas ocupadas maternidad,2010-09-01,2,2
UMALA,internaciones dias camas,dias camas ocupadas maternidad,2010-09-01,3,3
UNCIA,internaciones dias camas,dias camas ocupadas maternidad,2010-09-01,31,31
URUBICHA,internaciones dias camas,dias camas ocupadas maternidad,2010-09-01,18,18
UYUNI,internaciones dias camas,dias camas ocupadas maternidad,2010-09-01,142,142
VACAS,internaciones dias camas,dias camas ocupadas maternidad,2010-09-01,12,12
VALLEGRANDE,internaciones dias camas,dias camas ocupadas maternidad,2010-09-01,138,138
VIACHA,internaciones dias camas,dias camas ocupadas maternidad,2010-09-01,106,106
VILA VILA,internaciones dias camas,dias camas ocupadas maternidad,2010-09-01,2,2
VILLA CHARCAS,internaciones dias camas,dias camas ocupadas maternidad,2010-09-01,24,24
VILLA MONTES,internaciones dias camas,dias camas ocupadas maternidad,2010-09-01,160,160
VILLA RIVERO,internaciones dias camas,dias camas ocupadas maternidad,2010-09-01,11,11
VILLA SERRANO,internaciones dias camas,dias camas ocupadas maternidad,2010-09-01,34,34
VILLA TUNARI,internaciones dias camas,dias camas ocupadas maternidad,2010-09-01,360,360
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas ocupadas maternidad,2010-09-01,17,17
VILLAZON,internaciones dias camas,dias camas ocupadas maternidad,2010-09-01,199,199
VINTO,internaciones dias camas,dias camas ocupadas maternidad,2010-09-01,68,68
VITICHI,internaciones dias camas,dias camas ocupadas maternidad,2010-09-01,2,2
WARNES,internaciones dias camas,dias camas ocupadas maternidad,2010-09-01,210,210
YACO,internaciones dias camas,dias camas ocupadas maternidad,2010-09-01,2,2
YACUIBA,internaciones dias camas,dias camas ocupadas maternidad,2010-09-01,440,440
YAMPARAEZ,internaciones dias camas,dias camas ocupadas maternidad,2010-09-01,32,32
YANACACHI,internaciones dias camas,dias camas ocupadas maternidad,2010-09-01,4,4
YAPACANI,internaciones dias camas,dias camas ocupadas maternidad,2010-09-01,440,440
YOCALLA,internaciones dias camas,dias camas ocupadas maternidad,2010-09-01,4,4
YOTALA,internaciones dias camas,dias camas ocupadas maternidad,2010-09-01,59,59
ZUDAÑEZ,internaciones dias camas,dias camas ocupadas maternidad,2010-09-01,29,29
ACHACACHI,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,28,28
ACHOCALLA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,2,2
AIQUILE,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,127,127
ALALAY,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,2,2
ALCALA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,8,8
ALTO BENI,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,8,8
ANCORAIMES,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,7,7
ANDAMARCA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,2,2
ANTEQUERA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,6,6
ANZALDO,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,2,2
APOLO,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,7,7
ARANI,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,28,28
ARBIETO,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,4,4
ARQUE,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,6,6
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,165,165
ATOCHA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,100,100
AYATA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,4,4
AYO AYO,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,57,57
AZURDUY,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,88,88
BATALLAS,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,4,4
BAURES,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,26,26
BERMEJO,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,143,143
BETANZOS,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,58,58
BOLIVAR,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,6,6
BOYUIBE,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,13,13
BUENA VISTA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,49,49
CABEZAS,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,12,12
CAIROMA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,16,16
"CAIZA ""D""",internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,13,13
CAJUATA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,27,27
CALAMARCA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,2,2
CAMARGO,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,139,139
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,3,3
CAMIRI,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,299,299
CAPINOTA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,13,13
CARACOLLO,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,38,38
CARANAVI,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,199,199
CARAPARI,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,4,4
CARIPUYO,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,1,1
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,12,12
CHALLAPATA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,121,121
CHAQUI,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,8,8
CHARAGUA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,65,65
CHAYANTA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,14,14
CHIMORE,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,46,46
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,55,55
CKOCHAS,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,5,5
CLIZA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,68,68
COBIJA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,473,473
COCAPATA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,2,2
COCHABAMBA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,5774,5774
COIPASA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,2,2
COLCAPIRHUA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,156,156
"COLCHA ""K""",internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,2,2
COLLANA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,3,3
COLOMI,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,32,32
COLPA BELGICA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,13,13
COLQUECHACA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,12,12
COLQUENCHA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,1,1
COLQUIRI,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,13,13
COMARAPA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,146,146
CONCEPCION,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,80,80
COPACABANA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,20,20
CORIPATA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,15,15
CORO CORO,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,6,6
COROICO,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,60,60
CORQUE,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,2,2
COTAGAITA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,38,38
COTOCA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,182,182
CUATRO CAÑADAS,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,19,19
CUEVO,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,4,4
CULPINA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,92,92
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,13,13
DESAGUADERO,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,8,8
EL ALTO,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,3445,3445
EL PUENTE(STC),internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,22,22
EL TORNO,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,202,202
EL VILLAR,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,15,15
ENTRE RIOS TRJ,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,55,55
ENTRE RIOS CBBA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,42,42
ESCOMA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,29,29
EUCALIPTUS,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,5,5
EXALTACION,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,33,33
FERNANDEZ ALONSO,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,23,23
FILADELFIA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,1,1
GENERAL SAAVEDRA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,9,9
GRAL. J.J. PEREZ (CHARAZANI),internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,3,3
GUANAY,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,34,34
GUAQUI,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,3,3
GUAYARAMERIN,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,389,389
GUTIERREZ,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,10,10
HUACARETA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,22,22
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,6,6
HUANUNI,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,49,49
HUARACAJE,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,9,9
HUARINA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,6,6
HUAYLLAMARCA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,2,2
HUMANATA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,1,1
ICLA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,21,21
INCAHUASI,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,44,44
INQUISIVI,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,2,2
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,11,11
IXIAMAS,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,9,9
JESUS DE MACHACA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,7,7
LA ASUNTA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,66,66
LA GUARDIA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,82,82
LA PAZ,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,5155,5155
LAGUNILLAS,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,8,8
LAJA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,10,10
LAS CARRERAS,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,62,62
LICOMA PAMPA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,6,6
LLALLAGUA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,227,227
LLICA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,10,10
LURIBAY,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,14,14
MACHACAMARCA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,18,18
MACHARETI,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,17,17
MAGDALENA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,123,123
MAIRANA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,55,55
MAPIRI,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,15,15
MECAPACA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,5,5
MINEROS,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,40,40
MIZQUE,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,106,106
MOCOMOCO,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,7,7
MOJOCOYA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,10,10
MONTEAGUDO,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,219,219
MONTERO,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,402,402
MOROCHATA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,22,22
OCURI,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,246,246
OKINAWA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,29,29
OMEREQUE,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,13,13
ORURO,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,1803,1803
PADCAYA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,2,2
PADILLA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,102,102
PAILON,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,31,31
PALCA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,3,3
PALOS BLANCOS,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,77,77
PAMPA AULLAGAS,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,1,1
PAMPA GRANDE,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,16,16
PAPEL PAMPA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,6,6
PASORAPA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,8,8
PATACAMAYA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,186,186
PAZÑA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,5,5
PELECHUCO,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,1,1
POCOATA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,15,15
POCONA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,20,20
POJO (CBBA),internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,28,28
POOPO,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,7,7
PORCO,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,14,14
POROMA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,48,48
PORONGO,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,4,4
PORTACHUELO,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,121,121
PORVENIR,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,5,5
POSTRER VALLE,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,2,2
POTOSI,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,1123,1123
PRESTO,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,16,16
PUCARA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,2,2
PUCARANI,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,17,17
PUERTO ACOSTA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,6,6
PUERTO CARABUCO,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,2,2
PUERTO GONZALO MORENO,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,7,7
PUERTO PEREZ,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,8,8
PUERTO QUIJARRO,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,4,4
PUERTO SILES,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,3,3
PUERTO SUAREZ,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,50,50
PUERTO VILLARROEL,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,271,271
PUNA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,43,43
PUNATA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,260,260
QUILLACOLLO,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,321,321
QUIME,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,8,8
QUIRUSILLAS,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,4,4
RAVELO,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,6,6
REYES,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,70,70
RIBERALTA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,411,411
ROBORE,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,112,112
RURRENABAQUE,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,196,196
SABAYA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,2,2
SACABA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,455,455
SACABAMBA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,14,14
SACACA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,33,33
SAIPINA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,14,14
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,26,26
SAMAIPATA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,36,36
SAN AGUSTIN,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,3,3
SAN ANDRES DE MACHACA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,3,3
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,9,9
SAN BENITO,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,16,16
SAN BORJA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,172,172
SAN BUENA VENTURA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,111,111
SAN CARLOS,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,147,147
SAN IGNACIO,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,49,49
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,314,314
SAN JAVIER(BNI),internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,2,2
SAN JAVIER(STC),internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,24,24
SAN JOAQUIN,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,25,25
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,155,155
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,21,21
SAN JULIAN,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,116,116
SAN LORENZO(PND),internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,6,6
SAN LORENZO(TJA),internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,2,2
SAN LUCAS,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,125,125
SAN MATIAS,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,58,58
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,110,110
SAN PEDRO,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,207,207
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,20,20
SAN RAFAEL,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,18,18
SAN RAMON BENI,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,34,34
SAN RAMON SCZ,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,33,33
SANTA ANA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,130,130
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,8869,8869
SANTA ROSA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,83,83
SANTA ROSA DEL SARA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,45,45
SANTIAGO DE CALLAPA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,4,4
SANTIAGO DE HUARI,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,43,43
SANTIAGO DE HUATA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,10,10
SANTIAGO DE MACHACA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,3,3
SANTIVAÑES,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,10,10
SAPAHAQUI,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,1,1
SENA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,2,2
SHINAOTA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,132,132
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,27,27
SICAYA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,2,2
SIPE SIPE,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,21,21
SOPACHUY,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,62,62
SORATA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,25,25
SUCRE,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,2198,2198
TACACOMA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,8,8
TACOPAYA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,3,3
TAPACARI,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,4,4
TARABUCO,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,179,179
TARATA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,10,10
TARIJA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,1361,1361
TARVITA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,90,90
TEOPONTE,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,6,6
TIAWANACU,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,11,11
TINGUIPAYA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,2,2
TIPUANI,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,18,18
TIQUIPAYA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,200,200
TIRAQUE (CBBA),internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,29,29
TOCO,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,8,8
TOLATA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,4,4
TOLEDO,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,5,5
TOMAVE,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,12,12
TOMINA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,36,36
TORO TORO,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,8,8
TOTORA(CBBA),internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,67,67
TOTORA(ORR),internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,2,2
TRIGAL,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,4,4
TRINIDAD,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,937,937
TUPIZA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,262,262
TURCO,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,2,2
UMALA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,3,3
UNCIA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,45,45
URUBICHA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,23,23
UYUNI,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,164,164
VACAS,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,13,13
VALLEGRANDE,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,99,99
VIACHA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,114,114
VILA VILA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,4,4
VILLA CHARCAS,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,90,90
VILLA MONTES,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,139,139
VILLA RIVERO,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,12,12
VILLA SERRANO,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,42,42
VILLA TUNARI,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,364,364
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,12,12
VILLAZON,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,148,148
VINTO,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,90,90
VITICHI,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,12,12
WARNES,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,219,219
YACO,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,6,6
YACUIBA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,344,344
YAMPARAEZ,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,17,17
YANACACHI,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,1,1
YAPACANI,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,301,301
YOCALLA,internaciones dias camas,dias camas ocupadas maternidad,2010-10-01,4,4
