municipality,group,variable,month,Días camas disponibles maternidad,TOTAL
AYATA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,90,90
AYO AYO,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,120,120
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas disponibles maternidad,2010-11-01,720,720
AZURDUY,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,240,240
BATALLAS,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,60,60
BAURES,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,60,60
BERMEJO,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,339,339
BETANZOS,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,450,450
BOLIVAR,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,120,120
BOYUIBE,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,120,120
BUENA VISTA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,366,366
CABEZAS,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,120,120
CAIROMA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,120,120
"CAIZA ""D""",internaciones dias camas,dias camas disponibles maternidad,2010-11-01,240,240
CAJUATA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,90,90
CALACOTO,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,30,30
CALAMARCA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,30,30
CAMARGO,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,630,630
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas disponibles maternidad,2010-11-01,93,93
CAMIRI,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,630,630
CAPINOTA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,270,270
CAQUIAVIRI,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,30,30
CARACOLLO,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,120,120
CARANAVI,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,300,300
CARAPARI,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,58,58
CARIPUYO,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,30,30
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,154,154
CHALLAPATA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,360,360
CHAQUI,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,90,90
CHARAGUA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,180,180
CHAYANTA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,60,60
CHIMORE,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,330,330
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas disponibles maternidad,2010-11-01,210,210
CHUMA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,60,60
CKOCHAS,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,150,150
CLIZA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,210,210
COBIJA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,600,600
COCAPATA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,270,270
COCHABAMBA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,10865,10865
COLCAPIRHUA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,420,420
"COLCHA ""K""",internaciones dias camas,dias camas disponibles maternidad,2010-11-01,60,60
COLLANA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,60,60
COLOMI,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,394,394
COLPA BELGICA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,90,90
COLQUECHACA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,208,208
COLQUENCHA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,30,30
COLQUIRI,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,90,90
COMARAPA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,325,325
CONCEPCION,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,150,150
COPACABANA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,90,90
CORIPATA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,30,30
CORO CORO,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,30,30
COROICO,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,240,240
CORQUE,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,58,58
COTAGAITA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,90,90
COTOCA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,630,630
CUATRO CAÑADAS,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,210,210
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas disponibles maternidad,2010-11-01,90,90
CUEVO,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,60,60
CULPINA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,30,30
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,180,180
DESAGUADERO,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,30,30
EL ALTO,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,4800,4800
EL CHORO,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,116,116
EL PUENTE(STC),internaciones dias camas,dias camas disponibles maternidad,2010-11-01,150,150
EL TORNO,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,450,450
EL VILLAR,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,270,270
ENTRE RIOS TRJ,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,180,180
ENTRE RIOS CBBA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,396,396
ESCOMA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,120,120
EUCALIPTUS,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,120,120
EXALTACION,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,30,30
FERNANDEZ ALONSO,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,270,270
GENERAL SAAVEDRA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,120,120
GUANAY,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,155,155
GUAYARAMERIN,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,453,453
GUTIERREZ,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,150,150
HUACARETA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,480,480
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas disponibles maternidad,2010-11-01,180,180
HUACHACALLA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,90,90
HUANUNI,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,360,360
HUARACAJE,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,60,60
HUARINA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,30,30
HUAYLLAMARCA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,60,60
HUMANATA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,60,60
ICHOCA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,30,30
ICLA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,180,180
INCAHUASI,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,357,357
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas disponibles maternidad,2010-11-01,146,146
IXIAMAS,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,90,90
JESUS DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,60,60
LA ASUNTA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,330,330
LA GUARDIA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,690,690
LA PAZ,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,13634,13634
LAGUNILLAS,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,60,60
LAJA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,60,60
LAS CARRERAS,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,60,60
LLALLAGUA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,360,360
LLICA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,60,60
LURIBAY,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,150,150
MACHACAMARCA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,60,60
MACHARETI,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,150,150
MAGDALENA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,120,120
MAIRANA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,180,180
MALLA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,120,120
MAPIRI,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,150,150
MECAPACA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,60,60
MINEROS,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,150,150
MIZQUE,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,990,990
MOCOMOCO,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,120,120
MOJOCOYA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,166,166
MONTEAGUDO,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,660,660
MONTERO,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,823,823
MORO MORO,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,90,90
MOROCHATA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,123,123
NAZACARA DE PACAJES,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,2,2
OCURI,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,80,80
OKINAWA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,240,240
OMEREQUE,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,210,210
ORURO,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,3569,3569
PADILLA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,330,330
PAILON,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,198,198
PALCA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,1,1
PALOS BLANCOS,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,180,180
PAMPA GRANDE,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,60,60
PASORAPA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,60,60
PATACAMAYA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,180,180
PAZÑA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,119,119
PELECHUCO,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,60,60
POCOATA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,75,75
POCONA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,480,480
POJO (CBBA),internaciones dias camas,dias camas disponibles maternidad,2010-11-01,240,240
POOPO,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,84,84
PORCO,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,82,82
POROMA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,540,540
PORONGO,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,330,330
PORTACHUELO,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,330,330
PORVENIR,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,90,90
POSTRER VALLE,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,30,30
POTOSI,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,1404,1404
PRESTO,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,270,270
PUCARA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,30,30
PUCARANI,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,120,120
PUERTO ACOSTA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,30,30
PUERTO CARABUCO,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,120,120
PUERTO GONZALO MORENO,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,84,84
PUERTO QUIJARRO,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,10,10
PUERTO RICO,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,61,61
PUERTO SUAREZ,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,540,540
PUERTO VILLARROEL,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,1170,1170
PUNA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,330,330
PUNATA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,720,720
QUILLACOLLO,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,300,300
QUIME,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,60,60
QUIRUSILLAS,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,30,30
RAVELO,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,90,90
REYES,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,90,90
RIBERALTA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,570,570
ROBORE,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,268,268
RURRENABAQUE,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,120,120
SABAYA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,30,30
SACABA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,1411,1411
SACABAMBA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,150,150
SACACA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,90,90
SAIPINA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,120,120
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,150,150
SAMAIPATA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,210,210
SAN ANDRES DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,60,60
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,78,78
SAN BENITO,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,180,180
SAN BORJA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,391,391
SAN BUENA VENTURA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,150,150
SAN CARLOS,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,273,273
SAN IGNACIO,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,456,456
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,1351,1351
SAN JAVIER(BNI),internaciones dias camas,dias camas disponibles maternidad,2010-11-01,26,26
SAN JAVIER(STC),internaciones dias camas,dias camas disponibles maternidad,2010-11-01,120,120
SAN JOAQUIN,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,120,120
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,660,660
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,55,55
SAN JULIAN,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,690,690
SAN LORENZO(PND),internaciones dias camas,dias camas disponibles maternidad,2010-11-01,78,78
SAN LUCAS,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,450,450
SAN MATIAS,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,300,300
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,150,150
SAN PEDRO,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,359,359
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,30,30
SAN PEDRO DE TIQUINA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,30,30
SAN RAFAEL,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,121,121
SAN RAMON BENI,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,90,90
SAN RAMON SCZ,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,120,120
SANTA ANA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,150,150
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,13552,13552
SANTA ROSA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,90,90
SANTA ROSA DEL SARA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,420,420
SANTIAGO DE CALLAPA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,90,90
SANTIAGO DE HUARI,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,60,60
SANTIAGO DE HUATA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,30,30
SANTIAGO DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,60,60
SANTIVAÑES,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,210,210
SANTUARIO DE QUILLACAS,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,30,30
SAPAHAQUI,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,30,30
SENA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,81,81
SHINAOTA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,392,392
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas disponibles maternidad,2010-11-01,170,170
SICAYA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,120,120
SIPE SIPE,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,300,300
SOPACHUY,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,565,565
SORATA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,150,150
SUCRE,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,4080,4080
TACACHI,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,60,60
TACOPAYA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,330,330
TAPACARI,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,570,570
TARABUCO,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,417,417
TARACO,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,30,30
TARATA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,180,180
TARIJA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,1721,1721
TARVITA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,631,631
TEOPONTE,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,120,120
TIAWANACU,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,90,90
TINGUIPAYA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,28,28
TIPUANI,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,150,150
TIQUIPAYA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,540,540
TIRAQUE (CBBA),internaciones dias camas,dias camas disponibles maternidad,2010-11-01,480,480
TOCO,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,180,180
TOLATA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,60,60
TOLEDO,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,117,117
TOMAVE,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,60,60
TOMINA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,630,630
TORO TORO,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,30,30
TOTORA(CBBA),internaciones dias camas,dias camas disponibles maternidad,2010-11-01,330,330
TOTORA(ORR),internaciones dias camas,dias camas disponibles maternidad,2010-11-01,60,60
TRIGAL,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,30,30
TRINIDAD,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,1590,1590
TUPIZA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,480,480
TURCO,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,117,117
UMALA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,60,60
UNCIA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,120,120
URUBICHA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,60,60
UYUNI,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,480,480
VACAS,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,211,211
VALLEGRANDE,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,241,241
VIACHA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,780,780
VILA VILA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,180,180
VILLA CHARCAS,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,180,180
VILLA MONTES,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,257,257
VILLA RIVERO,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,90,90
VILLA SERRANO,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,450,450
VILLA TUNARI,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,1112,1112
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas disponibles maternidad,2010-11-01,180,180
VILLAZON,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,360,360
VINTO,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,333,333
VITICHI,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,120,120
WARNES,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,1170,1170
YACO,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,60,60
YACUIBA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,536,536
YAMPARAEZ,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,120,120
YANACACHI,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,120,120
YAPACANI,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,398,398
YOCALLA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,60,60
YOTALA,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,150,150
ZUDAÑEZ,internaciones dias camas,dias camas disponibles maternidad,2010-11-01,180,180
ACACIO,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,31,31
ACHACACHI,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,248,248
ACHOCALLA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,31,31
AIQUILE,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,341,341
ALALAY,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,186,186
ALCALA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,155,155
ALTO BENI,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,93,93
ANCORAIMES,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,62,62
ANDAMARCA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,92,92
ANTEQUERA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,30,30
ANZALDO,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,62,62
APOLO,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,186,186
ARAMPAMPA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,31,31
ARANI,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,216,216
ARBIETO,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,185,185
ARQUE,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,155,155
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,279,279
ATOCHA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,533,533
AYATA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,62,62
AYO AYO,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,62,62
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas disponibles maternidad,2010-12-01,713,713
AZURDUY,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,62,62
BATALLAS,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,62,62
BAURES,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,62,62
BERMEJO,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,402,402
BETANZOS,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,465,465
BOLIVAR,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,124,124
BOYUIBE,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,124,124
BUENA VISTA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,399,399
CABEZAS,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,124,124
CAIROMA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,124,124
"CAIZA ""D""",internaciones dias camas,dias camas disponibles maternidad,2010-12-01,186,186
CAJUATA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,124,124
CALACOTO,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,31,31
CALAMARCA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,155,155
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas disponibles maternidad,2010-12-01,124,124
CAMIRI,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,651,651
CAPINOTA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,279,279
CAQUIAVIRI,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,31,31
CARACOLLO,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,155,155
CARANAVI,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,279,279
CARAPARI,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,60,60
CARIPUYO,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,31,31
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,103,103
CHALLAPATA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,341,341
CHAQUI,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,93,93
CHARAGUA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,186,186
CHARAÑA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,31,31
CHAYANTA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,62,62
CHIMORE,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,218,218
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas disponibles maternidad,2010-12-01,186,186
CKOCHAS,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,155,155
CLIZA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,217,217
COBIJA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,620,620
COCAPATA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,246,246
COCHABAMBA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,11159,11159
COLCAPIRHUA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,434,434
"COLCHA ""K""",internaciones dias camas,dias camas disponibles maternidad,2010-12-01,62,62
COLOMI,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,403,403
COLPA BELGICA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,93,93
COLQUECHACA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,215,215
COLQUENCHA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,62,62
COLQUIRI,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,93,93
COMARAPA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,339,339
CONCEPCION,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,150,150
COPACABANA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,93,93
CORIPATA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,31,31
CORO CORO,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,31,31
COROICO,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,279,279
COTAGAITA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,93,93
COTOCA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,651,651
