municipality,group,variable,month,Mujeres con primer control post parto,TOTAL
SANTIAGO DE HUATA,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,7,7
SANTIAGO DE MACHACA,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,3,3
SANTIVAÑES,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,8,8
SANTUARIO DE QUILLACAS,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,3,3
SAPAHAQUI,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,7,7
SENA,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,1,1
SHINAOTA,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,44,44
SICA SICA (VILLA AROMA),atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,13,13
SICAYA,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,7,7
SIPE SIPE,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,10,10
SOPACHUY,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,1,1
SORACACHI,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,14,14
SORATA,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,22,22
SUCRE,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,284,284
TACACOMA,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,11,11
TACOBAMBA,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,16,16
TACOPAYA,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,17,17
TAPACARI,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,37,37
TARABUCO,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,30,30
TARACO,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,1,1
TARATA,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,8,8
TARIJA,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,256,256
TARVITA,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,27,27
TEOPONTE,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,16,16
TIAWANACU,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,15,15
TINGUIPAYA,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,13,13
TIPUANI,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,17,17
TIQUIPAYA,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,81,81
TIRAQUE (CBBA),atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,17,17
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,2,2
TOCO,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,2,2
TOLATA,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,9,9
TOLEDO,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,6,6
TOMAVE,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,10,10
TOMINA,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,10,10
TORO TORO,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,6,6
TOTORA(CBBA),atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,21,21
TOTORA(ORR),atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,8,8
TRINIDAD,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,223,223
TUPIZA,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,76,76
TURCO,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,2,2
UMALA,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,8,8
UNCIA,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,13,13
URIONDO (A. CONCEPCION),atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,23,23
URUBICHA,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,13,13
UYUNI,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,25,25
VACAS,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,16,16
VALLEGRANDE,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,17,17
VIACHA,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,55,55
VILA VILA,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,3,3
VILLA CHARCAS,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,27,27
VILLA MONTES,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,39,39
VILLA RIVERO,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,7,7
VILLA SERRANO,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,5,5
VILLA TUNARI,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,106,106
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,2,2
VILLAZON,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,5,5
VINTO,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,49,49
VITICHI,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,1,1
WALDO BALLIVIAN,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,2,2
WARNES,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,46,46
YACO,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,11,11
YACUIBA,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,78,78
YAMPARAEZ,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,13,13
YANACACHI,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,2,2
YAPACANI,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,80,80
YOCALLA,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,3,3
YOTALA,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,8,8
YUNCHARA,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,6,6
ZUDAÑEZ,atencion de partos en servicios,mujeres con primer control post parto,2013-09-01,10,10
ACACIO,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,7,7
ACHACACHI,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,72,72
ACHOCALLA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,12,12
AIQUILE,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,20,20
ALALAY,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,3,3
ALCALA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,1,1
ALTO BENI,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,15,15
ANCORAIMES,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,12,12
ANDAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,3,3
ANTEQUERA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,4,4
ANZALDO,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,4,4
APOLO,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,19,19
ARAMPAMPA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,5,5
ARANI,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,6,6
ARBIETO,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,16,16
ARQUE,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,24,24
ASCENCION DE GUARAYOS,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,56,56
ATOCHA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,1,1
AUCAPATA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,9,9
AYATA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,12,12
AYO AYO,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,9,9
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,32,32
AZURDUY,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,17,17
BATALLAS,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,14,14
BAURES,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,3,3
BELEN DE ANDAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,4,4
BERMEJO,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,53,53
BETANZOS,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,46,46
BOLIVAR,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,6,6
BOYUIBE,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,1,1
BUENA VISTA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,7,7
CABEZAS,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,46,46
CAIROMA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,16,16
"CAIZA ""D""",atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,10,10
CAJUATA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,15,15
CALACOTO,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,4,4
CALAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,9,9
CAMARGO,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,36,36
CAMIRI,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,20,20
CAPINOTA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,17,17
CAQUIAVIRI,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,11,11
CARACOLLO,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,21,21
CARANAVI,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,114,114
CARAPARI,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,10,10
CARIPUYO,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,10,10
CARMEN RIVERO TORREZ,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,2,2
CHACARILLA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,3,3
CHALLAPATA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,52,52
CHAQUI,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,8,8
CHARAGUA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,30,30
CHARAÑA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,6,6
CHAYANTA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,23,23
CHIMORE,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,13,13
CHOQUE COTA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,1,1
CHUA COCANI,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,3,3
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,11,11
CHUMA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,8,8
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,11,11
CKOCHAS,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,35,35
CLIZA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,27,27
COBIJA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,63,63
COCAPATA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,20,20
COCHABAMBA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,507,507
COLCAPIRHUA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,40,40
"COLCHA ""K""",atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,12,12
COLLANA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,1,1
COLOMI,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,19,19
COLPA BELGICA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,4,4
COLQUECHACA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,59,59
COLQUENCHA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,11,11
COLQUIRI,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,35,35
COMANCHE,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,2,2
COMARAPA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,21,21
COMBAYA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,6,6
CONCEPCION,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,23,23
COPACABANA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,10,10
CORIPATA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,14,14
CORO CORO,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,9,9
COROICO,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,20,20
CORQUE,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,8,8
COTAGAITA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,9,9
COTOCA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,76,76
CUATRO CAÑADAS,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,4,4
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,1,1
CULPINA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,5,5
CURAHUARA DE CARANGAS,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,3,3
CURVA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,7,7
DESAGUADERO,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,7,7
EL ALTO,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,838,838
EL CHORO,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,8,8
EL PUENTE(STC),atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,8,8
EL PUENTE(TJA),atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,4,4
EL TORNO,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,86,86
EL VILLAR,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,2,2
ENTRE RIOS TRJ,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,12,12
ENTRE RIOS CBBA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,16,16
ESCOMA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,14,14
EUCALIPTUS,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,3,3
EUREKA (SANTOS MERCADO),atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,1,1
FERNANDEZ ALONSO,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,11,11
FILADELFIA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,2,2
GENERAL SAAVEDRA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,13,13
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,9,9
GUANAY,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,10,10
GUAQUI,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,5,5
GUAYARAMERIN,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,25,25
GUTIERREZ,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,10,10
HUACARETA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,10,10
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,1,1
HUANUNI,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,23,23
HUARACAJE,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,4,4
HUARINA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,2,2
HUATAJATA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,8,8
HUAYLLAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,5,5
HUMANATA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,2,2
ICHOCA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,3,3
ICLA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,5,5
INCAHUASI,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,14,14
INGAVI (HUMAITA),atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,3,3
INQUISIVI,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,10,10
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,9,9
IXIAMAS,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,15,15
JESUS DE MACHACA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,18,18
LA ASUNTA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,22,22
LA GUARDIA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,50,50
LA PAZ,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,1330,1330
LAGUNILLAS,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,12,12
LAJA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,15,15
LAS CARRERAS,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,5,5
LICOMA PAMPA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,1,1
LLALLAGUA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,29,29
LLICA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,3,3
LORETO,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,3,3
LURIBAY,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,12,12
MACHACAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,5,5
MACHARETI,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,6,6
MAGDALENA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,24,24
MAIRANA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,19,19
MALLA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,4,4
MAPIRI,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,18,18
MECAPACA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,11,11
MINEROS,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,28,28
MIZQUE,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,36,36
MOCOMOCO,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,16,16
MOJOCOYA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,12,12
MONTEAGUDO,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,36,36
MONTERO,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,79,79
MORO MORO,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,2,2
MOROCHATA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,25,25
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,8,8
OCURI,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,27,27
OKINAWA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,12,12
OMEREQUE,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,1,1
ORURO,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,625,625
PADCAYA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,20,20
PADILLA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,16,16
PAILON,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,34,34
PALCA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,8,8
PALOS BLANCOS,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,30,30
PAMPA AULLAGAS,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,5,5
PAMPA GRANDE,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,7,7
PAPEL PAMPA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,4,4
PATACAMAYA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,1,1
PAZÑA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,4,4
PELECHUCO,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,10,10
POCOATA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,25,25
POCONA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,11,11
POJO (CBBA),atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,15,15
POOPO,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,6,6
PORCO,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,15,15
POROMA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,26,26
PORONGO,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,3,3
PORTACHUELO,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,52,52
PORVENIR,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,2,2
POSTRER VALLE,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,2,2
POTOSI,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,377,377
PRESTO,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,8,8
PUCARA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,2,2
PUCARANI,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,34,34
PUERTO ACOSTA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,18,18
PUERTO CARABUCO,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,16,16
PUERTO GONZALO MORENO,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,9,9
PUERTO PEREZ,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,8,8
PUERTO QUIJARRO,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,22,22
PUERTO RICO,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,6,6
PUERTO SUAREZ,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,37,37
PUERTO VILLARROEL,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,53,53
PUNA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,14,14
PUNATA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,47,47
QUIABAYA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,1,1
QUILLACOLLO,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,103,103
QUIME,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,9,9
QUIRUSILLAS,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,2,2
RAVELO,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,12,12
REYES,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,30,30
RIBERALTA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,268,268
ROBORE,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,13,13
RURRENABAQUE,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,7,7
SABAYA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,3,3
SACABA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,161,161
SACABAMBA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,5,5
SACACA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,36,36
SAIPINA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,5,5
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,10,10
SAMAIPATA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,7,7
SAN AGUSTIN,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,2,2
SAN ANDRES,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,3,3
SAN ANDRES DE MACHACA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,4,4
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,10,10
SAN BENITO,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,11,11
SAN BORJA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,11,11
SAN BUENA VENTURA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,26,26
SAN CARLOS,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,23,23
SAN IGNACIO,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,30,30
SAN IGNACIO DE VELASCO,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,67,67
SAN JAVIER(BNI),atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,1,1
SAN JAVIER(STC),atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,31,31
SAN JOAQUIN,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,4,4
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,30,30
SAN JULIAN,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,42,42
SAN LORENZO(PND),atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,4,4
SAN LORENZO(TJA),atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,18,18
SAN LUCAS,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,46,46
SAN MATIAS,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,2,2
SAN MIGUEL DE VELASCO,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,17,17
SAN PABLO DE LIPEZ,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,1,1
SAN PEDRO,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,17,17
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,25,25
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,1,1
SAN PEDRO DE QUEMES,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,1,1
SAN PEDRO DE TIQUINA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,5,5
SAN PEDRO(PND),atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,1,1
SAN RAFAEL,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,11,11
SAN RAMON BENI,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,12,12
SAN RAMON SCZ,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,15,15
SANTA ANA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,29,29
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,699,699
SANTA ROSA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,2,2
SANTA ROSA DEL SARA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,19,19
SANTIAGO DE CALLAPA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,3,3
SANTIAGO DE HUARI,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,14,14
SANTIAGO DE HUATA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,5,5
SANTIAGO DE MACHACA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,3,3
SANTIVAÑES,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,4,4
SANTUARIO DE QUILLACAS,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,7,7
SAPAHAQUI,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,8,8
SENA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,9,9
SHINAOTA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,30,30
SICA SICA (VILLA AROMA),atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,19,19
SICAYA,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,5,5
SIPE SIPE,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,33,33
SOPACHUY,atencion de partos en servicios,mujeres con primer control post parto,2013-10-01,9,9
