municipality,group,variable,month,Nº de CAI de sector realizados,TOTAL
SAN CARLOS,actividades con la comunidad,no de cai de sector realizados,2009-07-01,1,1
SAN JAVIER(STC),actividades con la comunidad,no de cai de sector realizados,2009-07-01,1,1
SAN JULIAN,actividades con la comunidad,no de cai de sector realizados,2009-07-01,23,23
SAN LORENZO(TJA),actividades con la comunidad,no de cai de sector realizados,2009-07-01,1,1
SAN LUCAS,actividades con la comunidad,no de cai de sector realizados,2009-07-01,14,14
SAN MATIAS,actividades con la comunidad,no de cai de sector realizados,2009-07-01,2,2
SAN PABLO DE LIPEZ,actividades con la comunidad,no de cai de sector realizados,2009-07-01,1,1
SAN PEDRO,actividades con la comunidad,no de cai de sector realizados,2009-07-01,5,5
SAN PEDRO DE QUEMES,actividades con la comunidad,no de cai de sector realizados,2009-07-01,1,1
SAN PEDRO DE TIQUINA,actividades con la comunidad,no de cai de sector realizados,2009-07-01,2,2
SAN RAMON,actividades con la comunidad,no de cai de sector realizados,2009-07-01,1,1
SAN RAMON,actividades con la comunidad,no de cai de sector realizados,2009-07-01,1,1
SANTA CRUZ DE LA SIERRA,actividades con la comunidad,no de cai de sector realizados,2009-07-01,32,32
SANTA ROSA DEL SARA,actividades con la comunidad,no de cai de sector realizados,2009-07-01,2,2
SANTIAGO DE CALLAPA,actividades con la comunidad,no de cai de sector realizados,2009-07-01,2,2
SANTIAGO DE HUARI,actividades con la comunidad,no de cai de sector realizados,2009-07-01,5,5
SANTUARIO DE QUILLACAS,actividades con la comunidad,no de cai de sector realizados,2009-07-01,2,2
SAPAHAQUI,actividades con la comunidad,no de cai de sector realizados,2009-07-01,2,2
SICA SICA (VILLA AROMA),actividades con la comunidad,no de cai de sector realizados,2009-07-01,2,2
SIPE SIPE,actividades con la comunidad,no de cai de sector realizados,2009-07-01,2,2
SORACACHI,actividades con la comunidad,no de cai de sector realizados,2009-07-01,8,8
SORATA,actividades con la comunidad,no de cai de sector realizados,2009-07-01,2,2
SUCRE,actividades con la comunidad,no de cai de sector realizados,2009-07-01,8,8
TACOBAMBA,actividades con la comunidad,no de cai de sector realizados,2009-07-01,3,3
TAPACARI,actividades con la comunidad,no de cai de sector realizados,2009-07-01,2,2
TARABUCO,actividades con la comunidad,no de cai de sector realizados,2009-07-01,1,1
TARATA,actividades con la comunidad,no de cai de sector realizados,2009-07-01,1,1
TARIJA,actividades con la comunidad,no de cai de sector realizados,2009-07-01,164,164
TARVITA,actividades con la comunidad,no de cai de sector realizados,2009-07-01,1,1
TEOPONTE,actividades con la comunidad,no de cai de sector realizados,2009-07-01,1,1
TINGUIPAYA,actividades con la comunidad,no de cai de sector realizados,2009-07-01,10,10
TIRAQUE (CBBA),actividades con la comunidad,no de cai de sector realizados,2009-07-01,3,3
TOCO,actividades con la comunidad,no de cai de sector realizados,2009-07-01,1,1
TOLATA,actividades con la comunidad,no de cai de sector realizados,2009-07-01,1,1
TOLEDO,actividades con la comunidad,no de cai de sector realizados,2009-07-01,6,6
TOMINA,actividades con la comunidad,no de cai de sector realizados,2009-07-01,1,1
TORO TORO,actividades con la comunidad,no de cai de sector realizados,2009-07-01,1,1
TOTORA(CBBA),actividades con la comunidad,no de cai de sector realizados,2009-07-01,2,2
TRINIDAD,actividades con la comunidad,no de cai de sector realizados,2009-07-01,3,3
TUPIZA,actividades con la comunidad,no de cai de sector realizados,2009-07-01,3,3
TURCO,actividades con la comunidad,no de cai de sector realizados,2009-07-01,1,1
UNCIA,actividades con la comunidad,no de cai de sector realizados,2009-07-01,4,4
UYUNI,actividades con la comunidad,no de cai de sector realizados,2009-07-01,5,5
VACAS,actividades con la comunidad,no de cai de sector realizados,2009-07-01,1,1
VALLEGRANDE,actividades con la comunidad,no de cai de sector realizados,2009-07-01,4,4
VIACHA,actividades con la comunidad,no de cai de sector realizados,2009-07-01,7,7
VILA VILA,actividades con la comunidad,no de cai de sector realizados,2009-07-01,1,1
VILLA RIVERO,actividades con la comunidad,no de cai de sector realizados,2009-07-01,1,1
VILLA SERRANO,actividades con la comunidad,no de cai de sector realizados,2009-07-01,1,1
VILLA TUNARI,actividades con la comunidad,no de cai de sector realizados,2009-07-01,2,2
VILLA VACA GUZMAN (MUYUPAMPA),actividades con la comunidad,no de cai de sector realizados,2009-07-01,2,2
VILLAZON,actividades con la comunidad,no de cai de sector realizados,2009-07-01,6,6
VINTO,actividades con la comunidad,no de cai de sector realizados,2009-07-01,2,2
WALDO BALLIVIAN,actividades con la comunidad,no de cai de sector realizados,2009-07-01,1,1
WARNES,actividades con la comunidad,no de cai de sector realizados,2009-07-01,8,8
YOTALA,actividades con la comunidad,no de cai de sector realizados,2009-07-01,1,1
ACACIO,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
ACHACACHI,actividades con la comunidad,no de cai de sector realizados,2009-08-01,10,10
ACHOCALLA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,2,2
ANCORAIMES,actividades con la comunidad,no de cai de sector realizados,2009-08-01,5,5
ANDAMARCA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,4,4
ANZALDO,actividades con la comunidad,no de cai de sector realizados,2009-08-01,3,3
APOLO,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
ARANI,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
ARBIETO,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
ASCENCION DE GUARAYOS,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
AYATA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,2,2
AYO AYO,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
AZURDUY,actividades con la comunidad,no de cai de sector realizados,2009-08-01,6,6
BATALLAS,actividades con la comunidad,no de cai de sector realizados,2009-08-01,2,2
BERMEJO,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
BETANZOS,actividades con la comunidad,no de cai de sector realizados,2009-08-01,6,6
BOLIVAR,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
BOYUIBE,actividades con la comunidad,no de cai de sector realizados,2009-08-01,2,2
BUENA VISTA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,2,2
CABEZAS,actividades con la comunidad,no de cai de sector realizados,2009-08-01,3,3
"CAIZA ""D""",actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
CALAMARCA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,3,3
CAMARGO,actividades con la comunidad,no de cai de sector realizados,2009-08-01,2,2
CAPINOTA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
CARANAVI,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
CARANGAS,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
CARAPARI,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
CHACARILLA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
CHALLAPATA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,2,2
CHARAGUA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,2,2
CHAYANTA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
CLIZA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,4,4
COBIJA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
COCHABAMBA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,3,3
COLCAPIRHUA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,5,5
COLLANA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,40,40
COLPA BELGICA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
COLQUECHACA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
COLQUENCHA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,4,4
COMARAPA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,2,2
CONCEPCION,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
COPACABANA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,2,2
CORQUE,actividades con la comunidad,no de cai de sector realizados,2009-08-01,5,5
COTAGAITA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,5,5
COTOCA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,2,2
CUATRO CAÑADAS,actividades con la comunidad,no de cai de sector realizados,2009-08-01,4,4
CUCHUMUELA (V. G. VILLARROEL),actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
CULPINA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
CURAHUARA DE CARANGAS,actividades con la comunidad,no de cai de sector realizados,2009-08-01,2,2
CURVA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
EL ALTO,actividades con la comunidad,no de cai de sector realizados,2009-08-01,30,30
EL CHORO,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
EL PUENTE(STC),actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
EL PUENTE(TJA),actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
EL TORNO,actividades con la comunidad,no de cai de sector realizados,2009-08-01,2,2
ENTRE RIOS,actividades con la comunidad,no de cai de sector realizados,2009-08-01,3,3
ESMERALDA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
EUCALIPTUS,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
FERNANDEZ ALONSO,actividades con la comunidad,no de cai de sector realizados,2009-08-01,2,2
GENERAL SAAVEDRA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,4,4
GRAL. J.J. PEREZ (CHARAZANI),actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
GUANAY,actividades con la comunidad,no de cai de sector realizados,2009-08-01,2,2
GUAQUI,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
GUAYARAMERIN,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
GUTIERREZ,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
HUACARETA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
HUANUNI,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
HUARACAJE,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
INCAHUASI,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
JESUS DE MACHACA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,3,3
LA GUARDIA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,2,2
LA PAZ,actividades con la comunidad,no de cai de sector realizados,2009-08-01,45,45
LA RIVERA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
LAJA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
LICOMA PAMPA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
LLICA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
LORETO,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
MACHARETI,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
MAIRANA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
MIZQUE,actividades con la comunidad,no de cai de sector realizados,2009-08-01,4,4
MONTERO,actividades con la comunidad,no de cai de sector realizados,2009-08-01,7,7
MORO MORO,actividades con la comunidad,no de cai de sector realizados,2009-08-01,2,2
MOROCHATA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,4,4
OCURI,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
OKINAWA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
PALCA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
PAPEL PAMPA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
PASORAPA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,2,2
POCONA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,12,12
POJO (CBBA),actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
POOPO,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
POROMA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,11,11
PORONGO,actividades con la comunidad,no de cai de sector realizados,2009-08-01,2,2
PORTACHUELO,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
PORVENIR,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
POSTRER VALLE,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
POTOSI,actividades con la comunidad,no de cai de sector realizados,2009-08-01,3,3
PRESTO,actividades con la comunidad,no de cai de sector realizados,2009-08-01,2,2
PUCARA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
PUCARANI,actividades con la comunidad,no de cai de sector realizados,2009-08-01,5,5
PUERTO CARABUCO,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
PUERTO SILES,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
PUNA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,7,7
PUNATA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,6,6
QUILLACOLLO,actividades con la comunidad,no de cai de sector realizados,2009-08-01,2,2
ROBORE,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
RURRENABAQUE,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
SACABA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,2,2
SAIPINA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
SALINAS DE GARCI MENDOZA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
SAN ANTONIO DE LOMERIO,actividades con la comunidad,no de cai de sector realizados,2009-08-01,4,4
SAN BENITO,actividades con la comunidad,no de cai de sector realizados,2009-08-01,2,2
SAN BORJA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
SAN CARLOS,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
SAN IGNACIO,actividades con la comunidad,no de cai de sector realizados,2009-08-01,5,5
SAN IGNACIO DE VELASCO,actividades con la comunidad,no de cai de sector realizados,2009-08-01,2,2
SAN JAVIER(STC),actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
SAN JOSE DE CHIQUITOS,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
SAN JUAN DE YAPACANI,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
SAN JULIAN,actividades con la comunidad,no de cai de sector realizados,2009-08-01,18,18
SAN LUCAS,actividades con la comunidad,no de cai de sector realizados,2009-08-01,3,3
SAN PEDRO,actividades con la comunidad,no de cai de sector realizados,2009-08-01,3,3
SAN PEDRO DE CURAHUARA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
SAN PEDRO DE TIQUINA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,2,2
SAN RAMON,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
SAN RAMON,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
SANTA CRUZ DE LA SIERRA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,30,30
SANTA ROSA DEL SARA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,2,2
SANTIAGO DE CALLAPA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
SANTIVAÑES,actividades con la comunidad,no de cai de sector realizados,2009-08-01,2,2
SICA SICA (VILLA AROMA),actividades con la comunidad,no de cai de sector realizados,2009-08-01,4,4
SOPACHUY,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
SORACACHI,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
SORATA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,3,3
SUCRE,actividades con la comunidad,no de cai de sector realizados,2009-08-01,4,4
TACACOMA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
TACOBAMBA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,3,3
TAPACARI,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
TARIJA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,4,4
TINGUIPAYA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,2,2
TIQUIPAYA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,4,4
TIRAQUE (CBBA),actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
TOCO,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
TODOS SANTOS,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
TOLEDO,actividades con la comunidad,no de cai de sector realizados,2009-08-01,5,5
TOMAVE,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
TOMINA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,8,8
TOTORA(CBBA),actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
TOTORA(ORR),actividades con la comunidad,no de cai de sector realizados,2009-08-01,4,4
TRINIDAD,actividades con la comunidad,no de cai de sector realizados,2009-08-01,10,10
TUPIZA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,3,3
TURCO,actividades con la comunidad,no de cai de sector realizados,2009-08-01,2,2
UMALA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
UNCIA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
URIONDO (A. CONCEPCION),actividades con la comunidad,no de cai de sector realizados,2009-08-01,2,2
UYUNI,actividades con la comunidad,no de cai de sector realizados,2009-08-01,4,4
VACAS,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
VALLEGRANDE,actividades con la comunidad,no de cai de sector realizados,2009-08-01,2,2
VIACHA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,7,7
VILA VILA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,2,2
VILLA MONTES,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
VILLA RIVERO,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
VILLA TUNARI,actividades con la comunidad,no de cai de sector realizados,2009-08-01,7,7
VILLA VACA GUZMAN (MUYUPAMPA),actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
VILLAZON,actividades con la comunidad,no de cai de sector realizados,2009-08-01,4,4
VINTO,actividades con la comunidad,no de cai de sector realizados,2009-08-01,2,2
VITICHI,actividades con la comunidad,no de cai de sector realizados,2009-08-01,3,3
WALDO BALLIVIAN,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
WARNES,actividades con la comunidad,no de cai de sector realizados,2009-08-01,9,9
YACUIBA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,3,3
YOTALA,actividades con la comunidad,no de cai de sector realizados,2009-08-01,1,1
ZUDAÑEZ,actividades con la comunidad,no de cai de sector realizados,2009-08-01,6,6
ACHACACHI,actividades con la comunidad,no de cai de sector realizados,2009-09-01,10,10
ACHOCALLA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,3,3
ANCORAIMES,actividades con la comunidad,no de cai de sector realizados,2009-09-01,6,6
ANDAMARCA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,5,5
ANTEQUERA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,2,2
ANZALDO,actividades con la comunidad,no de cai de sector realizados,2009-09-01,3,3
ARANI,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
ARBIETO,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
ARQUE,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
AYATA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
AYO AYO,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
AZURDUY,actividades con la comunidad,no de cai de sector realizados,2009-09-01,3,3
BATALLAS,actividades con la comunidad,no de cai de sector realizados,2009-09-01,2,2
BETANZOS,actividades con la comunidad,no de cai de sector realizados,2009-09-01,3,3
BUENA VISTA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,5,5
CALAMARCA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,4,4
CARANAVI,actividades con la comunidad,no de cai de sector realizados,2009-09-01,2,2
CARANGAS,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
CHALLAPATA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,2,2
CHAQUI,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
CHARAGUA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,2,2
CHAYANTA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
CHIMORE,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
CHUMA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,2,2
CLIZA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,3,3
COCHABAMBA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,3,3
COLCAPIRHUA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,2,2
COLLANA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
COLPA BELGICA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
COLQUENCHA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,3,3
COMARAPA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
COPACABANA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,2,2
CORIPATA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,2,2
COTAGAITA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
COTOCA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,2,2
CUATRO CAÑADAS,actividades con la comunidad,no de cai de sector realizados,2009-09-01,8,8
CUCHUMUELA (V. G. VILLARROEL),actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
CULPINA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
CURAHUARA DE CARANGAS,actividades con la comunidad,no de cai de sector realizados,2009-09-01,4,4
CURVA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
DESAGUADERO,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
EL ALTO,actividades con la comunidad,no de cai de sector realizados,2009-09-01,29,29
EL CHORO,actividades con la comunidad,no de cai de sector realizados,2009-09-01,3,3
EL PUENTE(STC),actividades con la comunidad,no de cai de sector realizados,2009-09-01,2,2
EL PUENTE(TJA),actividades con la comunidad,no de cai de sector realizados,2009-09-01,4,4
EL VILLAR,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
ENTRE RIOS,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
EUCALIPTUS,actividades con la comunidad,no de cai de sector realizados,2009-09-01,2,2
FERNANDEZ ALONSO,actividades con la comunidad,no de cai de sector realizados,2009-09-01,4,4
GENERAL SAAVEDRA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),actividades con la comunidad,no de cai de sector realizados,2009-09-01,2,2
GUAQUI,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
GUTIERREZ,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
HUACARETA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
HUACAYA (VILLA DE HUACAYA),actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
HUANUNI,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
ICHOCA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
ICLA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
INCAHUASI,actividades con la comunidad,no de cai de sector realizados,2009-09-01,6,6
IRUPANA (VILLA DE LANZA),actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
JESUS DE MACHACA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
LA GUARDIA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,4,4
LA PAZ,actividades con la comunidad,no de cai de sector realizados,2009-09-01,64,64
LAS CARRERAS,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
LICOMA PAMPA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
LORETO,actividades con la comunidad,no de cai de sector realizados,2009-09-01,3,3
MAIRANA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
MIZQUE,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
MOJOCOYA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
MONTEAGUDO,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
MONTERO,actividades con la comunidad,no de cai de sector realizados,2009-09-01,8,8
MORO MORO,actividades con la comunidad,no de cai de sector realizados,2009-09-01,2,2
MOROCHATA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,6,6
OCURI,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
OKINAWA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
PAILON,actividades con la comunidad,no de cai de sector realizados,2009-09-01,2,2
PALCA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,2,2
PALOS BLANCOS,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
PATACAMAYA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,2,2
POCONA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,4,4
POJO (CBBA),actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
POOPO,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
PORCO,actividades con la comunidad,no de cai de sector realizados,2009-09-01,2,2
POROMA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,2,2
PORONGO,actividades con la comunidad,no de cai de sector realizados,2009-09-01,3,3
POTOSI,actividades con la comunidad,no de cai de sector realizados,2009-09-01,3,3
PUCARA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
PUCARANI,actividades con la comunidad,no de cai de sector realizados,2009-09-01,5,5
PUERTO ACOSTA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
PUERTO PEREZ,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
PUERTO QUIJARRO,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
PUERTO SILES,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
PUERTO VILLARROEL,actividades con la comunidad,no de cai de sector realizados,2009-09-01,3,3
PUNA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,4,4
PUNATA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,4,4
QUILLACOLLO,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
REYES,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
RIBERALTA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,2,2
ROBORE,actividades con la comunidad,no de cai de sector realizados,2009-09-01,2,2
RURRENABAQUE,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
SACABA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,2,2
SACABAMBA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
SACACA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
SAIPINA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
SALINAS DE GARCI MENDOZA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,2,2
SAN ANDRES DE MACHACA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
SAN ANTONIO DE LOMERIO,actividades con la comunidad,no de cai de sector realizados,2009-09-01,3,3
SAN BORJA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,2,2
SAN BUENA VENTURA,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
SAN IGNACIO,actividades con la comunidad,no de cai de sector realizados,2009-09-01,2,2
SAN IGNACIO DE VELASCO,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
SAN JAVIER(STC),actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
SAN JUAN DE YAPACANI,actividades con la comunidad,no de cai de sector realizados,2009-09-01,1,1
