municipality,group,variable,month,Nº de actividades realizadas con participación,TOTAL
CATACORA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,2,2
CHACARILLA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,2,2
CHALLAPATA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,52,52
CHAQUI,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,3,3
CHARAGUA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,8,8
CHAYANTA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,6,6
CHIMORE,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,2,2
CHIPAYA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,1,1
CHOQUE COTA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,4,4
CHULUMANI (V. DE LA LIBERTAD),actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,2,2
CHUMA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,152,152
CLIZA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,2,2
COBIJA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,1,1
COCHABAMBA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,956,956
COLCAPIRHUA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,33,33
"COLCHA ""K""",actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,7,7
COLLANA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,1,1
COLOMI,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,11,11
COLQUECHACA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,15,15
COLQUENCHA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,3,3
COLQUIRI,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,37,37
COMANCHE,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,2,2
COMARAPA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,4,4
COMBAYA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,6,6
CONCEPCION,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,5,5
COROICO,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,4,4
CORQUE,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,20,20
COTAGAITA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,49,49
COTOCA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,5,5
CUATRO CAÑADAS,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,15,15
CUCHUMUELA (V. G. VILLARROEL),actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,6,6
CUEVO,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,8,8
CULPINA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,62,62
CURAHUARA DE CARANGAS,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,33,33
CURVA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,2,2
DESAGUADERO,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,9,9
EL ALTO,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,984,984
EL CHORO,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,14,14
EL PUENTE(STC),actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,9,9
EL PUENTE(TJA),actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,30,30
EL TORNO,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,29,29
EL VILLAR,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,15,15
ENTRE RIOS,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,32,32
ENTRE RIOS,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,199,199
EUCALIPTUS,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,16,16
EXALTACION,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,2,2
FERNANDEZ ALONSO,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,10,10
FILADELFIA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,2,2
GENERAL SAAVEDRA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,8,8
GRAL. J.J. PEREZ (CHARAZANI),actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,18,18
GUANAY,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,8,8
GUAQUI,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,16,16
GUAYARAMERIN,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,13,13
GUTIERREZ,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,4,4
HUACARETA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,42,42
HUACAYA (VILLA DE HUACAYA),actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,9,9
HUACHACALLA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,3,3
HUANUNI,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,19,19
HUAYLLAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,16,16
ICHOCA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,45,45
ICLA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,20,20
INCAHUASI,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,54,54
INQUISIVI,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,34,34
IRUPANA (VILLA DE LANZA),actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,56,56
IXIAMAS,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,4,4
JESUS DE MACHACA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,21,21
LA ASUNTA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,1,1
LA GUARDIA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,15,15
LA PAZ,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,568,568
LAGUNILLAS,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,15,15
LAJA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,22,22
LAS CARRERAS,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,22,22
LICOMA PAMPA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,15,15
LLICA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,4,4
LORETO,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,12,12
LURIBAY,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,13,13
MACHACAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,1,1
MACHARETI,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,92,92
MAGDALENA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,9,9
MAIRANA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,4,4
MAPIRI,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,4,4
MECAPACA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,36,36
MINEROS,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,3,3
MIZQUE,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,14,14
MOJINETE,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,7,7
MOJOCOYA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,15,15
MONTEAGUDO,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,67,67
MONTERO,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,61,61
MORO MORO,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,7,7
MOROCHATA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,37,37
NACEBE (SANTA ROSA DEL ABUNA),actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,4,4
OCURI,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,39,39
OKINAWA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,4,4
OMEREQUE,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,9,9
ORURO,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,201,201
PADCAYA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,127,127
PADILLA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,48,48
PAILON,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,2,2
PALCA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,28,28
PALOS BLANCOS,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,17,17
PAMPA AULLAGAS,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,3,3
PAMPA GRANDE,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,6,6
PAPEL PAMPA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,6,6
PASORAPA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,2,2
PATACAMAYA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,1,1
PAZÑA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,13,13
PELECHUCO,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,11,11
POCOATA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,12,12
POCONA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,10,10
POJO (CBBA),actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,13,13
POROMA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,56,56
PORONGO,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,8,8
PORTACHUELO,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,43,43
PORVENIR,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,2,2
POSTRER VALLE,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,3,3
POTOSI,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,28,28
PRESTO,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,38,38
PUCARA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,1,1
PUCARANI,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,20,20
PUERTO ACOSTA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,2,2
PUERTO CARABUCO,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,1,1
PUERTO GONZALO MORENO,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,1,1
PUERTO PEREZ,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,9,9
PUERTO QUIJARRO,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,15,15
PUERTO RICO,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,6,6
PUERTO SILES,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,2,2
PUERTO SUAREZ,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,9,9
PUERTO VILLARROEL,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,15,15
PUNA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,98,98
PUNATA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,315,315
QUIABAYA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,15,15
QUILLACOLLO,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,118,118
QUIME,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,4,4
QUIRUSILLAS,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,8,8
RAVELO,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,68,68
RIBERALTA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,48,48
ROBORE,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,29,29
RURRENABAQUE,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,4,4
SABAYA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,12,12
SACABA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,141,141
SACABAMBA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,1,1
SACACA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,60,60
SAIPINA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,1,1
SALINAS DE GARCI MENDOZA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,30,30
SAN AGUSTIN,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,2,2
SAN ANDRES,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,3,3
SAN ANDRES DE MACHACA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,23,23
SAN ANTONIO DE LOMERIO,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,21,21
SAN BENITO,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,9,9
SAN BORJA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,35,35
SAN CARLOS,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,1,1
SAN IGNACIO,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,12,12
SAN IGNACIO DE VELASCO,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,396,396
SAN JOSE DE CHIQUITOS,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,8,8
SAN JUAN DE YAPACANI,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,304,304
SAN JULIAN,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,36,36
SAN LORENZO(PND),actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,3,3
SAN LORENZO(TJA),actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,47,47
SAN LUCAS,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,99,99
SAN MATIAS,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,3,3
SAN MIGUEL DE VELASCO,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,114,114
SAN PABLO DE LIPEZ,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,9,9
SAN PEDRO,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,7,7
SAN PEDRO DE BUENA VISTA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,40,40
SAN PEDRO DE CURAHUARA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,1,1
SAN PEDRO DE QUEMES,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,1,1
SAN PEDRO DE TIQUINA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,18,18
SAN RAFAEL,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,4,4
SAN RAMON,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,2,2
SANTA CRUZ DE LA SIERRA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,166,166
SANTA ROSA DEL SARA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,6,6
SANTIAGO DE CALLAPA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,8,8
SANTIAGO DE HUARI,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,10,10
SANTIVAÑES,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,9,9
SANTUARIO DE QUILLACAS,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,11,11
SAPAHAQUI,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,19,19
SENA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,1,1
SICA SICA (VILLA AROMA),actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,19,19
SICAYA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,5,5
SIPE SIPE,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,3,3
SOPACHUY,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,23,23
SORACACHI,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,20,20
SORATA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,46,46
SUCRE,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,108,108
TACACHI,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,1,1
TACACOMA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,12,12
TACOBAMBA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,5,5
TACOPAYA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,13,13
TAPACARI,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,29,29
TARABUCO,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,61,61
TARATA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,3,3
TARIJA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,474,474
TARVITA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,57,57
TEOPONTE,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,30,30
TIAWANACU,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,2,2
TINGUIPAYA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,77,77
TIPUANI,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,1,1
TIQUIPAYA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,116,116
TIRAQUE (CBBA),actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,15,15
TITO YUPANQUI (PARQUIPUJIO),actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,6,6
TODOS SANTOS,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,5,5
TOLATA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,11,11
TOLEDO,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,13,13
TOMAVE,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,7,7
TOMINA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,22,22
TORO TORO,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,63,63
TOTORA(CBBA),actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,7,7
TOTORA(ORR),actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,10,10
TRIGAL,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,2,2
TRINIDAD,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,68,68
TUPIZA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,28,28
TURCO,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,12,12
UMALA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,19,19
UNCIA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,49,49
URIONDO (A. CONCEPCION),actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,34,34
UYUNI,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,6,6
VACAS,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,1,1
VALLEGRANDE,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,32,32
VIACHA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,117,117
VILA VILA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,6,6
VILLA MONTES,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,7,7
VILLA RIVERO,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,9,9
VILLA SERRANO,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,42,42
VILLA TUNARI,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,41,41
VILLA VACA GUZMAN (MUYUPAMPA),actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,48,48
VILLAZON,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,26,26
VINTO,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,24,24
VITICHI,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,56,56
WARNES,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,10,10
YACO,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,9,9
YACUIBA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,119,119
YAMPARAEZ,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,28,28
YANACACHI,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,7,7
YAPACANI,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,4,4
YOTALA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,66,66
YUNCHARA,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,77,77
ZUDAÑEZ,actividades con la comunidad,no de actividades realizadas con participacion,2009-11-01,33,33
ACACIO,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,6,6
ACHACACHI,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,87,87
AIQUILE,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,6,6
ALALAY,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,3,3
ALCALA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,20,20
ANCORAIMES,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,6,6
ANDAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,25,25
ANTEQUERA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,16,16
ANZALDO,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,14,14
APOLO,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,1,1
ARAMPAMPA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,27,27
ARANI,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,3,3
ARQUE,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,21,21
ATOCHA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,16,16
AUCAPATA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,3,3
AYO AYO,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,19,19
AZURDUY,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,31,31
BAURES,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,18,18
BERMEJO,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,206,206
BETANZOS,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,89,89
BOLIVAR,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,43,43
BUENA VISTA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,6,6
CABEZAS,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,4,4
CAIROMA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,11,11
"CAIZA ""D""",actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,26,26
CAJUATA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,11,11
CALAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,24,24
CAMARGO,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,58,58
CAMATAQUI (C. VILLA ABECIA),actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,10,10
CAMIRI,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,13,13
CAPINOTA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,17,17
CARACOLLO,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,21,21
CARANAVI,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,32,32
CARAPARI,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,8,8
CARIPUYO,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,29,29
CARMEN RIVERO TORREZ,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,2,2
CHALLAPATA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,51,51
CHAQUI,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,13,13
CHARAGUA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,5,5
CHAYANTA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,7,7
CHIMORE,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,6,6
CHIPAYA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,1,1
CHOQUE COTA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,3,3
CHULUMANI (V. DE LA LIBERTAD),actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,1,1
CHUMA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,37,37
CLIZA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,2,2
COBIJA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,2,2
COCHABAMBA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,502,502
COLCAPIRHUA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,18,18
COLOMI,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,10,10
COLQUECHACA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,15,15
COLQUENCHA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,2,2
COLQUIRI,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,48,48
COMARAPA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,1,1
COMBAYA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,10,10
COPACABANA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,1,1
COROICO,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,7,7
CORQUE,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,8,8
COTAGAITA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,52,52
COTOCA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,2,2
CUATRO CAÑADAS,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,18,18
CUCHUMUELA (V. G. VILLARROEL),actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,1,1
CUEVO,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,9,9
CULPINA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,81,81
CURAHUARA DE CARANGAS,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,6,6
CURVA,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,5,5
DESAGUADERO,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,3,3
EL ALTO,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,664,664
EL CHORO,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,12,12
EL PUENTE(STC),actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,6,6
EL PUENTE(TJA),actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,39,39
EL TORNO,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,19,19
EL VILLAR,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,17,17
ENTRE RIOS,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,22,22
ENTRE RIOS,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,107,107
EUCALIPTUS,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,2,2
EXALTACION,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,7,7
FERNANDEZ ALONSO,actividades con la comunidad,no de actividades realizadas con participacion,2009-12-01,11,11
