municipality,group,variable,month,Viviendas Evaluadas,TOTAL
VILLA SERRANO,chagas viviendas,viviendas evaluadas,2022-11-01,357,357
VINTO,chagas viviendas,viviendas evaluadas,2022-11-01,751,751
VITICHI,chagas viviendas,viviendas evaluadas,2022-11-01,670,670
YACUIBA,chagas viviendas,viviendas evaluadas,2022-11-01,31,31
YOTALA,chagas viviendas,viviendas evaluadas,2022-11-01,60,60
ACACIO,chagas viviendas,viviendas evaluadas,2022-12-01,44,44
AIQUILE,chagas viviendas,viviendas evaluadas,2022-12-01,499,499
ANZALDO,chagas viviendas,viviendas evaluadas,2022-12-01,273,273
ARAMPAMPA,chagas viviendas,viviendas evaluadas,2022-12-01,104,104
ARANI,chagas viviendas,viviendas evaluadas,2022-12-01,343,343
ARBIETO,chagas viviendas,viviendas evaluadas,2022-12-01,140,140
AYOPAYA (V. DE INDEPENDENCIA),chagas viviendas,viviendas evaluadas,2022-12-01,649,649
BETANZOS,chagas viviendas,viviendas evaluadas,2022-12-01,460,460
CAMARGO,chagas viviendas,viviendas evaluadas,2022-12-01,321,321
CAMATAQUI (C. VILLA ABECIA),chagas viviendas,viviendas evaluadas,2022-12-01,144,144
CAPINOTA,chagas viviendas,viviendas evaluadas,2022-12-01,704,704
CKOCHAS,chagas viviendas,viviendas evaluadas,2022-12-01,215,215
CLIZA,chagas viviendas,viviendas evaluadas,2022-12-01,121,121
COCHABAMBA,chagas viviendas,viviendas evaluadas,2022-12-01,1694,1694
COLCAPIRHUA,chagas viviendas,viviendas evaluadas,2022-12-01,2713,2713
CUCHUMUELA (V. G. VILLARROEL),chagas viviendas,viviendas evaluadas,2022-12-01,135,135
CULPINA,chagas viviendas,viviendas evaluadas,2022-12-01,185,185
EL PUENTE(TJA),chagas viviendas,viviendas evaluadas,2022-12-01,89,89
EL TORNO,chagas viviendas,viviendas evaluadas,2022-12-01,3,3
GAIOC JATUN AYLLU YURA,chagas viviendas,viviendas evaluadas,2022-12-01,325,325
HUACARETA,chagas viviendas,viviendas evaluadas,2022-12-01,691,691
LAS CARRERAS,chagas viviendas,viviendas evaluadas,2022-12-01,121,121
LURIBAY,chagas viviendas,viviendas evaluadas,2022-12-01,393,393
MIZQUE,chagas viviendas,viviendas evaluadas,2022-12-01,302,302
MOJOCOYA,chagas viviendas,viviendas evaluadas,2022-12-01,38,38
OMEREQUE,chagas viviendas,viviendas evaluadas,2022-12-01,294,294
PADILLA,chagas viviendas,viviendas evaluadas,2022-12-01,184,184
PASORAPA,chagas viviendas,viviendas evaluadas,2022-12-01,105,105
POCONA,chagas viviendas,viviendas evaluadas,2022-12-01,169,169
POJO (CBBA),chagas viviendas,viviendas evaluadas,2022-12-01,231,231
PUNA,chagas viviendas,viviendas evaluadas,2022-12-01,318,318
PUNATA,chagas viviendas,viviendas evaluadas,2022-12-01,546,546
QUILLACOLLO,chagas viviendas,viviendas evaluadas,2022-12-01,1477,1477
RAVELO,chagas viviendas,viviendas evaluadas,2022-12-01,157,157
SACABA,chagas viviendas,viviendas evaluadas,2022-12-01,1082,1082
SAIPINA,chagas viviendas,viviendas evaluadas,2022-12-01,102,102
SAMAIPATA,chagas viviendas,viviendas evaluadas,2022-12-01,9,9
SAN BENITO,chagas viviendas,viviendas evaluadas,2022-12-01,316,316
SAN LORENZO(TJA),chagas viviendas,viviendas evaluadas,2022-12-01,76,76
SAN LUCAS,chagas viviendas,viviendas evaluadas,2022-12-01,104,104
SAN PEDRO DE BUENA VISTA,chagas viviendas,viviendas evaluadas,2022-12-01,391,391
SANTA CRUZ DE LA SIERRA,chagas viviendas,viviendas evaluadas,2022-12-01,139,139
SANTIVAÑES,chagas viviendas,viviendas evaluadas,2022-12-01,294,294
SICAYA,chagas viviendas,viviendas evaluadas,2022-12-01,116,116
SIPE SIPE,chagas viviendas,viviendas evaluadas,2022-12-01,211,211
SOPACHUY,chagas viviendas,viviendas evaluadas,2022-12-01,90,90
SUCRE,chagas viviendas,viviendas evaluadas,2022-12-01,615,615
TACACHI,chagas viviendas,viviendas evaluadas,2022-12-01,101,101
TACOPAYA,chagas viviendas,viviendas evaluadas,2022-12-01,315,315
TAPACARI,chagas viviendas,viviendas evaluadas,2022-12-01,393,393
TARATA,chagas viviendas,viviendas evaluadas,2022-12-01,183,183
TARIJA,chagas viviendas,viviendas evaluadas,2022-12-01,690,690
TIQUIPAYA,chagas viviendas,viviendas evaluadas,2022-12-01,310,310
TOCO,chagas viviendas,viviendas evaluadas,2022-12-01,120,120
TOMINA,chagas viviendas,viviendas evaluadas,2022-12-01,182,182
TORO TORO,chagas viviendas,viviendas evaluadas,2022-12-01,23,23
TOTORA(CBBA),chagas viviendas,viviendas evaluadas,2022-12-01,238,238
TUPIZA,chagas viviendas,viviendas evaluadas,2022-12-01,570,570
URIONDO (A. CONCEPCION),chagas viviendas,viviendas evaluadas,2022-12-01,101,101
VALLEGRANDE,chagas viviendas,viviendas evaluadas,2022-12-01,128,128
VILA VILA,chagas viviendas,viviendas evaluadas,2022-12-01,102,102
VILLA MONTES,chagas viviendas,viviendas evaluadas,2022-12-01,162,162
VILLA RIVERO,chagas viviendas,viviendas evaluadas,2022-12-01,343,343
VINTO,chagas viviendas,viviendas evaluadas,2022-12-01,397,397
YACUIBA,chagas viviendas,viviendas evaluadas,2022-12-01,57,57
