,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
SAN IGNACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,56,51,195,159,251,210,461
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,20,14,364,379,384,393,777
SAN JAVIER(BNI),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,11,6,9,7,20,13,33
SAN JAVIER(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,16,11,117,111,133,122,255
SAN JOAQUIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,5,3,6,7,11,10,21
SAN JOSE DE CHIQUITOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,52,53,45,35,97,88,185
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,4,4,51,39,55,43,98
SAN JULIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,84,94,251,232,335,326,661
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,4,4,47,35,51,39,90
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,23,17,38,59,61,76,137
SAN LUCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,16,26,112,115,128,141,269
SAN MATIAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,19,19,76,61,95,80,175
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,4,4,42,32,46,36,82
SAN PABLO DE LIPEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,2,1,11,11,13,12,25
SAN PEDRO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,9,18,73,73,82,91,173
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,14,17,126,121,140,138,278
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,0,1,30,20,30,21,51
SAN PEDRO DE MACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,7,2,108,92,115,94,209
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,1,0,1,1,2,1,3
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,1,1,31,26,32,27,59
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,3,0,7,6,10,6,16
SAN RAFAEL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,2,3,8,6,10,9,19
SAN RAMON BENI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,2,2,23,19,25,21,46
SAN RAMON SCZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,5,5,48,43,53,48,101
SANTA ANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,40,22,90,72,130,94,224
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,1454,1305,3268,3120,4722,4425,9147
SANTA ROSA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,9,4,72,62,81,66,147
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,17,14,116,93,133,107,240
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,0,2,17,13,17,15,32
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,3,6,29,21,32,27,59
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,2,1,23,15,25,16,41
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,2,4,20,6,22,10,32
SANTIVAÑES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,8,10,43,55,51,65,116
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,3,0,16,17,19,17,36
SAPAHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,4,5,39,36,43,41,84
SENA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,4,8,38,33,42,41,83
SHINAOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,44,57,230,233,274,290,564
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,15,22,93,94,108,116,224
SICAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,3,2,47,23,50,25,75
SIPE SIPE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,53,48,405,439,458,487,945
SOPACHUY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,6,4,16,19,22,23,45
SORACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,2,2,41,57,43,59,102
SORATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,7,3,80,68,87,71,158
SUCRE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,343,313,1475,1402,1818,1715,3533
TACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,0,3,6,6,6,9,15
TACACOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,5,4,45,38,50,42,92
TACOBAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,2,1,22,33,24,34,58
TACOPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,3,1,32,22,35,23,58
TAHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,0,0,5,4,5,4,9
TAPACARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,32,29,105,92,137,121,258
TARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,2,3,55,56,57,59,116
TARACO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,3,1,10,29,13,30,43
TARATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,7,10,76,77,83,87,170
TARIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,513,398,502,429,1015,827,1842
TARVITA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,6,4,34,41,40,45,85
TEOPONTE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,6,7,71,77,77,84,161
TIAHUANACU,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,4,7,85,69,89,76,165
TINGUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,1,2,39,46,40,48,88
TIPUANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,3,2,48,44,51,46,97
TIQUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,79,121,244,263,323,384,707
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,24,24,137,133,161,157,318
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,0,0,3,3,3,3,6
TOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,2,2,52,38,54,40,94
TODOS SANTOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,0,1,1,1,1,2,3
TOLATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,11,8,47,32,58,40,98
TOLEDO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,3,0,21,23,24,23,47
TOMAVE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,4,7,47,55,51,62,113
TOMINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,11,6,28,33,39,39,78
TORO TORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,7,1,33,33,40,34,74
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,29,29,78,74,107,103,210
TOTORA(ORR),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,0,3,8,13,8,16,24
TRIGAL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,0,0,5,4,5,4,9
TRINIDAD,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,131,80,458,394,589,474,1063
TUPIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,63,56,229,249,292,305,597
TURCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,0,2,15,13,15,15,30
UMALA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,1,1,31,28,32,29,61
UNCIA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,12,7,106,98,118,105,223
URIONDO (A. CONCEPCION),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,16,14,43,57,59,71,130
URUBICHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,2,7,53,65,55,72,127
UYUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,31,36,131,145,162,181,343
VACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,7,9,55,53,62,62,124
VALLEGRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,6,9,92,104,98,113,211
VIACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,126,129,420,399,546,528,1074
VILA VILA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,5,5,22,11,27,16,43
VILLA CHARCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,13,14,60,52,73,66,139
VILLA MONTES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,31,37,175,176,206,213,419
VILLA NUEVA (LOMA ALTA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,3,1,9,6,12,7,19
VILLA RIVERO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,7,8,62,61,69,69,138
VILLA SERRANO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,4,4,23,32,27,36,63
VILLA TUNARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,153,168,765,722,918,890,1808
VILLA VACA GUZMAN (MUYUPAMPA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,7,9,38,33,45,42,87
VILLAZON,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,28,24,258,229,286,253,539
VINTO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,29,37,282,304,311,341,652
VITICHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,5,6,38,28,43,34,77
WALDO BALLIVIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,0,2,25,13,25,15,40
WARNES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,114,113,907,777,1021,890,1911
YACO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,3,2,40,27,43,29,72
YACUIBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,98,96,481,462,579,558,1137
YAMPARAEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,7,6,25,28,32,34,66
YANACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,1,2,28,29,29,31,60
YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,22,20,259,255,281,275,556
YOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,6,4,32,28,38,32,70
YOTALA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,2,8,28,31,30,39,69
YUNCHARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,4,1,15,19,19,20,39
YUNGUYO DE LITORAL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,0,0,4,3,4,3,7
ZUDAÑEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-03-01,4,3,19,13,23,16,39
ACACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-04-01,0,2,14,11,14,13,27
ACHACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-04-01,22,15,144,155,166,170,336
ACHOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-04-01,14,10,177,144,191,154,345
AIQUILE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-04-01,10,14,99,95,109,109,218
ALALAY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-04-01,1,1,5,16,6,17,23
ALCALA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-04-01,2,3,3,1,5,4,9
ALTO BENI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-04-01,4,7,66,44,70,51,121
ANCORAIMES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-04-01,3,4,60,58,63,62,125
ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-04-01,4,2,11,14,15,16,31
ANTEQUERA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-04-01,2,1,6,8,8,9,17
ANZALDO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-04-01,3,1,30,18,33,19,52
APOLO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-04-01,9,7,117,72,126,79,205
ARAMPAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-04-01,1,0,10,12,11,12,23
ARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-04-01,0,0,8,7,8,7,15
ARBIETO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-04-01,28,36,162,180,190,216,406
