,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
PUERTO RICO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,8,7,59,35,67,42,109
PUERTO SILES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,9,6,3,4,12,10,22
PUERTO SUAREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,97,77,65,43,162,120,282
PUERTO VILLARROEL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,127,110,681,657,808,767,1575
PUNA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,4,6,51,34,55,40,95
PUNATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,59,58,254,249,313,307,620
QUIABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,3,1,12,13,15,14,29
QUILLACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,177,172,613,615,790,787,1577
QUIME,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,10,5,47,43,57,48,105
QUIRUSILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,0,0,10,7,10,7,17
RAQAYPAMPA(ETA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,11,5,50,59,61,64,125
RAVELO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,2,1,49,49,51,50,101
REYES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,21,14,90,72,111,86,197
RIBERALTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,142,157,781,770,923,927,1850
ROBORE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,23,22,134,93,157,115,272
RURRENABAQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,27,11,130,150,157,161,318
SABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,2,0,19,21,21,21,42
SACABA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,283,281,1185,1096,1468,1377,2845
SACABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,4,4,37,22,41,26,67
SACACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,10,5,61,80,71,85,156
SAIPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,6,5,43,38,49,43,92
SALINAS DE GARCI MENDOZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,4,5,54,48,58,53,111
SAMAIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,5,7,55,71,60,78,138
SAN AGUSTIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,2,0,3,6,5,6,11
SAN ANDRES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,31,32,75,59,106,91,197
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,0,0,14,13,14,13,27
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,0,2,10,8,10,10,20
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,5,6,38,23,43,29,72
SAN BENITO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,4,7,100,89,104,96,200
SAN BORJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,53,37,392,343,445,380,825
SAN BUENA VENTURA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,5,13,68,59,73,72,145
SAN CARLOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,15,18,152,159,167,177,344
SAN IGNACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,65,57,227,189,292,246,538
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,65,86,476,463,541,549,1090
SAN JAVIER(BNI),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,6,6,2,4,8,10,18
SAN JAVIER(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,100,98,0,0,100,98,198
SAN JOAQUIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,1,2,34,30,35,32,67
SAN JOSE DE CHIQUITOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,21,14,106,93,127,107,234
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,11,3,55,54,66,57,123
SAN JULIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,32,24,285,295,317,319,636
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,7,5,36,28,43,33,76
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,36,23,149,126,185,149,334
SAN LUCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,11,15,135,118,146,133,279
SAN MATIAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,36,41,62,66,98,107,205
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,15,14,89,78,104,92,196
SAN PABLO DE LIPEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,2,1,13,19,15,20,35
SAN PEDRO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,15,11,109,91,124,102,226
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,34,32,139,118,173,150,323
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,4,1,30,15,34,16,50
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,0,0,1,1,1,1,2
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,3,3,26,17,29,20,49
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,0,0,5,2,5,2,7
SAN RAFAEL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,3,3,51,46,54,49,103
SAN RAMON BENI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,0,0,40,36,40,36,76
SAN RAMON SCZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,9,9,96,73,105,82,187
SANTA ANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,56,43,93,117,149,160,309
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,2854,2848,5578,5051,8432,7899,16331
SANTA ROSA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,10,6,91,73,101,79,180
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,10,7,112,103,122,110,232
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,1,1,15,16,16,17,33
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,4,3,36,41,40,44,84
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,1,0,28,24,29,24,53
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,2,6,17,20,19,26,45
SANTIVAÑES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,3,7,65,54,68,61,129
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,7,3,18,8,25,11,36
SAPAHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,2,2,43,35,45,37,82
SENA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,10,2,71,61,81,63,144
SHINAOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,33,36,375,305,408,341,749
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,10,8,96,86,106,94,200
SICAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,3,1,52,45,55,46,101
SIPE SIPE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,71,77,515,533,586,610,1196
SOPACHUY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,4,5,11,11,15,16,31
SORACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,7,3,57,57,64,60,124
SORATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,8,9,117,100,125,109,234
SUCRE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,316,267,1683,1650,1999,1917,3916
TACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,0,0,7,7,7,7,14
TACACOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,10,8,36,48,46,56,102
TACOBAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,2,2,26,12,28,14,42
TACOPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,1,1,29,21,30,22,52
TAHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,0,0,6,2,6,2,8
TAPACARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,20,26,131,112,151,138,289
TARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,14,9,49,49,63,58,121
TARACO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,2,1,26,21,28,22,50
TARATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,4,13,86,88,90,101,191
TARIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,647,608,976,841,1623,1449,3072
TARVITA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,5,9,47,39,52,48,100
TEOPONTE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,12,8,89,91,101,99,200
TIAHUANACU,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,3,6,71,68,74,74,148
TINGUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,2,3,38,35,40,38,78
TIPUANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,4,4,65,39,69,43,112
TIQUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,79,56,529,456,608,512,1120
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,7,11,168,154,175,165,340
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,0,0,3,4,3,4,7
TOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,13,17,64,47,77,64,141
TODOS SANTOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,0,1,1,0,1,1,2
TOLATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,12,9,53,36,65,45,110
TOLEDO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,0,2,25,22,25,24,49
TOMAVE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,3,3,52,41,55,44,99
TOMINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,4,5,35,22,39,27,66
TORO TORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,6,4,31,31,37,35,72
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,13,6,105,88,118,94,212
TOTORA(ORR),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,4,1,30,10,34,11,45
TRIGAL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,2,0,8,4,10,4,14
TRINIDAD,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,247,255,707,590,954,845,1799
TUPIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,74,83,261,211,335,294,629
TURCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,1,2,11,15,12,17,29
UMALA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,2,2,18,28,20,30,50
UNCIA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,17,15,129,127,146,142,288
URIONDO (A. CONCEPCION),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,24,16,126,73,150,89,239
URUBICHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,8,2,53,57,61,59,120
UYUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,33,34,161,164,194,198,392
VACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,8,5,58,47,66,52,118
VALLEGRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,17,18,120,115,137,133,270
VIACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,133,94,661,611,794,705,1499
VILA VILA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,3,0,18,22,21,22,43
VILLA CHARCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,8,3,69,55,77,58,135
VILLA MONTES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,40,41,318,331,358,372,730
VILLA NUEVA (LOMA ALTA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,2,1,13,12,15,13,28
VILLA RIVERO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,10,4,88,81,98,85,183
VILLA SERRANO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,9,5,50,46,59,51,110
VILLA TUNARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-01-01,164,134,940,917,1104,1051,2155
