,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
CHOQUE COTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,0,1,2,1,2,3
CHULUMANI (V. DE LA LIBERTAD),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,1,0,0,0,1,1
CHUMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,3,2,8,10,11,12,23
CHUQUIHUTA AYLLU JUCUMANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,7,1,7,8,14,9,23
CKOCHAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,5,6,31,27,36,33,69
CLIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,1,13,11,13,12,25
COBIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,1,2,7,8,8,10,18
COCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,2,35,39,35,41,76
COCHABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,10,9,16,16,26,25,51
COLCAPIRHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,13,7,23,25,36,32,68
"COLCHA ""K""",control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,5,1,8,4,13,5,18
COLOMI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,0,7,6,7,6,13
COLQUECHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,15,14,74,77,89,91,180
COLQUENCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,4,4,0,0,4,4,8
COLQUIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,7,8,22,14,29,22,51
COMANCHE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,0,1,1,1,1,2
COMARAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,0,1,2,1,2,3
COMBAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,0,3,3,3,3,6
CONCEPCION,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,3,5,23,13,26,18,44
COPACABANA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,4,3,16,6,20,9,29
CORO CORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,6,2,7,6,13,8,21
COROICO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,1,0,0,0,1,1
CORQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,2,1,3,1,5,6
COTAGAITA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,0,19,20,19,20,39
COTOCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,3,1,21,12,24,13,37
CRUZ DE MACHACAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,1,0,0,0,1,1
CUATRO CAÑADAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,1,2,7,6,8,8,16
CUCHUMUELA (V. G. VILLARROEL),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,0,11,10,11,10,21
CUEVO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,2,0,6,8,8,8,16
CULPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,2,0,18,25,20,25,45
CURAHUARA DE CARANGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,1,1,1,0,2,1,3
CURVA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,6,6,0,1,6,7,13
DESAGUADERO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,0,0,1,0,1,1
EL ALTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,83,66,1628,1488,1711,1554,3265
EL CHORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,0,3,8,3,8,11
EL PUENTE(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,1,2,5,13,6,15,21
EL TORNO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,1,0,2,0,3,3
EL VILLAR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,2,0,5,6,7,6,13
ENTRE RIOS TRJ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,1,0,7,8,8,8,16
ENTRE RIOS CBBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,2,1,0,1,2,3
ESCOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,1,0,0,0,1,0,1
EUCALIPTUS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,0,3,3,3,3,6
EUREKA (SANTOS MERCADO),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,0,1,1,1,1,2
FERNANDEZ ALONSO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,0,4,4,4,4,8
FILADELFIA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,1,11,7,11,8,19
GRAL. J.J. PEREZ (CHARAZANI),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,5,6,5,8,10,14,24
GUANAY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,2,2,2,2,4,4,8
GUAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,2,2,2,5,4,7,11
GUTIERREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,0,0,2,0,2,2
HUACARETA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,0,11,6,11,6,17
HUACAYA (VILLA DE HUACAYA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,1,0,8,6,9,6,15
HUANUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,5,5,38,31,43,36,79
HUARINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,4,3,3,5,7,8,15
HUAYLLAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,0,2,0,2,0,2
HUMANATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,1,5,12,9,13,14,27
ICHOCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,2,6,7,9,9,15,24
ICLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,3,11,18,11,21,32
INCAHUASI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,4,2,21,25,25,27,52
INGAVI (HUMAITA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,1,5,1,5,2,7
INQUISIVI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,2,1,24,22,26,23,49
IRUPANA (VILLA DE LANZA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,4,5,5,2,9,7,16
JESUS DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,1,1,2,5,3,6,9
LA ASUNTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,1,23,15,23,16,39
LA GUARDIA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,2,1,0,2,2,3,5
LA PAZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,3,0,5,1,8,1,9
LAGUNILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,1,12,14,12,15,27
LAJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,2,3,3,1,5,4,9
LAS CARRERAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,0,3,0,3,0,3
LLALLAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,16,15,168,169,184,184,368
LLICA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,0,0,1,0,1,1
LORETO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,2,3,1,1,3,4,7
LURIBAY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,1,0,3,2,4,2,6
MACHACAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,1,0,1,0,2,2
MACHARETI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,0,1,0,1,0,1
MAIRANA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,5,1,0,1,5,2,7
MALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,1,0,10,4,11,4,15
MAPIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,0,1,1,1,1,2
MECAPACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,1,2,5,6,6,8,14
MINEROS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,1,2,1,2,2,4
MIZQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,0,7,5,7,5,12
MOCOMOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,5,5,19,13,24,18,42
MOJINETE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,0,1,2,1,2,3
MOJOCOYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,1,4,5,4,6,10
MONTEAGUDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,1,9,16,9,17,26
MONTERO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,2,1,8,6,10,7,17
MORO MORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,1,2,6,2,7,9
MOROCHATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,3,2,31,28,34,30,64
NACEBE (SANTA ROSA DEL ABUNA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,0,0,3,0,3,3
NUEVO MANOA (NUEVA ESPERANZA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,0,2,1,2,1,3
OCURI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,5,5,50,39,55,44,99
OMEREQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,1,5,4,5,5,10
ORURO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,18,13,101,87,119,100,219
PADCAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,1,2,6,2,7,4,11
PADILLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,0,3,6,3,6,9
PAILON,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,10,3,9,6,19,9,28
PALCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,8,8,15,11,23,19,42
PALOS BLANCOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,4,1,9,7,13,8,21
PAMPA AULLAGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,1,2,0,0,1,2,3
PAMPA GRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,0,1,1,1,1,2
PAPEL PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,1,1,7,2,8,3,11
PASORAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,0,1,0,1,0,1
PATACAMAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,0,1,0,1,0,1
PAZÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,2,2,5,7,7,9,16
PELECHUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,5,1,2,1,7,2,9
POCOATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,11,8,58,57,69,65,134
POCONA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,1,0,4,0,5,5
POOPO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,0,5,3,5,3,8
PORCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,2,2,11,12,13,14,27
POROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,1,2,37,38,38,40,78
PORONGO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,1,0,3,2,4,2,6
PORVENIR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,0,2,0,2,0,2
POSTRER VALLE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,1,1,3,4,4,5,9
POTOSI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,39,38,296,312,335,350,685
PRESTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,1,2,10,8,11,10,21
PUCARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,13,14,14,31,27,45,72
PUERTO ACOSTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,1,0,6,10,7,10,17
PUERTO CARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,6,7,16,12,22,19,41
PUERTO GONZALO MORENO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,3,4,5,4,8,12
PUERTO PEREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,6,2,14,10,20,12,32
PUERTO RICO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,0,2,0,2,0,2
PUERTO SUAREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,2,8,15,8,17,25
PUERTO VILLARROEL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,0,15,16,15,16,31
PUNA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,1,3,58,60,59,63,122
PUNATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,1,25,23,25,24,49
QUIABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,1,1,0,0,1,1,2
QUILLACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,23,17,207,225,230,242,472
QUIME,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,1,2,0,2,1,3
RAVELO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,2,6,51,46,53,52,105
REYES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,0,2,3,2,3,5
RIBERALTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,2,3,6,4,8,7,15
ROBORE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,0,9,8,9,8,17
RURRENABAQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,1,0,0,0,1,0,1
SABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,0,2,3,2,3,5
SACABA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,13,13,176,162,189,175,364
SACABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,2,1,2,1,4,5
SACACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,12,13,69,50,81,63,144
SAIPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,1,0,2,2,3,2,5
SALINAS DE GARCI MENDOZA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,0,11,15,11,15,26
SAMAIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,2,5,3,5,5,10
SAN ANDRES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,0,4,5,4,5,9
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,1,1,5,1,6,2,8
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,1,1,0,1,1,2,3
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,1,4,10,4,11,15
SAN BENITO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,2,0,4,6,6,6,12
SAN BORJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,0,9,3,9,3,12
SAN BUENA VENTURA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,1,1,3,1,4,5
SAN CARLOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,0,4,5,4,5,9
SAN IGNACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,9,7,3,3,12,10,22
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,2,2,44,39,46,41,87
SAN JAVIER(BNI),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,0,2,0,2,0,2
SAN JOSE DE CHIQUITOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,8,10,8,10,16,20,36
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,1,0,1,1,2,1,3
SAN JULIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,7,8,26,24,33,32,65
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,2,0,7,12,9,12,21
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,1,0,12,2,13,2,15
SAN LUCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,7,5,74,74,81,79,160
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,1,19,15,19,16,35
SAN PEDRO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,1,0,2,0,3,3
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,13,16,108,84,121,100,221
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,1,2,0,1,1,3,4
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,1,1,1,2,2,3,5
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,1,0,1,0,2,2
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,0,5,2,5,2,7
SAN RAFAEL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,0,2,4,2,4,6
SAN RAMON SCZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,1,1,55,57,56,58,114
SANTA ROSA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,0,3,1,3,1,4
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,0,3,2,3,2,5
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,2,0,22,18,24,18,42
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,1,4,3,1,4,5,9
SANTIVAÑES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,0,0,1,0,1,1
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,2,1,14,7,16,8,24
SAPAHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,2,2,10,10,12,12,24
SENA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,0,1,8,1,8,9
SHINAOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,1,4,12,4,13,17
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,4,2,6,2,10,12
SICAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,1,3,1,3,2,5
SIPE SIPE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,3,2,49,37,52,39,91
SOPACHUY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,1,35,26,35,27,62
SORACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,1,1,15,10,16,11,27
SORATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,11,5,19,19,30,24,54
SUCRE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,2,26,29,26,31,57
TACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,0,0,1,0,1,1
TACACOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,1,0,2,2,3,2,5
TACOBAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,4,6,45,22,49,28,77
TACOPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,4,4,14,14,18,18,36
TAHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,1,2,0,1,1,3,4
TAPACARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,15,8,12,13,27,21,48
TARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,7,7,31,49,38,56,94
TARATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,2,3,5,3,7,10
TARIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,15,15,194,177,209,192,401
TARVITA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,4,1,43,31,47,32,79
TEOPONTE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,2,4,5,4,7,11
TIAHUANACU,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,1,1,2,1,3,2,5
TINGUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,6,9,36,48,42,57,99
TIQUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,12,20,72,54,84,74,158
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,1,1,18,12,19,13,32
TOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,1,0,7,5,8,5,13
TOLATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,4,3,2,1,6,4,10
TOLEDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,1,2,1,2,2,4
TOMAVE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,6,0,34,21,40,21,61
TOMINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,2,1,14,14,16,15,31
TORO TORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,4,3,41,37,45,40,85
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,1,0,12,11,13,11,24
TOTORA(ORR),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,0,2,2,2,2,4
TRIGAL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-11-01,0,0,4,1,4,1,5
