,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
SAN PEDRO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,0,0,0,1,0,1,1
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,17,9,68,63,85,72,157
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,1,2,1,1,2,3,5
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,0,2,1,1,1,3,4
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,0,1,1,3,1,4,5
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,0,1,15,9,15,10,25
SAN RAFAEL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,0,0,1,2,1,2,3
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,1,0,2,1,3,1,4
SANTA ROSA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,0,0,0,1,0,1,1
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,2,0,0,0,2,0,2
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,0,2,10,16,10,18,28
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,1,0,5,1,6,1,7
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,0,0,12,5,12,5,17
SAPAHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,2,1,10,10,12,11,23
SENA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,0,0,0,7,0,7,7
SHINAOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,0,0,6,7,6,7,13
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,2,4,2,2,4,6,10
SICAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,0,1,2,3,2,4,6
SIPE SIPE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,5,1,53,50,58,51,109
SOPACHUY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,15,8,17,13,32,21,53
SORACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,0,0,12,8,12,8,20
SORATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,8,7,17,21,25,28,53
SUCRE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,1,0,17,20,18,20,38
TACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,0,0,2,1,2,1,3
TACACOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,1,1,0,0,1,1,2
TACOBAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,4,3,23,16,27,19,46
TACOPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,2,1,18,19,20,20,40
TAHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,1,0,2,2,3,2,5
TAPACARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,6,10,11,12,17,22,39
TARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,2,2,28,41,30,43,73
TARACO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,2,0,1,2,3,2,5
TARATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,0,0,3,2,3,2,5
TARIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,4,8,119,112,123,120,243
TARVITA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,1,0,37,27,38,27,65
TEOPONTE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,0,0,3,5,3,5,8
TIAHUANACU,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,0,0,2,0,2,0,2
TINGUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,5,8,43,43,48,51,99
TIQUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,10,6,47,60,57,66,123
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,1,5,37,39,38,44,82
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,1,1,1,1,2,2,4
TOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,0,0,8,3,8,3,11
TOLATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,1,1,2,2,3,3,6
TOLEDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,0,1,2,2,2,3,5
TOMAVE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,0,3,24,12,24,15,39
TOMINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,1,2,12,17,13,19,32
TORO TORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,3,1,44,33,47,34,81
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,3,2,30,23,33,25,58
TOTORA(ORR),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,0,1,1,2,1,3,4
TRIGAL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,0,0,2,4,2,4,6
TRINIDAD,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,1,3,26,19,27,22,49
TUPIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,2,2,15,15,17,17,34
UMALA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,8,3,8,6,16,9,25
UNCIA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,6,2,22,19,28,21,49
URIONDO (A. CONCEPCION),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,0,1,2,0,2,1,3
UYUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,1,1,8,5,9,6,15
VACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,0,0,1,1,1,1,2
VALLEGRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,0,0,1,0,1,0,1
VIACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,1,2,3,2,4,4,8
VILA VILA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,3,1,18,15,21,16,37
VILLA CHARCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,2,4,34,27,36,31,67
VILLA MONTES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,0,2,1,4,1,6,7
VILLA NUEVA (LOMA ALTA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,0,1,2,1,2,2,4
VILLA RIVERO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,1,3,5,1,6,4,10
VILLA SERRANO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,6,14,6,4,12,18,30
VILLA TUNARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,5,6,26,23,31,29,60
VILLA VACA GUZMAN (MUYUPAMPA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,1,1,1,0,2,1,3
VILLAZON,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,4,3,7,7,11,10,21
VINTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,2,4,153,135,155,139,294
VITICHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,0,0,3,2,3,2,5
WALDO BALLIVIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,1,0,0,0,1,0,1
WARNES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,2,3,11,11,13,14,27
YACO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,2,3,13,9,15,12,27
YACUIBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,5,6,11,19,16,25,41
YAMPARAEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,0,0,10,5,10,5,15
YANACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,0,0,1,0,1,0,1
YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,31,16,106,110,137,126,263
YOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,4,4,1,2,5,6,11
YOTALA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,1,0,14,9,15,9,24
YUNCHARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,0,0,14,27,14,27,41
ZUDAÑEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-01-01,3,4,28,24,31,28,59
ACACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-02-01,1,3,11,11,12,14,26
ACHACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-02-01,9,6,15,32,24,38,62
AIQUILE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-02-01,3,2,7,11,10,13,23
ALALAY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-02-01,0,0,5,8,5,8,13
ALCALA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-02-01,0,0,9,3,9,3,12
ANCORAIMES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-02-01,2,7,0,1,2,8,10
ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-02-01,0,0,4,2,4,2,6
ANTEQUERA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-02-01,0,0,2,2,2,2,4
ANZALDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-02-01,0,1,16,12,16,13,29
APOLO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-02-01,3,10,20,24,23,34,57
ARAMPAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-02-01,2,4,19,20,21,24,45
ARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-02-01,0,0,2,6,2,6,8
ARBIETO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-02-01,1,0,12,6,13,6,19
ARQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-02-01,4,7,7,7,11,14,25
ASCENCION DE GUARAYOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-02-01,0,1,0,1,0,2,2
ATOCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-02-01,1,0,3,0,4,0,4
AUCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-02-01,1,0,0,0,1,0,1
AYATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-02-01,2,3,4,0,6,3,9
AYO AYO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-02-01,0,1,1,2,1,3,4
AYOPAYA (V. DE INDEPENDENCIA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-02-01,5,1,18,18,23,19,42
AZURDUY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-02-01,3,0,34,23,37,23,60
BATALLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-02-01,4,4,4,2,8,6,14
BELEN DE ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-02-01,0,0,1,2,1,2,3
BELEN DE URMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-02-01,0,2,1,3,1,5,6
BELLA FLOR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-02-01,2,0,2,6,4,6,10
BERMEJO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-02-01,1,0,0,0,1,0,1
BETANZOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-02-01,8,5,58,54,66,59,125
BOLIVAR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-02-01,3,1,11,6,14,7,21
BOLPEBRA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-02-01,0,0,2,3,2,3,5
BOYUIBE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-02-01,0,0,6,3,6,3,9
BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-02-01,0,0,1,1,1,1,2
CABEZAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-02-01,9,2,24,25,33,27,60
CAIROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-02-01,3,7,13,8,16,15,31
"CAIZA ""D""",control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-02-01,1,0,16,6,17,6,23
CAJUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-02-01,1,0,0,0,1,0,1
CALACOTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-02-01,1,1,8,8,9,9,18
CALAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-02-01,6,2,15,9,21,11,32
CAMARGO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-02-01,1,1,20,11,21,12,33
CAMATAQUI (C. VILLA ABECIA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-02-01,0,1,2,3,2,4,6
CAMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-02-01,3,0,7,7,10,7,17
CAPINOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-02-01,0,0,2,3,2,3,5
CAQUIAVIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-02-01,3,3,7,0,10,3,13
CARACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-02-01,0,5,4,8,4,13,17
CARANAVI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-02-01,8,3,3,5,11,8,19
CARAPARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-02-01,0,0,3,2,3,2,5
CARIPUYO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-02-01,2,0,1,4,3,4,7
CARMEN RIVERO TORREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-02-01,0,0,0,3,0,3,3
CATACORA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-02-01,0,0,1,5,1,5,6
CHALLAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-02-01,3,3,27,27,30,30,60
CHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-02-01,3,0,10,12,13,12,25
CHARAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-02-01,8,3,19,18,27,21,48
CHARAÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-02-01,1,0,0,1,1,1,2
CHAYANTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-02-01,2,0,18,16,20,16,36
CHIMORE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-02-01,5,7,19,14,24,21,45
CHOQUE COTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-02-01,0,0,3,1,3,1,4
CHUMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-02-01,4,2,13,14,17,16,33
