municipality,group,variable,month,Niñas(os) de 1 año que reciben alimento complementario,TOTAL
EL TORNO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,97,97
EL VILLAR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,50,50
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,299,299
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,514,514
ESCARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,4,4
ESCOMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,2,2
ESMERALDA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,3,3
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,49,49
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,10,10
EXALTACION,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,1,1
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,141,141
FILADELFIA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,70,70
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,161,161
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,67,67
GUANAY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,74,74
GUAQUI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,44,44
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,239,239
GUTIERREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,51,51
HUACARETA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,106,106
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,25,25
HUACHACALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,5,5
HUANUNI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,157,157
HUARINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,35,35
HUATAJATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,5,5
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,25,25
HUMANATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,32,32
ICHOCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,45,45
ICLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,83,83
INCAHUASI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,140,140
INGAVI (HUMAITA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,20,20
INQUISIVI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,102,102
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,1,1
IXIAMAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,104,104
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,97,97
LA ASUNTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,375,375
LA GUARDIA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,970,970
LA PAZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,78,78
LA RIVERA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,1,1
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,27,27
LAJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,60,60
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,1,1
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,20,20
LLALLAGUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,720,720
LLICA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,23,23
LURIBAY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,109,109
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,36,36
MACHARETI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,37,37
MAIRANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,159,159
MALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,22,22
MAPIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,133,133
MECAPACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,86,86
MINEROS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,225,225
MIZQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,230,230
MOCOMOCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,127,127
MOJINETE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,5,5
MOJOCOYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,77,77
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,250,250
MONTERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,437,437
MORO MORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,36,36
MOROCHATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,111,111
NAZACARA DE PACAJES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,12,12
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,20,20
OCURI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,181,181
OKINAWA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,38,38
OMEREQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,54,54
ORURO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,2879,2879
PADCAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,88,88
PADILLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,116,116
PAILON,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,102,102
PALCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,5,5
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,140,140
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,32,32
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,111,111
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,62,62
PASORAPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,25,25
PATACAMAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,52,52
PAZÑA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,51,51
PELECHUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,61,61
POCOATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,205,205
POCONA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,157,157
POJO (CBBA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,77,77
POOPO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,70,70
PORCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,170,170
POROMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,183,183
PORONGO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,125,125
PORTACHUELO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,30,30
PORVENIR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,102,102
POSTRER VALLE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,16,16
POTOSI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,1879,1879
PRESTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,83,83
PUCARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,17,17
PUCARANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,352,352
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,65,65
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,90,90
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,31,31
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,62,62
PUERTO QUIJARRO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,93,93
PUERTO RICO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,9,9
PUERTO SUAREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,54,54
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,422,422
PUNA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,196,196
PUNATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,135,135
QUIABAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,23,23
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,928,928
QUIME,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,71,71
QUIRUSILLAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,17,17
RAQAYPAMPA(ETA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,91,91
RAVELO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,191,191
REYES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,114,114
RIBERALTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,188,188
ROBORE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,188,188
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,147,147
SABAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,31,31
SACABA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,1540,1540
SACABAMBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,45,45
SACACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,204,204
SAIPINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,85,85
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,115,115
SAMAIPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,129,129
SAN AGUSTIN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,2,2
SAN ANDRES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,16,16
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,27,27
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,15,15
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,112,112
SAN BENITO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,126,126
SAN BORJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,534,534
SAN CARLOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,229,229
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,813,813
SAN JAVIER(BNI),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,1,1
SAN JAVIER(STC),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,99,99
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,204,204
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,90,90
SAN JULIAN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,479,479
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,123,123
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,11,11
SAN LUCAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,362,362
SAN MATIAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,33,33
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,185,185
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,36,36
SAN PEDRO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,194,194
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,479,479
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,56,56
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,11,11
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,40,40
SAN PEDRO(PND),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,23,23
SAN RAFAEL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,88,88
SAN RAMON BENI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,26,26
SAN RAMON SCZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,118,118
SANTA ANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,41,41
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,1224,1224
SANTA ROSA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,5,5
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,154,154
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,29,29
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,78,78
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,43,43
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,31,31
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,56,56
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,41,41
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,101,101
SENA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,134,134
SHINAOTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,201,201
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,66,66
SICAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,60,60
SIPE SIPE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,610,610
SOPACHUY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,63,63
SORACACHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,125,125
SORATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,106,106
SUCRE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,2831,2831
TACACHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,13,13
TACACOMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,46,46
TACOBAMBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,110,110
TACOPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,87,87
TAHUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,13,13
TAPACARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,334,334
TARABUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,166,166
TARACO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,13,13
TARATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,122,122
TARIJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,1552,1552
TARVITA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,20,20
TEOPONTE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,12,12
TIAHUANACU,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,105,105
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,269,269
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,330,330
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,163,163
TOCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,52,52
TOLATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,49,49
TOLEDO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,44,44
TOMAVE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,132,132
TOMINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,96,96
TORO TORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,90,90
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,196,196
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,45,45
TRIGAL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,13,13
TRINIDAD,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,478,478
TUPIZA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,50,50
TURCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,25,25
UMALA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,56,56
UNCIA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,287,287
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,43,43
URUBICHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,54,54
UYUNI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,136,136
VACAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,126,126
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,26,26
VIACHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,187,187
VILA VILA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,71,71
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,179,179
VILLA MONTES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,351,351
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,96,96
VILLA SERRANO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,32,32
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,910,910
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,88,88
VILLAZON,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,508,508
VINTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,500,500
VITICHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,87,87
WALDO BALLIVIAN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,30,30
WARNES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,1130,1130
YACO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,83,83
YACUIBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,958,958
YAMPARAEZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,57,57
YAPACANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,289,289
YOCALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,97,97
YOTALA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,84,84
YUNCHARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,69,69
YUNGUYO DE LITORAL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,1,1
ZUDAÑEZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-07-01,81,81
ACACIO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-08-01,45,45
AIQUILE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-08-01,210,210
ALALAY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-08-01,21,21
ALCALA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-08-01,23,23
ALTO BENI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-08-01,48,48
ANCORAIMES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-08-01,85,85
ANDAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-08-01,42,42
ANTEQUERA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-08-01,27,27
ANZALDO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-08-01,69,69
APOLO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-08-01,165,165
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-08-01,58,58
ARANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-08-01,96,96
ARBIETO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-08-01,276,276
ARQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-08-01,169,169
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-08-01,162,162
ATOCHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-08-01,83,83
AUCAPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-08-01,54,54
AYATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-08-01,65,65
AYO AYO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-08-01,84,84
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-08-01,260,260
AZURDUY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-08-01,126,126
BATALLAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-08-01,102,102
BAURES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-08-01,48,48
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-08-01,14,14
BELEN DE URMIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-08-01,18,18
BELLA FLOR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-08-01,45,45
BETANZOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-08-01,377,377
BOLIVAR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-08-01,68,68
BOLPEBRA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-08-01,19,19
BOYUIBE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-08-01,59,59
BUENA VISTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-08-01,3,3
CABEZAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-08-01,225,225
CAIROMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-08-01,110,110
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-08-01,130,130
CAJUATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-08-01,4,4
CALACOTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-08-01,39,39
CALAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-08-01,147,147
CAMARGO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-08-01,163,163
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-08-01,26,26
CAMIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-08-01,344,344
CAPINOTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-08-01,199,199
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-08-01,25,25
CARANGAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-08-01,1,1
CARAPARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-08-01,186,186
CARIPUYO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-08-01,101,101
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-08-01,42,42
CATACORA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-08-01,16,16
CHACARILLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-08-01,9,9
CHALLAPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-08-01,416,416
CHAQUI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-08-01,112,112
CHARAGUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-08-01,79,79
CHAYANTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-08-01,158,158
