municipality,group,variable,month,Niñas(os) menores de 1 año que reciben alimento complementario,TOTAL
GUAYARAMERIN,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,202,202
GUTIERREZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,77,77
HUACARETA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,38,38
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,10,10
HUACHACALLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,5,5
HUANUNI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,83,83
HUARINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,24,24
HUATAJATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,3,3
HUAYLLAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,13,13
HUMANATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,25,25
ICHOCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,22,22
ICLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,32,32
INCAHUASI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,90,90
INGAVI (HUMAITA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,16,16
INQUISIVI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,79,79
IXIAMAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,28,28
JESUS DE MACHACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,34,34
LA ASUNTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,184,184
LA GUARDIA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,707,707
LA PAZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,40,40
LA RIVERA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,1,1
LAJA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,107,107
LAS CARRERAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,1,1
LICOMA PAMPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,12,12
LLALLAGUA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,296,296
LLICA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,8,8
LURIBAY,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,58,58
MACHACAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,11,11
MACHARETI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,11,11
MAIRANA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,49,49
MALLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,18,18
MAPIRI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,112,112
MECAPACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,59,59
MINEROS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,13,13
MIZQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,137,137
MOCOMOCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,72,72
MOJINETE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,1,1
MOJOCOYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,34,34
MONTEAGUDO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,139,139
MONTERO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,495,495
MOROCHATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,63,63
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,21,21
NAZACARA DE PACAJES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,3,3
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,4,4
OCURI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,96,96
OMEREQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,30,30
ORURO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,892,892
PADCAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,57,57
PADILLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,58,58
PAILON,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,97,97
PALCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,4,4
PALOS BLANCOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,93,93
PAMPA AULLAGAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,10,10
PAMPA GRANDE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,68,68
PAPEL PAMPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,19,19
PASORAPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,19,19
PATACAMAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,76,76
PAZÑA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,13,13
PELECHUCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,38,38
POCOATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,115,115
POCONA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,88,88
POJO (CBBA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,63,63
POOPO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,40,40
PORCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,111,111
POROMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,116,116
PORONGO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,43,43
PORVENIR,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,57,57
POSTRER VALLE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,5,5
POTOSI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,101,101
PRESTO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,40,40
PUCARA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,9,9
PUCARANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,166,166
PUERTO ACOSTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,40,40
PUERTO GONZALO MORENO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,25,25
PUERTO PEREZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,19,19
PUERTO QUIJARRO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,72,72
PUERTO RICO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,52,52
PUERTO SUAREZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,56,56
PUERTO VILLARROEL,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,238,238
PUNA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,126,126
PUNATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,85,85
QUIABAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,11,11
QUILLACOLLO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,531,531
QUIME,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,51,51
QUIRUSILLAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,6,6
RAQAYPAMPA(ETA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,32,32
RAVELO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,113,113
REYES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,5,5
RIBERALTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,173,173
ROBORE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,97,97
RURRENABAQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,84,84
SABAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,27,27
SACABA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,814,814
SACABAMBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,27,27
SACACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,139,139
SAIPINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,48,48
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,72,72
SAMAIPATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,66,66
SAN AGUSTIN,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,3,3
SAN ANDRES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,12,12
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,13,13
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,11,11
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,36,36
SAN BENITO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,62,62
SAN BORJA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,311,311
SAN CARLOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,15,15
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,501,501
SAN JAVIER(STC),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,57,57
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,97,97
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,43,43
SAN JULIAN,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,285,285
SAN LORENZO(PND),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,80,80
SAN LORENZO(TJA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,7,7
SAN LUCAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,203,203
SAN MATIAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,60,60
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,40,40
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,13,13
SAN PEDRO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,101,101
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,239,239
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,27,27
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,3,3
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,10,10
SAN PEDRO(PND),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,10,10
SAN RAFAEL,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,46,46
SAN RAMON BENI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,11,11
SAN RAMON SCZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,60,60
SANTA ANA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,8,8
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,1101,1101
SANTA ROSA DEL SARA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,67,67
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,19,19
SANTIAGO DE HUARI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,36,36
SANTIAGO DE HUATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,14,14
SANTIAGO DE MACHACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,30,30
SANTIVAÑES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,37,37
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,31,31
SAPAHAQUI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,41,41
SENA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,62,62
SHINAOTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,85,85
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,34,34
SICAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,33,33
SIPE SIPE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,346,346
SOPACHUY,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,38,38
SORACACHI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,54,54
SORATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,69,69
SUCRE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,1705,1705
TACACHI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,7,7
TACACOMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,16,16
TACOBAMBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,30,30
TACOPAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,35,35
TAHUA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,6,6
TAPACARI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,161,161
TARABUCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,98,98
TARACO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,19,19
TARATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,47,47
TARIJA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,790,790
TEOPONTE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,13,13
TIAHUANACU,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,25,25
TINGUIPAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,183,183
TIQUIPAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,191,191
TIRAQUE (CBBA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,111,111
TOCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,33,33
TODOS SANTOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,1,1
TOLATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,26,26
TOLEDO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,25,25
TOMAVE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,79,79
TOMINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,51,51
TORO TORO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,81,81
TOTORA(CBBA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,87,87
TOTORA(ORR),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,21,21
TRIGAL,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,7,7
TRINIDAD,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,317,317
TUPIZA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,26,26
TURCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,4,4
UNCIA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,150,150
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,39,39
UYUNI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,109,109
VACAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,42,42
VALLEGRANDE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,12,12
VIACHA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,12,12
VILA VILA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,28,28
VILLA CHARCAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,104,104
VILLA MONTES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,229,229
VILLA RIVERO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,52,52
VILLA SERRANO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,40,40
VILLA TUNARI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,455,455
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,43,43
VILLAZON,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,297,297
VINTO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,243,243
VITICHI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,50,50
WALDO BALLIVIAN,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,14,14
WARNES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,680,680
YACO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,42,42
YACUIBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,203,203
YAMPARAEZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,28,28
YAPACANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,296,296
YOCALLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,51,51
YOTALA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,38,38
YUNCHARA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,26,26
ZUDAÑEZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-06-01,41,41
ACACIO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,29,29
ACHACACHI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,1,1
ACHOCALLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,2,2
AIQUILE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,103,103
ALALAY,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,13,13
ALCALA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,14,14
ALTO BENI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,7,7
ANCORAIMES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,56,56
ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,17,17
ANTEQUERA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,15,15
ANZALDO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,48,48
APOLO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,95,95
ARAMPAMPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,22,22
ARANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,30,30
ARBIETO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,165,165
ARQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,99,99
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,19,19
ATOCHA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,51,51
AUCAPATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,28,28
AYATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,20,20
AYO AYO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,45,45
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,168,168
AZURDUY,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,89,89
BATALLAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,49,49
BAURES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,26,26
BELEN DE ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,6,6
BELEN DE URMIRI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,11,11
BELLA FLOR,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,30,30
BERMEJO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,4,4
BETANZOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,247,247
BOLIVAR,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,28,28
BOLPEBRA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,14,14
BOYUIBE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,46,46
BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,3,3
CABEZAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,132,132
CAIROMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,49,49
"CAIZA ""D""",micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,85,85
CAJUATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,9,9
CALACOTO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,9,9
CALAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,57,57
CAMARGO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,20,20
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,18,18
CAMIRI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,197,197
CAPINOTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,107,107
CAQUIAVIRI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,14,14
CARANAVI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,3,3
CARANGAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,1,1
CARAPARI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,85,85
CARIPUYO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,33,33
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,20,20
CATACORA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,13,13
CHACARILLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,4,4
CHALLAPATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,232,232
CHAQUI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,61,61
CHARAGUA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,26,26
CHARAÑA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,4,4
CHAYANTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,82,82
CHIMORE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,149,149
CHOQUE COTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,5,5
CHUA COCANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,11,11
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,1,1
CHUMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,52,52
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,60,60
CKOCHAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,80,80
CLIZA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,130,130
COBIJA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,330,330
COCAPATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,140,140
COCHABAMBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-07-01,1806,1806
