municipality,group,variable,month,Mujeres puérperas con dosis única de vitamina A,TOTAL
COMARAPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,40,40
COMBAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,1,1
CONCEPCION,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,43,43
COPACABANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,12,12
CORIPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,14,14
CORO CORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,10,10
COROICO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,14,14
CORQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,5,5
COTAGAITA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,12,12
COTOCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,64,64
CUATRO CAÑADAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,27,27
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,1,1
CUEVO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,2,2
CULPINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,14,14
CURAHUARA DE CARANGAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,4,4
CURVA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,5,5
DESAGUADERO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,4,4
EL ALTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,1304,1304
EL CHORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,1,1
EL PUENTE(STC),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,9,9
EL PUENTE(TJA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,9,9
EL TORNO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,68,68
EL VILLAR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,1,1
ENTRE RIOS TRJ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,20,20
ENTRE RIOS CBBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,45,45
ESCOMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,9,9
EUCALIPTUS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,4,4
EXALTACION,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,1,1
FERNANDEZ ALONSO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,3,3
FILADELFIA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,4,4
GENERAL SAAVEDRA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,12,12
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,13,13
GUANAY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,17,17
GUAQUI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,4,4
GUAYARAMERIN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,120,120
GUTIERREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,19,19
HUACARETA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,3,3
HUACAYA (VILLA DE HUACAYA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,4,4
HUACHACALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,1,1
HUANUNI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,20,20
HUARINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,8,8
HUATAJATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,3,3
HUMANATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,10,10
ICHOCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,7,7
ICLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,7,7
INCAHUASI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,10,10
INQUISIVI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,13,13
IRUPANA (VILLA DE LANZA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,17,17
IXIAMAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,2,2
JESUS DE MACHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,6,6
LA ASUNTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,46,46
LA GUARDIA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,53,53
LA PAZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,1110,1110
LAGUNILLAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,1,1
LAJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,17,17
LICOMA PAMPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,2,2
LLALLAGUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,76,76
LLICA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,3,3
LORETO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,1,1
LURIBAY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,3,3
MACHACAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,2,2
MACHARETI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,3,3
MAIRANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,23,23
MALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,3,3
MAPIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,32,32
MECAPACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,3,3
MINEROS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,11,11
MIZQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,32,32
MOCOMOCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,14,14
MOJINETE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,2,2
MOJOCOYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,5,5
MONTEAGUDO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,43,43
MONTERO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,78,78
MORO MORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,1,1
MOROCHATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,10,10
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,2,2
OCURI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,13,13
OKINAWA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,5,5
OMEREQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,1,1
ORURO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,472,472
PADCAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,7,7
PADILLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,13,13
PAILON,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,35,35
PALCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,18,18
PALOS BLANCOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,31,31
PAMPA AULLAGAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,2,2
PAMPA GRANDE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,4,4
PAPEL PAMPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,4,4
PASORAPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,1,1
PATACAMAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,46,46
PAZÑA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,6,6
PELECHUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,11,11
POCOATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,25,25
POCONA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,7,7
POJO (CBBA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,12,12
POOPO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,3,3
PORCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,10,10
POROMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,8,8
PORONGO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,2,2
PORTACHUELO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,21,21
POSTRER VALLE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,2,2
POTOSI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,470,470
PRESTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,6,6
PUCARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,1,1
PUCARANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,34,34
PUERTO ACOSTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,4,4
PUERTO CARABUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,16,16
PUERTO GONZALO MORENO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,7,7
PUERTO PEREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,10,10
PUERTO RICO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,8,8
PUERTO SILES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,1,1
PUERTO SUAREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,12,12
PUERTO VILLARROEL,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,151,151
PUNA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,9,9
PUNATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,81,81
QUIABAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,6,6
QUILLACOLLO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,231,231
QUIME,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,10,10
RAQAYPAMPA(ETA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,7,7
RAVELO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,13,13
REYES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,13,13
RIBERALTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,119,119
ROBORE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,13,13
RURRENABAQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,49,49
SABAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,2,2
SACABA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,208,208
SACABAMBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,2,2
SACACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,38,38
SAIPINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,4,4
SALINAS DE GARCI MENDOZA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,8,8
SAMAIPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,8,8
SAN AGUSTIN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,1,1
SAN ANDRES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,11,11
SAN ANDRES DE MACHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,2,2
SAN ANTONIO DE ESMORUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,3,3
SAN ANTONIO DE LOMERIO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,7,7
SAN BENITO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,3,3
SAN BORJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,60,60
SAN BUENA VENTURA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,22,22
SAN CARLOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,38,38
SAN IGNACIO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,39,39
SAN IGNACIO DE VELASCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,111,111
SAN JAVIER(BNI),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,4,4
SAN JAVIER(STC),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,25,25
SAN JOAQUIN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,2,2
SAN JOSE DE CHIQUITOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,33,33
SAN JUAN DE YAPACANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,2,2
SAN JULIAN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,49,49
SAN LORENZO(PND),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,9,9
SAN LORENZO(TJA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,2,2
SAN LUCAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,30,30
SAN MATIAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,12,12
SAN MIGUEL DE VELASCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,11,11
SAN PABLO DE LIPEZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,2,2
SAN PEDRO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,11,11
SAN PEDRO DE BUENA VISTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,41,41
SAN PEDRO DE CURAHUARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,6,6
SAN PEDRO DE TIQUINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,3,3
SAN RAFAEL,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,10,10
SAN RAMON BENI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,3,3
SAN RAMON SCZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,9,9
SANTA ANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,29,29
SANTA CRUZ DE LA SIERRA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,1029,1029
SANTA ROSA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,13,13
SANTA ROSA DEL SARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,5,5
SANTIAGO DE CALLAPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,1,1
SANTIAGO DE HUARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,5,5
SANTIAGO DE HUATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,6,6
SANTIAGO DE MACHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,1,1
SANTIVAÑES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,5,5
SANTUARIO DE QUILLACAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,2,2
SAPAHAQUI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,8,8
SENA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,5,5
SHINAOTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,23,23
SICA SICA (VILLA AROMA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,23,23
SICAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,4,4
SIPE SIPE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,51,51
SOPACHUY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,5,5
SORACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,6,6
SORATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,13,13
SUCRE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,431,431
TACACOMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,9,9
TACOBAMBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,11,11
TACOPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,11,11
TAHUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,3,3
TAPACARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,40,40
TARABUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,30,30
TARACO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,2,2
TARATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,10,10
TARIJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,290,290
TARVITA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,19,19
TEOPONTE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,18,18
TIAHUANACU,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,9,9
TINGUIPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,21,21
TIPUANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,2,2
TIQUIPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,65,65
TIRAQUE (CBBA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,22,22
TOCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,4,4
TOLATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,2,2
TOLEDO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,2,2
TOMAVE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,8,8
TOMINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,9,9
TORO TORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,14,14
TOTORA(CBBA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,18,18
TOTORA(ORR),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,2,2
TRINIDAD,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,217,217
TUPIZA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,64,64
TURCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,1,1
UMALA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,6,6
UNCIA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,20,20
URIONDO (A. CONCEPCION),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,6,6
URUBICHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,5,5
UYUNI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,64,64
VACAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,9,9
VALLEGRANDE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,20,20
VIACHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,69,69
VILA VILA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,7,7
VILLA CHARCAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,14,14
VILLA MONTES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,49,49
VILLA RIVERO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,7,7
VILLA SERRANO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,6,6
VILLA TUNARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,121,121
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,3,3
VILLAZON,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,39,39
VINTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,30,30
VITICHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,6,6
WALDO BALLIVIAN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,3,3
WARNES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,102,102
YACO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,10,10
YACUIBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,115,115
YAMPARAEZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,4,4
YANACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,2,2
YAPACANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,74,74
YOCALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,3,3
YOTALA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,5,5
YUNCHARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,4,4
ZUDAÑEZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-11-01,8,8
ACACIO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-12-01,2,2
ACHACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-12-01,38,38
ACHOCALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-12-01,6,6
AIQUILE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-12-01,25,25
ALALAY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-12-01,1,1
ALCALA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-12-01,1,1
ALTO BENI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-12-01,3,3
ANCORAIMES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-12-01,8,8
ANDAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-12-01,3,3
ANZALDO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-12-01,5,5
APOLO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-12-01,15,15
ARAMPAMPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-12-01,4,4
ARANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-12-01,3,3
ARBIETO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-12-01,6,6
ARQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-12-01,10,10
ASCENCION DE GUARAYOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-12-01,47,47
ATOCHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-12-01,7,7
AUCAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-12-01,5,5
AYATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-12-01,5,5
AYO AYO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-12-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-12-01,24,24
AZURDUY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-12-01,5,5
BATALLAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-12-01,16,16
BAURES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-12-01,4,4
BELLA FLOR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-12-01,1,1
BERMEJO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-12-01,1,1
BETANZOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-12-01,23,23
BOLIVAR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-12-01,7,7
BUENA VISTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-12-01,15,15
CABEZAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-12-01,24,24
CAIROMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-12-01,14,14
"CAIZA ""D""",micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-12-01,7,7
CAJUATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-12-01,19,19
CALACOTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-12-01,5,5
CALAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-12-01,12,12
CAMARGO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-12-01,20,20
CAMATAQUI (C. VILLA ABECIA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-12-01,1,1
CAMIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-12-01,64,64
CAPINOTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-12-01,16,16
CAQUIAVIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-12-01,10,10
CARACOLLO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-12-01,12,12
CARANAVI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-12-01,73,73
CARAPARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-12-01,4,4
CARIPUYO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-12-01,9,9
CARMEN RIVERO TORREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-12-01,5,5
CHACARILLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-12-01,1,1
CHALLAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-12-01,33,33
CHAQUI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-12-01,4,4
CHARAGUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-12-01,42,42
CHARAÑA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-12-01,1,1
CHAYANTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-12-01,16,16
CHIMORE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-12-01,16,16
CHIPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-12-01,2,2
