municipality,group,variable,month,Niñas(os) RN con lactancia materna inmediata,TOTAL
CABEZAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,39,39
CAIROMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,8,8
"CAIZA ""D""",micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,3,3
CAJUATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,17,17
CALACOTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,3,3
CALAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,11,11
CAMARGO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,24,24
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,4,4
CAMIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,22,22
CAPINOTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,17,17
CAQUIAVIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,10,10
CARACOLLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,19,19
CARANAVI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,84,84
CARAPARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,11,11
CARIPUYO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,4,4
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,1,1
CATACORA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,1,1
CHACARILLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,2,2
CHALLAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,54,54
CHAQUI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,8,8
CHARAGUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,37,37
CHARAÑA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,1,1
CHAYANTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,9,9
CHIMORE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,25,25
CHIPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,1,1
CHUA COCANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,1,1
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,26,26
CHUMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,7,7
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,8,8
CKOCHAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,14,14
CLIZA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,29,29
COBIJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,47,47
COCAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,22,22
COCHABAMBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,996,996
COLCAPIRHUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,49,49
"COLCHA ""K""",micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,6,6
COLLANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,2,2
COLOMI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,17,17
COLPA BELGICA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,6,6
COLQUECHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,49,49
COLQUENCHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,14,14
COLQUIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,9,9
COMARAPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,35,35
CONCEPCION,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,34,34
COPACABANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,10,10
CORIPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,12,12
CORO CORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,5,5
COROICO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,13,13
CORQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,1,1
COTAGAITA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,16,16
COTOCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,57,57
CUATRO CAÑADAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,29,29
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,3,3
CUEVO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,1,1
CULPINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,18,18
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,1,1
DESAGUADERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,7,7
EL ALTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,969,969
EL CHORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,3,3
EL PUENTE(STC),micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,3,3
EL PUENTE(TJA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,8,8
EL TORNO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,52,52
EL VILLAR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,1,1
ENTRE RIOS TRJ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,15,15
ENTRE RIOS CBBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,34,34
ESCARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,1,1
ESCOMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,8,8
EUCALIPTUS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,5,5
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,3,3
FERNANDEZ ALONSO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,9,9
FILADELFIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,1,1
GENERAL SAAVEDRA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,5,5
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,13,13
GUANAY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,13,13
GUAQUI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,7,7
GUTIERREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,16,16
HUACARETA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,4,4
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,2,2
HUANUNI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,16,16
HUARINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,6,6
HUAYLLAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,3,3
HUMANATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,4,4
ICHOCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,6,6
ICLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,8,8
INCAHUASI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,14,14
INGAVI (HUMAITA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,1,1
INQUISIVI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,11,11
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,13,13
IXIAMAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,8,8
JESUS DE MACHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,8,8
LA ASUNTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,53,53
LA GUARDIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,49,49
LA PAZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,642,642
LA RIVERA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,2,2
LAGUNILLAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,4,4
LAJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,16,16
LICOMA PAMPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,1,1
LLALLAGUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,66,66
LLICA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,1,1
LORETO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,1,1
LURIBAY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,8,8
MACHACAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,4,4
MACHARETI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,1,1
MAGDALENA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,4,4
MAIRANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,20,20
MALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,5,5
MAPIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,14,14
MECAPACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,6,6
MINEROS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,13,13
MIZQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,24,24
MOCOMOCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,10,10
MOJINETE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,1,1
MOJOCOYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,9,9
MONTEAGUDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,29,29
MONTERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,33,33
MOROCHATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,12,12
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,1,1
OCURI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,17,17
OKINAWA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,11,11
OMEREQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,6,6
ORURO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,427,427
PADCAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,10,10
PADILLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,12,12
PAILON,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,14,14
PALCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,14,14
PALOS BLANCOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,31,31
PAMPA AULLAGAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,2,2
PAMPA GRANDE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,10,10
PAPEL PAMPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,9,9
PASORAPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,1,1
PATACAMAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,37,37
PAZÑA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,1,1
PELECHUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,3,3
POCOATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,26,26
POCONA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,5,5
POJO (CBBA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,8,8
POOPO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,3,3
PORCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,7,7
POROMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,17,17
PORONGO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,2,2
PORTACHUELO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,21,21
PORVENIR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,2,2
POTOSI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,103,103
PRESTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,15,15
PUCARANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,37,37
PUERTO ACOSTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,8,8
PUERTO CARABUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,9,9
PUERTO GONZALO MORENO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,6,6
PUERTO PEREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,5,5
PUERTO QUIJARRO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,9,9
PUERTO RICO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,9,9
PUERTO SUAREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,17,17
PUERTO VILLARROEL,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,142,142
PUNA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,8,8
PUNATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,60,60
QUIABAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,1,1
QUILLACOLLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,191,191
QUIME,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,12,12
RAQAYPAMPA(ETA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,12,12
RAVELO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,12,12
REYES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,12,12
RIBERALTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,212,212
ROBORE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,14,14
RURRENABAQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,37,37
SABAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,4,4
SACABA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,248,248
SACABAMBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,2,2
SACACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,37,37
SAIPINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,5,5
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,10,10
SAMAIPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,11,11
SAN AGUSTIN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,2,2
SAN ANDRES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,8,8
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,2,2
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,1,1
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,4,4
SAN BENITO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,1,1
SAN BORJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,62,62
SAN BUENA VENTURA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,26,26
SAN CARLOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,14,14
SAN IGNACIO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,25,25
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,70,70
SAN JAVIER(BNI),micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,2,2
SAN JAVIER(STC),micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,26,26
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,27,27
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,3,3
SAN JULIAN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,7,7
SAN LORENZO(PND),micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,3,3
SAN LORENZO(TJA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,2,2
SAN LUCAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,38,38
SAN MATIAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,25,25
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,10,10
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,3,3
SAN PEDRO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,4,4
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,40,40
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,4,4
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,4,4
SAN RAFAEL,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,5,5
SAN RAMON BENI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,10,10
SAN RAMON SCZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,5,5
SANTA ANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,31,31
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,1390,1390
SANTA ROSA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,20,20
SANTA ROSA DEL SARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,10,10
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,2,2
SANTIAGO DE HUARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,4,4
SANTIAGO DE HUATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,7,7
SANTIAGO DE MACHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,4,4
SANTIVAÑES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,3,3
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,6,6
SAPAHAQUI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,7,7
SENA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,9,9
SHINAOTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,29,29
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,23,23
SICAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,1,1
SIPE SIPE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,50,50
SOPACHUY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,7,7
SORACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,4,4
SORATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,11,11
SUCRE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,376,376
TACACOMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,7,7
TACOBAMBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,7,7
TACOPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,9,9
TAHUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,1,1
TAPACARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,30,30
TARABUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,22,22
TARACO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,7,7
TARATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,7,7
TARIJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,306,306
TARVITA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,16,16
TEOPONTE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,13,13
TIAHUANACU,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,9,9
TINGUIPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,19,19
TIPUANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,6,6
TIQUIPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,80,80
TIRAQUE (CBBA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,16,16
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,1,1
TOCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,5,5
TOLATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,3,3
TOLEDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,2,2
TOMAVE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,12,12
TOMINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,5,5
TORO TORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,14,14
TOTORA(CBBA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,32,32
TOTORA(ORR),micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,3,3
TRINIDAD,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,6,6
TUPIZA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,5,5
TURCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,1,1
UMALA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,5,5
UNCIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,9,9
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,7,7
URUBICHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,4,4
UYUNI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,36,36
VACAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,4,4
VALLEGRANDE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,18,18
VIACHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,80,80
VILA VILA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,8,8
VILLA CHARCAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,23,23
VILLA MONTES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,8,8
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,1,1
VILLA RIVERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,6,6
VILLA SERRANO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,5,5
VILLA TUNARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,124,124
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,7,7
VILLAZON,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,50,50
VINTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,53,53
VITICHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,9,9
WALDO BALLIVIAN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,2,2
WARNES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,36,36
YACO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,8,8
YACUIBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,114,114
YAMPARAEZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,6,6
YANACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,1,1
YAPACANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,63,63
YOCALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,4,4
YOTALA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,8,8
YUNCHARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,5,5
ZUDAÑEZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-10-01,7,7
ACACIO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-11-01,4,4
ACHACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-11-01,58,58
ACHOCALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-11-01,4,4
AIQUILE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-11-01,31,31
ALCALA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-11-01,1,1
ALTO BENI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-11-01,4,4
ANCORAIMES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-11-01,14,14
ANZALDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-11-01,6,6
APOLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-11-01,24,24
ARAMPAMPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-11-01,9,9
ARANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-11-01,4,4
ARBIETO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-11-01,8,8
ARQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-11-01,5,5
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-11-01,41,41
ATOCHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-11-01,8,8
AUCAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-11-01,4,4
