,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,3,1,5,6,8,7,15
SAN LUCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,5,5,66,62,71,67,138
SAN MATIAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,0,0,4,1,4,1,5
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,0,1,11,5,11,6,17
SAN PEDRO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,0,0,0,1,0,1,1
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,10,15,50,72,60,87,147
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,0,0,1,1,1,1,2
SAN PEDRO DE MACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,4,4,40,36,44,40,84
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,0,3,0,3,0,6,6
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,3,3,2,2,5,5,10
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,2,1,3,3,5,4,9
SAN RAFAEL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,0,0,1,2,1,2,3
SAN RAMON BENI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,17,7,64,39,81,46,127
SANTA ROSA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,0,0,2,0,2,0,2
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,1,0,3,3,4,3,7
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,0,1,2,0,2,1,3
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,1,0,6,3,7,3,10
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,4,1,0,1,4,2,6
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,0,2,1,4,1,6,7
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,0,0,7,1,7,1,8
SAPAHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,2,1,9,5,11,6,17
SENA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,1,0,0,1,1,1,2
SHINAOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,1,0,3,3,4,3,7
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,3,0,0,0,3,0,3
SICAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,1,0,0,0,1,0,1
SIPE SIPE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,3,3,30,34,33,37,70
SOPACHUY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,0,0,17,21,17,21,38
SORACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,2,0,13,6,15,6,21
SORATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,20,8,18,18,38,26,64
SUCRE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,1,2,8,7,9,9,18
TACACOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,0,0,1,1,1,1,2
TACOBAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,3,3,14,20,17,23,40
TACOPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,1,2,5,3,6,5,11
TAHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,1,0,1,0,2,0,2
TAPACARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,9,10,19,21,28,31,59
TARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,3,1,17,22,20,23,43
TARATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,0,0,1,0,1,0,1
TARIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,7,5,46,20,53,25,78
TARVITA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,2,1,33,23,35,24,59
TEOPONTE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,0,1,3,6,3,7,10
TIAHUANACU,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,1,2,1,3,2,5,7
TINGUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,8,6,47,43,55,49,104
TIQUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,1,0,38,46,39,46,85
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,5,1,21,13,26,14,40
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,0,1,0,0,0,1,1
TOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,0,0,0,2,0,2,2
TOLATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,1,1,0,1,1,2,3
TOLEDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,0,0,1,0,1,0,1
TOMAVE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,0,0,14,7,14,7,21
TOMINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,3,0,12,9,15,9,24
TORO TORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,3,4,38,38,41,42,83
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,6,7,8,6,14,13,27
TOTORA(ORR),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,0,0,3,0,3,0,3
TRIGAL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,0,0,0,1,0,1,1
TRINIDAD,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,6,0,0,0,6,0,6
TUPIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,1,2,9,9,10,11,21
TURCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,0,0,0,1,0,1,1
UMALA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,0,0,2,0,2,0,2
UNCIA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,2,5,18,27,20,32,52
URIONDO (A. CONCEPCION),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,0,0,3,1,3,1,4
UYUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,3,2,4,7,7,9,16
VACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,0,0,0,2,0,2,2
VALLEGRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,0,0,1,0,1,0,1
VIACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,1,2,11,9,12,11,23
VILA VILA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,2,2,12,13,14,15,29
VILLA CHARCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,3,0,30,14,33,14,47
VILLA MONTES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,2,1,10,13,12,14,26
VILLA NUEVA (LOMA ALTA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,0,0,4,2,4,2,6
VILLA RIVERO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,0,5,0,0,0,5,5
VILLA SERRANO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,0,1,9,12,9,13,22
VILLA TUNARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,5,2,12,13,17,15,32
VILLA VACA GUZMAN (MUYUPAMPA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,0,0,1,3,1,3,4
VILLAZON,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,0,1,7,4,7,5,12
VINTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,12,10,130,111,142,121,263
VITICHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,1,1,4,5,5,6,11
WARNES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,0,0,1,0,1,0,1
YACO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,1,3,3,7,4,10,14
YACUIBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,2,0,14,2,16,2,18
YAMPARAEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,0,0,8,8,8,8,16
YANACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,0,1,0,0,0,1,1
YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,30,31,201,166,231,197,428
YOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,0,1,4,7,4,8,12
YOTALA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,2,0,14,11,16,11,27
YUNCHARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,1,1,19,15,20,16,36
ZUDAÑEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-01-01,0,0,11,11,11,11,22
ACACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,3,0,10,2,13,2,15
ACHACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,5,6,15,9,20,15,35
ACHOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,0,1,0,0,0,1,1
AIQUILE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,0,2,27,29,27,31,58
ALALAY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,5,3,1,2,6,5,11
ALCALA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,0,0,15,7,15,7,22
ANCORAIMES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,2,1,7,3,9,4,13
ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,0,3,6,4,6,7,13
ANZALDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,0,0,9,15,9,15,24
APOLO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,1,4,7,8,8,12,20
ARAMPAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,3,2,10,20,13,22,35
ARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,0,0,5,3,5,3,8
ARBIETO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,1,0,9,11,10,11,21
ARQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,2,2,14,6,16,8,24
ASCENCION DE GUARAYOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,0,1,0,0,0,1,1
ATOCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,0,1,0,3,0,4,4
AUCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,1,1,0,0,1,1,2
AYATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,3,4,1,4,4,8,12
AYO AYO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,1,0,3,4,4,4,8
AYOPAYA (V. DE INDEPENDENCIA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,1,0,9,10,10,10,20
AZURDUY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,5,2,24,24,29,26,55
BATALLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,6,7,1,0,7,7,14
BELEN DE ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,0,0,3,5,3,5,8
BELEN DE URMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,0,0,5,4,5,4,9
BELLA FLOR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,0,0,4,3,4,3,7
BERMEJO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,0,1,1,0,1,1,2
BETANZOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,1,2,60,31,61,33,94
BOLIVAR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,1,1,10,5,11,6,17
BOYUIBE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,0,0,9,8,9,8,17
CABEZAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,6,7,12,24,18,31,49
CAIROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,1,3,0,2,1,5,6
"CAIZA ""D""",control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,0,0,5,8,5,8,13
CALACOTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,0,0,11,6,11,6,17
CALAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,0,0,11,7,11,7,18
CAMARGO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,0,1,9,8,9,9,18
CAMATAQUI (C. VILLA ABECIA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,0,0,5,4,5,4,9
CAMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,0,0,4,2,4,2,6
CAPINOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,0,0,0,2,0,2,2
CAQUIAVIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,3,1,1,3,4,4,8
CARACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,1,1,5,4,6,5,11
CARANAVI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,1,5,0,0,1,5,6
CARIPUYO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,5,8,10,5,15,13,28
CARMEN RIVERO TORREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,0,1,0,0,0,1,1
CATACORA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,0,1,4,0,4,1,5
CHACARILLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,1,0,0,0,1,0,1
CHALLAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,11,1,43,30,54,31,85
CHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,2,1,4,10,6,11,17
CHARAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,3,1,12,14,15,15,30
CHARAÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,0,0,3,3,3,3,6
CHAYANTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,1,1,9,9,10,10,20
CHIMORE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,4,2,12,21,16,23,39
