,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
CAMARGO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,13,13,50,43,63,56,119
CAMATAQUI (C. VILLA ABECIA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,0,0,9,10,9,10,19
CAMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,27,35,157,135,184,170,354
CAPINOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,13,18,171,203,184,221,405
CAQUIAVIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,2,2,50,39,52,41,93
CARACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,12,17,123,105,135,122,257
CARANAVI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,31,38,307,299,338,337,675
CARAPARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,11,9,74,65,85,74,159
CARIPUYO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,1,2,31,32,32,34,66
CARMEN RIVERO TORREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,9,7,38,35,47,42,89
CATACORA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,0,0,2,6,2,6,8
CHACARILLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,1,0,9,6,10,6,16
CHALLAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,12,14,135,134,147,148,295
CHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,2,5,31,51,33,56,89
CHARAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,36,38,90,91,126,129,255
CHARAÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,0,1,3,3,3,4,7
CHAYANTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,6,7,46,60,52,67,119
CHIMORE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,119,91,139,130,258,221,479
CHIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,0,0,6,7,6,7,13
CHOQUE COTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,0,1,9,5,9,6,15
CHUA COCANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,2,1,9,7,11,8,19
CHULUMANI (V. DE LA LIBERTAD),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,39,31,49,52,88,83,171
CHUMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,0,2,21,26,21,28,49
CHUQUIHUTA AYLLU JUCUMANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,7,8,33,37,40,45,85
CKOCHAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,0,1,45,44,45,45,90
CLIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,46,54,57,72,103,126,229
COBIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,52,51,241,277,293,328,621
COCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,24,26,60,65,84,91,175
COCHABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,1091,1024,3060,2762,4151,3786,7937
COIPASA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,0,2,1,2,1,4,5
COLCAPIRHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,84,75,232,211,316,286,602
"COLCHA ""K""",control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,7,6,76,58,83,64,147
COLLANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,0,0,10,4,10,4,14
COLOMI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,22,13,172,165,194,178,372
COLPA BELGICA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,2,3,21,27,23,30,53
COLQUECHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,7,6,107,91,114,97,211
COLQUENCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,3,4,56,63,59,67,126
COLQUIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,12,16,67,68,79,84,163
COMANCHE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,0,0,12,7,12,7,19
COMARAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,8,6,76,95,84,101,185
COMBAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,0,0,7,3,7,3,10
CONCEPCION,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,24,21,157,129,181,150,331
COPACABANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,1,2,44,31,45,33,78
CORIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,18,16,136,101,154,117,271
CORO CORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,1,2,28,37,29,39,68
COROICO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,20,22,79,61,99,83,182
CORQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,4,4,21,20,25,24,49
COTAGAITA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,10,6,109,106,119,112,231
COTOCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,58,59,516,455,574,514,1088
CUATRO CAÑADAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,25,24,131,131,156,155,311
CUCHUMUELA (V. G. VILLARROEL),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,0,0,6,6,6,6,12
CUEVO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,4,3,18,9,22,12,34
CULPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,10,12,80,79,90,91,181
CURAHUARA DE CARANGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,0,1,19,10,19,11,30
CURVA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,1,2,15,10,16,12,28
DESAGUADERO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,2,3,32,33,34,36,70
EL ALTO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,1521,1602,4011,3593,5532,5195,10727
EL CHORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,3,3,14,17,17,20,37
EL PUENTE(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,8,9,65,45,73,54,127
EL PUENTE(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,1,4,28,41,29,45,74
EL TORNO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,59,49,373,311,432,360,792
EL VILLAR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,1,0,18,14,19,14,33
ENTRE RIOS TRJ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,13,5,107,116,120,121,241
ENTRE RIOS CBBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,50,38,308,341,358,379,737
ESCARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,0,0,0,1,0,1,1
ESCOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,4,3,25,23,29,26,55
ESMERALDA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,0,0,2,3,2,3,5
EUCALIPTUS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,2,0,17,21,19,21,40
EUREKA (SANTOS MERCADO),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,0,0,2,1,2,1,3
EXALTACION,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,7,12,3,6,10,18,28
FERNANDEZ ALONSO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,13,10,57,46,70,56,126
FILADELFIA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,2,1,44,38,46,39,85
GAIOC JATUN AYLLU YURA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,1,2,21,27,22,29,51
GENERAL SAAVEDRA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,3,9,90,100,93,109,202
GRAL. J.J. PEREZ (CHARAZANI),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,3,10,42,36,45,46,91
GUANAY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,0,5,101,109,101,114,215
GUAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,4,2,28,23,32,25,57
GUAYARAMERIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,51,51,236,188,287,239,526
GUTIERREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,14,16,64,90,78,106,184
HUACARAJE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,1,5,20,22,21,27,48
HUACARETA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,7,5,48,41,55,46,101
HUACAYA (VILLA DE HUACAYA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,0,1,7,9,7,10,17
HUACHACALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,0,0,4,3,4,3,7
HUANUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,12,10,60,69,72,79,151
HUARINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,5,1,31,38,36,39,75
HUATAJATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,0,1,11,9,11,10,21
HUAYLLAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,1,0,16,14,17,14,31
HUMANATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,0,0,5,11,5,11,16
ICHOCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,7,8,3,4,10,12,22
ICLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,6,2,15,15,21,17,38
INCAHUASI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,2,4,53,39,55,43,98
INGAVI (HUMAITA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,3,2,8,9,11,11,22
INQUISIVI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,12,3,38,28,50,31,81
IRUPANA (VILLA DE LANZA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,29,31,38,41,67,72,139
IXIAMAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,4,12,53,59,57,71,128
JESUS DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,1,2,51,54,52,56,108
LA ASUNTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,61,41,228,224,289,265,554
LA GUARDIA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,158,160,554,549,712,709,1421
LA PAZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,1811,1770,2521,2413,4332,4183,8515
LA RIVERA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,0,1,2,0,2,1,3
LAGUNILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,13,9,30,33,43,42,85
LAJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,4,4,115,97,119,101,220
LAS CARRERAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,0,2,11,13,11,15,26
LICOMA PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,1,1,9,15,10,16,26
LLALLAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,19,15,152,166,171,181,352
LLICA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,1,2,13,11,14,13,27
LORETO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,4,2,12,11,16,13,29
LURIBAY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,5,3,36,50,41,53,94
MACHACAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,2,1,12,14,14,15,29
MACHARETI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,1,0,28,42,29,42,71
MAGDALENA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,7,10,90,86,97,96,193
MAIRANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,12,12,91,86,103,98,201
MALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,0,1,1,3,1,4,5
MAPIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,20,23,127,125,147,148,295
MECAPACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,13,9,41,47,54,56,110
MINEROS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,20,115,20,113,40,228,268
MIZQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,16,14,116,145,132,159,291
MOCOMOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,3,0,44,31,47,31,78
MOJINETE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,0,0,1,2,1,2,3
MOJOCOYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,2,3,16,26,18,29,47
MONTEAGUDO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,27,16,120,105,147,121,268
MONTERO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-05-01,125,135,772,751,897,886,1783
