municipality,group,variable,month,Días camas disponibles maternidad,TOTAL
COLPA BELGICA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,62,62
COLQUECHACA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,184,184
COLQUENCHA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,62,62
COLQUIRI,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,93,93
COMARAPA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,338,338
CONCEPCION,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,496,496
COPACABANA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,93,93
CORIPATA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,124,124
CORO CORO,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,152,152
COROICO,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,248,248
CORQUE,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,62,62
COTAGAITA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,93,93
COTOCA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,713,713
CUATRO CAÑADAS,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,279,279
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas disponibles maternidad,2011-08-01,93,93
CUEVO,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,62,62
CULPINA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,372,372
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,155,155
DESAGUADERO,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,62,62
EL ALTO,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,5568,5568
EL CHORO,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,186,186
EL PUENTE(STC),internaciones dias camas,dias camas disponibles maternidad,2011-08-01,155,155
EL PUENTE(TJA),internaciones dias camas,dias camas disponibles maternidad,2011-08-01,117,117
EL TORNO,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,434,434
EL VILLAR,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,310,310
ENTRE RIOS TRJ,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,186,186
ENTRE RIOS CBBA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,403,403
ESCOMA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,124,124
EUCALIPTUS,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,124,124
EXALTACION,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,31,31
FERNANDEZ ALONSO,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,279,279
GENERAL SAAVEDRA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,124,124
GRAL. J.J. PEREZ (CHARAZANI),internaciones dias camas,dias camas disponibles maternidad,2011-08-01,93,93
GUANAY,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,155,155
GUAQUI,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,31,31
GUAYARAMERIN,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,467,467
GUTIERREZ,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,155,155
HUACARETA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,558,558
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas disponibles maternidad,2011-08-01,154,154
HUANUNI,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,372,372
HUARACAJE,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,62,62
HUARINA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,31,31
HUAYLLAMARCA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,62,62
ICHOCA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,31,31
ICLA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,185,185
INCAHUASI,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,280,280
INQUISIVI,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,31,31
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas disponibles maternidad,2011-08-01,124,124
IXIAMAS,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,60,60
JESUS DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,186,186
LA ASUNTA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,279,279
LA GUARDIA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,589,589
LA PAZ,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,15358,15358
LAGUNILLAS,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,62,62
LAJA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,93,93
LAS CARRERAS,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,93,93
LICOMA PAMPA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,31,31
LLALLAGUA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,372,372
LLICA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,62,62
LURIBAY,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,155,155
MACHACAMARCA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,62,62
MACHARETI,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,155,155
MAGDALENA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,124,124
MAIRANA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,93,93
MAPIRI,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,124,124
MECAPACA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,31,31
MINEROS,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,155,155
MIZQUE,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,887,887
MOCOMOCO,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,124,124
MOJOCOYA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,233,233
MONTEAGUDO,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,681,681
MONTERO,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,1023,1023
MORO MORO,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,93,93
MOROCHATA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,310,310
NACEBE (SANTA ROSA DEL ABUNA),internaciones dias camas,dias camas disponibles maternidad,2011-08-01,62,62
OCURI,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,137,137
OKINAWA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,248,248
OMEREQUE,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,248,248
ORURO,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,3196,3196
PADILLA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,403,403
PAILON,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,211,211
PALCA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,93,93
PALOS BLANCOS,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,434,434
PAMPA GRANDE,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,31,31
PASORAPA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,124,124
PATACAMAYA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,186,186
PAZÑA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,59,59
PELECHUCO,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,31,31
POCOATA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,68,68
POCONA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,527,527
POJO (CBBA),internaciones dias camas,dias camas disponibles maternidad,2011-08-01,341,341
POOPO,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,56,56
PORCO,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,62,62
POROMA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,837,837
PORONGO,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,372,372
PORTACHUELO,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,434,434
PORVENIR,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,124,124
POTOSI,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,1626,1626
PRESTO,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,254,254
PUCARA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,31,31
PUCARANI,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,62,62
PUERTO CARABUCO,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,93,93
PUERTO GONZALO MORENO,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,85,85
PUERTO QUIJARRO,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,12,12
PUERTO RICO,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,74,74
PUERTO SILES,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,29,29
PUERTO SUAREZ,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,930,930
PUERTO VILLARROEL,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,1271,1271
PUNA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,124,124
PUNATA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,713,713
QUILLACOLLO,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,744,744
QUIME,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,62,62
QUIRUSILLAS,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,31,31
RAVELO,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,62,62
REYES,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,93,93
RIBERALTA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,589,589
ROBORE,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,424,424
RURRENABAQUE,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,124,124
SABAYA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,27,27
SACABA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,1364,1364
SACABAMBA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,93,93
SACACA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,93,93
SAIPINA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,140,140
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,153,153
SAMAIPATA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,155,155
SAN ANDRES DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,61,61
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,93,93
SAN BENITO,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,186,186
SAN BORJA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,341,341
SAN BUENA VENTURA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,124,124
SAN CARLOS,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,434,434
SAN IGNACIO,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,496,496
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,1395,1395
SAN JAVIER(BNI),internaciones dias camas,dias camas disponibles maternidad,2011-08-01,29,29
SAN JAVIER(STC),internaciones dias camas,dias camas disponibles maternidad,2011-08-01,124,124
SAN JOAQUIN,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,124,124
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,1023,1023
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,163,163
SAN JULIAN,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,528,528
SAN LORENZO(PND),internaciones dias camas,dias camas disponibles maternidad,2011-08-01,27,27
SAN LUCAS,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,496,496
SAN MATIAS,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,276,276
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,155,155
SAN PEDRO,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,367,367
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,31,31
SAN PEDRO DE CURAHUARA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,31,31
SAN PEDRO DE TIQUINA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,31,31
SAN RAFAEL,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,124,124
SAN RAMON BENI,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,93,93
SAN RAMON SCZ,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,186,186
SANTA ANA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,185,185
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,12855,12855
SANTA ROSA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,93,93
SANTA ROSA DEL SARA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,370,370
SANTIAGO DE CALLAPA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,62,62
SANTIAGO DE HUARI,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,124,124
SANTIVAÑES,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,248,248
SANTUARIO DE QUILLACAS,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,150,150
SAPAHAQUI,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,31,31
SENA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,83,83
SHINAOTA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,395,395
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas disponibles maternidad,2011-08-01,124,124
SICAYA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,124,124
SIPE SIPE,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,465,465
SOPACHUY,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,185,185
SORACACHI,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,155,155
SORATA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,155,155
SUCRE,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,4334,4334
TACACHI,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,62,62
TACACOMA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,31,31
TACOPAYA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,248,248
TAPACARI,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,460,460
TARABUCO,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,388,388
TARATA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,217,217
TARIJA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,1395,1395
TARVITA,internaciones dias camas,dias camas disponibles maternidad,2011-08-01,710,710
