municipality,group,variable,month,Días camas ocupadas maternidad,TOTAL
REYES,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,38,38
RIBERALTA,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,395,395
ROBORE,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,54,54
RURRENABAQUE,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,152,152
SACABA,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,394,394
SACABAMBA,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,5,5
SACACA,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,47,47
SAIPINA,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,21,21
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,10,10
SAMAIPATA,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,44,44
SAN ANDRES DE MACHACA,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,4,4
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,15,15
SAN BENITO,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,14,14
SAN BORJA,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,170,170
SAN BUENA VENTURA,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,66,66
SAN CARLOS,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,164,164
SAN IGNACIO,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,76,76
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,379,379
SAN JAVIER(STC),internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,44,44
SAN JOAQUIN,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,34,34
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,138,138
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,26,26
SAN JULIAN,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,141,141
SAN LORENZO(PND),internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,10,10
SAN LUCAS,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,105,105
SAN MATIAS,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,26,26
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,35,35
SAN PEDRO,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,194,194
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,11,11
SAN RAFAEL,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,9,9
SAN RAMON BENI,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,26,26
SAN RAMON SCZ,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,23,23
SANTA ANA,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,102,102
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,7261,7261
SANTA ROSA,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,32,32
SANTA ROSA DEL SARA,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,48,48
SANTIAGO DE HUARI,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,40,40
SANTIAGO DE MACHACA,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,2,2
SANTIVAÑES,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,6,6
SAPAHAQUI,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,6,6
SENA,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,8,8
SHINAOTA,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,131,131
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,14,14
SIPE SIPE,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,64,64
SOPACHUY,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,58,58
SORATA,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,17,17
SUCRE,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,2534,2534
TACACHI,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,2,2
TACACOMA,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,6,6
TACOPAYA,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,12,12
TAPACARI,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,37,37
TARABUCO,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,112,112
TARACO,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,3,3
TARATA,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,9,9
TARIJA,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,1407,1407
TARVITA,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,58,58
TEOPONTE,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,5,5
TIAWANACU,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,9,9
TIPUANI,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,32,32
TIQUIPAYA,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,394,394
TIRAQUE (CBBA),internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,35,35
TOCO,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,7,7
TOLATA,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,12,12
TOLEDO,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,2,2
TOMAVE,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,2,2
TOMINA,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,37,37
TORO TORO,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,14,14
TOTORA(CBBA),internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,48,48
TOTORA(ORR),internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,2,2
TRIGAL,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,2,2
TRINIDAD,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,788,788
TUPIZA,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,235,235
TURCO,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,2,2
UMALA,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,5,5
UNCIA,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,25,25
URUBICHA,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,20,20
UYUNI,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,161,161
VACAS,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,3,3
VALLEGRANDE,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,139,139
VIACHA,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,114,114
VILA VILA,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,3,3
VILLA CHARCAS,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,21,21
VILLA MONTES,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,158,158
VILLA RIVERO,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,10,10
VILLA SERRANO,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,21,21
VILLA TUNARI,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,558,558
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,13,13
VILLAZON,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,150,150
VINTO,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,100,100
VITICHI,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,8,8
WARNES,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,240,240
YACO,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,2,2
YACUIBA,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,307,307
YAMPARAEZ,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,28,28
YANACACHI,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,6,6
YAPACANI,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,334,334
YOCALLA,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,2,2
YOTALA,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,64,64
ZUDAÑEZ,internaciones dias camas,dias camas ocupadas maternidad,2011-10-01,26,26
ACHACACHI,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,44,44
ACHOCALLA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,9,9
AIQUILE,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,94,94
ALCALA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,1,1
ALTO BENI,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,12,12
ANCORAIMES,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,7,7
ANTEQUERA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,1,1
ANZALDO,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,10,10
APOLO,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,17,17
ARAMPAMPA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,2,2
ARANI,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,101,101
ARBIETO,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,15,15
ARQUE,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,2,2
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,167,167
ATOCHA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,32,32
AYATA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,4,4
AYO AYO,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,11,11
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,44,44
AZURDUY,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,15,15
BATALLAS,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,20,20
BAURES,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,21,21
BELEN DE ANDAMARCA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,2,2
BERMEJO,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,138,138
BETANZOS,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,36,36
BOYUIBE,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,1,1
BUENA VISTA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,20,20
CABEZAS,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,18,18
CAIROMA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,4,4
CAJUATA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,18,18
CALAMARCA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,4,4
CAMARGO,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,159,159
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,14,14
CAMIRI,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,324,324
CAPINOTA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,38,38
CAQUIAVIRI,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,2,2
CARACOLLO,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,33,33
CARANAVI,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,229,229
CARIPUYO,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,2,2
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,13,13
CHALLAPATA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,94,94
CHAQUI,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,2,2
CHARAGUA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,76,76
CHAYANTA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,14,14
CHIMORE,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,34,34
CHIPAYA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,6,6
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,93,93
CHUMA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,7,7
CKOCHAS,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,4,4
CLIZA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,27,27
COBIJA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,587,587
COCAPATA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,15,15
COCHABAMBA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,5214,5214
COIPASA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,2,2
COLCAPIRHUA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,108,108
COLOMI,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,39,39
COLPA BELGICA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,4,4
COLQUECHACA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,14,14
COLQUENCHA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,6,6
COLQUIRI,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,15,15
COMARAPA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,107,107
COMBAYA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,1,1
CONCEPCION,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,76,76
COPACABANA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,4,4
CORIPATA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,39,39
CORO CORO,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,3,3
COROICO,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,26,26
COTAGAITA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,18,18
COTOCA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,146,146
CUATRO CAÑADAS,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,21,21
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,1,1
CUEVO,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,4,4
CULPINA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,83,83
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,2,2
CURVA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,1,1
DESAGUADERO,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,6,6
EL ALTO,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,3820,3820
EL CHORO,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,5,5
EL PUENTE(STC),internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,18,18
EL TORNO,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,92,92
EL VILLAR,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,22,22
ENTRE RIOS TRJ,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,30,30
ENTRE RIOS CBBA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,25,25
ESCOMA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,10,10
EUCALIPTUS,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,5,5
FERNANDEZ ALONSO,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,8,8
FILADELFIA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,4,4
GENERAL SAAVEDRA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,12,12
GRAL. J.J. PEREZ (CHARAZANI),internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,8,8
GUANAY,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,17,17
GUAQUI,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,5,5
GUAYARAMERIN,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,449,449
GUTIERREZ,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,22,22
HUACARETA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,22,22
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,9,9
HUANUNI,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,98,98
HUARACAJE,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,17,17
ICHOCA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,2,2
ICLA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,16,16
INCAHUASI,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,22,22
INQUISIVI,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,2,2
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,16,16
IXIAMAS,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,8,8
JESUS DE MACHACA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,19,19
LA ASUNTA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,86,86
LA GUARDIA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,115,115
LA PAZ,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,5538,5538
LAGUNILLAS,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,10,10
LAJA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,23,23
LAS CARRERAS,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,4,4
LICOMA PAMPA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,3,3
LLALLAGUA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,253,253
LLICA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,8,8
LURIBAY,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,8,8
MACHACAMARCA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,4,4
MACHARETI,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,10,10
MAGDALENA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,54,54
MAIRANA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,65,65
MAPIRI,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,15,15
MECAPACA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,3,3
MINEROS,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,38,38
MIZQUE,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,160,160
MOCOMOCO,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,2,2
MOJOCOYA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,30,30
MONTEAGUDO,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,196,196
MONTERO,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,824,824
MORO MORO,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,1,1
MOROCHATA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,20,20
OCURI,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,249,249
OKINAWA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,16,16
OMEREQUE,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,11,11
ORURO,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,1549,1549
PADCAYA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,2,2
PADILLA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,95,95
PAILON,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,83,83
PALOS BLANCOS,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,89,89
PAMPA AULLAGAS,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,30,30
PAMPA GRANDE,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,8,8
PASORAPA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,2,2
PATACAMAYA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,87,87
PAZÑA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,2,2
PELECHUCO,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,2,2
POCOATA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,12,12
POCONA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,22,22
POJO (CBBA),internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,28,28
PORCO,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,60,60
POROMA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,38,38
PORONGO,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,5,5
PORTACHUELO,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,164,164
PORVENIR,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,9,9
POSTRER VALLE,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,2,2
POTOSI,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,1320,1320
PRESTO,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,2,2
PUCARA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,1,1
PUCARANI,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,12,12
PUERTO ACOSTA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,2,2
PUERTO CARABUCO,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,2,2
PUERTO GONZALO MORENO,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,11,11
PUERTO PEREZ,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,1,1
PUERTO QUIJARRO,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,59,59
PUERTO RICO,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,53,53
PUERTO SILES,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,1,1
PUERTO SUAREZ,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,256,256
PUERTO VILLARROEL,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,283,283
PUNA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,12,12
PUNATA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,272,272
QUIABAYA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,1,1
QUILLACOLLO,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,315,315
QUIME,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,6,6
QUIRUSILLAS,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,1,1
RAVELO,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,6,6
REYES,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,42,42
RIBERALTA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,449,449
ROBORE,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,73,73
RURRENABAQUE,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,183,183
SABAYA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,2,2
SACABA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,496,496
SACABAMBA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,17,17
SACACA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,48,48
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,2,2
SAMAIPATA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,35,35
SAN ANDRES DE MACHACA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,1,1
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,16,16
SAN BENITO,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,10,10
SAN BORJA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,148,148
SAN BUENA VENTURA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,53,53
SAN CARLOS,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,153,153
SAN IGNACIO,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,98,98
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,431,431
SAN JAVIER(STC),internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,37,37
SAN JOAQUIN,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,55,55
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,121,121
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,25,25
SAN JULIAN,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,119,119
SAN LORENZO(PND),internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,6,6
SAN LUCAS,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,71,71
SAN MATIAS,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,37,37
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,43,43
SAN PEDRO,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,260,260
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,11,11
SAN PEDRO DE TIQUINA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,3,3
SAN RAFAEL,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,14,14
SAN RAMON BENI,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,22,22
SAN RAMON SCZ,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,33,33
SANTA ANA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,125,125
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,9939,9939
SANTA ROSA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,41,41
SANTA ROSA DEL SARA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,23,23
SANTIAGO DE CALLAPA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,2,2
SANTIAGO DE HUARI,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,42,42
SANTIAGO DE HUATA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,2,2
SANTIAGO DE MACHACA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,1,1
SANTIVAÑES,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,10,10
SANTUARIO DE QUILLACAS,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,2,2
SAPAHAQUI,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,7,7
SENA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,3,3
SHINAOTA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,118,118
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,39,39
SICAYA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,3,3
SIPE SIPE,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,35,35
SOPACHUY,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,55,55
SORACACHI,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,13,13
SORATA,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,21,21
SUCRE,internaciones dias camas,dias camas ocupadas maternidad,2011-11-01,2064,2064
