municipality,group,variable,month,Mujeres con primer control post parto,TOTAL
SAN PEDRO DE TIQUINA,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,10,10
SAN PEDRO(PND),atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,2,2
SAN RAFAEL,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,5,5
SAN RAMON,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,18,18
SAN RAMON,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,8,8
SANTA ANA,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,28,28
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,796,796
SANTA ROSA,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,16,16
SANTA ROSA DEL SARA,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,18,18
SANTIAGO DE CALLAPA,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,6,6
SANTIAGO DE HUARI,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,10,10
SANTIAGO DE MACHACA,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,4,4
SANTIVAÑES,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,6,6
SANTUARIO DE QUILLACAS,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,6,6
SAPAHAQUI,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,4,4
SENA,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,7,7
SICA SICA (VILLA AROMA),atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,16,16
SICAYA,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,2,2
SIPE SIPE,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,40,40
SOPACHUY,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,5,5
SORACACHI,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,9,9
SORATA,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,15,15
SUCRE,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,313,313
TACACOMA,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,11,11
TACOBAMBA,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,7,7
TACOPAYA,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,27,27
TAPACARI,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,40,40
TARABUCO,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,28,28
TARACO,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,4,4
TARATA,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,9,9
TARIJA,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,178,178
TARVITA,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,21,21
TEOPONTE,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,3,3
TIAWANACU,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,18,18
TINGUIPAYA,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,29,29
TIPUANI,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,15,15
TIQUIPAYA,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,75,75
TIRAQUE (CBBA),atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,77,77
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,1,1
TOCO,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,4,4
TOLATA,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,7,7
TOLEDO,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,6,6
TOMAVE,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,16,16
TOMINA,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,18,18
TORO TORO,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,9,9
TOTORA(CBBA),atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,18,18
TOTORA(ORR),atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,5,5
TRIGAL,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,2,2
TRINIDAD,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,69,69
TUPIZA,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,74,74
TURCO,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,7,7
UMALA,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,1,1
UNCIA,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,32,32
URIONDO (A. CONCEPCION),atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,17,17
URUBICHA,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,10,10
UYUNI,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,9,9
VACAS,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,17,17
VALLEGRANDE,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,22,22
VIACHA,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,36,36
VILA VILA,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,11,11
VILLA MONTES,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,74,74
VILLA NUEVA (LOMA ALTA),atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,2,2
VILLA RIVERO,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,7,7
VILLA SERRANO,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,21,21
VILLA TUNARI,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,67,67
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,11,11
VILLAZON,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,78,78
VINTO,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,4,4
VITICHI,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,6,6
WALDO BALLIVIAN,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,2,2
WARNES,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,47,47
YACO,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,9,9
YACUIBA,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,101,101
YAMPARAEZ,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,11,11
YANACACHI,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,1,1
YAPACANI,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,60,60
YOCALLA,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,5,5
YOTALA,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,13,13
YUNCHARA,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,10,10
ZUDAÑEZ,atencion de partos en servicio,mujeres con primer control post parto,2008-10-01,18,18
ACACIO,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,10,10
ACHACACHI,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,56,56
ACHOCALLA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,13,13
AIQUILE,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,21,21
ALALAY,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,3,3
ALCALA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,2,2
ANCORAIMES,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,26,26
ANDAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,4,4
ANTEQUERA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,1,1
ANZALDO,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,8,8
APOLO,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,17,17
ARAMPAMPA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,8,8
ARANI,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,11,11
ARBIETO,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,24,24
ARQUE,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,22,22
ASCENCION DE GUARAYOS,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,41,41
ATOCHA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,8,8
AUCAPATA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,3,3
AYATA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,6,6
AYO AYO,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,16,16
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,25,25
AZURDUY,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,16,16
BATALLAS,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,24,24
BAURES,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,7,7
BELEN DE ANDAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,1,1
BELEN DE URMIRI,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,2,2
BERMEJO,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,40,40
BETANZOS,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,45,45
BOLIVAR,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,9,9
BOYUIBE,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,5,5
BUENA VISTA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,12,12
CABEZAS,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,12,12
CAIROMA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,10,10
"CAIZA ""D""",atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,10,10
CAJUATA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,14,14
CALACOTO,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,5,5
CALAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,12,12
CAMARGO,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,18,18
CAMIRI,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,28,28
CAPINOTA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,13,13
CAQUIAVIRI,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,3,3
CARACOLLO,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,18,18
CARANAVI,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,60,60
CARAPARI,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,22,22
CARIPUYO,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,15,15
CATACORA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,2,2
CHACARILLA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,2,2
CHALLAPATA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,46,46
CHAQUI,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,6,6
CHARAGUA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,40,40
CHARAÑA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,3,3
CHAYANTA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,23,23
CHIPAYA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,3,3
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,11,11
CHUMA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,8,8
CLIZA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,17,17
COBIJA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,46,46
COCHABAMBA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,743,743
COIPASA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,2,2
COLCAPIRHUA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,48,48
"COLCHA ""K""",atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,8,8
COLLANA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,3,3
COLOMI,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,29,29
COLPA BELGICA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,7,7
COLQUECHACA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,55,55
COLQUENCHA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,9,9
COLQUIRI,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,20,20
COMANCHE,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,1,1
COMARAPA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,31,31
COMBAYA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,5,5
CONCEPCION,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,6,6
COPACABANA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,21,21
CORIPATA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,17,17
CORO CORO,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,5,5
COROICO,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,13,13
CORQUE,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,11,11
COTAGAITA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,15,15
COTOCA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,82,82
CUATRO CAÑADAS,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,21,21
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,2,2
CUEVO,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,3,3
CULPINA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,23,23
CURAHUARA DE CARANGAS,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,9,9
CURVA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,1,1
DESAGUADERO,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,4,4
EL ALTO,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,769,769
EL CHORO,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,4,4
EL PUENTE(STC),atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,11,11
EL PUENTE(TJA),atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,16,16
EL TORNO,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,30,30
EL VILLAR,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,3,3
ENTRE RIOS,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,14,14
ENTRE RIOS,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,14,14
EUCALIPTUS,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,7,7
EUREKA (SANTOS MERCADO),atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,1,1
EXALTACION,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,3,3
FERNANDEZ ALONSO,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,11,11
FILADELFIA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,1,1
GENERAL SAAVEDRA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,5,5
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,7,7
GUANAY,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,12,12
GUAQUI,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,7,7
GUAYARAMERIN,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,68,68
GUTIERREZ,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,8,8
HUACARETA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,12,12
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,3,3
HUACHACALLA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,2,2
HUANUNI,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,25,25
HUARACAJE,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,3,3
HUAYLLAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,5,5
ICHOCA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,5,5
ICLA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,14,14
INCAHUASI,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,60,60
INGAVI (HUMAITA),atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,1,1
INQUISIVI,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,14,14
IRUPANA (VILLA DE LANZA),atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,15,15
IXIAMAS,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,8,8
JESUS DE MACHACA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,18,18
LA ASUNTA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,24,24
LA GUARDIA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,52,52
LA PAZ,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,864,864
LAGUNILLAS,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,3,3
LAJA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,22,22
LAS CARRERAS,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,3,3
LICOMA PAMPA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,1,1
LLALLAGUA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,41,41
LLICA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,4,4
LORETO,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,4,4
LURIBAY,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,7,7
MACHACAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,6,6
MACHARETI,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,2,2
MAGDALENA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,19,19
MAIRANA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,10,10
MALLA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,2,2
MAPIRI,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,24,24
MECAPACA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,7,7
MINEROS,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,17,17
MIZQUE,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,17,17
MOCOMOCO,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,16,16
MOJINETE,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,1,1
MOJOCOYA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,20,20
MONTEAGUDO,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,33,33
MONTERO,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,122,122
MOROCHATA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,62,62
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,6,6
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,1,1
OCURI,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,37,37
OKINAWA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,24,24
OMEREQUE,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,6,6
ORURO,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,466,466
PADCAYA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,17,17
PADILLA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,25,25
PAILON,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,18,18
PALCA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,6,6
PALOS BLANCOS,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,42,42
PAMPA AULLAGAS,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,4,4
PAMPA GRANDE,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,9,9
PAPEL PAMPA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,1,1
PASORAPA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,2,2
PATACAMAYA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,7,7
PAZÑA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,5,5
PELECHUCO,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,2,2
POCOATA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,45,45
POCONA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,14,14
POJO (CBBA),atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,15,15
POOPO,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,11,11
PORCO,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,15,15
POROMA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,27,27
PORONGO,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,18,18
PORTACHUELO,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,36,36
PORVENIR,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,5,5
POSTRER VALLE,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,1,1
POTOSI,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,346,346
PRESTO,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,11,11
PUCARANI,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,28,28
PUERTO ACOSTA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,19,19
PUERTO CARABUCO,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,26,26
PUERTO GONZALO MORENO,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,4,4
PUERTO PEREZ,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,3,3
PUERTO QUIJARRO,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,16,16
PUERTO RICO,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,5,5
PUERTO SILES,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,1,1
PUERTO SUAREZ,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,35,35
PUERTO VILLARROEL,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,58,58
PUNA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,41,41
PUNATA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,22,22
QUILLACOLLO,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,37,37
QUIME,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,7,7
RAVELO,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,25,25
REYES,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,5,5
ROBORE,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,29,29
RURRENABAQUE,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,17,17
SABAYA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,2,2
SACABA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,178,178
SACABAMBA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,2,2
SACACA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,51,51
SAIPINA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,4,4
SALINAS DE GARCI MENDOZA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,11,11
SAMAIPATA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,4,4
SAN AGUSTIN,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,2,2
SAN ANDRES,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,11,11
SAN ANDRES DE MACHACA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,5,5
SAN ANTONIO DE ESMORUCO,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,3,3
SAN BENITO,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,4,4
SAN BORJA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,43,43
SAN BUENA VENTURA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,21,21
SAN CARLOS,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,13,13
SAN IGNACIO,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,38,38
SAN IGNACIO DE VELASCO,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,94,94
SAN JAVIER(BNI),atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,4,4
SAN JAVIER(STC),atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,15,15
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,29,29
SAN JUAN DE YAPACANI,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,9,9
SAN JULIAN,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,51,51
SAN LORENZO(PND),atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,8,8
SAN LORENZO(TJA),atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,23,23
SAN LUCAS,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,58,58
SAN MATIAS,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,19,19
SAN MIGUEL DE VELASCO,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,15,15
SAN PABLO DE LIPEZ,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,7,7
SAN PEDRO,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,11,11
SAN PEDRO DE BUENA VISTA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,22,22
SAN PEDRO DE CURAHUARA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,7,7
SAN PEDRO(PND),atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,8,8
SAN RAFAEL,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,8,8
SAN RAMON,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,30,30
SAN RAMON,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,7,7
SANTA ANA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,31,31
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,749,749
SANTA ROSA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,11,11
SANTA ROSA DEL SARA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,14,14
SANTIAGO DE CALLAPA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,9,9
SANTIAGO DE HUARI,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,7,7
SANTIAGO DE MACHACA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,2,2
SANTIVAÑES,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,7,7
SANTUARIO DE QUILLACAS,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,8,8
SAPAHAQUI,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,11,11
SENA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,5,5
SICA SICA (VILLA AROMA),atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,21,21
SIPE SIPE,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,21,21
SOPACHUY,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,12,12
