municipality,group,variable,month,Viviendas Evaluadas,TOTAL
ARANI,chagas viviendas,viviendas evaluadas,2013-11-01,250,250
ARBIETO,chagas viviendas,viviendas evaluadas,2013-11-01,334,334
ARQUE,chagas viviendas,viviendas evaluadas,2013-11-01,181,181
AYOPAYA (V. DE INDEPENDENCIA),chagas viviendas,viviendas evaluadas,2013-11-01,211,211
BETANZOS,chagas viviendas,viviendas evaluadas,2013-11-01,523,523
CAIROMA,chagas viviendas,viviendas evaluadas,2013-11-01,162,162
"CAIZA ""D""",chagas viviendas,viviendas evaluadas,2013-11-01,171,171
CAMARGO,chagas viviendas,viviendas evaluadas,2013-11-01,301,301
CAPINOTA,chagas viviendas,viviendas evaluadas,2013-11-01,423,423
CARAPARI,chagas viviendas,viviendas evaluadas,2013-11-01,393,393
CKOCHAS,chagas viviendas,viviendas evaluadas,2013-11-01,75,75
CLIZA,chagas viviendas,viviendas evaluadas,2013-11-01,798,798
COCHABAMBA,chagas viviendas,viviendas evaluadas,2013-11-01,69,69
COLCAPIRHUA,chagas viviendas,viviendas evaluadas,2013-11-01,162,162
COLQUECHACA,chagas viviendas,viviendas evaluadas,2013-11-01,133,133
COTAGAITA,chagas viviendas,viviendas evaluadas,2013-11-01,345,345
CUATRO CAÑADAS,chagas viviendas,viviendas evaluadas,2013-11-01,4140,4140
CULPINA,chagas viviendas,viviendas evaluadas,2013-11-01,375,375
EL PUENTE(TJA),chagas viviendas,viviendas evaluadas,2013-11-01,166,166
EL TORNO,chagas viviendas,viviendas evaluadas,2013-11-01,7,7
EL VILLAR,chagas viviendas,viviendas evaluadas,2013-11-01,42,42
ENTRE RIOS TRJ,chagas viviendas,viviendas evaluadas,2013-11-01,210,210
FERNANDEZ ALONSO,chagas viviendas,viviendas evaluadas,2013-11-01,200,200
GUTIERREZ,chagas viviendas,viviendas evaluadas,2013-11-01,88,88
HUACARETA,chagas viviendas,viviendas evaluadas,2013-11-01,464,464
ICLA,chagas viviendas,viviendas evaluadas,2013-11-01,476,476
INCAHUASI,chagas viviendas,viviendas evaluadas,2013-11-01,156,156
IRUPANA (VILLA DE LANZA),chagas viviendas,viviendas evaluadas,2013-11-01,1253,1253
LAS CARRERAS,chagas viviendas,viviendas evaluadas,2013-11-01,191,191
LURIBAY,chagas viviendas,viviendas evaluadas,2013-11-01,276,276
MACHARETI,chagas viviendas,viviendas evaluadas,2013-11-01,673,673
MIZQUE,chagas viviendas,viviendas evaluadas,2013-11-01,707,707
MOJOCOYA,chagas viviendas,viviendas evaluadas,2013-11-01,30,30
MONTEAGUDO,chagas viviendas,viviendas evaluadas,2013-11-01,319,319
MONTERO,chagas viviendas,viviendas evaluadas,2013-11-01,6,6
MOROCHATA,chagas viviendas,viviendas evaluadas,2013-11-01,140,140
OMEREQUE,chagas viviendas,viviendas evaluadas,2013-11-01,54,54
PADCAYA,chagas viviendas,viviendas evaluadas,2013-11-01,102,102
PADILLA,chagas viviendas,viviendas evaluadas,2013-11-01,368,368
PAMPA GRANDE,chagas viviendas,viviendas evaluadas,2013-11-01,32,32
POCONA,chagas viviendas,viviendas evaluadas,2013-11-01,197,197
POJO (CBBA),chagas viviendas,viviendas evaluadas,2013-11-01,336,336
POROMA,chagas viviendas,viviendas evaluadas,2013-11-01,192,192
POSTRER VALLE,chagas viviendas,viviendas evaluadas,2013-11-01,109,109
PUCARA,chagas viviendas,viviendas evaluadas,2013-11-01,80,80
PUNA,chagas viviendas,viviendas evaluadas,2013-11-01,84,84
RAVELO,chagas viviendas,viviendas evaluadas,2013-11-01,442,442
SACABA,chagas viviendas,viviendas evaluadas,2013-11-01,347,347
SACABAMBA,chagas viviendas,viviendas evaluadas,2013-11-01,162,162
SAIPINA,chagas viviendas,viviendas evaluadas,2013-11-01,192,192
SAN ANTONIO DE LOMERIO,chagas viviendas,viviendas evaluadas,2013-11-01,54,54
SAN BENITO,chagas viviendas,viviendas evaluadas,2013-11-01,198,198
SANTIVAÑES,chagas viviendas,viviendas evaluadas,2013-11-01,316,316
SAPAHAQUI,chagas viviendas,viviendas evaluadas,2013-11-01,1523,1523
SICAYA,chagas viviendas,viviendas evaluadas,2013-11-01,233,233
SIPE SIPE,chagas viviendas,viviendas evaluadas,2013-11-01,346,346
SUCRE,chagas viviendas,viviendas evaluadas,2013-11-01,167,167
TACOPAYA,chagas viviendas,viviendas evaluadas,2013-11-01,265,265
TAPACARI,chagas viviendas,viviendas evaluadas,2013-11-01,131,131
TARABUCO,chagas viviendas,viviendas evaluadas,2013-11-01,200,200
TARATA,chagas viviendas,viviendas evaluadas,2013-11-01,276,276
TARIJA,chagas viviendas,viviendas evaluadas,2013-11-01,194,194
TIQUIPAYA,chagas viviendas,viviendas evaluadas,2013-11-01,302,302
TOLATA,chagas viviendas,viviendas evaluadas,2013-11-01,230,230
TOMAVE,chagas viviendas,viviendas evaluadas,2013-11-01,499,499
TOMINA,chagas viviendas,viviendas evaluadas,2013-11-01,219,219
TORO TORO,chagas viviendas,viviendas evaluadas,2013-11-01,331,331
TOTORA(CBBA),chagas viviendas,viviendas evaluadas,2013-11-01,6,6
TRIGAL,chagas viviendas,viviendas evaluadas,2013-11-01,551,551
URIONDO (A. CONCEPCION),chagas viviendas,viviendas evaluadas,2013-11-01,127,127
VALLEGRANDE,chagas viviendas,viviendas evaluadas,2013-11-01,88,88
VILLA RIVERO,chagas viviendas,viviendas evaluadas,2013-11-01,215,215
VILLA VACA GUZMAN (MUYUPAMPA),chagas viviendas,viviendas evaluadas,2013-11-01,409,409
VILLAZON,chagas viviendas,viviendas evaluadas,2013-11-01,171,171
VITICHI,chagas viviendas,viviendas evaluadas,2013-11-01,306,306
YACUIBA,chagas viviendas,viviendas evaluadas,2013-11-01,67,67
YOTALA,chagas viviendas,viviendas evaluadas,2013-11-01,344,344
YUNCHARA,chagas viviendas,viviendas evaluadas,2013-11-01,143,143
ZUDAÑEZ,chagas viviendas,viviendas evaluadas,2013-11-01,106,106
ACACIO,chagas viviendas,viviendas evaluadas,2013-12-01,306,306
AIQUILE,chagas viviendas,viviendas evaluadas,2013-12-01,806,806
ALCALA,chagas viviendas,viviendas evaluadas,2013-12-01,170,170
ANZALDO,chagas viviendas,viviendas evaluadas,2013-12-01,81,81
ARANI,chagas viviendas,viviendas evaluadas,2013-12-01,273,273
ARBIETO,chagas viviendas,viviendas evaluadas,2013-12-01,28,28
ARQUE,chagas viviendas,viviendas evaluadas,2013-12-01,160,160
AYOPAYA (V. DE INDEPENDENCIA),chagas viviendas,viviendas evaluadas,2013-12-01,243,243
BETANZOS,chagas viviendas,viviendas evaluadas,2013-12-01,258,258
CAIROMA,chagas viviendas,viviendas evaluadas,2013-12-01,452,452
CAPINOTA,chagas viviendas,viviendas evaluadas,2013-12-01,1918,1918
CARAPARI,chagas viviendas,viviendas evaluadas,2013-12-01,200,200
CLIZA,chagas viviendas,viviendas evaluadas,2013-12-01,780,780
COCAPATA,chagas viviendas,viviendas evaluadas,2013-12-01,77,77
COCHABAMBA,chagas viviendas,viviendas evaluadas,2013-12-01,3,3
COLCAPIRHUA,chagas viviendas,viviendas evaluadas,2013-12-01,250,250
COLQUECHACA,chagas viviendas,viviendas evaluadas,2013-12-01,169,169
COMARAPA,chagas viviendas,viviendas evaluadas,2013-12-01,208,208
COTAGAITA,chagas viviendas,viviendas evaluadas,2013-12-01,763,763
EL PUENTE(TJA),chagas viviendas,viviendas evaluadas,2013-12-01,57,57
EL VILLAR,chagas viviendas,viviendas evaluadas,2013-12-01,349,349
HUACARETA,chagas viviendas,viviendas evaluadas,2013-12-01,324,324
ICLA,chagas viviendas,viviendas evaluadas,2013-12-01,156,156
MACHARETI,chagas viviendas,viviendas evaluadas,2013-12-01,252,252
MIZQUE,chagas viviendas,viviendas evaluadas,2013-12-01,1200,1200
MOJOCOYA,chagas viviendas,viviendas evaluadas,2013-12-01,208,208
MONTERO,chagas viviendas,viviendas evaluadas,2013-12-01,2,2
MOROCHATA,chagas viviendas,viviendas evaluadas,2013-12-01,70,70
PADILLA,chagas viviendas,viviendas evaluadas,2013-12-01,228,228
POCONA,chagas viviendas,viviendas evaluadas,2013-12-01,198,198
POJO (CBBA),chagas viviendas,viviendas evaluadas,2013-12-01,179,179
POROMA,chagas viviendas,viviendas evaluadas,2013-12-01,411,411
PRESTO,chagas viviendas,viviendas evaluadas,2013-12-01,258,258
PUCARA,chagas viviendas,viviendas evaluadas,2013-12-01,36,36
RAVELO,chagas viviendas,viviendas evaluadas,2013-12-01,531,531
SACABA,chagas viviendas,viviendas evaluadas,2013-12-01,429,429
SACABAMBA,chagas viviendas,viviendas evaluadas,2013-12-01,140,140
SAIPINA,chagas viviendas,viviendas evaluadas,2013-12-01,203,203
SAN ANTONIO DE LOMERIO,chagas viviendas,viviendas evaluadas,2013-12-01,11,11
SAN PEDRO DE BUENA VISTA,chagas viviendas,viviendas evaluadas,2013-12-01,732,732
SICAYA,chagas viviendas,viviendas evaluadas,2013-12-01,178,178
SIPE SIPE,chagas viviendas,viviendas evaluadas,2013-12-01,543,543
SUCRE,chagas viviendas,viviendas evaluadas,2013-12-01,825,825
TACOPAYA,chagas viviendas,viviendas evaluadas,2013-12-01,285,285
TAPACARI,chagas viviendas,viviendas evaluadas,2013-12-01,174,174
TARABUCO,chagas viviendas,viviendas evaluadas,2013-12-01,288,288
TARIJA,chagas viviendas,viviendas evaluadas,2013-12-01,32,32
TARVITA,chagas viviendas,viviendas evaluadas,2013-12-01,758,758
TIQUIPAYA,chagas viviendas,viviendas evaluadas,2013-12-01,322,322
TOLATA,chagas viviendas,viviendas evaluadas,2013-12-01,210,210
TORO TORO,chagas viviendas,viviendas evaluadas,2013-12-01,247,247
TOTORA(CBBA),chagas viviendas,viviendas evaluadas,2013-12-01,203,203
TRIGAL,chagas viviendas,viviendas evaluadas,2013-12-01,551,551
URIONDO (A. CONCEPCION),chagas viviendas,viviendas evaluadas,2013-12-01,109,109
VILLA RIVERO,chagas viviendas,viviendas evaluadas,2013-12-01,158,158
VILLA SERRANO,chagas viviendas,viviendas evaluadas,2013-12-01,2491,2491
VILLAZON,chagas viviendas,viviendas evaluadas,2013-12-01,277,277
VITICHI,chagas viviendas,viviendas evaluadas,2013-12-01,481,481
YOTALA,chagas viviendas,viviendas evaluadas,2013-12-01,208,208
ZUDAÑEZ,chagas viviendas,viviendas evaluadas,2013-12-01,51,51
