municipality,group,variable,month,Nº de actividades realizadas con participación,TOTAL
COLQUIRI,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,42,42
COMANCHE,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,1,1
COMBAYA,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,1,1
CONCEPCION,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,9,9
COPACABANA,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,32,32
CORIPATA,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,1,1
COROICO,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,3,3
CORQUE,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,4,4
COTAGAITA,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,36,36
COTOCA,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,3,3
CUATRO CAÑADAS,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,3,3
CUCHUMUELA (V. G. VILLARROEL),actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,8,8
CUEVO,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,13,13
CULPINA,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,75,75
CURAHUARA DE CARANGAS,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,2,2
CURVA,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,5,5
DESAGUADERO,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,16,16
EL ALTO,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,580,580
EL CHORO,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,5,5
EL PUENTE(STC),actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,1,1
EL PUENTE(TJA),actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,23,23
EL TORNO,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,5,5
EL VILLAR,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,25,25
ENTRE RIOS,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,18,18
ENTRE RIOS,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,100,100
EXALTACION,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,1,1
FERNANDEZ ALONSO,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,6,6
FILADELFIA,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,1,1
GENERAL SAAVEDRA,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,49,49
GRAL. J.J. PEREZ (CHARAZANI),actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,15,15
GUANAY,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,25,25
GUAYARAMERIN,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,11,11
GUTIERREZ,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,13,13
HUACARETA,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,58,58
HUACAYA (VILLA DE HUACAYA),actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,18,18
HUACHACALLA,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,1,1
HUANUNI,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,22,22
HUAYLLAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,10,10
ICHOCA,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,104,104
ICLA,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,31,31
INCAHUASI,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,66,66
INQUISIVI,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,57,57
IRUPANA (VILLA DE LANZA),actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,29,29
IXIAMAS,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,2,2
JESUS DE MACHACA,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,4,4
LA ASUNTA,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,8,8
LA GUARDIA,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,26,26
LA PAZ,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,303,303
LA RIVERA,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,1,1
LAGUNILLAS,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,8,8
LAJA,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,6,6
LAS CARRERAS,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,19,19
LICOMA PAMPA,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,1,1
LLALLAGUA,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,4,4
LLICA,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,4,4
LORETO,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,7,7
MACHACAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,12,12
MACHARETI,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,22,22
MAGDALENA,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,25,25
MAIRANA,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,4,4
MALLA,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,4,4
MAPIRI,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,4,4
MECAPACA,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,15,15
MINEROS,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,2,2
MIZQUE,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,12,12
MOCOMOCO,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,29,29
MOJOCOYA,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,19,19
MONTEAGUDO,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,72,72
MONTERO,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,64,64
MORO MORO,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,2,2
MOROCHATA,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,25,25
NUEVO MANOA (NUEVA ESPERANZA),actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,1,1
OCURI,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,1,1
OKINAWA,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,2,2
OMEREQUE,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,2,2
ORURO,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,579,579
PADCAYA,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,81,81
PADILLA,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,70,70
PAILON,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,7,7
PALCA,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,17,17
PALOS BLANCOS,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,14,14
PAPEL PAMPA,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,4,4
PASORAPA,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,9,9
PATACAMAYA,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,18,18
PAZÑA,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,13,13
PELECHUCO,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,20,20
POCOATA,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,11,11
POCONA,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,5,5
POJO (CBBA),actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,7,7
POOPO,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,12,12
POROMA,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,58,58
PORONGO,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,3,3
PORTACHUELO,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,9,9
PORVENIR,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,9,9
POSTRER VALLE,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,3,3
POTOSI,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,108,108
PRESTO,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,26,26
PUCARA,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,6,6
PUCARANI,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,11,11
PUERTO ACOSTA,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,12,12
PUERTO CARABUCO,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,1,1
PUERTO GONZALO MORENO,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,2,2
PUERTO PEREZ,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,6,6
PUERTO QUIJARRO,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,7,7
PUERTO SUAREZ,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,3,3
PUERTO VILLARROEL,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,20,20
PUNA,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,85,85
PUNATA,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,17,17
QUIABAYA,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,8,8
QUILLACOLLO,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,17,17
QUIME,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,16,16
RAVELO,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,8,8
REYES,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,2,2
RIBERALTA,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,155,155
ROBORE,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,165,165
SABAYA,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,7,7
SACABA,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,29,29
SACABAMBA,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,1,1
SACACA,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,43,43
SALINAS DE GARCI MENDOZA,actividades con la comunidad,no de actividades realizadas con participacion,2007-02-01,31,31
