municipality,group,variable,month,Nº de CAI de sector realizados,TOTAL
SAN JULIAN,actividades con la comunidad,no de cai de sector realizados,2007-09-01,18,18
SAN LORENZO(TJA),actividades con la comunidad,no de cai de sector realizados,2007-09-01,5,5
SAN LUCAS,actividades con la comunidad,no de cai de sector realizados,2007-09-01,5,5
SAN MATIAS,actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
SAN PEDRO,actividades con la comunidad,no de cai de sector realizados,2007-09-01,9,9
SAN PEDRO DE CURAHUARA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
SAN PEDRO DE TIQUINA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,2,2
SAN RAMON,actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
SANTA ANA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
SANTA CRUZ DE LA SIERRA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,25,25
SANTA ROSA DEL SARA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,7,7
SANTIAGO DE CALLAPA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
SANTIVAÑES,actividades con la comunidad,no de cai de sector realizados,2007-09-01,3,3
SAPAHAQUI,actividades con la comunidad,no de cai de sector realizados,2007-09-01,2,2
SICA SICA (VILLA AROMA),actividades con la comunidad,no de cai de sector realizados,2007-09-01,7,7
SICAYA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
SIPE SIPE,actividades con la comunidad,no de cai de sector realizados,2007-09-01,6,6
SORATA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,2,2
SUCRE,actividades con la comunidad,no de cai de sector realizados,2007-09-01,2,2
TACOPAYA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
TAPACARI,actividades con la comunidad,no de cai de sector realizados,2007-09-01,3,3
TARABUCO,actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
TARACO,actividades con la comunidad,no de cai de sector realizados,2007-09-01,3,3
TARATA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
TARIJA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
TIPUANI,actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
TIQUIPAYA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,3,3
TIRAQUE (CBBA),actividades con la comunidad,no de cai de sector realizados,2007-09-01,6,6
TOCO,actividades con la comunidad,no de cai de sector realizados,2007-09-01,3,3
TOLATA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,2,2
TORO TORO,actividades con la comunidad,no de cai de sector realizados,2007-09-01,2,2
TOTORA(CBBA),actividades con la comunidad,no de cai de sector realizados,2007-09-01,2,2
TUPIZA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,3,3
UMALA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,3,3
UNCIA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,2,2
UYUNI,actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
VALLEGRANDE,actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
VIACHA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,4,4
VILA VILA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,2,2
VILLA MONTES,actividades con la comunidad,no de cai de sector realizados,2007-09-01,2,2
VILLA RIVERO,actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
VILLA SERRANO,actividades con la comunidad,no de cai de sector realizados,2007-09-01,7,7
VINTO,actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
WARNES,actividades con la comunidad,no de cai de sector realizados,2007-09-01,11,11
YAMPARAEZ,actividades con la comunidad,no de cai de sector realizados,2007-09-01,2,2
YANACACHI,actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
YAPACANI,actividades con la comunidad,no de cai de sector realizados,2007-09-01,3,3
YOTALA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
YUNCHARA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
ACACIO,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
ACHACACHI,actividades con la comunidad,no de cai de sector realizados,2007-10-01,5,5
ACHOCALLA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
AIQUILE,actividades con la comunidad,no de cai de sector realizados,2007-10-01,3,3
ALALAY,actividades con la comunidad,no de cai de sector realizados,2007-10-01,2,2
ANCORAIMES,actividades con la comunidad,no de cai de sector realizados,2007-10-01,4,4
ANZALDO,actividades con la comunidad,no de cai de sector realizados,2007-10-01,2,2
APOLO,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
ARAMPAMPA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,2,2
ARBIETO,actividades con la comunidad,no de cai de sector realizados,2007-10-01,5,5
ARQUE,actividades con la comunidad,no de cai de sector realizados,2007-10-01,2,2
ASCENCION DE GUARAYOS,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
ATOCHA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
AYATA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
AYO AYO,actividades con la comunidad,no de cai de sector realizados,2007-10-01,3,3
AZURDUY,actividades con la comunidad,no de cai de sector realizados,2007-10-01,2,2
BATALLAS,actividades con la comunidad,no de cai de sector realizados,2007-10-01,2,2
BELEN DE ANDAMARCA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,2,2
BERMEJO,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
BETANZOS,actividades con la comunidad,no de cai de sector realizados,2007-10-01,12,12
BOLIVAR,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
BOYUIBE,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
"CAIZA ""D""",actividades con la comunidad,no de cai de sector realizados,2007-10-01,7,7
CALACOTO,actividades con la comunidad,no de cai de sector realizados,2007-10-01,3,3
CALAMARCA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,2,2
CAPINOTA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,4,4
CARANAVI,actividades con la comunidad,no de cai de sector realizados,2007-10-01,6,6
CARAPARI,actividades con la comunidad,no de cai de sector realizados,2007-10-01,4,4
CATACORA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
CHALLAPATA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,2,2
CHAQUI,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
CHIMORE,actividades con la comunidad,no de cai de sector realizados,2007-10-01,4,4
CHULUMANI (V. DE LA LIBERTAD),actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
CLIZA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,4,4
COCHABAMBA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,15,15
COLCAPIRHUA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,2,2
COLLANA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
COLOMI,actividades con la comunidad,no de cai de sector realizados,2007-10-01,2,2
COLPA BELGICA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
COLQUENCHA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,4,4
COMANCHE,actividades con la comunidad,no de cai de sector realizados,2007-10-01,2,2
COMARAPA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
COMBAYA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
CONCEPCION,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
CORIPATA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
COROICO,actividades con la comunidad,no de cai de sector realizados,2007-10-01,2,2
CORQUE,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
COTAGAITA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,2,2
CUATRO CAÑADAS,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
CUCHUMUELA (V. G. VILLARROEL),actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
DESAGUADERO,actividades con la comunidad,no de cai de sector realizados,2007-10-01,2,2
EL ALTO,actividades con la comunidad,no de cai de sector realizados,2007-10-01,30,30
EL PUENTE(TJA),actividades con la comunidad,no de cai de sector realizados,2007-10-01,2,2
ENTRE RIOS,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
FERNANDEZ ALONSO,actividades con la comunidad,no de cai de sector realizados,2007-10-01,3,3
GENERAL SAAVEDRA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
GUANAY,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
GUAQUI,actividades con la comunidad,no de cai de sector realizados,2007-10-01,2,2
GUAYARAMERIN,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
HUACARETA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
HUANUNI,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
ICLA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,3,3
INQUISIVI,actividades con la comunidad,no de cai de sector realizados,2007-10-01,2,2
IRUPANA (VILLA DE LANZA),actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
JESUS DE MACHACA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,4,4
LA ASUNTA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,2,2
LA GUARDIA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
LA PAZ,actividades con la comunidad,no de cai de sector realizados,2007-10-01,36,36
LAJA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,6,6
LORETO,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
MAIRANA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
MALLA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
MECAPACA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
MINEROS,actividades con la comunidad,no de cai de sector realizados,2007-10-01,2,2
MIZQUE,actividades con la comunidad,no de cai de sector realizados,2007-10-01,5,5
MONTERO,actividades con la comunidad,no de cai de sector realizados,2007-10-01,6,6
MORO MORO,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
MOROCHATA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,7,7
NACEBE (SANTA ROSA DEL ABUNA),actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
OKINAWA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,3,3
ORURO,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
PADCAYA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,5,5
PADILLA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,3,3
PAILON,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
PALCA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,3,3
PAPEL PAMPA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
PATACAMAYA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,3,3
PAZÑA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
PELECHUCO,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
POCONA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,2,2
POJO (CBBA),actividades con la comunidad,no de cai de sector realizados,2007-10-01,2,2
POSTRER VALLE,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
POTOSI,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
PUCARANI,actividades con la comunidad,no de cai de sector realizados,2007-10-01,5,5
PUERTO GONZALO MORENO,actividades con la comunidad,no de cai de sector realizados,2007-10-01,2,2
PUERTO PEREZ,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
PUERTO QUIJARRO,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
PUERTO RICO,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
PUERTO SUAREZ,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
PUNA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,6,6
PUNATA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,2,2
QUIABAYA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
QUILLACOLLO,actividades con la comunidad,no de cai de sector realizados,2007-10-01,2,2
QUIRUSILLAS,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
RAVELO,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
RIBERALTA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,2,2
ROBORE,actividades con la comunidad,no de cai de sector realizados,2007-10-01,3,3
SABAYA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
SACABA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
SACABAMBA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,3,3
SACACA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,2,2
SAIPINA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
SAN ANDRES,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
SAN ANTONIO DE LOMERIO,actividades con la comunidad,no de cai de sector realizados,2007-10-01,4,4
SAN BUENA VENTURA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
SAN CARLOS,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
SAN JAVIER(BNI),actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
SAN JAVIER(STC),actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
SAN JOAQUIN,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
SAN JUAN DE YAPACANI,actividades con la comunidad,no de cai de sector realizados,2007-10-01,3,3
SAN JULIAN,actividades con la comunidad,no de cai de sector realizados,2007-10-01,11,11
SAN LORENZO(TJA),actividades con la comunidad,no de cai de sector realizados,2007-10-01,3,3
SAN LUCAS,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
SAN PEDRO,actividades con la comunidad,no de cai de sector realizados,2007-10-01,7,7
SAN PEDRO DE CURAHUARA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
SAN PEDRO DE TIQUINA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
SANTA ANA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
SANTA CRUZ DE LA SIERRA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,23,23
SANTA ROSA DEL SARA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,7,7
SANTIAGO DE CALLAPA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
SENA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
SICA SICA (VILLA AROMA),actividades con la comunidad,no de cai de sector realizados,2007-10-01,6,6
SICAYA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
SIPE SIPE,actividades con la comunidad,no de cai de sector realizados,2007-10-01,3,3
SORACACHI,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
SORATA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
SUCRE,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
TAPACARI,actividades con la comunidad,no de cai de sector realizados,2007-10-01,2,2
TARABUCO,actividades con la comunidad,no de cai de sector realizados,2007-10-01,5,5
TARATA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
TARIJA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
TARVITA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,2,2
TINGUIPAYA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
TIPUANI,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
TIRAQUE (CBBA),actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
TOCO,actividades con la comunidad,no de cai de sector realizados,2007-10-01,2,2
TOLATA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
TOLEDO,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
TOMAVE,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
TORO TORO,actividades con la comunidad,no de cai de sector realizados,2007-10-01,3,3
TOTORA(CBBA),actividades con la comunidad,no de cai de sector realizados,2007-10-01,3,3
TUPIZA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,4,4
TURCO,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
UMALA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
UNCIA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
URUBICHA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
VALLEGRANDE,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
VIACHA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,5,5
VILA VILA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
VILLA RIVERO,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
VILLA TUNARI,actividades con la comunidad,no de cai de sector realizados,2007-10-01,2,2
VILLA VACA GUZMAN (MUYUPAMPA),actividades con la comunidad,no de cai de sector realizados,2007-10-01,2,2
VILLAZON,actividades con la comunidad,no de cai de sector realizados,2007-10-01,2,2
VINTO,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
VITICHI,actividades con la comunidad,no de cai de sector realizados,2007-10-01,3,3
WARNES,actividades con la comunidad,no de cai de sector realizados,2007-10-01,9,9
YACO,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
YAPACANI,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
YUNCHARA,actividades con la comunidad,no de cai de sector realizados,2007-10-01,5,5
ZUDAÑEZ,actividades con la comunidad,no de cai de sector realizados,2007-10-01,1,1
ACHACACHI,actividades con la comunidad,no de cai de sector realizados,2007-11-01,8,8
ACHOCALLA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
AIQUILE,actividades con la comunidad,no de cai de sector realizados,2007-11-01,3,3
ALALAY,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
ANCORAIMES,actividades con la comunidad,no de cai de sector realizados,2007-11-01,5,5
ANDAMARCA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,2,2
ANTEQUERA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
ANZALDO,actividades con la comunidad,no de cai de sector realizados,2007-11-01,3,3
ARANI,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
ARBIETO,actividades con la comunidad,no de cai de sector realizados,2007-11-01,4,4
ARQUE,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
ASCENCION DE GUARAYOS,actividades con la comunidad,no de cai de sector realizados,2007-11-01,3,3
AYATA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
AYO AYO,actividades con la comunidad,no de cai de sector realizados,2007-11-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
AZURDUY,actividades con la comunidad,no de cai de sector realizados,2007-11-01,4,4
BATALLAS,actividades con la comunidad,no de cai de sector realizados,2007-11-01,2,2
BAURES,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
BELEN DE ANDAMARCA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
BERMEJO,actividades con la comunidad,no de cai de sector realizados,2007-11-01,2,2
BETANZOS,actividades con la comunidad,no de cai de sector realizados,2007-11-01,7,7
BOLIVAR,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
BUENA VISTA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
CAIROMA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
"CAIZA ""D""",actividades con la comunidad,no de cai de sector realizados,2007-11-01,8,8
CALACOTO,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
CALAMARCA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,3,3
CAPINOTA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,6,6
CARANAVI,actividades con la comunidad,no de cai de sector realizados,2007-11-01,6,6
CARAPARI,actividades con la comunidad,no de cai de sector realizados,2007-11-01,2,2
CATACORA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
CHALLAPATA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
CHIPAYA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,2,2
CLIZA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,2,2
COCHABAMBA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,14,14
COLLANA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
COLOMI,actividades con la comunidad,no de cai de sector realizados,2007-11-01,2,2
COLPA BELGICA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
COLQUENCHA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,4,4
COLQUIRI,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
COMANCHE,actividades con la comunidad,no de cai de sector realizados,2007-11-01,2,2
COMARAPA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
COMBAYA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
CONCEPCION,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
CORIPATA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
COROICO,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
CORQUE,actividades con la comunidad,no de cai de sector realizados,2007-11-01,2,2
COTAGAITA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
CUATRO CAÑADAS,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
CUCHUMUELA (V. G. VILLARROEL),actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
CURVA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
DESAGUADERO,actividades con la comunidad,no de cai de sector realizados,2007-11-01,2,2
EL ALTO,actividades con la comunidad,no de cai de sector realizados,2007-11-01,32,32
EL CHORO,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
EL PUENTE(STC),actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
EL PUENTE(TJA),actividades con la comunidad,no de cai de sector realizados,2007-11-01,8,8
ENTRE RIOS,actividades con la comunidad,no de cai de sector realizados,2007-11-01,2,2
ESCARA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
ESMERALDA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
EUCALIPTUS,actividades con la comunidad,no de cai de sector realizados,2007-11-01,3,3
FERNANDEZ ALONSO,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
FILADELFIA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
GENERAL SAAVEDRA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
GUANAY,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
GUAQUI,actividades con la comunidad,no de cai de sector realizados,2007-11-01,4,4
GUAYARAMERIN,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
HUACAYA (VILLA DE HUACAYA),actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
HUANUNI,actividades con la comunidad,no de cai de sector realizados,2007-11-01,3,3
HUAYLLAMARCA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,2,2
IRUPANA (VILLA DE LANZA),actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
JESUS DE MACHACA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,5,5
LA ASUNTA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
LA PAZ,actividades con la comunidad,no de cai de sector realizados,2007-11-01,40,40
LAJA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,6,6
LICOMA PAMPA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
LLICA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
LORETO,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
MACHACAMARCA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
MAIRANA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
MECAPACA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,2,2
MIZQUE,actividades con la comunidad,no de cai de sector realizados,2007-11-01,2,2
MOJOCOYA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,3,3
MONTEAGUDO,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
MONTERO,actividades con la comunidad,no de cai de sector realizados,2007-11-01,5,5
MORO MORO,actividades con la comunidad,no de cai de sector realizados,2007-11-01,2,2
MOROCHATA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,4,4
NACEBE (SANTA ROSA DEL ABUNA),actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
OKINAWA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,3,3
ORURO,actividades con la comunidad,no de cai de sector realizados,2007-11-01,6,6
PADCAYA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,4,4
PADILLA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,17,17
PALCA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,2,2
PAPEL PAMPA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
PASORAPA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,4,4
PATACAMAYA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,4,4
POCOATA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,8,8
POCONA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,7,7
POJO (CBBA),actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
POOPO,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
PORONGO,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
PORTACHUELO,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
POTOSI,actividades con la comunidad,no de cai de sector realizados,2007-11-01,2,2
PUCARANI,actividades con la comunidad,no de cai de sector realizados,2007-11-01,6,6
PUERTO CARABUCO,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
PUERTO QUIJARRO,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
PUNA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,13,13
QUILLACOLLO,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
QUIRUSILLAS,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
RAVELO,actividades con la comunidad,no de cai de sector realizados,2007-11-01,10,10
ROBORE,actividades con la comunidad,no de cai de sector realizados,2007-11-01,3,3
SABAYA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,4,4
SACABA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
SACABAMBA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
SAIPINA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,3,3
SAN ANTONIO DE LOMERIO,actividades con la comunidad,no de cai de sector realizados,2007-11-01,2,2
SAN CARLOS,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
SAN IGNACIO DE VELASCO,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
SAN JAVIER(STC),actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
SAN JOSE DE CHIQUITOS,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
SAN JULIAN,actividades con la comunidad,no de cai de sector realizados,2007-11-01,8,8
SAN LORENZO(PND),actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
