municipality,group,variable,month,Nº de comunidades que participaron en el CAI d,TOTAL
POTOSI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,5,5
PUCARANI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,31,31
PUERTO PEREZ,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,1,1
PUERTO QUIJARRO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,1,1
PUERTO RICO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,4,4
PUNA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,15,15
PUNATA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,9,9
QUILLACOLLO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,6,6
ROBORE,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,11,11
SABAYA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,8,8
SACABA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,3,3
SACABAMBA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,3,3
SACACA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,35,35
SAN ANDRES,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,9,9
SAN ANTONIO DE LOMERIO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,9,9
SAN CARLOS,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,6,6
SAN JAVIER(BNI),actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,4,4
SAN JOAQUIN,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,20,20
SAN JUAN DE YAPACANI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,6,6
SAN JULIAN,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,28,28
SAN LORENZO(TJA),actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,7,7
SAN LUCAS,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,5,5
SAN PEDRO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,10,10
SAN PEDRO DE CURAHUARA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,15,15
SAN PEDRO DE TIQUINA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,3,3
SANTA ANA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,2,2
SANTA CRUZ DE LA SIERRA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,18,18
SANTA ROSA DEL SARA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,12,12
SENA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,4,4
SICA SICA (VILLA AROMA),actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,13,13
SICAYA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,15,15
SIPE SIPE,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,8,8
SORACACHI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,1,1
SORATA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,19,19
SUCRE,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,1,1
TAPACARI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,5,5
TARABUCO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,24,24
TARVITA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,5,5
TIPUANI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,1,1
TIRAQUE (CBBA),actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,12,12
TORO TORO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,17,17
TOTORA(CBBA),actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,9,9
TUPIZA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,6,6
TURCO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,1,1
UMALA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,2,2
UNCIA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,25,25
URUBICHA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,4,4
VALLEGRANDE,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,1,1
VIACHA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,14,14
VILA VILA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,13,13
VILLA RIVERO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,3,3
VILLA TUNARI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,6,6
VILLA VACA GUZMAN (MUYUPAMPA),actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,12,12
VILLAZON,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,4,4
VINTO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,3,3
VITICHI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,6,6
WARNES,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,5,5
YACO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,5,5
YAPACANI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,3,3
YUNCHARA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,27,27
ZUDAÑEZ,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,35,35
ACHACACHI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,46,46
ACHOCALLA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,1,1
AIQUILE,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,17,17
ALALAY,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,3,3
ANCORAIMES,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,23,23
ANDAMARCA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,4,4
ANTEQUERA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,2,2
ARANI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,4,4
ASCENCION DE GUARAYOS,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,5,5
AYATA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,1,1
AYO AYO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,15,15
AZURDUY,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,8,8
BATALLAS,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,13,13
BAURES,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,3,3
BELEN DE ANDAMARCA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,4,4
BERMEJO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,6,6
BETANZOS,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,32,32
BUENA VISTA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,1,1
CAIROMA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,3,3
"CAIZA ""D""",actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,24,24
CALACOTO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,1,1
CALAMARCA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,19,19
CAPINOTA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,7,7
CARANAVI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,6,6
CARAPARI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,4,4
CHALLAPATA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,18,18
CHIPAYA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,5,5
COCHABAMBA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,11,11
COLLANA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,7,7
COLOMI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,1,1
COLQUENCHA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,16,16
COLQUIRI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,10,10
COMANCHE,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,1,1
COMARAPA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,3,3
COMBAYA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,2,2
CORIPATA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,1,1
CORQUE,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,2,2
COTAGAITA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,3,3
CUATRO CAÑADAS,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,4,4
CUCHUMUELA (V. G. VILLARROEL),actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,1,1
CURVA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,2,2
DESAGUADERO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,6,6
EL ALTO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,39,39
EL PUENTE(STC),actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,2,2
EL PUENTE(TJA),actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,33,33
EL TORNO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,1,1
ENTRE RIOS,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,6,6
ESCARA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,1,1
ESMERALDA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,9,9
EUCALIPTUS,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,3,3
FILADELFIA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,20,20
GENERAL SAAVEDRA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,5,5
GUANAY,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,3,3
GUAQUI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,10,10
GUAYARAMERIN,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,2,2
HUACAYA (VILLA DE HUACAYA),actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,14,14
HUANUNI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,16,16
HUAYLLAMARCA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,9,9
JESUS DE MACHACA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,17,17
LA PAZ,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,45,45
LAJA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,17,17
LICOMA PAMPA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,1,1
LORETO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,6,6
MACHACAMARCA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,9,9
MAIRANA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,3,3
MECAPACA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,1,1
MIZQUE,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,5,5
MOJOCOYA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,14,14
MONTEAGUDO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,3,3
MONTERO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,3,3
MORO MORO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,2,2
MOROCHATA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,3,3
NACEBE (SANTA ROSA DEL ABUNA),actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,4,4
OKINAWA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,3,3
ORURO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,33,33
PADCAYA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,23,23
PADILLA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,17,17
PALCA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,4,4
PATACAMAYA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,23,23
POCOATA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,3,3
POCONA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,1,1
POJO (CBBA),actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,7,7
POOPO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,4,4
PORONGO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,1,1
PORTACHUELO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,1,1
PUCARANI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,29,29
PUERTO CARABUCO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,13,13
PUERTO QUIJARRO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,1,1
PUNA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,93,93
QUILLACOLLO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,1,1
QUIRUSILLAS,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,1,1
RAVELO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,91,91
ROBORE,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,28,28
SABAYA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,9,9
SACABA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,6,6
SACABAMBA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,6,6
SAN ANTONIO DE LOMERIO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,6,6
SAN CARLOS,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,1,1
SAN IGNACIO DE VELASCO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,4,4
SAN JULIAN,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,16,16
SAN LORENZO(PND),actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,5,5
SAN LORENZO(TJA),actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,20,20
SAN LUCAS,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,32,32
SAN PEDRO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,26,26
SAN PEDRO DE TIQUINA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,1,1
SANTA CRUZ DE LA SIERRA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,11,11
SANTA ROSA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,1,1
SANTA ROSA DEL SARA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,19,19
SANTIAGO DE CALLAPA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,6,6
SICA SICA (VILLA AROMA),actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,28,28
SIPE SIPE,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,20,20
SORACACHI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,30,30
SUCRE,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,10,10
TAHUA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,2,2
TAPACARI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,6,6
TARABUCO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,6,6
TARVITA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,1,1
TIPUANI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,1,1
TIRAQUE (CBBA),actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,30,30
TITO YUPANQUI (PARQUIPUJIO),actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,1,1
TOLEDO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,3,3
TORO TORO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,3,3
TOTORA(ORR),actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,21,21
TRIGAL,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,2,2
TUPIZA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,12,12
UMALA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,4,4
UNCIA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,10,10
URIONDO (A. CONCEPCION),actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,3,3
VACAS,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,7,7
VALLEGRANDE,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,11,11
VIACHA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,8,8
VILLA RIVERO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,3,3
VINTO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,1,1
WARNES,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,6,6
YACO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,5,5
YAMPARAEZ,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,23,23
YOTALA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,3,3
YUNCHARA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,10,10
ZUDAÑEZ,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-11-01,6,6
ACHACACHI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,26,26
ANCORAIMES,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,29,29
ANDAMARCA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,12,12
ANZALDO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,1,1
ASCENCION DE GUARAYOS,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,4,4
ATOCHA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,2,2
AYO AYO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,10,10
AZURDUY,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,3,3
BATALLAS,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,27,27
BETANZOS,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,56,56
BOLPEBRA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,10,10
BUENA VISTA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,12,12
"CAIZA ""D""",actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,5,5
CALACOTO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,2,2
CALAMARCA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,19,19
CAPINOTA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,8,8
CARACOLLO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,1,1
CARANAVI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,2,2
CARANGAS,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,10,10
CHALLAPATA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,10,10
CHAYANTA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,1,1
CHOQUE COTA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,8,8
COCHABAMBA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,8,8
COLCAPIRHUA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,4,4
COLLANA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,7,7
COLOMI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,1,1
COLQUECHACA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,6,6
COLQUENCHA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,10,10
CONCEPCION,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,6,6
CORIPATA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,1,1
CORQUE,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,2,2
COTOCA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,8,8
CUATRO CAÑADAS,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,4,4
CUCHUMUELA (V. G. VILLARROEL),actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,1,1
CURAHUARA DE CARANGAS,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,3,3
DESAGUADERO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,7,7
EL ALTO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,43,43
EL CHORO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,6,6
EL PUENTE(STC),actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,2,2
EL PUENTE(TJA),actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,6,6
EL TORNO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,12,12
FERNANDEZ ALONSO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,1,1
GENERAL SAAVEDRA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,9,9
GUANAY,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,2,2
GUAQUI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,7,7
HUACHACALLA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,5,5
HUAYLLAMARCA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,10,10
JESUS DE MACHACA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,14,14
LA PAZ,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,53,53
LA RIVERA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,10,10
LAJA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,17,17
LORETO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,7,7
MACHACAMARCA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,7,7
MAGDALENA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,5,5
MAIRANA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,4,4
MINEROS,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,5,5
MIZQUE,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,5,5
MOJOCOYA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,9,9
MONTERO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,6,6
MORO MORO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,2,2
MOROCHATA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,10,10
OMEREQUE,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,9,9
ORURO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,21,21
PADCAYA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,11,11
PADILLA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,3,3
PALCA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,2,2
PATACAMAYA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,5,5
PAZÑA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,3,3
POCONA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,2,2
POJO (CBBA),actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,5,5
PORCO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,1,1
PORTACHUELO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,2,2
PORVENIR,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,3,3
POTOSI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,5,5
PUCARANI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,20,20
PUERTO GONZALO MORENO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,13,13
PUNA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,3,3
QUIABAYA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,1,1
QUILLACOLLO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,14,14
QUIRUSILLAS,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,1,1
RAVELO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,28,28
SABAYA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,4,4
SACABA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,4,4
SACABAMBA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,40,40
SACACA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,28,28
SALINAS DE GARCI MENDOZA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,23,23
SAN ANTONIO DE LOMERIO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,6,6
SAN CARLOS,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,1,1
SAN JOSE DE CHIQUITOS,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,5,5
SAN JULIAN,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,22,22
SAN LORENZO(TJA),actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,10,10
SAN LUCAS,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,16,16
SAN MATIAS,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,2,2
SAN PEDRO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,12,12
SAN PEDRO DE CURAHUARA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,2,2
SAN PEDRO DE TIQUINA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,1,1
SAN PEDRO(PND),actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,4,4
SANTA CRUZ DE LA SIERRA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,10,10
SANTA ROSA DEL SARA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,8,8
SANTIAGO DE CALLAPA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,5,5
