municipality,group,variable,month,Mujeres puérperas con dosis única de vitamina A,TOTAL
CABEZAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,26,26
CAIROMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,12,12
"CAIZA ""D""",micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,13,13
CAJUATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,16,16
CALACOTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,3,3
CALAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,17,17
CAMARGO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,16,16
CAMATAQUI (C. VILLA ABECIA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,2,2
CAMIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,1,1
CAPINOTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,31,31
CAQUIAVIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,14,14
CARACOLLO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,36,36
CARANAVI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,115,115
CARAPARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,14,14
CARIPUYO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,20,20
CARMEN RIVERO TORREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,5,5
CHACARILLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,1,1
CHALLAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,60,60
CHAQUI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,8,8
CHARAGUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,57,57
CHAYANTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,28,28
CHIMORE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,19,19
CHIPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,3,3
CHOQUE COTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,1,1
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,22,22
CHUMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,13,13
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,11,11
CKOCHAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,27,27
CLIZA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,25,25
COBIJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,141,141
COCAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,16,16
COCHABAMBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,983,983
COIPASA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,1,1
COLCAPIRHUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,64,64
"COLCHA ""K""",micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,9,9
COLLANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,2,2
COLOMI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,22,22
COLPA BELGICA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,8,8
COLQUECHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,59,59
COLQUENCHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,12,12
COLQUIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,35,35
COMANCHE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,5,5
COMARAPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,45,45
COMBAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,2,2
CONCEPCION,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,39,39
COPACABANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,10,10
CORIPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,13,13
CORO CORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,10,10
COROICO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,22,22
CORQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,3,3
COTAGAITA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,27,27
COTOCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,86,86
CUATRO CAÑADAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,14,14
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,1,1
CUEVO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,3,3
CULPINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,34,34
CURAHUARA DE CARANGAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,6,6
CURVA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,6,6
DESAGUADERO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,9,9
EL ALTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,1223,1223
EL CHORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,8,8
EL PUENTE(STC),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,12,12
EL PUENTE(TJA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,13,13
EL TORNO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,54,54
EL VILLAR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,4,4
ENTRE RIOS TRJ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,34,34
ENTRE RIOS CBBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,25,25
ESCOMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,7,7
EUCALIPTUS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,8,8
FERNANDEZ ALONSO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,9,9
FILADELFIA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,4,4
GENERAL SAAVEDRA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,7,7
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,12,12
GUANAY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,11,11
GUAQUI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,6,6
GUAYARAMERIN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,123,123
GUTIERREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,24,24
HUACARETA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,15,15
HUACAYA (VILLA DE HUACAYA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,5,5
HUACHACALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,1,1
HUANUNI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,17,17
HUARACAJE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,2,2
HUARINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,5,5
HUAYLLAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,6,6
HUMANATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,8,8
ICHOCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,7,7
ICLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,16,16
INCAHUASI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,27,27
INGAVI (HUMAITA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,3,3
INQUISIVI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,11,11
IRUPANA (VILLA DE LANZA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,12,12
IXIAMAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,13,13
JESUS DE MACHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,12,12
LA ASUNTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,39,39
LA GUARDIA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,24,24
LA PAZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,985,985
LAGUNILLAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,3,3
LAJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,21,21
LAS CARRERAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,9,9
LLALLAGUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,111,111
LORETO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,4,4
LURIBAY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,12,12
MACHACAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,5,5
MACHARETI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,8,8
MAGDALENA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,12,12
MAIRANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,22,22
MALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,6,6
MAPIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,16,16
MECAPACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,14,14
MINEROS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,15,15
MIZQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,45,45
MOCOMOCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,29,29
MOJOCOYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,10,10
MONTEAGUDO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,41,41
MONTERO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,246,246
MORO MORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,5,5
MOROCHATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,24,24
NAZACARA DE PACAJES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,2,2
OCURI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,38,38
OKINAWA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,15,15
OMEREQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,5,5
ORURO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,303,303
PADCAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,8,8
PADILLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,26,26
PAILON,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,15,15
PALCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,16,16
PALOS BLANCOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,42,42
PAMPA AULLAGAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,3,3
PAMPA GRANDE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,5,5
PAPEL PAMPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,5,5
PASORAPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,1,1
PATACAMAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,27,27
PAZÑA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,9,9
PELECHUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,13,13
POCOATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,49,49
POCONA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,14,14
POJO (CBBA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,11,11
POOPO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,7,7
PORCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,5,5
POROMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,33,33
PORONGO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,10,10
PORTACHUELO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,33,33
PORVENIR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,4,4
POSTRER VALLE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,3,3
POTOSI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,263,263
PRESTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,16,16
PUCARANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,30,30
PUERTO ACOSTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,10,10
PUERTO CARABUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,16,16
PUERTO GONZALO MORENO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,6,6
PUERTO PEREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,1,1
PUERTO QUIJARRO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,2,2
PUERTO RICO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,8,8
PUERTO SUAREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,15,15
PUERTO VILLARROEL,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,101,101
PUNA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,42,42
PUNATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,59,59
QUILLACOLLO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,148,148
QUIME,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,5,5
RAVELO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,24,24
REYES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,17,17
RIBERALTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,223,223
ROBORE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,19,19
RURRENABAQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,28,28
SABAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,5,5
SACABA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,182,182
SACABAMBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,7,7
SACACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,40,40
SAIPINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,3,3
SALINAS DE GARCI MENDOZA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,12,12
SAMAIPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,11,11
SAN AGUSTIN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,1,1
SAN ANDRES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,13,13
SAN ANDRES DE MACHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,6,6
SAN ANTONIO DE ESMORUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,4,4
SAN ANTONIO DE LOMERIO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,6,6
SAN BENITO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,6,6
SAN BORJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,58,58
SAN BUENA VENTURA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,16,16
SAN CARLOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,28,28
SAN IGNACIO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,38,38
SAN IGNACIO DE VELASCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,135,135
SAN JAVIER(BNI),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,3,3
SAN JAVIER(STC),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,25,25
SAN JOAQUIN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,8,8
SAN JOSE DE CHIQUITOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,36,36
SAN JUAN DE YAPACANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,3,3
SAN JULIAN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,27,27
SAN LORENZO(PND),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,12,12
SAN LORENZO(TJA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,21,21
SAN LUCAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,71,71
SAN MATIAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,20,20
SAN MIGUEL DE VELASCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,12,12
SAN PABLO DE LIPEZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,5,5
SAN PEDRO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,13,13
SAN PEDRO DE BUENA VISTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,48,48
SAN PEDRO DE CURAHUARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,7,7
SAN PEDRO DE TIQUINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,3,3
SAN PEDRO(PND),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,2,2
SAN RAFAEL,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,7,7
SAN RAMON BENI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,4,4
SAN RAMON SCZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,29,29
SANTA ANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,30,30
SANTA CRUZ DE LA SIERRA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,572,572
SANTA ROSA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,17,17
SANTA ROSA DEL SARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,23,23
SANTIAGO DE CALLAPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,6,6
SANTIAGO DE HUARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,4,4
SANTIAGO DE HUATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,7,7
SANTIAGO DE MACHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,7,7
SANTIVAÑES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,5,5
SANTUARIO DE QUILLACAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,3,3
SAPAHAQUI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,5,5
SENA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,1,1
SHINAOTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,49,49
SICA SICA (VILLA AROMA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,33,33
SICAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,3,3
SIPE SIPE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,38,38
SOPACHUY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,21,21
SORACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,14,14
SORATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,28,28
SUCRE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,524,524
TACACOMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,8,8
TACOBAMBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,12,12
TACOPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,18,18
TAHUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,4,4
TAPACARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,46,46
TARABUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,44,44
TARACO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,2,2
TARATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,3,3
TARIJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,415,415
TARVITA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,27,27
TEOPONTE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,4,4
TIAWANACU,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,25,25
TINGUIPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,51,51
TIPUANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,19,19
TIQUIPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,95,95
TIRAQUE (CBBA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,22,22
TOCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,6,6
TOLATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,10,10
TOLEDO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,6,6
TOMAVE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,13,13
TOMINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,17,17
TORO TORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,17,17
TOTORA(CBBA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,22,22
TOTORA(ORR),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,5,5
TRINIDAD,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,192,192
TUPIZA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,57,57
TURCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,5,5
UMALA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,10,10
UNCIA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,27,27
URIONDO (A. CONCEPCION),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,9,9
URUBICHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,12,12
UYUNI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,44,44
VACAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,10,10
VALLEGRANDE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,44,44
VIACHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,53,53
VILA VILA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,7,7
VILLA CHARCAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,27,27
VILLA MONTES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,61,61
VILLA NUEVA (LOMA ALTA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,3,3
VILLA RIVERO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,8,8
VILLA SERRANO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,17,17
VILLA TUNARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,127,127
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,14,14
VILLAZON,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,70,70
VINTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,63,63
VITICHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,10,10
WALDO BALLIVIAN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,3,3
WARNES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,18,18
YACO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,11,11
YACUIBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,98,98
YAMPARAEZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,12,12
YANACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,2,2
YAPACANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,75,75
YOCALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,5,5
YOTALA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,5,5
YUNCHARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,3,3
ZUDAÑEZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-11-01,17,17
ACACIO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-12-01,7,7
ACHACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-12-01,37,37
ACHOCALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-12-01,11,11
AIQUILE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-12-01,26,26
ALALAY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-12-01,2,2
ALCALA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-12-01,4,4
ALTO BENI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-12-01,8,8
ANCORAIMES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-12-01,15,15
ANDAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-12-01,3,3
