municipality,group,variable,month,Viviendas Evaluadas,TOTAL
YACUIBA,chagas viviendas,viviendas evaluadas,2019-11-01,492,492
YAMPARAEZ,chagas viviendas,viviendas evaluadas,2019-11-01,522,522
YOTALA,chagas viviendas,viviendas evaluadas,2019-11-01,245,245
YUNCHARA,chagas viviendas,viviendas evaluadas,2019-11-01,91,91
ZUDAÑEZ,chagas viviendas,viviendas evaluadas,2019-11-01,111,111
ACACIO,chagas viviendas,viviendas evaluadas,2019-12-01,124,124
AIQUILE,chagas viviendas,viviendas evaluadas,2019-12-01,420,420
ALALAY,chagas viviendas,viviendas evaluadas,2019-12-01,15,15
ALCALA,chagas viviendas,viviendas evaluadas,2019-12-01,55,55
ANZALDO,chagas viviendas,viviendas evaluadas,2019-12-01,139,139
ARAMPAMPA,chagas viviendas,viviendas evaluadas,2019-12-01,114,114
ARANI,chagas viviendas,viviendas evaluadas,2019-12-01,367,367
ARBIETO,chagas viviendas,viviendas evaluadas,2019-12-01,300,300
ARQUE,chagas viviendas,viviendas evaluadas,2019-12-01,416,416
"CAIZA ""D""",chagas viviendas,viviendas evaluadas,2019-12-01,77,77
CAMATAQUI (C. VILLA ABECIA),chagas viviendas,viviendas evaluadas,2019-12-01,133,133
CAPINOTA,chagas viviendas,viviendas evaluadas,2019-12-01,729,729
CARAPARI,chagas viviendas,viviendas evaluadas,2019-12-01,134,134
COCHABAMBA,chagas viviendas,viviendas evaluadas,2019-12-01,856,856
COLCAPIRHUA,chagas viviendas,viviendas evaluadas,2019-12-01,330,330
COLQUECHACA,chagas viviendas,viviendas evaluadas,2019-12-01,77,77
COTAGAITA,chagas viviendas,viviendas evaluadas,2019-12-01,203,203
CUATRO CAÑADAS,chagas viviendas,viviendas evaluadas,2019-12-01,26,26
CUCHUMUELA (V. G. VILLARROEL),chagas viviendas,viviendas evaluadas,2019-12-01,120,120
EL PUENTE(TJA),chagas viviendas,viviendas evaluadas,2019-12-01,86,86
EL TORNO,chagas viviendas,viviendas evaluadas,2019-12-01,9,9
HUACAYA (VILLA DE HUACAYA),chagas viviendas,viviendas evaluadas,2019-12-01,31,31
LURIBAY,chagas viviendas,viviendas evaluadas,2019-12-01,194,194
MAIRANA,chagas viviendas,viviendas evaluadas,2019-12-01,22,22
MIZQUE,chagas viviendas,viviendas evaluadas,2019-12-01,71,71
MOJOCOYA,chagas viviendas,viviendas evaluadas,2019-12-01,500,500
OMEREQUE,chagas viviendas,viviendas evaluadas,2019-12-01,414,414
PADCAYA,chagas viviendas,viviendas evaluadas,2019-12-01,65,65
PADILLA,chagas viviendas,viviendas evaluadas,2019-12-01,56,56
PAMPA GRANDE,chagas viviendas,viviendas evaluadas,2019-12-01,96,96
PASORAPA,chagas viviendas,viviendas evaluadas,2019-12-01,188,188
POROMA,chagas viviendas,viviendas evaluadas,2019-12-01,451,451
PUNATA,chagas viviendas,viviendas evaluadas,2019-12-01,248,248
QUILLACOLLO,chagas viviendas,viviendas evaluadas,2019-12-01,1000,1000
QUIRUSILLAS,chagas viviendas,viviendas evaluadas,2019-12-01,16,16
SACABA,chagas viviendas,viviendas evaluadas,2019-12-01,1278,1278
SAN BENITO,chagas viviendas,viviendas evaluadas,2019-12-01,348,348
SAN LORENZO(TJA),chagas viviendas,viviendas evaluadas,2019-12-01,72,72
SAN LUCAS,chagas viviendas,viviendas evaluadas,2019-12-01,450,450
SAN PEDRO DE BUENA VISTA,chagas viviendas,viviendas evaluadas,2019-12-01,1007,1007
SANTIVAÑES,chagas viviendas,viviendas evaluadas,2019-12-01,91,91
SAPAHAQUI,chagas viviendas,viviendas evaluadas,2019-12-01,1211,1211
SIPE SIPE,chagas viviendas,viviendas evaluadas,2019-12-01,203,203
TACACHI,chagas viviendas,viviendas evaluadas,2019-12-01,100,100
TACOPAYA,chagas viviendas,viviendas evaluadas,2019-12-01,204,204
TAPACARI,chagas viviendas,viviendas evaluadas,2019-12-01,111,111
TARABUCO,chagas viviendas,viviendas evaluadas,2019-12-01,1209,1209
TARATA,chagas viviendas,viviendas evaluadas,2019-12-01,170,170
TARIJA,chagas viviendas,viviendas evaluadas,2019-12-01,1604,1604
TOCO,chagas viviendas,viviendas evaluadas,2019-12-01,134,134
TOLATA,chagas viviendas,viviendas evaluadas,2019-12-01,374,374
TOMAVE,chagas viviendas,viviendas evaluadas,2019-12-01,140,140
TOTORA(CBBA),chagas viviendas,viviendas evaluadas,2019-12-01,38,38
TUPIZA,chagas viviendas,viviendas evaluadas,2019-12-01,209,209
URIONDO (A. CONCEPCION),chagas viviendas,viviendas evaluadas,2019-12-01,508,508
VALLEGRANDE,chagas viviendas,viviendas evaluadas,2019-12-01,156,156
VILLA RIVERO,chagas viviendas,viviendas evaluadas,2019-12-01,260,260
VILLA VACA GUZMAN (MUYUPAMPA),chagas viviendas,viviendas evaluadas,2019-12-01,91,91
VINTO,chagas viviendas,viviendas evaluadas,2019-12-01,261,261
VITICHI,chagas viviendas,viviendas evaluadas,2019-12-01,213,213
YACUIBA,chagas viviendas,viviendas evaluadas,2019-12-01,220,220
YAMPARAEZ,chagas viviendas,viviendas evaluadas,2019-12-01,237,237
YOTALA,chagas viviendas,viviendas evaluadas,2019-12-01,257,257
