,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
PUERTO SUAREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,17,24,107,113,124,137,261
PUERTO VILLARROEL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,101,90,673,572,774,662,1436
PUNA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,5,10,98,79,103,89,192
PUNATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,73,72,227,221,300,293,593
QUIABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,2,1,24,31,26,32,58
QUILLACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,405,537,868,808,1273,1345,2618
QUIME,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,3,2,87,56,90,58,148
QUIRUSILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,2,1,11,8,13,9,22
RAVELO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,5,7,39,35,44,42,86
REYES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,15,13,87,85,102,98,200
RIBERALTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,125,95,774,606,899,701,1600
ROBORE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,14,8,111,115,125,123,248
RURRENABAQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,17,37,142,130,159,167,326
SABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,2,3,34,18,36,21,57
SACABA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,159,115,1249,1122,1408,1237,2645
SACABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,16,6,31,20,47,26,73
SACACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,14,18,111,84,125,102,227
SAIPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,5,5,48,44,53,49,102
SALINAS DE GARCI MENDOZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,7,3,70,78,77,81,158
SAMAIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,11,6,79,71,90,77,167
SAN AGUSTIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,3,3,7,6,10,9,19
SAN ANDRES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,7,3,65,57,72,60,132
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,3,0,15,10,18,10,28
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,2,3,20,6,22,9,31
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,4,4,32,23,36,27,63
SAN BENITO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,19,15,91,82,110,97,207
SAN BORJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,44,38,385,351,429,389,818
SAN BUENA VENTURA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,9,8,114,59,123,67,190
SAN CARLOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,22,19,202,249,224,268,492
SAN IGNACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,78,53,145,134,223,187,410
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,37,48,259,285,296,333,629
SAN JAVIER(BNI),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,13,13,5,3,18,16,34
SAN JAVIER(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,19,12,114,86,133,98,231
SAN JOAQUIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,6,6,41,38,47,44,91
SAN JOSE DE CHIQUITOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,97,82,13,8,110,90,200
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,4,2,71,75,75,77,152
SAN JULIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,58,41,317,382,375,423,798
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,2,2,24,24,26,26,52
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,13,15,118,99,131,114,245
SAN LUCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,17,20,106,123,123,143,266
SAN MATIAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,18,16,93,104,111,120,231
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,8,12,133,121,141,133,274
SAN PABLO DE LIPEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,0,2,10,14,10,16,26
SAN PEDRO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,12,13,92,81,104,94,198
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,28,24,152,117,180,141,321
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,4,5,20,18,24,23,47
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,0,0,3,0,3,0,3
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,0,2,16,12,16,14,30
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,0,0,2,9,2,9,11
SAN RAFAEL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,9,5,45,38,54,43,97
SAN RAMON BENI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,10,1,32,34,42,35,77
SAN RAMON SCZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,15,10,80,83,95,93,188
SANTA ANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,174,172,24,16,198,188,386
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,2875,2502,5887,5190,8762,7692,16454
SANTA ROSA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,5,4,109,86,114,90,204
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,16,7,120,93,136,100,236
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,2,0,8,21,10,21,31
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,3,3,71,64,74,67,141
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,9,9,44,37,53,46,99
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,0,1,21,30,21,31,52
SANTIVAÑES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,4,5,60,48,64,53,117
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,0,0,14,26,14,26,40
SAPAHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,4,6,49,46,53,52,105
SENA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,7,7,52,37,59,44,103
SHINAOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,26,16,295,193,321,209,530
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,16,12,123,129,139,141,280
SICAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,3,0,46,41,49,41,90
SIPE SIPE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,74,51,527,442,601,493,1094
SOPACHUY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,7,5,33,30,40,35,75
SORACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,6,5,65,79,71,84,155
SORATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,19,20,70,63,89,83,172
SUCRE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,470,453,2056,2024,2526,2477,5003
TACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,1,0,5,6,6,6,12
TACACOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,16,9,15,9,31,18,49
TACOBAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,5,1,33,25,38,26,64
TACOPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,6,10,28,37,34,47,81
TAHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,3,1,7,4,10,5,15
TAPACARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,11,7,134,97,145,104,249
TARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,7,8,48,49,55,57,112
TARACO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,2,0,20,12,22,12,34
TARATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,12,12,112,105,124,117,241
TARIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,627,467,2008,1388,2635,1855,4490
TARVITA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,8,4,51,42,59,46,105
TEOPONTE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,24,16,123,83,147,99,246
TIAWANACU,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,7,8,87,28,94,36,130
TINGUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,19,5,88,56,107,61,168
TIPUANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,9,15,78,80,87,95,182
TIQUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,90,70,600,451,690,521,1211
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,11,16,106,101,117,117,234
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,1,0,3,0,4,0,4
TOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,9,7,63,43,72,50,122
TOLATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,14,7,55,22,69,29,98
TOLEDO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,3,3,25,34,28,37,65
TOMAVE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,12,6,70,59,82,65,147
TOMINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,3,3,39,41,42,44,86
TORO TORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,11,5,38,14,49,19,68
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,23,23,124,97,147,120,267
TOTORA(ORR),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,1,1,34,34,35,35,70
TRIGAL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,0,0,6,4,6,4,10
TRINIDAD,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,366,287,649,630,1015,917,1932
TUPIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,37,46,264,295,301,341,642
TURCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,3,1,33,28,36,29,65
UMALA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,7,5,33,27,40,32,72
UNCIA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,33,25,135,112,168,137,305
URIONDO (A. CONCEPCION),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,71,97,78,81,149,178,327
URUBICHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,2,5,70,74,72,79,151
UYUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,29,27,169,159,198,186,384
VACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,8,10,49,46,57,56,113
VALLEGRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,15,11,122,96,137,107,244
VIACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,72,64,617,500,689,564,1253
VILA VILA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,2,4,30,48,32,52,84
VILLA CHARCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,15,13,77,64,92,77,169
VILLA MONTES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,45,53,299,319,344,372,716
VILLA NUEVA (LOMA ALTA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,3,3,31,9,34,12,46
VILLA RIVERO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,15,3,77,75,92,78,170
VILLA SERRANO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,15,3,44,16,59,19,78
VILLA TUNARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,101,96,872,885,973,981,1954
VILLA VACA GUZMAN (MUYUPAMPA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,8,4,54,41,62,45,107
VILLAZON,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,32,31,319,268,351,299,650
VINTO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-01-01,67,64,371,277,438,341,779
