,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
MAPIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,0,0,2,8,2,8,10
MECAPACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,1,2,8,17,9,19,28
MINEROS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,0,0,4,7,4,7,11
MIZQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,10,1,29,26,39,27,66
MOCOMOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,10,5,20,13,30,18,48
MOJINETE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,0,0,0,3,0,3,3
MOJOCOYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,3,2,38,13,41,15,56
MONTEAGUDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,0,3,13,7,13,10,23
MONTERO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,0,0,1,0,1,0,1
MORO MORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,1,0,5,2,6,2,8
MOROCHATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,6,2,47,45,53,47,100
NACEBE (SANTA ROSA DEL ABUNA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,0,0,0,1,0,1,1
NUEVO MANOA (NUEVA ESPERANZA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,3,3,3,1,6,4,10
OCURI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,3,10,46,42,49,52,101
OKINAWA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,1,0,1,0,2,0,2
OMEREQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,3,2,15,13,18,15,33
ORURO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,4,11,10,12,14,23,37
PADCAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,0,2,4,4,4,6,10
PADILLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,0,0,10,6,10,6,16
PAILON,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,0,0,3,2,3,2,5
PALCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,5,5,4,3,9,8,17
PALOS BLANCOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,4,1,82,15,86,16,102
PAMPA AULLAGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,2,0,1,3,3,3,6
PAPEL PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,0,1,7,5,7,6,13
PASORAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,0,0,5,9,5,9,14
PATACAMAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,0,0,5,7,5,7,12
PAZÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,1,0,6,6,7,6,13
PELECHUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,2,0,0,3,2,3,5
POCOATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,17,11,110,117,127,128,255
POCONA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,3,5,22,20,25,25,50
POJO (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,2,5,21,13,23,18,41
POOPO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,0,0,0,1,0,1,1
PORCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,2,1,7,8,9,9,18
POROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,8,4,48,42,56,46,102
PORONGO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,4,0,5,3,9,3,12
PORVENIR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,1,2,3,0,4,2,6
POSTRER VALLE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,0,1,1,3,1,4,5
POTOSI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,11,6,64,144,75,150,225
PRESTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,8,9,33,34,41,43,84
PUCARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,14,9,44,44,58,53,111
PUERTO ACOSTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,3,7,39,31,42,38,80
PUERTO CARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,7,8,22,32,29,40,69
PUERTO GONZALO MORENO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,4,1,21,16,25,17,42
PUERTO PEREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,4,2,17,20,21,22,43
PUERTO VILLARROEL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,2,2,3,20,5,22,27
PUNA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,2,7,58,58,60,65,125
PUNATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,1,3,28,19,29,22,51
QUIABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,1,0,1,6,2,6,8
QUILLACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,113,109,206,221,319,330,649
QUIME,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,0,0,1,0,1,0,1
RAVELO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,9,5,70,54,79,59,138
REYES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,0,1,0,0,0,1,1
RIBERALTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,24,1,129,5,153,6,159
ROBORE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,0,0,1,1,1,1,2
RURRENABAQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,3,6,1,1,4,7,11
SABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,0,0,2,1,2,1,3
SACABA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,2,1,17,19,19,20,39
SACABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,0,0,4,2,4,2,6
SACACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,15,7,58,41,73,48,121
SAIPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,1,0,0,0,1,0,1
SALINAS DE GARCI MENDOZA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,2,3,25,33,27,36,63
SAN AGUSTIN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,0,0,1,0,1,0,1
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,0,4,14,10,14,14,28
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,0,0,0,1,0,1,1
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,1,2,26,26,27,28,55
SAN BENITO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,2,1,12,11,14,12,26
SAN BORJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,6,4,13,15,19,19,38
SAN BUENA VENTURA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,0,0,5,3,5,3,8
SAN IGNACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,4,0,0,1,4,1,5
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,1,0,15,31,16,31,47
SAN JAVIER(BNI),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,1,1,0,0,1,1,2
SAN JAVIER(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,1,0,5,3,6,3,9
SAN JOAQUIN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,0,1,0,0,0,1,1
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,1,1,0,1,1,2,3
SAN JULIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,5,7,25,17,30,24,54
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,3,2,1,9,4,11,15
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,4,1,18,10,22,11,33
SAN LUCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,13,15,99,119,112,134,246
SAN MATIAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,2,0,0,0,2,0,2
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,2,0,8,12,10,12,22
SAN PABLO DE LIPEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,0,0,1,0,1,0,1
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,18,15,81,65,99,80,179
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,0,3,8,10,8,13,21
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,1,0,0,1,1,1,2
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,2,1,9,8,11,9,20
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,1,0,7,9,8,9,17
SAN RAFAEL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,1,0,10,1,11,1,12
SANTA ANA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,1,1,0,0,1,1,2
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,31,26,137,108,168,134,302
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,0,0,0,1,0,1,1
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,1,1,1,3,2,4,6
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,0,1,16,14,16,15,31
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,0,3,5,6,5,9,14
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,0,0,5,3,5,3,8
SANTIVAÑES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,0,0,3,2,3,2,5
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,1,2,11,7,12,9,21
SAPAHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,4,6,16,11,20,17,37
SENA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,0,1,0,3,0,4,4
SHINAOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,6,0,18,6,24,6,30
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,3,7,26,27,29,34,63
SICAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,0,1,7,3,7,4,11
SIPE SIPE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,11,21,14,14,25,35,60
SOPACHUY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,2,0,21,19,23,19,42
SORACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,2,1,29,26,31,27,58
SORATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,4,4,50,49,54,53,107
SUCRE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,4,3,41,26,45,29,74
TACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,2,1,1,0,3,1,4
TACOBAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,0,6,20,29,20,35,55
TACOPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,2,3,23,25,25,28,53
TAHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,0,0,2,2,2,2,4
TAPACARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,9,10,66,77,75,87,162
TARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,2,5,44,52,46,57,103
TARACO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,0,0,4,3,4,3,7
TARATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,2,3,11,16,13,19,32
TARIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,21,18,66,55,87,73,160
TARVITA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,5,10,46,53,51,63,114
TEOPONTE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,0,0,13,16,13,16,29
TIAWANACU,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,5,1,6,3,11,4,15
TINGUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,11,16,28,35,39,51,90
TIPUANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,5,6,44,43,49,49,98
TIQUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,3,4,28,27,31,31,62
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,2,1,26,32,28,33,61
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,0,0,0,1,0,1,1
TOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,0,1,4,9,4,10,14
TOLATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,2,0,14,12,16,12,28
TOLEDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,0,0,3,12,3,12,15
TOMAVE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,8,3,28,35,36,38,74
TOMINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,3,2,18,27,21,29,50
TORO TORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,11,7,47,60,58,67,125
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,3,2,20,21,23,23,46
TOTORA(ORR),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,1,1,5,4,6,5,11
TRIGAL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-03-01,0,0,1,0,1,0,1
