,group,variable,month,CONTROL DEL NIÑO(A) DE 2 AÑOS A MENOR DE 5 AÑOS FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) DE 2 AÑOS A MENOR DE 5 AÑOS FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) DE 2 AÑOS A MENOR DE 5 AÑOS FUERA DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) DE 2 AÑOS A MENOR DE 5 AÑOS FUERA DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
SACACA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,4,13,102,98,106,111,217
SAIPINA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,0,0,19,9,19,9,28
SALINAS DE GARCI MENDOZA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,4,2,66,74,70,76,146
SAN ANDRES,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,0,0,2,2,2,2,4
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,1,0,5,8,6,8,14
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,0,0,1,1,1,1,2
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,10,5,95,90,105,95,200
SAN BENITO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,3,3,28,26,31,29,60
SAN BORJA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,10,17,113,122,123,139,262
SAN BUENA VENTURA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,1,2,4,6,5,8,13
SAN CARLOS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,0,0,0,1,0,1,1
SAN IGNACIO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,4,0,5,7,9,7,16
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,5,2,75,72,80,74,154
SAN JAVIER(BNI),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,1,2,4,3,5,5,10
SAN JAVIER(STC),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,4,7,23,30,27,37,64
SAN JOSE DE CHIQUITOS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,6,8,0,2,6,10,16
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,5,5,11,9,16,14,30
SAN JULIAN,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,11,16,35,43,46,59,105
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,1,0,14,23,15,23,38
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,2,2,26,27,28,29,57
SAN LUCAS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,24,18,272,345,296,363,659
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,11,6,136,138,147,144,291
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,0,0,4,3,4,3,7
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,0,0,2,0,2,0,2
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,1,1,38,23,39,24,63
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,0,1,29,26,29,27,56
SAN RAFAEL,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,0,2,15,8,15,10,25
SAN RAMON BENI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,0,0,33,26,33,26,59
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,17,16,219,124,236,140,376
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,0,0,1,4,1,4,5
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,1,1,25,26,26,27,53
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,0,0,9,6,9,6,15
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,0,0,1,2,1,2,3
SANTIVAÑES,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,1,3,5,4,6,7,13
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,0,0,8,5,8,5,13
SAPAHAQUI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,0,2,23,38,23,40,63
SENA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,2,3,49,63,51,66,117
SHINAOTA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,3,0,13,22,16,22,38
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,4,2,24,32,28,34,62
SICAYA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,2,0,21,22,23,22,45
SIPE SIPE,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,9,8,54,54,63,62,125
SOPACHUY,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,7,5,49,50,56,55,111
SORACACHI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,3,2,48,48,51,50,101
SORATA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,4,4,89,85,93,89,182
SUCRE,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,20,13,257,266,277,279,556
TACACHI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,0,0,4,2,4,2,6
TACACOMA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,1,3,0,0,1,3,4
TACOBAMBA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,1,0,19,25,20,25,45
TACOPAYA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,7,11,42,38,49,49,98
TAHUA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,0,0,1,2,1,2,3
TAPACARI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,3,3,129,128,132,131,263
TARABUCO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,9,9,105,111,114,120,234
TARACO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,0,0,2,5,2,5,7
TARATA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,2,0,13,14,15,14,29
TARIJA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,16,20,90,82,106,102,208
TARVITA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,2,2,111,109,113,111,224
TEOPONTE,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,2,1,22,21,24,22,46
TIAWANACU,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,1,2,11,12,12,14,26
TINGUIPAYA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,7,4,132,137,139,141,280
TIQUIPAYA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,2,2,86,84,88,86,174
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,1,2,24,15,25,17,42
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,0,0,1,6,1,6,7
TOCO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,0,0,2,4,2,4,6
TOLATA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,7,13,5,7,12,20,32
TOLEDO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,0,0,0,5,0,5,5
TOMAVE,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,3,8,39,41,42,49,91
TOMINA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,1,4,68,83,69,87,156
TORO TORO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,2,6,85,93,87,99,186
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,1,10,52,34,53,44,97
TOTORA(ORR),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,0,0,7,7,7,7,14
TRIGAL,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,0,0,4,8,4,8,12
TRINIDAD,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,9,8,13,11,22,19,41
TUPIZA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,5,5,58,67,63,72,135
UMALA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,4,1,22,33,26,34,60
UNCIA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,5,14,47,31,52,45,97
URIONDO (A. CONCEPCION),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,0,0,2,1,2,1,3
UYUNI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,2,7,16,15,18,22,40
VACAS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,0,0,5,4,5,4,9
VALLEGRANDE,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,0,0,11,19,11,19,30
VIACHA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,1,7,14,11,15,18,33
VILA VILA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,3,1,32,54,35,55,90
VILLA CHARCAS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,14,12,74,106,88,118,206
VILLA MONTES,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,1,0,15,10,16,10,26
VILLA NUEVA (LOMA ALTA),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,0,0,7,7,7,7,14
VILLA RIVERO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,0,1,2,7,2,8,10
VILLA SERRANO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,0,0,69,68,69,68,137
VILLA TUNARI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,14,18,77,58,91,76,167
VILLA VACA GUZMAN (MUYUPAMPA),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,2,1,33,31,35,32,67
VILLAZON,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,2,3,24,35,26,38,64
VINTO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,31,14,100,140,131,154,285
VITICHI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,1,1,17,26,18,27,45
WARNES,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,3,2,9,4,12,6,18
YACO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,1,1,26,28,27,29,56
YACUIBA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,20,14,14,21,34,35,69
YAMPARAEZ,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,1,1,53,55,54,56,110
YAPACANI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,39,49,155,130,194,179,373
YOCALLA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,0,0,54,26,54,26,80
YOTALA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,2,3,61,92,63,95,158
YUNCHARA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,4,4,64,67,68,71,139
YUNGUYO DE LITORAL,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,0,0,0,2,0,2,2
ZUDAÑEZ,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-10-01,3,4,113,113,116,117,233
ACACIO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,0,2,32,39,32,41,73
ACHACACHI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,8,1,56,50,64,51,115
ACHOCALLA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,5,6,42,41,47,47,94
AIQUILE,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,7,11,145,168,152,179,331
ALALAY,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,0,3,19,19,19,22,41
ALCALA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,2,2,36,40,38,42,80
ALTO BENI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,0,0,1,1,1,1,2
ANCORAIMES,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,5,3,50,55,55,58,113
ANDAMARCA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,0,1,17,19,17,20,37
ANTEQUERA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,1,0,7,11,8,11,19
ANZALDO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,9,6,33,30,42,36,78
APOLO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,0,3,28,32,28,35,63
ARAMPAMPA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,6,3,42,44,48,47,95
ARANI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,3,1,22,22,25,23,48
ARBIETO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,3,3,62,71,65,74,139
ARQUE,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,4,2,82,101,86,103,189
ASCENCION DE GUARAYOS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,0,0,2,0,2,0,2
ATOCHA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,4,1,4,5,8,6,14
AUCAPATA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,0,0,3,2,3,2,5
AYATA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,1,4,8,6,9,10,19
AYO AYO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,0,0,3,3,3,3,6
AYOPAYA (V. DE INDEPENDENCIA),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,10,7,98,109,108,116,224
AZURDUY,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,4,7,103,100,107,107,214
BATALLAS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,3,4,50,41,53,45,98
BAURES,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,0,0,12,9,12,9,21
BELEN DE ANDAMARCA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,1,1,5,8,6,9,15
BELEN DE URMIRI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,2,2,8,5,10,7,17
BELLA FLOR,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,5,3,9,11,14,14,28
BERMEJO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,4,7,19,9,23,16,39
BETANZOS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,9,5,135,137,144,142,286
BOLIVAR,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,1,3,75,60,76,63,139
BOLPEBRA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,0,1,7,10,7,11,18
BOYUIBE,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,1,0,6,6,7,6,13
BUENA VISTA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,0,1,12,15,12,16,28
CABEZAS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,0,0,1,12,1,12,13
CAIROMA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,1,0,9,9,10,9,19
"CAIZA ""D""",control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,3,2,33,30,36,32,68
CALACOTO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,0,0,9,20,9,20,29
CALAMARCA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,1,0,24,31,25,31,56
CAMARGO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,2,23,73,48,75,71,146
CAMATAQUI (C. VILLA ABECIA),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,1,0,12,13,13,13,26
CAMIRI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,2,0,0,0,2,0,2
CAPINOTA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,9,1,26,24,35,25,60
CAQUIAVIRI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,0,2,4,5,4,7,11
CARACOLLO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,1,0,30,22,31,22,53
CARANAVI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,0,10,24,19,24,29,53
CARAPARI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,2,1,18,11,20,12,32
CARIPUYO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,5,4,32,41,37,45,82
CATACORA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,0,0,6,1,6,1,7
CHACARILLA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,0,0,3,0,3,0,3
CHALLAPATA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,5,4,135,109,140,113,253
CHAQUI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,1,0,14,16,15,16,31
CHARAGUA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,2,2,20,26,22,28,50
CHARAÑA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,2,1,3,2,5,3,8
CHAYANTA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,2,3,26,38,28,41,69
CHIMORE,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,4,5,53,57,57,62,119
CHIPAYA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,0,0,6,5,6,5,11
CHOQUE COTA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,0,0,0,1,0,1,1
CHUA COCANI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,1,0,5,6,6,6,12
CHULUMANI (V. DE LA LIBERTAD),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,1,4,5,7,6,11,17
CHUMA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,4,4,33,35,37,39,76
CHUQUIHUTA AYLLU JUCUMANI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,0,0,6,5,6,5,11
CKOCHAS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,2,3,45,54,47,57,104
CLIZA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,2,4,27,11,29,15,44
COBIJA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,3,3,37,38,40,41,81
COCAPATA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,17,11,186,179,203,190,393
COCHABAMBA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,43,50,52,35,95,85,180
COLCAPIRHUA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,7,0,27,25,34,25,59
"COLCHA ""K""",control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,3,3,17,16,20,19,39
COLLANA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,0,0,7,4,7,4,11
COLOMI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,1,0,13,11,14,11,25
COLQUECHACA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,18,19,132,102,150,121,271
COLQUENCHA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,2,0,7,7,9,7,16
COLQUIRI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,3,5,53,38,56,43,99
COMANCHE,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,0,0,10,11,10,11,21
COMARAPA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,1,0,8,3,9,3,12
COMBAYA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,0,0,8,7,8,7,15
CONCEPCION,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,25,29,55,59,80,88,168
COPACABANA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,3,3,57,35,60,38,98
CORIPATA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,0,0,2,3,2,3,5
CORO CORO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,3,2,15,19,18,21,39
COROICO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,4,1,44,49,48,50,98
CORQUE,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,0,0,31,32,31,32,63
COTAGAITA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,4,1,65,60,69,61,130
CUATRO CAÑADAS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2015-11-01,3,2,15,12,18,14,32
