,group,variable,month,INGRESOS ESPONTÁNEOS CANTIDAD,INGRESOS ESPONTÁNEOS CANTIDAD,TOTALES,TOTALES,TOTALES
PORONGO,internaciones,ingresos espontaneos,2021-10-01,9,21,9,21,30
PORTACHUELO,internaciones,ingresos espontaneos,2021-10-01,169,83,169,83,252
PORVENIR,internaciones,ingresos espontaneos,2021-10-01,0,1,0,1,1
POSTRER VALLE,internaciones,ingresos espontaneos,2021-10-01,1,1,1,1,2
POTOSI,internaciones,ingresos espontaneos,2021-10-01,511,738,511,738,1249
PRESTO,internaciones,ingresos espontaneos,2021-10-01,4,7,4,7,11
PUCARA,internaciones,ingresos espontaneos,2021-10-01,0,1,0,1,1
PUCARANI,internaciones,ingresos espontaneos,2021-10-01,2,12,2,12,14
PUERTO ACOSTA,internaciones,ingresos espontaneos,2021-10-01,0,1,0,1,1
PUERTO GONZALO MORENO,internaciones,ingresos espontaneos,2021-10-01,0,1,0,1,1
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2021-10-01,19,39,19,39,58
PUERTO RICO,internaciones,ingresos espontaneos,2021-10-01,9,16,9,16,25
PUERTO SUAREZ,internaciones,ingresos espontaneos,2021-10-01,39,52,39,52,91
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2021-10-01,58,165,58,165,223
PUNA,internaciones,ingresos espontaneos,2021-10-01,0,8,0,8,8
PUNATA,internaciones,ingresos espontaneos,2021-10-01,102,196,102,196,298
QUIABAYA,internaciones,ingresos espontaneos,2021-10-01,0,5,0,5,5
QUILLACOLLO,internaciones,ingresos espontaneos,2021-10-01,123,436,123,436,559
QUIME,internaciones,ingresos espontaneos,2021-10-01,0,3,0,3,3
RAQAYPAMPA(ETA),internaciones,ingresos espontaneos,2021-10-01,1,3,1,3,4
RAVELO,internaciones,ingresos espontaneos,2021-10-01,0,5,0,5,5
REYES,internaciones,ingresos espontaneos,2021-10-01,14,38,14,38,52
RIBERALTA,internaciones,ingresos espontaneos,2021-10-01,169,391,169,391,560
ROBORE,internaciones,ingresos espontaneos,2021-10-01,33,69,33,69,102
RURRENABAQUE,internaciones,ingresos espontaneos,2021-10-01,24,79,24,79,103
SABAYA,internaciones,ingresos espontaneos,2021-10-01,2,1,2,1,3
SACABA,internaciones,ingresos espontaneos,2021-10-01,178,480,178,480,658
SACABAMBA,internaciones,ingresos espontaneos,2021-10-01,2,3,2,3,5
SACACA,internaciones,ingresos espontaneos,2021-10-01,0,11,0,11,11
SAIPINA,internaciones,ingresos espontaneos,2021-10-01,1,13,1,13,14
SALINAS DE GARCI MENDOZA,internaciones,ingresos espontaneos,2021-10-01,0,5,0,5,5
SAMAIPATA,internaciones,ingresos espontaneos,2021-10-01,0,6,0,6,6
SAN ANDRES,internaciones,ingresos espontaneos,2021-10-01,0,5,0,5,5
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2021-10-01,5,13,5,13,18
SAN BORJA,internaciones,ingresos espontaneos,2021-10-01,44,122,44,122,166
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2021-10-01,12,44,12,44,56
SAN CARLOS,internaciones,ingresos espontaneos,2021-10-01,0,5,0,5,5
SAN IGNACIO,internaciones,ingresos espontaneos,2021-10-01,20,69,20,69,89
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2021-10-01,81,226,81,226,307
SAN JAVIER(STC),internaciones,ingresos espontaneos,2021-10-01,11,54,11,54,65
SAN JOAQUIN,internaciones,ingresos espontaneos,2021-10-01,1,0,1,0,1
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2021-10-01,65,127,65,127,192
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2021-10-01,11,19,11,19,30
SAN JULIAN,internaciones,ingresos espontaneos,2021-10-01,132,172,132,172,304
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2021-10-01,0,4,0,4,4
SAN LUCAS,internaciones,ingresos espontaneos,2021-10-01,12,31,12,31,43
SAN MATIAS,internaciones,ingresos espontaneos,2021-10-01,13,42,13,42,55
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2021-10-01,8,25,8,25,33
SAN PEDRO,internaciones,ingresos espontaneos,2021-10-01,10,35,10,35,45
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2021-10-01,0,8,0,8,8
SAN PEDRO DE MACHA,internaciones,ingresos espontaneos,2021-10-01,0,18,0,18,18
SAN RAFAEL,internaciones,ingresos espontaneos,2021-10-01,9,19,9,19,28
SAN RAMON BENI,internaciones,ingresos espontaneos,2021-10-01,0,12,0,12,12
SAN RAMON SCZ,internaciones,ingresos espontaneos,2021-10-01,15,35,15,35,50
SANTA ANA,internaciones,ingresos espontaneos,2021-10-01,13,70,13,70,83
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2021-10-01,3383,6244,3383,6244,9627
SANTA ROSA,internaciones,ingresos espontaneos,2021-10-01,26,32,26,32,58
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2021-10-01,16,32,16,32,48
SANTIAGO DE CALLAPA,internaciones,ingresos espontaneos,2021-10-01,0,1,0,1,1
SANTIAGO DE HUATA,internaciones,ingresos espontaneos,2021-10-01,0,1,0,1,1
SANTIAGO DE MACHACA,internaciones,ingresos espontaneos,2021-10-01,0,2,0,2,2
SANTIVAÑES,internaciones,ingresos espontaneos,2021-10-01,0,2,0,2,2
SAPAHAQUI,internaciones,ingresos espontaneos,2021-10-01,0,4,0,4,4
SENA,internaciones,ingresos espontaneos,2021-10-01,0,7,0,7,7
SHINAOTA,internaciones,ingresos espontaneos,2021-10-01,15,55,15,55,70
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2021-10-01,0,12,0,12,12
SICAYA,internaciones,ingresos espontaneos,2021-10-01,0,4,0,4,4
SIPE SIPE,internaciones,ingresos espontaneos,2021-10-01,0,56,0,56,56
SOPACHUY,internaciones,ingresos espontaneos,2021-10-01,7,18,7,18,25
SORATA,internaciones,ingresos espontaneos,2021-10-01,3,13,3,13,16
SUCRE,internaciones,ingresos espontaneos,2021-10-01,783,1574,783,1574,2357
TACACOMA,internaciones,ingresos espontaneos,2021-10-01,0,4,0,4,4
TACOPAYA,internaciones,ingresos espontaneos,2021-10-01,1,13,1,13,14
TARABUCO,internaciones,ingresos espontaneos,2021-10-01,22,65,22,65,87
TARACO,internaciones,ingresos espontaneos,2021-10-01,0,1,0,1,1
TARATA,internaciones,ingresos espontaneos,2021-10-01,0,5,0,5,5
TARIJA,internaciones,ingresos espontaneos,2021-10-01,774,1090,774,1090,1864
TARVITA,internaciones,ingresos espontaneos,2021-10-01,3,11,3,11,14
TEOPONTE,internaciones,ingresos espontaneos,2021-10-01,0,6,0,6,6
TIAHUANACU,internaciones,ingresos espontaneos,2021-10-01,0,6,0,6,6
TINGUIPAYA,internaciones,ingresos espontaneos,2021-10-01,0,2,0,2,2
TIPUANI,internaciones,ingresos espontaneos,2021-10-01,0,7,0,7,7
TIQUIPAYA,internaciones,ingresos espontaneos,2021-10-01,35,206,35,206,241
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2021-10-01,0,11,0,11,11
TOCO,internaciones,ingresos espontaneos,2021-10-01,0,2,0,2,2
TOLATA,internaciones,ingresos espontaneos,2021-10-01,2,4,2,4,6
TOLEDO,internaciones,ingresos espontaneos,2021-10-01,0,2,0,2,2
TOMAVE,internaciones,ingresos espontaneos,2021-10-01,2,6,2,6,8
TOMINA,internaciones,ingresos espontaneos,2021-10-01,1,8,1,8,9
TORO TORO,internaciones,ingresos espontaneos,2021-10-01,0,5,0,5,5
TOTORA(CBBA),internaciones,ingresos espontaneos,2021-10-01,2,34,2,34,36
TOTORA(ORR),internaciones,ingresos espontaneos,2021-10-01,0,1,0,1,1
TRIGAL,internaciones,ingresos espontaneos,2021-10-01,0,1,0,1,1
TRINIDAD,internaciones,ingresos espontaneos,2021-10-01,368,801,368,801,1169
TUPIZA,internaciones,ingresos espontaneos,2021-10-01,54,157,54,157,211
TURCO,internaciones,ingresos espontaneos,2021-10-01,0,1,0,1,1
UNCIA,internaciones,ingresos espontaneos,2021-10-01,1,16,1,16,17
URUBICHA,internaciones,ingresos espontaneos,2021-10-01,11,18,11,18,29
UYUNI,internaciones,ingresos espontaneos,2021-10-01,39,100,39,100,139
VACAS,internaciones,ingresos espontaneos,2021-10-01,0,2,0,2,2
VALLEGRANDE,internaciones,ingresos espontaneos,2021-10-01,50,98,50,98,148
VIACHA,internaciones,ingresos espontaneos,2021-10-01,30,121,30,121,151
VILA VILA,internaciones,ingresos espontaneos,2021-10-01,2,4,2,4,6
VILLA CHARCAS,internaciones,ingresos espontaneos,2021-10-01,0,12,0,12,12
VILLA MONTES,internaciones,ingresos espontaneos,2021-10-01,45,111,45,111,156
VILLA NUEVA (LOMA ALTA),internaciones,ingresos espontaneos,2021-10-01,3,2,3,2,5
VILLA RIVERO,internaciones,ingresos espontaneos,2021-10-01,2,2,2,2,4
VILLA SERRANO,internaciones,ingresos espontaneos,2021-10-01,0,3,0,3,3
VILLA TUNARI,internaciones,ingresos espontaneos,2021-10-01,56,154,56,154,210
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2021-10-01,0,11,0,11,11
VILLAZON,internaciones,ingresos espontaneos,2021-10-01,39,125,39,125,164
VINTO,internaciones,ingresos espontaneos,2021-10-01,35,135,35,135,170
VITICHI,internaciones,ingresos espontaneos,2021-10-01,0,7,0,7,7
WALDO BALLIVIAN,internaciones,ingresos espontaneos,2021-10-01,0,1,0,1,1
WARNES,internaciones,ingresos espontaneos,2021-10-01,9,134,9,134,143
YACO,internaciones,ingresos espontaneos,2021-10-01,0,1,0,1,1
YACUIBA,internaciones,ingresos espontaneos,2021-10-01,142,240,142,240,382
YAMPARAEZ,internaciones,ingresos espontaneos,2021-10-01,0,3,0,3,3
YANACACHI,internaciones,ingresos espontaneos,2021-10-01,0,1,0,1,1
YAPACANI,internaciones,ingresos espontaneos,2021-10-01,120,213,120,213,333
YOTALA,internaciones,ingresos espontaneos,2021-10-01,0,8,0,8,8
ZUDAÑEZ,internaciones,ingresos espontaneos,2021-10-01,5,18,5,18,23
ACACIO,internaciones,ingresos espontaneos,2021-11-01,0,5,0,5,5
ACHACACHI,internaciones,ingresos espontaneos,2021-11-01,7,56,7,56,63
ACHOCALLA,internaciones,ingresos espontaneos,2021-11-01,0,17,0,17,17
AIQUILE,internaciones,ingresos espontaneos,2021-11-01,24,55,24,55,79
ALALAY,internaciones,ingresos espontaneos,2021-11-01,0,2,0,2,2
ALCALA,internaciones,ingresos espontaneos,2021-11-01,0,2,0,2,2
ALTO BENI,internaciones,ingresos espontaneos,2021-11-01,0,6,0,6,6
ANDAMARCA,internaciones,ingresos espontaneos,2021-11-01,0,1,0,1,1
ANZALDO,internaciones,ingresos espontaneos,2021-11-01,8,16,8,16,24
APOLO,internaciones,ingresos espontaneos,2021-11-01,1,19,1,19,20
ARANI,internaciones,ingresos espontaneos,2021-11-01,0,1,0,1,1
ARBIETO,internaciones,ingresos espontaneos,2021-11-01,0,9,0,9,9
ARQUE,internaciones,ingresos espontaneos,2021-11-01,0,1,0,1,1
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2021-11-01,98,163,98,163,261
ATOCHA,internaciones,ingresos espontaneos,2021-11-01,14,14,14,14,28
AYATA,internaciones,ingresos espontaneos,2021-11-01,2,3,2,3,5
AYO AYO,internaciones,ingresos espontaneos,2021-11-01,0,2,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2021-11-01,0,22,0,22,22
AZURDUY,internaciones,ingresos espontaneos,2021-11-01,8,20,8,20,28
BATALLAS,internaciones,ingresos espontaneos,2021-11-01,0,5,0,5,5
BAURES,internaciones,ingresos espontaneos,2021-11-01,9,8,9,8,17
BELLA FLOR,internaciones,ingresos espontaneos,2021-11-01,0,1,0,1,1
BERMEJO,internaciones,ingresos espontaneos,2021-11-01,50,78,50,78,128
BETANZOS,internaciones,ingresos espontaneos,2021-11-01,0,15,0,15,15
BOLIVAR,internaciones,ingresos espontaneos,2021-11-01,0,2,0,2,2
BOYUIBE,internaciones,ingresos espontaneos,2021-11-01,7,7,7,7,14
BUENA VISTA,internaciones,ingresos espontaneos,2021-11-01,29,23,29,23,52
CAIROMA,internaciones,ingresos espontaneos,2021-11-01,0,3,0,3,3
"CAIZA ""D""",internaciones,ingresos espontaneos,2021-11-01,0,1,0,1,1
CAJUATA,internaciones,ingresos espontaneos,2021-11-01,1,4,1,4,5
CALAMARCA,internaciones,ingresos espontaneos,2021-11-01,0,8,0,8,8
CAMARGO,internaciones,ingresos espontaneos,2021-11-01,27,54,27,54,81
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2021-11-01,0,4,0,4,4
CAMIRI,internaciones,ingresos espontaneos,2021-11-01,30,29,30,29,59
CAPINOTA,internaciones,ingresos espontaneos,2021-11-01,11,24,11,24,35
CAQUIAVIRI,internaciones,ingresos espontaneos,2021-11-01,0,2,0,2,2
CARACOLLO,internaciones,ingresos espontaneos,2021-11-01,1,29,1,29,30
CARANAVI,internaciones,ingresos espontaneos,2021-11-01,19,91,19,91,110
CARAPARI,internaciones,ingresos espontaneos,2021-11-01,0,0,0,0,0
CARIPUYO,internaciones,ingresos espontaneos,2021-11-01,0,1,0,1,1
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2021-11-01,15,20,15,20,35
CHALLAPATA,internaciones,ingresos espontaneos,2021-11-01,26,91,26,91,117
CHAQUI,internaciones,ingresos espontaneos,2021-11-01,0,5,0,5,5
CHARAGUA,internaciones,ingresos espontaneos,2021-11-01,34,75,34,75,109
CHAYANTA,internaciones,ingresos espontaneos,2021-11-01,0,10,0,10,10
CHIMORE,internaciones,ingresos espontaneos,2021-11-01,6,54,6,54,60
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2021-11-01,16,30,16,30,46
CHUMA,internaciones,ingresos espontaneos,2021-11-01,2,7,2,7,9
CKOCHAS,internaciones,ingresos espontaneos,2021-11-01,4,8,4,8,12
CLIZA,internaciones,ingresos espontaneos,2021-11-01,10,50,10,50,60
COBIJA,internaciones,ingresos espontaneos,2021-11-01,154,299,154,299,453
COCAPATA,internaciones,ingresos espontaneos,2021-11-01,0,8,0,8,8
COCHABAMBA,internaciones,ingresos espontaneos,2021-11-01,2672,4213,2672,4213,6885
COLCAPIRHUA,internaciones,ingresos espontaneos,2021-11-01,42,120,42,120,162
"COLCHA ""K""",internaciones,ingresos espontaneos,2021-11-01,0,1,0,1,1
COLLANA,internaciones,ingresos espontaneos,2021-11-01,0,1,0,1,1
COLOMI,internaciones,ingresos espontaneos,2021-11-01,0,20,0,20,20
COLPA BELGICA,internaciones,ingresos espontaneos,2021-11-01,1,6,1,6,7
COLQUECHACA,internaciones,ingresos espontaneos,2021-11-01,0,15,0,15,15
COLQUENCHA,internaciones,ingresos espontaneos,2021-11-01,0,8,0,8,8
COLQUIRI,internaciones,ingresos espontaneos,2021-11-01,0,2,0,2,2
COMARAPA,internaciones,ingresos espontaneos,2021-11-01,8,31,8,31,39
CONCEPCION,internaciones,ingresos espontaneos,2021-11-01,19,97,19,97,116
COPACABANA,internaciones,ingresos espontaneos,2021-11-01,0,4,0,4,4
CORIPATA,internaciones,ingresos espontaneos,2021-11-01,0,13,0,13,13
CORO CORO,internaciones,ingresos espontaneos,2021-11-01,0,2,0,2,2
COROICO,internaciones,ingresos espontaneos,2021-11-01,13,52,13,52,65
COTAGAITA,internaciones,ingresos espontaneos,2021-11-01,2,20,2,20,22
COTOCA,internaciones,ingresos espontaneos,2021-11-01,102,244,102,244,346
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2021-11-01,15,29,15,29,44
CUEVO,internaciones,ingresos espontaneos,2021-11-01,0,1,0,1,1
CULPINA,internaciones,ingresos espontaneos,2021-11-01,5,27,5,27,32
CURAHUARA DE CARANGAS,internaciones,ingresos espontaneos,2021-11-01,0,2,0,2,2
DESAGUADERO,internaciones,ingresos espontaneos,2021-11-01,0,3,0,3,3
EL ALTO,internaciones,ingresos espontaneos,2021-11-01,764,1913,764,1913,2677
EL CHORO,internaciones,ingresos espontaneos,2021-11-01,0,1,0,1,1
EL PUENTE(STC),internaciones,ingresos espontaneos,2021-11-01,29,31,29,31,60
EL PUENTE(TJA),internaciones,ingresos espontaneos,2021-11-01,0,6,0,6,6
EL TORNO,internaciones,ingresos espontaneos,2021-11-01,52,151,52,151,203
EL VILLAR,internaciones,ingresos espontaneos,2021-11-01,0,2,0,2,2
ENTRE RIOS TRJ,internaciones,ingresos espontaneos,2021-11-01,13,18,13,18,31
ENTRE RIOS CBBA,internaciones,ingresos espontaneos,2021-11-01,6,53,6,53,59
ESCOMA,internaciones,ingresos espontaneos,2021-11-01,5,19,5,19,24
EUCALIPTUS,internaciones,ingresos espontaneos,2021-11-01,0,3,0,3,3
EXALTACION,internaciones,ingresos espontaneos,2021-11-01,0,4,0,4,4
FERNANDEZ ALONSO,internaciones,ingresos espontaneos,2021-11-01,3,11,3,11,14
FILADELFIA,internaciones,ingresos espontaneos,2021-11-01,4,4,4,4,8
GENERAL SAAVEDRA,internaciones,ingresos espontaneos,2021-11-01,5,14,5,14,19
GRAL. J.J. PEREZ (CHARAZANI),internaciones,ingresos espontaneos,2021-11-01,0,3,0,3,3
GUANAY,internaciones,ingresos espontaneos,2021-11-01,3,18,3,18,21
GUAQUI,internaciones,ingresos espontaneos,2021-11-01,0,5,0,5,5
GUAYARAMERIN,internaciones,ingresos espontaneos,2021-11-01,80,172,80,172,252
GUTIERREZ,internaciones,ingresos espontaneos,2021-11-01,7,28,7,28,35
HUACARETA,internaciones,ingresos espontaneos,2021-11-01,3,12,3,12,15
HUACAYA (VILLA DE HUACAYA),internaciones,ingresos espontaneos,2021-11-01,0,3,0,3,3
HUANUNI,internaciones,ingresos espontaneos,2021-11-01,94,123,94,123,217
HUARACAJE,internaciones,ingresos espontaneos,2021-11-01,5,15,5,15,20
HUARINA,internaciones,ingresos espontaneos,2021-11-01,1,4,1,4,5
HUATAJATA,internaciones,ingresos espontaneos,2021-11-01,0,1,0,1,1
ICLA,internaciones,ingresos espontaneos,2021-11-01,0,17,0,17,17
INCAHUASI,internaciones,ingresos espontaneos,2021-11-01,0,10,0,10,10
INQUISIVI,internaciones,ingresos espontaneos,2021-11-01,0,1,0,1,1
IRUPANA (VILLA DE LANZA),internaciones,ingresos espontaneos,2021-11-01,6,19,6,19,25
IXIAMAS,internaciones,ingresos espontaneos,2021-11-01,8,24,8,24,32
JESUS DE MACHACA,internaciones,ingresos espontaneos,2021-11-01,0,3,0,3,3
LA ASUNTA,internaciones,ingresos espontaneos,2021-11-01,2,71,2,71,73
LA GUARDIA,internaciones,ingresos espontaneos,2021-11-01,61,130,61,130,191
LA PAZ,internaciones,ingresos espontaneos,2021-11-01,2127,3740,2127,3740,5867
LAGUNILLAS,internaciones,ingresos espontaneos,2021-11-01,1,7,1,7,8
LAJA,internaciones,ingresos espontaneos,2021-11-01,0,1,0,1,1
LAS CARRERAS,internaciones,ingresos espontaneos,2021-11-01,0,3,0,3,3
LLALLAGUA,internaciones,ingresos espontaneos,2021-11-01,86,205,86,205,291
LLICA,internaciones,ingresos espontaneos,2021-11-01,0,1,0,1,1
LURIBAY,internaciones,ingresos espontaneos,2021-11-01,0,7,0,7,7
MACHARETI,internaciones,ingresos espontaneos,2021-11-01,5,11,5,11,16
MAGDALENA,internaciones,ingresos espontaneos,2021-11-01,27,49,27,49,76
MAIRANA,internaciones,ingresos espontaneos,2021-11-01,6,36,6,36,42
MAPIRI,internaciones,ingresos espontaneos,2021-11-01,7,14,7,14,21
MECAPACA,internaciones,ingresos espontaneos,2021-11-01,0,6,0,6,6
MINEROS,internaciones,ingresos espontaneos,2021-11-01,16,33,16,33,49
MIZQUE,internaciones,ingresos espontaneos,2021-11-01,22,56,22,56,78
MOCOMOCO,internaciones,ingresos espontaneos,2021-11-01,1,3,1,3,4
MOJOCOYA,internaciones,ingresos espontaneos,2021-11-01,0,7,0,7,7
MONTEAGUDO,internaciones,ingresos espontaneos,2021-11-01,50,87,50,87,137
MONTERO,internaciones,ingresos espontaneos,2021-11-01,326,464,326,464,790
MORO MORO,internaciones,ingresos espontaneos,2021-11-01,1,1,1,1,2
MOROCHATA,internaciones,ingresos espontaneos,2021-11-01,0,3,0,3,3
OCURI,internaciones,ingresos espontaneos,2021-11-01,0,10,0,10,10
OKINAWA,internaciones,ingresos espontaneos,2021-11-01,0,1,0,1,1
OMEREQUE,internaciones,ingresos espontaneos,2021-11-01,2,6,2,6,8
ORURO,internaciones,ingresos espontaneos,2021-11-01,782,1344,782,1344,2126
PADILLA,internaciones,ingresos espontaneos,2021-11-01,12,30,12,30,42
PAILON,internaciones,ingresos espontaneos,2021-11-01,65,63,65,63,128
PALCA,internaciones,ingresos espontaneos,2021-11-01,1,2,1,2,3
PALOS BLANCOS,internaciones,ingresos espontaneos,2021-11-01,7,15,7,15,22
PAMPA GRANDE,internaciones,ingresos espontaneos,2021-11-01,0,3,0,3,3
PAPEL PAMPA,internaciones,ingresos espontaneos,2021-11-01,0,2,0,2,2
PASORAPA,internaciones,ingresos espontaneos,2021-11-01,2,2,2,2,4
PATACAMAYA,internaciones,ingresos espontaneos,2021-11-01,3,44,3,44,47
POCOATA,internaciones,ingresos espontaneos,2021-11-01,0,3,0,3,3
POCONA,internaciones,ingresos espontaneos,2021-11-01,2,8,2,8,10
POJO (CBBA),internaciones,ingresos espontaneos,2021-11-01,2,15,2,15,17
POOPO,internaciones,ingresos espontaneos,2021-11-01,0,3,0,3,3
PORCO,internaciones,ingresos espontaneos,2021-11-01,0,4,0,4,4
POROMA,internaciones,ingresos espontaneos,2021-11-01,0,10,0,10,10
PORONGO,internaciones,ingresos espontaneos,2021-11-01,6,18,6,18,24
PORTACHUELO,internaciones,ingresos espontaneos,2021-11-01,37,120,37,120,157
PORVENIR,internaciones,ingresos espontaneos,2021-11-01,0,3,0,3,3
POTOSI,internaciones,ingresos espontaneos,2021-11-01,390,789,390,789,1179
PRESTO,internaciones,ingresos espontaneos,2021-11-01,2,7,2,7,9
PUCARANI,internaciones,ingresos espontaneos,2021-11-01,0,7,0,7,7
PUERTO ACOSTA,internaciones,ingresos espontaneos,2021-11-01,0,1,0,1,1
PUERTO CARABUCO,internaciones,ingresos espontaneos,2021-11-01,0,3,0,3,3
PUERTO GONZALO MORENO,internaciones,ingresos espontaneos,2021-11-01,0,7,0,7,7
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2021-11-01,12,28,12,28,40
PUERTO RICO,internaciones,ingresos espontaneos,2021-11-01,1,20,1,20,21
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2021-11-01,53,145,53,145,198
PUNA,internaciones,ingresos espontaneos,2021-11-01,0,10,0,10,10
PUNATA,internaciones,ingresos espontaneos,2021-11-01,88,166,88,166,254
QUIABAYA,internaciones,ingresos espontaneos,2021-11-01,0,4,0,4,4
QUILLACOLLO,internaciones,ingresos espontaneos,2021-11-01,153,419,153,419,572
QUIME,internaciones,ingresos espontaneos,2021-11-01,0,10,0,10,10
QUIRUSILLAS,internaciones,ingresos espontaneos,2021-11-01,0,1,0,1,1
RAQAYPAMPA(ETA),internaciones,ingresos espontaneos,2021-11-01,0,1,0,1,1
RAVELO,internaciones,ingresos espontaneos,2021-11-01,0,6,0,6,6
REYES,internaciones,ingresos espontaneos,2021-11-01,6,22,6,22,28
RIBERALTA,internaciones,ingresos espontaneos,2021-11-01,146,421,146,421,567
ROBORE,internaciones,ingresos espontaneos,2021-11-01,35,77,35,77,112
RURRENABAQUE,internaciones,ingresos espontaneos,2021-11-01,24,54,24,54,78
SABAYA,internaciones,ingresos espontaneos,2021-11-01,0,2,0,2,2
SACABA,internaciones,ingresos espontaneos,2021-11-01,184,464,184,464,648
SACABAMBA,internaciones,ingresos espontaneos,2021-11-01,1,5,1,5,6
SACACA,internaciones,ingresos espontaneos,2021-11-01,0,7,0,7,7
SAIPINA,internaciones,ingresos espontaneos,2021-11-01,2,9,2,9,11
SALINAS DE GARCI MENDOZA,internaciones,ingresos espontaneos,2021-11-01,4,15,4,15,19
SAMAIPATA,internaciones,ingresos espontaneos,2021-11-01,2,9,2,9,11
SAN ANDRES,internaciones,ingresos espontaneos,2021-11-01,0,2,0,2,2
SAN ANDRES DE MACHACA,internaciones,ingresos espontaneos,2021-11-01,0,2,0,2,2
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2021-11-01,5,7,5,7,12
SAN BENITO,internaciones,ingresos espontaneos,2021-11-01,0,2,0,2,2
SAN BORJA,internaciones,ingresos espontaneos,2021-11-01,49,141,49,141,190
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2021-11-01,13,40,13,40,53
SAN CARLOS,internaciones,ingresos espontaneos,2021-11-01,2,45,2,45,47
SAN IGNACIO,internaciones,ingresos espontaneos,2021-11-01,18,58,18,58,76
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2021-11-01,84,233,84,233,317
SAN JAVIER(BNI),internaciones,ingresos espontaneos,2021-11-01,1,1,1,1,2
SAN JAVIER(STC),internaciones,ingresos espontaneos,2021-11-01,12,40,12,40,52
SAN JOAQUIN,internaciones,ingresos espontaneos,2021-11-01,9,35,9,35,44
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2021-11-01,74,114,74,114,188
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2021-11-01,14,25,14,25,39
SAN JULIAN,internaciones,ingresos espontaneos,2021-11-01,112,194,112,194,306
SAN LORENZO(PND),internaciones,ingresos espontaneos,2021-11-01,0,1,0,1,1
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2021-11-01,0,7,0,7,7
SAN LUCAS,internaciones,ingresos espontaneos,2021-11-01,6,37,6,37,43
SAN MATIAS,internaciones,ingresos espontaneos,2021-11-01,22,43,22,43,65
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2021-11-01,10,18,10,18,28
SAN PEDRO,internaciones,ingresos espontaneos,2021-11-01,7,9,7,9,16
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2021-11-01,0,7,0,7,7
SAN PEDRO DE CURAHUARA,internaciones,ingresos espontaneos,2021-11-01,0,3,0,3,3
SAN PEDRO DE MACHA,internaciones,ingresos espontaneos,2021-11-01,0,6,0,6,6
SAN PEDRO DE TIQUINA,internaciones,ingresos espontaneos,2021-11-01,0,3,0,3,3
SAN RAFAEL,internaciones,ingresos espontaneos,2021-11-01,8,20,8,20,28
SAN RAMON SCZ,internaciones,ingresos espontaneos,2021-11-01,12,25,12,25,37
SANTA ANA,internaciones,ingresos espontaneos,2021-11-01,23,65,23,65,88
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2021-11-01,3236,5508,3236,5508,8744
SANTA ROSA,internaciones,ingresos espontaneos,2021-11-01,20,38,20,38,58
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2021-11-01,13,24,13,24,37
SANTIAGO DE HUATA,internaciones,ingresos espontaneos,2021-11-01,0,1,0,1,1
SANTIAGO DE MACHACA,internaciones,ingresos espontaneos,2021-11-01,0,2,0,2,2
SANTIVAÑES,internaciones,ingresos espontaneos,2021-11-01,0,4,0,4,4
SAPAHAQUI,internaciones,ingresos espontaneos,2021-11-01,0,6,0,6,6
SENA,internaciones,ingresos espontaneos,2021-11-01,0,10,0,10,10
SHINAOTA,internaciones,ingresos espontaneos,2021-11-01,19,57,19,57,76
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2021-11-01,0,8,0,8,8
