municipality,group,variable,month,Mujeres con primer control post parto,TOTAL
ANZALDO,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,3,3
APOLO,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,21,21
ARAMPAMPA,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,10,10
ARANI,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,8,8
ARBIETO,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,10,10
ARQUE,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,13,13
ASCENCION DE GUARAYOS,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,55,55
ATOCHA,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,2,2
AUCAPATA,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,9,9
AYATA,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,7,7
AYO AYO,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,13,13
AZURDUY,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,12,12
BATALLAS,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,8,8
BAURES,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,5,5
BELEN DE URMIRI,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,2,2
BERMEJO,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,37,37
BETANZOS,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,34,34
BOLIVAR,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,7,7
BOLPEBRA,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,1,1
BOYUIBE,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,1,1
BUENA VISTA,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,6,6
CABEZAS,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,11,11
CAIROMA,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,10,10
"CAIZA ""D""",atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,12,12
CAJUATA,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,15,15
CALACOTO,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,2,2
CALAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,25,25
CAMARGO,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,16,16
CAMIRI,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,20,20
CAPINOTA,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,9,9
CAQUIAVIRI,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,1,1
CARACOLLO,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,17,17
CARANAVI,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,42,42
CARAPARI,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,6,6
CARIPUYO,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,1,1
CARMEN RIVERO TORREZ,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,2,2
CHACARILLA,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,1,1
CHALLAPATA,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,61,61
CHAQUI,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,2,2
CHARAGUA,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,29,29
CHARAÑA,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,1,1
CHAYANTA,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,14,14
CHIMORE,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,8,8
CHIPAYA,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,9,9
CHUMA,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,13,13
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,13,13
CKOCHAS,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,24,24
CLIZA,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,20,20
COBIJA,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,36,36
COCAPATA,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,25,25
COCHABAMBA,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,493,493
COLCAPIRHUA,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,62,62
"COLCHA ""K""",atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,4,4
COLLANA,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,4,4
COLOMI,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,16,16
COLPA BELGICA,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,8,8
COLQUECHACA,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,44,44
COLQUENCHA,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,11,11
COLQUIRI,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,17,17
COMANCHE,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,1,1
COMARAPA,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,32,32
COMBAYA,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,4,4
CONCEPCION,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,45,45
COPACABANA,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,4,4
CORIPATA,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,23,23
CORO CORO,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,6,6
COROICO,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,18,18
CORQUE,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,3,3
COTAGAITA,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,9,9
COTOCA,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,75,75
CUATRO CAÑADAS,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,28,28
CUEVO,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,2,2
CULPINA,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,7,7
CURAHUARA DE CARANGAS,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,5,5
CURVA,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,5,5
DESAGUADERO,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,7,7
EL ALTO,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,646,646
EL CHORO,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,7,7
EL PUENTE(STC),atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,12,12
EL PUENTE(TJA),atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,15,15
EL TORNO,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,38,38
EL VILLAR,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,2,2
ENTRE RIOS TRJ,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,29,29
ENTRE RIOS CBBA,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,29,29
ESCOMA,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,7,7
EUCALIPTUS,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,8,8
EUREKA (SANTOS MERCADO),atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,2,2
EXALTACION,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,3,3
FERNANDEZ ALONSO,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,9,9
GENERAL SAAVEDRA,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,13,13
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,13,13
GUANAY,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,11,11
GUAQUI,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,8,8
GUAYARAMERIN,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,13,13
GUTIERREZ,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,14,14
HUACARETA,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,10,10
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,1,1
HUANUNI,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,33,33
HUARACAJE,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,5,5
HUARINA,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,3,3
HUAYLLAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,2,2
HUMANATA,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,7,7
ICLA,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,11,11
INCAHUASI,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,7,7
INQUISIVI,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,11,11
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,1,1
IXIAMAS,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,7,7
JESUS DE MACHACA,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,20,20
LA ASUNTA,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,43,43
LA GUARDIA,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,62,62
LA PAZ,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,1136,1136
LAGUNILLAS,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,6,6
LAJA,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,11,11
LAS CARRERAS,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,3,3
LLALLAGUA,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,33,33
LLICA,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,7,7
LORETO,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,3,3
LURIBAY,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,11,11
MACHACAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,3,3
MACHARETI,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,6,6
MAGDALENA,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,23,23
MAIRANA,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,17,17
MALLA,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,5,5
MAPIRI,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,20,20
MECAPACA,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,7,7
MINEROS,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,9,9
MIZQUE,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,42,42
MOCOMOCO,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,19,19
MOJOCOYA,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,9,9
MONTEAGUDO,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,34,34
MONTERO,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,79,79
MORO MORO,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,1,1
MOROCHATA,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,8,8
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,1,1
NAZACARA DE PACAJES,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,4,4
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,2,2
OCURI,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,22,22
OKINAWA,atencion de partos en servicios,mujeres con primer control post parto,2012-02-01,11,11
