municipality,group,variable,month,RN con alojamiento conjunto,TOTAL
SAN JAVIER(STC),atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,19,19
SAN JOAQUIN,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,11,11
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,21,21
SAN JUAN DE YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,4,4
SAN JULIAN,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,45,45
SAN LORENZO(PND),atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,4,4
SAN LORENZO(TJA),atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,8,8
SAN LUCAS,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,29,29
SAN MATIAS,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,19,19
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,13,13
SAN PEDRO DE MACHA,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,2,2
SAN PEDRO(PND),atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,2,2
SAN RAFAEL,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,4,4
SAN RAMON BENI,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,6,6
SAN RAMON SCZ,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,12,12
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,1381,1381
SANTA ROSA,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,14,14
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,3,3
SENA,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,9,9
SOPACHUY,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,6,6
SUCRE,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,212,212
TARABUCO,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,5,5
TARIJA,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,336,336
TARVITA,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,1,1
TIQUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,64,64
TOMAVE,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,8,8
TOMINA,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,3,3
TORO TORO,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,8,8
TOTORA(CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,16,16
TOTORA(ORR),atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,2,2
TRINIDAD,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,248,248
TUPIZA,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,31,31
UNCIA,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,4,4
URUBICHA,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,9,9
UYUNI,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,25,25
VALLEGRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,24,24
VIACHA,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,38,38
VILLA MONTES,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,64,64
VILLA SERRANO,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,3,3
VILLA TUNARI,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,90,90
VILLAZON,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,39,39
VINTO,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,39,39
VITICHI,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,2,2
WARNES,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,86,86
YACUIBA,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,105,105
YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,84,84
ACACIO,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,2,2
ACHACACHI,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,29,29
AIQUILE,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,22,22
ALCALA,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,49,49
ATOCHA,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,11,11
BAURES,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,4,4
BERMEJO,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,4,4
BETANZOS,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,19,19
BOLPEBRA,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,1,1
BOYUIBE,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,3,3
BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,10,10
CABEZAS,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,15,15
"CAIZA ""D""",atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,3,3
CAMARGO,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,24,24
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,1,1
CAMIRI,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,10,10
CAPINOTA,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,18,18
CARACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,19,19
CARANAVI,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,70,70
CARAPARI,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,2,2
CARIPUYO,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,2,2
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,5,5
CHALLAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,46,46
CHAQUI,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,2,2
CHARAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,5,5
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,20,20
CKOCHAS,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,3,3
CLIZA,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,29,29
COBIJA,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,104,104
COCHABAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,875,875
COIPASA,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,1,1
COLCAPIRHUA,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,29,29
"COLCHA ""K""",atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,4,4
COMARAPA,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,32,32
CONCEPCION,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,36,36
COROICO,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,26,26
COTOCA,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,79,79
CUATRO CAÑADAS,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,26,26
CULPINA,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,15,15
EL ALTO,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,1097,1097
EL PUENTE(STC),atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,9,9
EL TORNO,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,69,69
EL VILLAR,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,3,3
ENTRE RIOS TRJ,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,11,11
ENTRE RIOS CBBA,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,17,17
ESCOMA,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,3,3
FERNANDEZ ALONSO,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,3,3
FILADELFIA,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,2,2
GUAYARAMERIN,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,47,47
GUTIERREZ,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,2,2
HUACHACALLA,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,1,1
HUANUNI,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,26,26
HUARACAJE,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,1,1
INCAHUASI,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,4,4
JESUS DE MACHACA,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,1,1
LA GUARDIA,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,60,60
LA PAZ,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,909,909
LAGUNILLAS,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,2,2
LAS CARRERAS,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,1,1
LLALLAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,51,51
MAGDALENA,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,17,17
MAIRANA,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,23,23
MIZQUE,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,12,12
MONTEAGUDO,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,29,29
MONTERO,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,245,245
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,2,2
OCURI,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,2,2
ORURO,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,422,422
PADILLA,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,11,11
PAILON,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,24,24
PAMPA GRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,3,3
PATACAMAYA,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,27,27
POCOATA,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,15,15
PORCO,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,13,13
POROMA,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,2,2
PORTACHUELO,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,26,26
PORVENIR,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,2,2
POTOSI,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,290,290
PUERTO QUIJARRO,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,8,8
PUERTO RICO,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,7,7
PUERTO SUAREZ,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,132,132
PUNA,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,2,2
PUNATA,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,83,83
QUILLACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,189,189
RAVELO,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,5,5
REYES,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,20,20
RIBERALTA,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,228,228
ROBORE,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,20,20
RURRENABAQUE,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,40,40
SACABA,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,183,183
SACACA,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,9,9
SAIPINA,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,4,4
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,1,1
SAN ANDRES,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,3,3
SAN ANTONIO DE ESMORUCO,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,7,7
SAN BORJA,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,59,59
SAN IGNACIO,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,27,27
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,69,69
SAN JAVIER(STC),atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,24,24
SAN JOAQUIN,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,8,8
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,29,29
SAN JUAN DE YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,2,2
SAN JULIAN,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,44,44
SAN LORENZO(PND),atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,7,7
SAN LORENZO(TJA),atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,10,10
SAN LUCAS,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,26,26
SAN MATIAS,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,13,13
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,13,13
SAN PEDRO,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,1,1
SAN PEDRO DE MACHA,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,2,2
SAN RAFAEL,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,6,6
SAN RAMON BENI,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,1,1
SAN RAMON SCZ,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,7,7
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,1685,1685
SANTA ROSA,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,16,16
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,4,4
SENA,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,11,11
SICAYA,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,1,1
SOPACHUY,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,2,2
SUCRE,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,209,209
TARABUCO,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,8,8
TARIJA,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,315,315
TIQUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,57,57
TOMAVE,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,1,1
TOMINA,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,7,7
TORO TORO,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,9,9
TOTORA(CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,19,19
TOTORA(ORR),atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,1,1
TRINIDAD,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,20,20
TUPIZA,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,49,49
UNCIA,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,7,7
URUBICHA,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,5,5
UYUNI,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,33,33
VALLEGRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,24,24
VIACHA,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,51,51
VILLA MONTES,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,57,57
VILLA SERRANO,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,7,7
VILLA TUNARI,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,85,85
VILLAZON,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,39,39
VINTO,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,56,56
VITICHI,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,3,3
WARNES,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,8,8
YACUIBA,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,103,103
YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2021-08-01,83,83
ACACIO,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,1,1
ACHACACHI,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,35,35
AIQUILE,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,19,19
ALCALA,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,4,4
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,59,59
ATOCHA,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,6,6
BAURES,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,4,4
BERMEJO,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,39,39
BETANZOS,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,18,18
BOYUIBE,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,7,7
BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,13,13
CABEZAS,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,14,14
"CAIZA ""D""",atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,4,4
CAMARGO,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,15,15
CAMIRI,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,19,19
CAPINOTA,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,16,16
CARACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,12,12
CARANAVI,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,83,83
CARAPARI,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,4,4
CARIPUYO,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,1,1
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,8,8
CHALLAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,38,38
CHAQUI,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,7,7
CHARAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,4,4
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,24,24
CKOCHAS,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,4,4
CLIZA,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,23,23
COBIJA,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,101,101
COCHABAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,1172,1172
COLCAPIRHUA,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,35,35
"COLCHA ""K""",atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,1,1
COMARAPA,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,39,39
CONCEPCION,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,36,36
COROICO,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,23,23
COTAGAITA,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,9,9
COTOCA,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,74,74
CUATRO CAÑADAS,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,23,23
CULPINA,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,14,14
EL ALTO,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,1114,1114
EL PUENTE(STC),atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,6,6
EL TORNO,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,70,70
EL VILLAR,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,2,2
ENTRE RIOS TRJ,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,11,11
ENTRE RIOS CBBA,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,17,17
ESCOMA,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,6,6
FERNANDEZ ALONSO,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,3,3
FILADELFIA,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,1,1
GUAYARAMERIN,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,69,69
HUACHACALLA,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,1,1
HUANUNI,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,28,28
HUARACAJE,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,4,4
INCAHUASI,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,8,8
JESUS DE MACHACA,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,2,2
LA GUARDIA,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,75,75
LA PAZ,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,795,795
LAGUNILLAS,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,1,1
LAS CARRERAS,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,1,1
LLALLAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,54,54
LLICA,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,1,1
LORETO,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,1,1
MAGDALENA,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,14,14
MAIRANA,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,19,19
MIZQUE,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,22,22
MONTEAGUDO,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,27,27
MONTERO,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,323,323
OCURI,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,7,7
ORURO,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,396,396
PADILLA,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,13,13
PAILON,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,28,28
PAMPA GRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,5,5
PATACAMAYA,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,27,27
PORCO,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,13,13
PORTACHUELO,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,26,26
POTOSI,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,341,341
PUERTO GONZALO MORENO,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,2,2
PUERTO QUIJARRO,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,13,13
PUERTO RICO,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,8,8
PUERTO SILES,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,107,107
PUNATA,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,82,82
QUILLACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,177,177
RAVELO,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,2,2
REYES,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,10,10
RIBERALTA,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,240,240
ROBORE,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,1,1
RURRENABAQUE,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,30,30
SACABA,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,206,206
SACACA,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,5,5
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,8,8
SAN ANDRES,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,3,3
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,5,5
SAN BORJA,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,58,58
SAN IGNACIO,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,22,22
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,95,95
SAN JOAQUIN,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,10,10
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,32,32
SAN JUAN DE YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,1,1
SAN JULIAN,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,52,52
SAN LORENZO(PND),atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,2,2
SAN LORENZO(TJA),atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,4,4
SAN LUCAS,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,18,18
SAN MATIAS,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,20,20
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,13,13
SAN PEDRO,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,2,2
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,3,3
SAN PEDRO DE MACHA,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,1,1
SAN RAFAEL,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,9,9
SAN RAMON BENI,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,7,7
SAN RAMON SCZ,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,15,15
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,1734,1734
SANTA ROSA,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,8,8
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,3,3
SENA,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,12,12
SICAYA,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,1,1
SOPACHUY,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,3,3
SUCRE,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,298,298
TARABUCO,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,16,16
TARIJA,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,293,293
TARVITA,atencion de partos en servicios,rn con alojamiento conjunto,2021-09-01,1,1
