,group,variable,month,NIÑOS DE 1 A 4 AÑOS NUEVO,NIÑOS DE 1 A 4 AÑOS NUEVO,NIÑOS DE 1 A 4 AÑOS REPETIDO,NIÑOS DE 1 A 4 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
PUERTO PEREZ,consulta externa,ninos  de 1 a 4 anos,2017-08-01,34,27,1,1,35,28,63
PUERTO QUIJARRO,consulta externa,ninos  de 1 a 4 anos,2017-08-01,138,163,14,9,152,172,324
PUERTO RICO,consulta externa,ninos  de 1 a 4 anos,2017-08-01,149,174,6,2,155,176,331
PUERTO SILES,consulta externa,ninos  de 1 a 4 anos,2017-08-01,11,8,1,1,12,9,21
PUERTO SUAREZ,consulta externa,ninos  de 1 a 4 anos,2017-08-01,350,364,43,43,393,407,800
PUERTO VILLARROEL,consulta externa,ninos  de 1 a 4 anos,2017-08-01,1222,1114,79,63,1301,1177,2478
PUNA,consulta externa,ninos  de 1 a 4 anos,2017-08-01,220,209,7,6,227,215,442
PUNATA,consulta externa,ninos  de 1 a 4 anos,2017-08-01,373,319,47,53,420,372,792
QUIABAYA,consulta externa,ninos  de 1 a 4 anos,2017-08-01,38,51,0,0,38,51,89
QUILLACOLLO,consulta externa,ninos  de 1 a 4 anos,2017-08-01,1704,1513,1347,1348,3051,2861,5912
QUIME,consulta externa,ninos  de 1 a 4 anos,2017-08-01,120,120,0,3,120,123,243
QUIRUSILLAS,consulta externa,ninos  de 1 a 4 anos,2017-08-01,23,25,0,1,23,26,49
RAVELO,consulta externa,ninos  de 1 a 4 anos,2017-08-01,202,199,0,1,202,200,402
REYES,consulta externa,ninos  de 1 a 4 anos,2017-08-01,253,275,20,30,273,305,578
RIBERALTA,consulta externa,ninos  de 1 a 4 anos,2017-08-01,2001,1842,216,199,2217,2041,4258
ROBORE,consulta externa,ninos  de 1 a 4 anos,2017-08-01,195,186,50,39,245,225,470
RURRENABAQUE,consulta externa,ninos  de 1 a 4 anos,2017-08-01,407,449,11,17,418,466,884
SABAYA,consulta externa,ninos  de 1 a 4 anos,2017-08-01,44,34,10,3,54,37,91
SACABA,consulta externa,ninos  de 1 a 4 anos,2017-08-01,1847,1830,437,427,2284,2257,4541
SACABAMBA,consulta externa,ninos  de 1 a 4 anos,2017-08-01,49,35,5,3,54,38,92
SACACA,consulta externa,ninos  de 1 a 4 anos,2017-08-01,314,317,1,1,315,318,633
SAIPINA,consulta externa,ninos  de 1 a 4 anos,2017-08-01,90,75,29,9,119,84,203
SALINAS DE GARCI MENDOZA,consulta externa,ninos  de 1 a 4 anos,2017-08-01,134,133,4,5,138,138,276
SAMAIPATA,consulta externa,ninos  de 1 a 4 anos,2017-08-01,155,155,11,5,166,160,326
SAN AGUSTIN,consulta externa,ninos  de 1 a 4 anos,2017-08-01,38,27,1,0,39,27,66
SAN ANDRES,consulta externa,ninos  de 1 a 4 anos,2017-08-01,220,213,25,25,245,238,483
SAN ANDRES DE MACHACA,consulta externa,ninos  de 1 a 4 anos,2017-08-01,33,20,6,11,39,31,70
SAN ANTONIO DE ESMORUCO,consulta externa,ninos  de 1 a 4 anos,2017-08-01,36,31,0,0,36,31,67
SAN ANTONIO DE LOMERIO,consulta externa,ninos  de 1 a 4 anos,2017-08-01,115,110,0,0,115,110,225
SAN BENITO,consulta externa,ninos  de 1 a 4 anos,2017-08-01,115,128,50,46,165,174,339
SAN BORJA,consulta externa,ninos  de 1 a 4 anos,2017-08-01,590,600,58,41,648,641,1289
SAN BUENA VENTURA,consulta externa,ninos  de 1 a 4 anos,2017-08-01,185,240,37,4,222,244,466
SAN CARLOS,consulta externa,ninos  de 1 a 4 anos,2017-08-01,383,383,34,40,417,423,840
SAN IGNACIO,consulta externa,ninos  de 1 a 4 anos,2017-08-01,442,407,59,70,501,477,978
SAN IGNACIO DE VELASCO,consulta externa,ninos  de 1 a 4 anos,2017-08-01,885,865,29,19,914,884,1798
SAN JAVIER(BNI),consulta externa,ninos  de 1 a 4 anos,2017-08-01,64,62,4,1,68,63,131
SAN JAVIER(STC),consulta externa,ninos  de 1 a 4 anos,2017-08-01,88,79,0,1,88,80,168
SAN JOAQUIN,consulta externa,ninos  de 1 a 4 anos,2017-08-01,132,80,1,3,133,83,216
SAN JOSE DE CHIQUITOS,consulta externa,ninos  de 1 a 4 anos,2017-08-01,285,252,92,96,377,348,725
SAN JUAN DE YAPACANI,consulta externa,ninos  de 1 a 4 anos,2017-08-01,225,220,69,59,294,279,573
SAN JULIAN,consulta externa,ninos  de 1 a 4 anos,2017-08-01,797,798,122,114,919,912,1831
SAN LORENZO(PND),consulta externa,ninos  de 1 a 4 anos,2017-08-01,147,144,0,3,147,147,294
SAN LORENZO(TJA),consulta externa,ninos  de 1 a 4 anos,2017-08-01,381,297,19,17,400,314,714
SAN LUCAS,consulta externa,ninos  de 1 a 4 anos,2017-08-01,503,475,2,3,505,478,983
SAN MATIAS,consulta externa,ninos  de 1 a 4 anos,2017-08-01,241,181,18,10,259,191,450
SAN MIGUEL DE VELASCO,consulta externa,ninos  de 1 a 4 anos,2017-08-01,172,147,54,42,226,189,415
SAN PABLO DE LIPEZ,consulta externa,ninos  de 1 a 4 anos,2017-08-01,73,65,4,0,77,65,142
SAN PEDRO,consulta externa,ninos  de 1 a 4 anos,2017-08-01,542,439,45,34,587,473,1060
SAN PEDRO DE BUENA VISTA,consulta externa,ninos  de 1 a 4 anos,2017-08-01,331,295,8,2,339,297,636
SAN PEDRO DE CURAHUARA,consulta externa,ninos  de 1 a 4 anos,2017-08-01,89,84,2,0,91,84,175
SAN PEDRO DE QUEMES,consulta externa,ninos  de 1 a 4 anos,2017-08-01,23,9,1,1,24,10,34
SAN PEDRO DE TIQUINA,consulta externa,ninos  de 1 a 4 anos,2017-08-01,41,29,7,8,48,37,85
SAN PEDRO(PND),consulta externa,ninos  de 1 a 4 anos,2017-08-01,68,53,4,1,72,54,126
SAN RAFAEL,consulta externa,ninos  de 1 a 4 anos,2017-08-01,106,138,53,62,159,200,359
SAN RAMON BENI,consulta externa,ninos  de 1 a 4 anos,2017-08-01,87,88,2,1,89,89,178
SAN RAMON SCZ,consulta externa,ninos  de 1 a 4 anos,2017-08-01,225,219,27,33,252,252,504
SANTA ANA,consulta externa,ninos  de 1 a 4 anos,2017-08-01,204,169,89,79,293,248,541
SANTA CRUZ DE LA SIERRA,consulta externa,ninos  de 1 a 4 anos,2017-08-01,14590,13784,2602,2688,17192,16472,33664
SANTA ROSA,consulta externa,ninos  de 1 a 4 anos,2017-08-01,206,171,4,1,210,172,382
SANTA ROSA DEL SARA,consulta externa,ninos  de 1 a 4 anos,2017-08-01,343,387,16,21,359,408,767
SANTIAGO DE CALLAPA,consulta externa,ninos  de 1 a 4 anos,2017-08-01,40,38,4,7,44,45,89
SANTIAGO DE HUARI,consulta externa,ninos  de 1 a 4 anos,2017-08-01,144,113,5,5,149,118,267
SANTIAGO DE HUATA,consulta externa,ninos  de 1 a 4 anos,2017-08-01,35,10,1,0,36,10,46
SANTIAGO DE MACHACA,consulta externa,ninos  de 1 a 4 anos,2017-08-01,13,16,1,0,14,16,30
SANTIVAÑES,consulta externa,ninos  de 1 a 4 anos,2017-08-01,99,84,9,5,108,89,197
SANTUARIO DE QUILLACAS,consulta externa,ninos  de 1 a 4 anos,2017-08-01,46,43,1,3,47,46,93
SAPAHAQUI,consulta externa,ninos  de 1 a 4 anos,2017-08-01,121,105,16,12,137,117,254
SENA,consulta externa,ninos  de 1 a 4 anos,2017-08-01,246,231,2,3,248,234,482
SHINAOTA,consulta externa,ninos  de 1 a 4 anos,2017-08-01,555,501,72,62,627,563,1190
SICA SICA (VILLA AROMA),consulta externa,ninos  de 1 a 4 anos,2017-08-01,215,213,5,3,220,216,436
SICAYA,consulta externa,ninos  de 1 a 4 anos,2017-08-01,48,43,0,1,48,44,92
SIPE SIPE,consulta externa,ninos  de 1 a 4 anos,2017-08-01,537,449,171,144,708,593,1301
SOPACHUY,consulta externa,ninos  de 1 a 4 anos,2017-08-01,166,151,3,0,169,151,320
SORACACHI,consulta externa,ninos  de 1 a 4 anos,2017-08-01,116,119,0,1,116,120,236
SORATA,consulta externa,ninos  de 1 a 4 anos,2017-08-01,293,219,16,24,309,243,552
SUCRE,consulta externa,ninos  de 1 a 4 anos,2017-08-01,4222,3765,728,702,4950,4467,9417
TACACHI,consulta externa,ninos  de 1 a 4 anos,2017-08-01,17,7,3,0,20,7,27
TACACOMA,consulta externa,ninos  de 1 a 4 anos,2017-08-01,157,136,24,32,181,168,349
TACOBAMBA,consulta externa,ninos  de 1 a 4 anos,2017-08-01,100,105,0,1,100,106,206
TACOPAYA,consulta externa,ninos  de 1 a 4 anos,2017-08-01,88,101,5,0,93,101,194
TAHUA,consulta externa,ninos  de 1 a 4 anos,2017-08-01,12,7,1,0,13,7,20
TAPACARI,consulta externa,ninos  de 1 a 4 anos,2017-08-01,280,280,6,7,286,287,573
TARABUCO,consulta externa,ninos  de 1 a 4 anos,2017-08-01,301,313,2,2,303,315,618
TARACO,consulta externa,ninos  de 1 a 4 anos,2017-08-01,18,20,8,6,26,26,52
TARATA,consulta externa,ninos  de 1 a 4 anos,2017-08-01,131,110,12,18,143,128,271
TARIJA,consulta externa,ninos  de 1 a 4 anos,2017-08-01,2849,2506,834,816,3683,3322,7005
TARVITA,consulta externa,ninos  de 1 a 4 anos,2017-08-01,392,366,9,9,401,375,776
TEOPONTE,consulta externa,ninos  de 1 a 4 anos,2017-08-01,294,295,11,11,305,306,611
TIAWANACU,consulta externa,ninos  de 1 a 4 anos,2017-08-01,57,51,13,12,70,63,133
TINGUIPAYA,consulta externa,ninos  de 1 a 4 anos,2017-08-01,196,197,9,4,205,201,406
TIPUANI,consulta externa,ninos  de 1 a 4 anos,2017-08-01,198,174,2,1,200,175,375
TIQUIPAYA,consulta externa,ninos  de 1 a 4 anos,2017-08-01,1060,1023,53,51,1113,1074,2187
TIRAQUE (CBBA),consulta externa,ninos  de 1 a 4 anos,2017-08-01,119,120,21,12,140,132,272
TITO YUPANQUI (PARQUIPUJIO),consulta externa,ninos  de 1 a 4 anos,2017-08-01,5,4,4,1,9,5,14
TOCO,consulta externa,ninos  de 1 a 4 anos,2017-08-01,102,79,17,20,119,99,218
TODOS SANTOS,consulta externa,ninos  de 1 a 4 anos,2017-08-01,5,2,0,0,5,2,7
TOLATA,consulta externa,ninos  de 1 a 4 anos,2017-08-01,99,83,38,23,137,106,243
TOLEDO,consulta externa,ninos  de 1 a 4 anos,2017-08-01,47,47,1,1,48,48,96
TOMAVE,consulta externa,ninos  de 1 a 4 anos,2017-08-01,168,150,4,1,172,151,323
TOMINA,consulta externa,ninos  de 1 a 4 anos,2017-08-01,201,175,2,4,203,179,382
TORO TORO,consulta externa,ninos  de 1 a 4 anos,2017-08-01,145,141,1,0,146,141,287
TOTORA(CBBA),consulta externa,ninos  de 1 a 4 anos,2017-08-01,152,139,9,10,161,149,310
TOTORA(ORR),consulta externa,ninos  de 1 a 4 anos,2017-08-01,51,43,7,10,58,53,111
TRIGAL,consulta externa,ninos  de 1 a 4 anos,2017-08-01,36,38,5,4,41,42,83
TRINIDAD,consulta externa,ninos  de 1 a 4 anos,2017-08-01,1910,1640,384,334,2294,1974,4268
TUPIZA,consulta externa,ninos  de 1 a 4 anos,2017-08-01,731,674,61,71,792,745,1537
TURCO,consulta externa,ninos  de 1 a 4 anos,2017-08-01,48,34,1,1,49,35,84
UMALA,consulta externa,ninos  de 1 a 4 anos,2017-08-01,90,86,1,3,91,89,180
UNCIA,consulta externa,ninos  de 1 a 4 anos,2017-08-01,260,261,12,17,272,278,550
URIONDO (A. CONCEPCION),consulta externa,ninos  de 1 a 4 anos,2017-08-01,298,282,25,32,323,314,637
URUBICHA,consulta externa,ninos  de 1 a 4 anos,2017-08-01,119,133,7,7,126,140,266
UYUNI,consulta externa,ninos  de 1 a 4 anos,2017-08-01,262,239,21,25,283,264,547
VACAS,consulta externa,ninos  de 1 a 4 anos,2017-08-01,100,90,20,15,120,105,225
VALLEGRANDE,consulta externa,ninos  de 1 a 4 anos,2017-08-01,200,172,44,37,244,209,453
VIACHA,consulta externa,ninos  de 1 a 4 anos,2017-08-01,854,730,281,211,1135,941,2076
VILA VILA,consulta externa,ninos  de 1 a 4 anos,2017-08-01,59,52,2,3,61,55,116
VILLA CHARCAS,consulta externa,ninos  de 1 a 4 anos,2017-08-01,220,193,3,7,223,200,423
VILLA MONTES,consulta externa,ninos  de 1 a 4 anos,2017-08-01,819,793,20,25,839,818,1657
VILLA NUEVA (LOMA ALTA),consulta externa,ninos  de 1 a 4 anos,2017-08-01,62,72,1,3,63,75,138
VILLA RIVERO,consulta externa,ninos  de 1 a 4 anos,2017-08-01,105,78,10,7,115,85,200
VILLA SERRANO,consulta externa,ninos  de 1 a 4 anos,2017-08-01,206,243,45,45,251,288,539
VILLA TUNARI,consulta externa,ninos  de 1 a 4 anos,2017-08-01,2115,1966,103,122,2218,2088,4306
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,ninos  de 1 a 4 anos,2017-08-01,181,100,81,7,262,107,369
VILLAZON,consulta externa,ninos  de 1 a 4 anos,2017-08-01,777,712,96,72,873,784,1657
VINTO,consulta externa,ninos  de 1 a 4 anos,2017-08-01,563,562,154,114,717,676,1393
VITICHI,consulta externa,ninos  de 1 a 4 anos,2017-08-01,124,93,2,2,126,95,221
WALDO BALLIVIAN,consulta externa,ninos  de 1 a 4 anos,2017-08-01,24,12,0,0,24,12,36
WARNES,consulta externa,ninos  de 1 a 4 anos,2017-08-01,2079,1923,180,140,2259,2063,4322
YACO,consulta externa,ninos  de 1 a 4 anos,2017-08-01,91,105,2,1,93,106,199
YACUIBA,consulta externa,ninos  de 1 a 4 anos,2017-08-01,1609,1528,220,174,1829,1702,3531
YAMPARAEZ,consulta externa,ninos  de 1 a 4 anos,2017-08-01,108,93,3,2,111,95,206
YANACACHI,consulta externa,ninos  de 1 a 4 anos,2017-08-01,75,94,4,0,79,94,173
YAPACANI,consulta externa,ninos  de 1 a 4 anos,2017-08-01,1279,1152,51,81,1330,1233,2563
YOCALLA,consulta externa,ninos  de 1 a 4 anos,2017-08-01,91,96,0,2,91,98,189
YOTALA,consulta externa,ninos  de 1 a 4 anos,2017-08-01,135,111,10,7,145,118,263
YUNCHARA,consulta externa,ninos  de 1 a 4 anos,2017-08-01,148,129,2,2,150,131,281
YUNGUYO DE LITORAL,consulta externa,ninos  de 1 a 4 anos,2017-08-01,1,3,0,0,1,3,4
ZUDAÑEZ,consulta externa,ninos  de 1 a 4 anos,2017-08-01,147,151,4,2,151,153,304
ACACIO,consulta externa,ninos  de 1 a 4 anos,2017-09-01,51,56,0,2,51,58,109
ACHACACHI,consulta externa,ninos  de 1 a 4 anos,2017-09-01,176,189,51,29,227,218,445
ACHOCALLA,consulta externa,ninos  de 1 a 4 anos,2017-09-01,172,120,9,15,181,135,316
AIQUILE,consulta externa,ninos  de 1 a 4 anos,2017-09-01,229,224,21,15,250,239,489
ALALAY,consulta externa,ninos  de 1 a 4 anos,2017-09-01,27,13,4,0,31,13,44
ALCALA,consulta externa,ninos  de 1 a 4 anos,2017-09-01,46,58,1,6,47,64,111
ALTO BENI,consulta externa,ninos  de 1 a 4 anos,2017-09-01,223,219,6,8,229,227,456
ANCORAIMES,consulta externa,ninos  de 1 a 4 anos,2017-09-01,65,66,3,2,68,68,136
ANDAMARCA,consulta externa,ninos  de 1 a 4 anos,2017-09-01,39,41,2,0,41,41,82
ANTEQUERA,consulta externa,ninos  de 1 a 4 anos,2017-09-01,27,27,2,1,29,28,57
ANZALDO,consulta externa,ninos  de 1 a 4 anos,2017-09-01,41,48,17,7,58,55,113
APOLO,consulta externa,ninos  de 1 a 4 anos,2017-09-01,254,224,95,101,349,325,674
ARAMPAMPA,consulta externa,ninos  de 1 a 4 anos,2017-09-01,45,51,0,1,45,52,97
ARANI,consulta externa,ninos  de 1 a 4 anos,2017-09-01,87,71,1,2,88,73,161
ARBIETO,consulta externa,ninos  de 1 a 4 anos,2017-09-01,311,302,31,31,342,333,675
ARQUE,consulta externa,ninos  de 1 a 4 anos,2017-09-01,125,116,0,0,125,116,241
ASCENCION DE GUARAYOS,consulta externa,ninos  de 1 a 4 anos,2017-09-01,278,277,8,12,286,289,575
ATOCHA,consulta externa,ninos  de 1 a 4 anos,2017-09-01,289,222,27,31,316,253,569
AUCAPATA,consulta externa,ninos  de 1 a 4 anos,2017-09-01,41,47,0,0,41,47,88
AYATA,consulta externa,ninos  de 1 a 4 anos,2017-09-01,82,64,2,1,84,65,149
AYO AYO,consulta externa,ninos  de 1 a 4 anos,2017-09-01,52,50,0,0,52,50,102
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,ninos  de 1 a 4 anos,2017-09-01,347,299,24,19,371,318,689
AZURDUY,consulta externa,ninos  de 1 a 4 anos,2017-09-01,219,227,0,1,219,228,447
BATALLAS,consulta externa,ninos  de 1 a 4 anos,2017-09-01,58,49,8,4,66,53,119
BAURES,consulta externa,ninos  de 1 a 4 anos,2017-09-01,119,71,8,7,127,78,205
BELEN DE ANDAMARCA,consulta externa,ninos  de 1 a 4 anos,2017-09-01,7,5,0,0,7,5,12
BELEN DE URMIRI,consulta externa,ninos  de 1 a 4 anos,2017-09-01,26,12,0,0,26,12,38
BELLA FLOR,consulta externa,ninos  de 1 a 4 anos,2017-09-01,80,62,1,0,81,62,143
BERMEJO,consulta externa,ninos  de 1 a 4 anos,2017-09-01,1070,1012,68,72,1138,1084,2222
BETANZOS,consulta externa,ninos  de 1 a 4 anos,2017-09-01,271,297,6,4,277,301,578
BOLIVAR,consulta externa,ninos  de 1 a 4 anos,2017-09-01,80,66,1,0,81,66,147
BOLPEBRA,consulta externa,ninos  de 1 a 4 anos,2017-09-01,28,37,0,0,28,37,65
BOYUIBE,consulta externa,ninos  de 1 a 4 anos,2017-09-01,68,67,0,1,68,68,136
BUENA VISTA,consulta externa,ninos  de 1 a 4 anos,2017-09-01,292,260,23,20,315,280,595
CABEZAS,consulta externa,ninos  de 1 a 4 anos,2017-09-01,516,399,25,24,541,423,964
CAIROMA,consulta externa,ninos  de 1 a 4 anos,2017-09-01,129,147,25,19,154,166,320
"CAIZA ""D""",consulta externa,ninos  de 1 a 4 anos,2017-09-01,123,110,6,2,129,112,241
CAJUATA,consulta externa,ninos  de 1 a 4 anos,2017-09-01,173,163,1,0,174,163,337
CALACOTO,consulta externa,ninos  de 1 a 4 anos,2017-09-01,28,29,2,0,30,29,59
CALAMARCA,consulta externa,ninos  de 1 a 4 anos,2017-09-01,77,81,1,4,78,85,163
CAMARGO,consulta externa,ninos  de 1 a 4 anos,2017-09-01,151,152,7,10,158,162,320
CAMATAQUI (C. VILLA ABECIA),consulta externa,ninos  de 1 a 4 anos,2017-09-01,29,32,0,0,29,32,61
CAMIRI,consulta externa,ninos  de 1 a 4 anos,2017-09-01,776,631,86,72,862,703,1565
CAPINOTA,consulta externa,ninos  de 1 a 4 anos,2017-09-01,275,179,61,42,336,221,557
CAQUIAVIRI,consulta externa,ninos  de 1 a 4 anos,2017-09-01,64,47,6,2,70,49,119
CARACOLLO,consulta externa,ninos  de 1 a 4 anos,2017-09-01,412,381,9,5,421,386,807
CARANAVI,consulta externa,ninos  de 1 a 4 anos,2017-09-01,807,701,66,53,873,754,1627
CARANGAS,consulta externa,ninos  de 1 a 4 anos,2017-09-01,2,5,0,0,2,5,7
CARAPARI,consulta externa,ninos  de 1 a 4 anos,2017-09-01,244,272,7,4,251,276,527
CARIPUYO,consulta externa,ninos  de 1 a 4 anos,2017-09-01,82,58,0,0,82,58,140
CARMEN RIVERO TORREZ,consulta externa,ninos  de 1 a 4 anos,2017-09-01,79,68,2,6,81,74,155
CATACORA,consulta externa,ninos  de 1 a 4 anos,2017-09-01,13,16,2,3,15,19,34
CHACARILLA,consulta externa,ninos  de 1 a 4 anos,2017-09-01,14,20,4,1,18,21,39
CHALLAPATA,consulta externa,ninos  de 1 a 4 anos,2017-09-01,540,489,34,31,574,520,1094
CHAQUI,consulta externa,ninos  de 1 a 4 anos,2017-09-01,90,61,1,1,91,62,153
CHARAGUA,consulta externa,ninos  de 1 a 4 anos,2017-09-01,459,449,17,13,476,462,938
CHARAÑA,consulta externa,ninos  de 1 a 4 anos,2017-09-01,16,10,0,0,16,10,26
CHAYANTA,consulta externa,ninos  de 1 a 4 anos,2017-09-01,129,135,3,0,132,135,267
CHIMORE,consulta externa,ninos  de 1 a 4 anos,2017-09-01,726,683,25,31,751,714,1465
CHIPAYA,consulta externa,ninos  de 1 a 4 anos,2017-09-01,19,19,3,0,22,19,41
CHOQUE COTA,consulta externa,ninos  de 1 a 4 anos,2017-09-01,6,4,0,0,6,4,10
CHUA COCANI,consulta externa,ninos  de 1 a 4 anos,2017-09-01,21,21,4,2,25,23,48
CHULUMANI (V. DE LA LIBERTAD),consulta externa,ninos  de 1 a 4 anos,2017-09-01,259,187,3,3,262,190,452
CHUMA,consulta externa,ninos  de 1 a 4 anos,2017-09-01,74,80,0,1,74,81,155
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,ninos  de 1 a 4 anos,2017-09-01,86,53,1,0,87,53,140
CKOCHAS,consulta externa,ninos  de 1 a 4 anos,2017-09-01,144,131,5,3,149,134,283
CLIZA,consulta externa,ninos  de 1 a 4 anos,2017-09-01,160,123,15,19,175,142,317
COBIJA,consulta externa,ninos  de 1 a 4 anos,2017-09-01,827,656,76,86,903,742,1645
COCAPATA,consulta externa,ninos  de 1 a 4 anos,2017-09-01,396,420,3,2,399,422,821
COCHABAMBA,consulta externa,ninos  de 1 a 4 anos,2017-09-01,8130,7843,2883,2571,11013,10414,21427
COIPASA,consulta externa,ninos  de 1 a 4 anos,2017-09-01,19,6,0,0,19,6,25
COLCAPIRHUA,consulta externa,ninos  de 1 a 4 anos,2017-09-01,445,406,348,298,793,704,1497
"COLCHA ""K""",consulta externa,ninos  de 1 a 4 anos,2017-09-01,251,273,42,33,293,306,599
COLLANA,consulta externa,ninos  de 1 a 4 anos,2017-09-01,22,25,0,0,22,25,47
COLOMI,consulta externa,ninos  de 1 a 4 anos,2017-09-01,226,202,12,15,238,217,455
COLPA BELGICA,consulta externa,ninos  de 1 a 4 anos,2017-09-01,130,135,48,57,178,192,370
COLQUECHACA,consulta externa,ninos  de 1 a 4 anos,2017-09-01,374,352,3,1,377,353,730
COLQUENCHA,consulta externa,ninos  de 1 a 4 anos,2017-09-01,89,50,18,8,107,58,165
COLQUIRI,consulta externa,ninos  de 1 a 4 anos,2017-09-01,178,147,12,15,190,162,352
COMANCHE,consulta externa,ninos  de 1 a 4 anos,2017-09-01,12,13,1,0,13,13,26
COMARAPA,consulta externa,ninos  de 1 a 4 anos,2017-09-01,184,177,33,20,217,197,414
COMBAYA,consulta externa,ninos  de 1 a 4 anos,2017-09-01,16,14,0,0,16,14,30
CONCEPCION,consulta externa,ninos  de 1 a 4 anos,2017-09-01,198,180,40,26,238,206,444
COPACABANA,consulta externa,ninos  de 1 a 4 anos,2017-09-01,54,50,6,7,60,57,117
CORIPATA,consulta externa,ninos  de 1 a 4 anos,2017-09-01,237,226,46,35,283,261,544
CORO CORO,consulta externa,ninos  de 1 a 4 anos,2017-09-01,53,62,8,12,61,74,135
COROICO,consulta externa,ninos  de 1 a 4 anos,2017-09-01,218,174,26,31,244,205,449
CORQUE,consulta externa,ninos  de 1 a 4 anos,2017-09-01,72,68,2,1,74,69,143
COTAGAITA,consulta externa,ninos  de 1 a 4 anos,2017-09-01,334,303,23,40,357,343,700
COTOCA,consulta externa,ninos  de 1 a 4 anos,2017-09-01,845,756,40,26,885,782,1667
CUATRO CAÑADAS,consulta externa,ninos  de 1 a 4 anos,2017-09-01,294,319,88,76,382,395,777
CUCHUMUELA (V. G. VILLARROEL),consulta externa,ninos  de 1 a 4 anos,2017-09-01,16,20,1,1,17,21,38
CUEVO,consulta externa,ninos  de 1 a 4 anos,2017-09-01,90,86,18,12,108,98,206
CULPINA,consulta externa,ninos  de 1 a 4 anos,2017-09-01,193,152,1,1,194,153,347
CURAHUARA DE CARANGAS,consulta externa,ninos  de 1 a 4 anos,2017-09-01,35,36,0,2,35,38,73
CURVA,consulta externa,ninos  de 1 a 4 anos,2017-09-01,39,28,11,6,50,34,84
DESAGUADERO,consulta externa,ninos  de 1 a 4 anos,2017-09-01,31,23,2,2,33,25,58
EL ALTO,consulta externa,ninos  de 1 a 4 anos,2017-09-01,8892,8593,2852,2722,11744,11315,23059
EL CHORO,consulta externa,ninos  de 1 a 4 anos,2017-09-01,45,38,0,0,45,38,83
EL PUENTE(STC),consulta externa,ninos  de 1 a 4 anos,2017-09-01,211,219,4,3,215,222,437
EL PUENTE(TJA),consulta externa,ninos  de 1 a 4 anos,2017-09-01,185,171,11,11,196,182,378
EL TORNO,consulta externa,ninos  de 1 a 4 anos,2017-09-01,922,932,264,247,1186,1179,2365
EL VILLAR,consulta externa,ninos  de 1 a 4 anos,2017-09-01,46,32,1,0,47,32,79
ENTRE RIOS TRJ,consulta externa,ninos  de 1 a 4 anos,2017-09-01,325,344,8,6,333,350,683
ENTRE RIOS CBBA,consulta externa,ninos  de 1 a 4 anos,2017-09-01,587,534,60,69,647,603,1250
ESCARA,consulta externa,ninos  de 1 a 4 anos,2017-09-01,5,6,1,0,6,6,12
ESCOMA,consulta externa,ninos  de 1 a 4 anos,2017-09-01,52,34,1,0,53,34,87
ESMERALDA,consulta externa,ninos  de 1 a 4 anos,2017-09-01,8,7,1,0,9,7,16
EUCALIPTUS,consulta externa,ninos  de 1 a 4 anos,2017-09-01,62,42,0,0,62,42,104
EUREKA (SANTOS MERCADO),consulta externa,ninos  de 1 a 4 anos,2017-09-01,35,28,0,0,35,28,63
EXALTACION,consulta externa,ninos  de 1 a 4 anos,2017-09-01,77,65,5,3,82,68,150
FERNANDEZ ALONSO,consulta externa,ninos  de 1 a 4 anos,2017-09-01,289,289,69,74,358,363,721
FILADELFIA,consulta externa,ninos  de 1 a 4 anos,2017-09-01,156,149,3,0,159,149,308
GENERAL SAAVEDRA,consulta externa,ninos  de 1 a 4 anos,2017-09-01,296,316,54,39,350,355,705
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,ninos  de 1 a 4 anos,2017-09-01,77,74,14,5,91,79,170
GUANAY,consulta externa,ninos  de 1 a 4 anos,2017-09-01,244,248,27,28,271,276,547
GUAQUI,consulta externa,ninos  de 1 a 4 anos,2017-09-01,33,28,3,6,36,34,70
GUAYARAMERIN,consulta externa,ninos  de 1 a 4 anos,2017-09-01,761,662,36,19,797,681,1478
GUTIERREZ,consulta externa,ninos  de 1 a 4 anos,2017-09-01,308,260,23,37,331,297,628
HUACARETA,consulta externa,ninos  de 1 a 4 anos,2017-09-01,149,154,3,9,152,163,315
HUACAYA (VILLA DE HUACAYA),consulta externa,ninos  de 1 a 4 anos,2017-09-01,91,93,14,16,105,109,214
HUACHACALLA,consulta externa,ninos  de 1 a 4 anos,2017-09-01,12,11,0,3,12,14,26
HUANUNI,consulta externa,ninos  de 1 a 4 anos,2017-09-01,247,239,36,22,283,261,544
HUARACAJE,consulta externa,ninos  de 1 a 4 anos,2017-09-01,67,58,0,0,67,58,125
HUARINA,consulta externa,ninos  de 1 a 4 anos,2017-09-01,39,21,18,23,57,44,101
HUATAJATA,consulta externa,ninos  de 1 a 4 anos,2017-09-01,7,6,8,7,15,13,28
HUAYLLAMARCA,consulta externa,ninos  de 1 a 4 anos,2017-09-01,49,54,0,2,49,56,105
HUMANATA,consulta externa,ninos  de 1 a 4 anos,2017-09-01,19,29,0,0,19,29,48
ICHOCA,consulta externa,ninos  de 1 a 4 anos,2017-09-01,33,45,1,0,34,45,79
