municipality,group,variable,month,Mujeres con primer control post parto,TOTAL
TACACOMA,atencion de partos en servicio,mujeres con primer control post parto,2005-10-01,3,3
TACOBAMBA,atencion de partos en servicio,mujeres con primer control post parto,2005-10-01,19,19
TACOPAYA,atencion de partos en servicio,mujeres con primer control post parto,2005-10-01,32,32
TAPACARI,atencion de partos en servicio,mujeres con primer control post parto,2005-10-01,46,46
TARABUCO,atencion de partos en servicio,mujeres con primer control post parto,2005-10-01,46,46
TARACO,atencion de partos en servicio,mujeres con primer control post parto,2005-10-01,4,4
TARATA,atencion de partos en servicio,mujeres con primer control post parto,2005-10-01,9,9
TARIJA,atencion de partos en servicio,mujeres con primer control post parto,2005-10-01,187,187
TARVITA,atencion de partos en servicio,mujeres con primer control post parto,2005-10-01,33,33
TEOPONTE,atencion de partos en servicio,mujeres con primer control post parto,2005-10-01,8,8
TIAWANACU,atencion de partos en servicio,mujeres con primer control post parto,2005-10-01,11,11
TINGUIPAYA,atencion de partos en servicio,mujeres con primer control post parto,2005-10-01,61,61
TIPUANI,atencion de partos en servicio,mujeres con primer control post parto,2005-10-01,19,19
TIQUIPAYA,atencion de partos en servicio,mujeres con primer control post parto,2005-10-01,19,19
TIRAQUE (CBBA),atencion de partos en servicio,mujeres con primer control post parto,2005-10-01,67,67
TOCO,atencion de partos en servicio,mujeres con primer control post parto,2005-10-01,4,4
TODOS SANTOS,atencion de partos en servicio,mujeres con primer control post parto,2005-10-01,2,2
TOLATA,atencion de partos en servicio,mujeres con primer control post parto,2005-10-01,4,4
TOLEDO,atencion de partos en servicio,mujeres con primer control post parto,2005-10-01,6,6
TOMAVE,atencion de partos en servicio,mujeres con primer control post parto,2005-10-01,15,15
TOMINA,atencion de partos en servicio,mujeres con primer control post parto,2005-10-01,16,16
TORO TORO,atencion de partos en servicio,mujeres con primer control post parto,2005-10-01,14,14
TOTORA(CBBA),atencion de partos en servicio,mujeres con primer control post parto,2005-10-01,24,24
TOTORA(ORR),atencion de partos en servicio,mujeres con primer control post parto,2005-10-01,5,5
TRINIDAD,atencion de partos en servicio,mujeres con primer control post parto,2005-10-01,225,225
TUPIZA,atencion de partos en servicio,mujeres con primer control post parto,2005-10-01,69,69
TURCO,atencion de partos en servicio,mujeres con primer control post parto,2005-10-01,4,4
UMALA,atencion de partos en servicio,mujeres con primer control post parto,2005-10-01,7,7
UNCIA,atencion de partos en servicio,mujeres con primer control post parto,2005-10-01,58,58
URIONDO (A. CONCEPCION),atencion de partos en servicio,mujeres con primer control post parto,2005-10-01,11,11
URUBICHA,atencion de partos en servicio,mujeres con primer control post parto,2005-10-01,5,5
UYUNI,atencion de partos en servicio,mujeres con primer control post parto,2005-10-01,25,25
VACAS,atencion de partos en servicio,mujeres con primer control post parto,2005-10-01,24,24
VALLEGRANDE,atencion de partos en servicio,mujeres con primer control post parto,2005-10-01,21,21
VIACHA,atencion de partos en servicio,mujeres con primer control post parto,2005-10-01,38,38
VILA VILA,atencion de partos en servicio,mujeres con primer control post parto,2005-10-01,9,9
VILLA MONTES,atencion de partos en servicio,mujeres con primer control post parto,2005-10-01,22,22
VILLA NUEVA (LOMA ALTA),atencion de partos en servicio,mujeres con primer control post parto,2005-10-01,1,1
VILLA RIVERO,atencion de partos en servicio,mujeres con primer control post parto,2005-10-01,8,8
VILLA SERRANO,atencion de partos en servicio,mujeres con primer control post parto,2005-10-01,11,11
VILLA TUNARI,atencion de partos en servicio,mujeres con primer control post parto,2005-10-01,100,100
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicio,mujeres con primer control post parto,2005-10-01,14,14
VILLAZON,atencion de partos en servicio,mujeres con primer control post parto,2005-10-01,55,55
VINTO,atencion de partos en servicio,mujeres con primer control post parto,2005-10-01,12,12
VITICHI,atencion de partos en servicio,mujeres con primer control post parto,2005-10-01,6,6
WALDO BALLIVIAN,atencion de partos en servicio,mujeres con primer control post parto,2005-10-01,3,3
WARNES,atencion de partos en servicio,mujeres con primer control post parto,2005-10-01,82,82
YACUIBA,atencion de partos en servicio,mujeres con primer control post parto,2005-10-01,93,93
YAMPARAEZ,atencion de partos en servicio,mujeres con primer control post parto,2005-10-01,17,17
YANACACHI,atencion de partos en servicio,mujeres con primer control post parto,2005-10-01,7,7
YAPACANI,atencion de partos en servicio,mujeres con primer control post parto,2005-10-01,54,54
YOCALLA,atencion de partos en servicio,mujeres con primer control post parto,2005-10-01,3,3
YOTALA,atencion de partos en servicio,mujeres con primer control post parto,2005-10-01,21,21
YUNCHARA,atencion de partos en servicio,mujeres con primer control post parto,2005-10-01,9,9
ZUDAÑEZ,atencion de partos en servicio,mujeres con primer control post parto,2005-10-01,12,12
ACACIO,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,18,18
ACHACACHI,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,52,52
ACHOCALLA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,12,12
AIQUILE,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,39,39
ALALAY,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,4,4
ALCALA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,4,4
ANCORAIMES,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,23,23
ANDAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,4,4
ANTEQUERA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,3,3
ANZALDO,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,4,4
APOLO,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,30,30
ARAMPAMPA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,14,14
ARANI,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,9,9
ARBIETO,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,6,6
ARQUE,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,20,20
ASCENCION DE GUARAYOS,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,31,31
ATOCHA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,22,22
AUCAPATA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,7,7
AYATA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,10,10
AYO AYO,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,29,29
AZURDUY,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,19,19
BATALLAS,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,15,15
BAURES,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,3,3
BELEN DE URMIRI,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,1,1
BELLA FLOR,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,5,5
BERMEJO,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,9,9
BETANZOS,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,58,58
BOLIVAR,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,12,12
BOLPEBRA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,1,1
BOYUIBE,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,4,4
BUENA VISTA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,19,19
CABEZAS,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,7,7
CAIROMA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,13,13
"CAIZA ""D""",atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,18,18
CAJUATA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,10,10
CALACOTO,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,4,4
CALAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,14,14
CAMARGO,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,28,28
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,6,6
CAMIRI,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,31,31
CAPINOTA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,50,50
CAQUIAVIRI,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,16,16
CARACOLLO,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,39,39
CARANAVI,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,98,98
CARANGAS,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,1,1
CARAPARI,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,8,8
CARMEN RIVERO TORREZ,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,1,1
CHACARILLA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,2,2
CHALLAPATA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,54,54
CHAQUI,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,8,8
CHARAGUA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,30,30
CHARAÑA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,3,3
CHAYANTA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,29,29
CHIMORE,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,16,16
CHIPAYA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,2,2
CHOQUE COTA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,3,3
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,8,8
CHUMA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,14,14
CLIZA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,13,13
COBIJA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,54,54
COCHABAMBA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,630,630
COLCAPIRHUA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,55,55
"COLCHA ""K""",atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,6,6
COLLANA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,1,1
COLOMI,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,26,26
COLPA BELGICA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,6,6
COLQUECHACA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,58,58
COLQUENCHA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,11,11
COLQUIRI,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,29,29
COMANCHE,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,3,3
COMARAPA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,30,30
COMBAYA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,2,2
CONCEPCION,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,4,4
COPACABANA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,18,18
CORIPATA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,11,11
CORO CORO,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,8,8
COROICO,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,17,17
CORQUE,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,7,7
COTAGAITA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,35,35
COTOCA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,78,78
CUATRO CAÑADAS,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,17,17
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,3,3
CUEVO,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,9,9
CULPINA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,28,28
CURAHUARA DE CARANGAS,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,5,5
CURVA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,1,1
DESAGUADERO,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,5,5
EL ALTO,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,626,626
EL CHORO,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,2,2
EL PUENTE(STC),atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,15,15
EL PUENTE(TJA),atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,11,11
EL TORNO,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,62,62
EL VILLAR,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,4,4
ENTRE RIOS,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,23,23
ENTRE RIOS,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,47,47
EUCALIPTUS,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,8,8
EUREKA (SANTOS MERCADO),atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,1,1
EXALTACION,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,3,3
FERNANDEZ ALONSO,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,15,15
FILADELFIA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,7,7
GENERAL SAAVEDRA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,30,30
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,18,18
GUANAY,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,24,24
GUAQUI,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,10,10
GUAYARAMERIN,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,66,66
GUTIERREZ,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,18,18
HUACARETA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,16,16
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,6,6
HUACHACALLA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,1,1
HUANUNI,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,24,24
HUARACAJE,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,2,2
ICHOCA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,14,14
ICLA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,19,19
INCAHUASI,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,47,47
INQUISIVI,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,15,15
IRUPANA (VILLA DE LANZA),atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,16,16
IXIAMAS,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,5,5
JESUS DE MACHACA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,16,16
LA ASUNTA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,66,66
LA GUARDIA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,54,54
LA PAZ,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,1223,1223
LAGUNILLAS,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,7,7
LAJA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,22,22
LAS CARRERAS,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,6,6
LICOMA PAMPA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,2,2
LLALLAGUA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,49,49
LLICA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,6,6
LORETO,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,3,3
LURIBAY,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,9,9
MACHACAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,4,4
MACHARETI,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,11,11
MAGDALENA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,10,10
MAIRANA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,23,23
MALLA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,4,4
MAPIRI,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,19,19
MECAPACA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,15,15
MINEROS,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,27,27
MIZQUE,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,22,22
MOCOMOCO,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,21,21
MOJOCOYA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,17,17
MONTEAGUDO,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,58,58
MONTERO,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,79,79
MORO MORO,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,1,1
MOROCHATA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,32,32
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,2,2
NAZACARA DE PACAJES,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,1,1
OCURI,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,52,52
OKINAWA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,17,17
OMEREQUE,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,4,4
ORURO,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,401,401
PADCAYA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,22,22
PADILLA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,18,18
PAILON,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,30,30
PALCA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,13,13
PALOS BLANCOS,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,30,30
PAMPA AULLAGAS,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,3,3
PAMPA GRANDE,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,8,8
PAPEL PAMPA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,9,9
PASORAPA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,4,4
PATACAMAYA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,58,58
PAZÑA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,9,9
PELECHUCO,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,5,5
POCOATA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,35,35
POCONA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,19,19
POJO (CBBA),atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,16,16
POOPO,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,3,3
PORCO,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,12,12
POROMA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,28,28
PORONGO,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,11,11
PORTACHUELO,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,25,25
PORVENIR,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,1,1
POSTRER VALLE,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,6,6
POTOSI,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,299,299
PRESTO,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,20,20
PUCARA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,2,2
PUCARANI,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,26,26
PUERTO ACOSTA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,27,27
PUERTO CARABUCO,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,10,10
PUERTO GONZALO MORENO,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,10,10
PUERTO PEREZ,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,8,8
PUERTO QUIJARRO,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,14,14
PUERTO RICO,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,6,6
PUERTO SILES,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,3,3
PUERTO SUAREZ,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,29,29
PUERTO VILLARROEL,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,16,16
PUNA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,61,61
PUNATA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,37,37
QUIABAYA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,3,3
QUILLACOLLO,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,31,31
QUIME,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,3,3
QUIRUSILLAS,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,1,1
RAVELO,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,47,47
REYES,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,6,6
ROBORE,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,24,24
RURRENABAQUE,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,21,21
SABAYA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,4,4
SACABA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,139,139
SACABAMBA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,7,7
SACACA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,16,16
SAIPINA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,6,6
SALINAS DE GARCI MENDOZA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,13,13
SAMAIPATA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,18,18
SAN AGUSTIN,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,2,2
SAN ANDRES,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,6,6
SAN ANDRES DE MACHACA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,7,7
SAN ANTONIO DE ESMORUCO,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,2,2
SAN ANTONIO DE LOMERIO,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,5,5
SAN BENITO,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,17,17
SAN BORJA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,30,30
SAN BUENA VENTURA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,10,10
SAN CARLOS,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,19,19
SAN IGNACIO,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,26,26
SAN IGNACIO DE VELASCO,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,27,27
SAN JAVIER(BNI),atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,1,1
SAN JAVIER(STC),atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,24,24
SAN JOAQUIN,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,6,6
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,42,42
SAN JUAN DE YAPACANI,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,13,13
SAN JULIAN,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,65,65
SAN LORENZO(PND),atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,2,2
SAN LORENZO(TJA),atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,27,27
SAN LUCAS,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,66,66
SAN MATIAS,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,23,23
SAN MIGUEL DE VELASCO,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,10,10
SAN PABLO DE LIPEZ,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,9,9
SAN PEDRO,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,24,24
SAN PEDRO DE BUENA VISTA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,36,36
SAN PEDRO DE CURAHUARA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,9,9
SAN PEDRO DE TIQUINA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,4,4
SAN PEDRO(PND),atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,6,6
SAN RAFAEL,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,2,2
SAN RAMON,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,5,5
SAN RAMON,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,4,4
SANTA ANA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,23,23
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,1191,1191
SANTA ROSA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,1,1
SANTA ROSA DEL SARA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,27,27
SANTIAGO DE CALLAPA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,6,6
SANTIAGO DE HUARI,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,6,6
SANTIVAÑES,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,5,5
SANTUARIO DE QUILLACAS,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,3,3
SAPAHAQUI,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,20,20
SENA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,8,8
SICA SICA (VILLA AROMA),atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,41,41
SICAYA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,2,2
SIPE SIPE,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,56,56
SOPACHUY,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,21,21
SORACACHI,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,20,20
SORATA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,25,25
SUCRE,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,407,407
TACACHI,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,3,3
TACACOMA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,15,15
TACOBAMBA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,9,9
TACOPAYA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,22,22
TAHUA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,2,2
TAPACARI,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,50,50
TARABUCO,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,66,66
TARACO,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,5,5
TARATA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,6,6
TARIJA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,193,193
TARVITA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,44,44
TEOPONTE,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,3,3
TIAWANACU,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,23,23
TINGUIPAYA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,59,59
TIPUANI,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,17,17
TIQUIPAYA,atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,60,60
TIRAQUE (CBBA),atencion de partos en servicio,mujeres con primer control post parto,2005-11-01,63,63
