municipality,group,variable,month,Días camas ocupadas otros servicios,TOTAL
BUENA VISTA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,80,80
CABEZAS,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,52,52
CAMARGO,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,183,183
CAMIRI,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,965,965
CAPINOTA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,103,103
CARACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,7,7
CARANAVI,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,248,248
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,6,6
CHALLAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,303,303
CHARAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,257,257
CHAYANTA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,4,4
CHIMORE,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,21,21
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,153,153
CHUMA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,4,4
CKOCHAS,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,5,5
CLIZA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,57,57
COBIJA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,2462,2462
COCAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,2,2
COCHABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,38132,38132
COLCAPIRHUA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,326,326
"COLCHA ""K""",internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,6,6
COLPA BELGICA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,15,15
COLQUECHACA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,8,8
COMARAPA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,144,144
CONCEPCION,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,87,87
COROICO,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,254,254
COTAGAITA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,31,31
COTOCA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,799,799
CUATRO CAÑADAS,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,69,69
CUEVO,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,5,5
CULPINA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,114,114
EL ALTO,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,11555,11555
EL PUENTE(STC),internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,27,27
EL PUENTE(TJA),internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,1,1
EL TORNO,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,464,464
ENTRE RIOS TRJ,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,67,67
ENTRE RIOS CBBA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,20,20
ESCOMA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,2,2
EXALTACION,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,5,5
FERNANDEZ ALONSO,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,34,34
FILADELFIA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,5,5
GENERAL SAAVEDRA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,23,23
GRAL. J.J. PEREZ (CHARAZANI),internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,1,1
GUANAY,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,53,53
GUAYARAMERIN,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,1142,1142
GUTIERREZ,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,12,12
HUACARETA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,45,45
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,2,2
HUANUNI,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,692,692
HUARACAJE,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,32,32
HUARINA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,1,1
HUAYLLAMARCA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,1,1
ICLA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,19,19
INCAHUASI,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,13,13
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,35,35
IXIAMAS,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,42,42
LA ASUNTA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,72,72
LA GUARDIA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,683,683
LA PAZ,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,54480,54480
LAGUNILLAS,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,26,26
LLALLAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,694,694
LORETO,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,2,2
MACHARETI,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,16,16
MAGDALENA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,123,123
MAIRANA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,16,16
MAPIRI,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,29,29
MINEROS,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,46,46
MIZQUE,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,178,178
MONTEAGUDO,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,722,722
MONTERO,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,2842,2842
MOROCHATA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,1,1
OCURI,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,5,5
OKINAWA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,2,2
OMEREQUE,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,9,9
ORURO,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,11800,11800
PADILLA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,244,244
PAILON,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,136,136
PALOS BLANCOS,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,97,97
PASORAPA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,3,3
PATACAMAYA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,56,56
POCOATA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,1,1
POCONA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,2,2
POJO (CBBA),internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,5,5
PORCO,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,13,13
PORONGO,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,10,10
PORTACHUELO,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,531,531
POSTRER VALLE,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,4,4
POTOSI,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,8803,8803
PRESTO,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,102,102
PUERTO GONZALO MORENO,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,3,3
PUERTO QUIJARRO,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,26,26
PUERTO RICO,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,83,83
PUERTO SUAREZ,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,261,261
PUERTO VILLARROEL,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,797,797
PUNATA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,881,881
QUILLACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,861,861
REYES,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,81,81
RIBERALTA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,2666,2666
ROBORE,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,261,261
RURRENABAQUE,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,323,323
SACABA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,1483,1483
SACABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,2,2
SAIPINA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,9,9
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,2,2
SAMAIPATA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,19,19
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,42,42
SAN BORJA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,340,340
SAN BUENA VENTURA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,163,163
SAN IGNACIO,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,305,305
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,930,930
SAN JAVIER(STC),internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,70,70
SAN JOAQUIN,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,119,119
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,274,274
SAN JULIAN,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,742,742
SAN LUCAS,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,44,44
SAN MATIAS,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,124,124
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,58,58
SAN PEDRO,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,94,94
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,1,1
SAN RAFAEL,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,41,41
SAN RAMON BENI,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,79,79
SAN RAMON SCZ,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,24,24
SANTA ANA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,131,131
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,38776,38776
SANTA ROSA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,63,63
SANTA ROSA DEL SARA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,132,132
SENA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,2,2
SHINAOTA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,81,81
SOPACHUY,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,28,28
SORATA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,20,20
SUCRE,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,28200,28200
TACOPAYA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,11,11
TARABUCO,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,308,308
TARIJA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,11612,11612
TARVITA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,88,88
TIPUANI,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,2,2
TIQUIPAYA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,181,181
TOMINA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,2,2
TORO TORO,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,4,4
TOTORA(CBBA),internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,71,71
TRINIDAD,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,4437,4437
TUPIZA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,1835,1835
URUBICHA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,31,31
UYUNI,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,400,400
VALLEGRANDE,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,429,429
VIACHA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,611,611
VILA VILA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,2,2
VILLA MONTES,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,421,421
VILLA RIVERO,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,1,1
VILLA TUNARI,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,695,695
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,25,25
VILLAZON,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,539,539
VINTO,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,119,119
WARNES,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,664,664
YACUIBA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,2040,2040
YAPACANI,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,773,773
YOTALA,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,12,12
ZUDAÑEZ,internaciones dias camas,dias camas ocupadas otros servicios,2019-07-01,33,33
ACHACACHI,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,54,54
AIQUILE,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,172,172
ALALAY,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,1,1
ANZALDO,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,50,50
APOLO,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,1,1
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,482,482
ATOCHA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,248,248
AUCAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,38,38
AZURDUY,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,135,135
BAURES,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,63,63
BERMEJO,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,836,836
BOLIVAR,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,2,2
BOYUIBE,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,26,26
BUENA VISTA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,97,97
CABEZAS,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,48,48
CAJUATA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,1,1
CAMARGO,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,335,335
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,5,5
CAMIRI,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,936,936
CAPINOTA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,79,79
CAQUIAVIRI,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,2,2
CARACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,19,19
CARANAVI,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,263,263
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,17,17
CHALLAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,351,351
CHARAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,313,313
CHIMORE,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,9,9
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,134,134
CHUMA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,3,3
CKOCHAS,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,2,2
CLIZA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,84,84
COBIJA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,2574,2574
COCAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,1,1
COCHABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,36694,36694
COLCAPIRHUA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,305,305
COLOMI,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,1,1
COLPA BELGICA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,33,33
COLQUECHACA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,6,6
COMARAPA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,120,120
CONCEPCION,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,80,80
COROICO,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,340,340
COTAGAITA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,17,17
COTOCA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,763,763
CUATRO CAÑADAS,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,105,105
CUEVO,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,14,14
CULPINA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,108,108
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,1,1
EL ALTO,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,12384,12384
EL PUENTE(STC),internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,31,31
EL TORNO,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,537,537
ENTRE RIOS TRJ,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,47,47
ENTRE RIOS CBBA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,16,16
ESCOMA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,23,23
EXALTACION,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,6,6
FERNANDEZ ALONSO,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,29,29
FILADELFIA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,8,8
GENERAL SAAVEDRA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,52,52
GUANAY,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,19,19
GUAYARAMERIN,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,1212,1212
GUTIERREZ,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,151,151
HUACARETA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,108,108
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,4,4
HUANUNI,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,765,765
HUARACAJE,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,11,11
HUAYLLAMARCA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,3,3
ICLA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,31,31
INCAHUASI,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,12,12
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,11,11
IXIAMAS,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,58,58
LA ASUNTA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,30,30
LA GUARDIA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,696,696
LA PAZ,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,54316,54316
LAGUNILLAS,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,2,2
LAS CARRERAS,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,4,4
LLALLAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,645,645
LLICA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,4,4
LURIBAY,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,1,1
MACHARETI,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,19,19
MAGDALENA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,103,103
MAIRANA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,25,25
MAPIRI,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,17,17
MINEROS,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,83,83
MIZQUE,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,114,114
MOCOMOCO,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,1,1
MOJINETE,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,1,1
MONTEAGUDO,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,1329,1329
MONTERO,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,3004,3004
OCURI,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,4,4
OKINAWA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,3,3
OMEREQUE,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,10,10
ORURO,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,12648,12648
PADILLA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,248,248
PAILON,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,153,153
PALOS BLANCOS,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,150,150
PAMPA AULLAGAS,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,1,1
PASORAPA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,5,5
PATACAMAYA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,72,72
POCONA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,4,4
POJO (CBBA),internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,6,6
PORCO,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,6,6
PORONGO,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,20,20
PORTACHUELO,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,602,602
POSTRER VALLE,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,3,3
POTOSI,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,5087,5087
PRESTO,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,19,19
PUCARA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,1,1
PUERTO GONZALO MORENO,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,2,2
PUERTO QUIJARRO,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,199,199
PUERTO RICO,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,40,40
PUERTO SUAREZ,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,377,377
PUERTO VILLARROEL,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,760,760
PUNATA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,885,885
QUILLACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,1071,1071
REYES,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,58,58
RIBERALTA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,2805,2805
ROBORE,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,266,266
RURRENABAQUE,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,350,350
SACABA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,1156,1156
SACABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,2,2
SACACA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,3,3
SAIPINA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,13,13
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,7,7
SAMAIPATA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,24,24
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,30,30
SAN BORJA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,414,414
SAN BUENA VENTURA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,149,149
SAN IGNACIO,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,239,239
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,988,988
SAN JAVIER(STC),internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,76,76
SAN JOAQUIN,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,73,73
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,247,247
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,11,11
SAN JULIAN,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,974,974
SAN LUCAS,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,59,59
SAN MATIAS,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,95,95
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,70,70
SAN PEDRO,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,94,94
SAN RAFAEL,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,36,36
SAN RAMON BENI,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,39,39
SAN RAMON SCZ,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,22,22
SANTA ANA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,131,131
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,33451,33451
SANTA ROSA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,92,92
SANTA ROSA DEL SARA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,59,59
SENA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,9,9
SHINAOTA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,92,92
SOPACHUY,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,64,64
SORATA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,4,4
SUCRE,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,28220,28220
TACOPAYA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,13,13
TARABUCO,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,397,397
TARIJA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,10885,10885
TARVITA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,142,142
TIPUANI,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,1,1
TIQUIPAYA,internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,198,198
TIRAQUE (CBBA),internaciones dias camas,dias camas ocupadas otros servicios,2019-08-01,1,1
