municipality,group,variable,month,N° de perros y gatos con vacuna antirrábica,TOTAL
OKINAWA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,3548,3548
OMEREQUE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1410,1410
ORURO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,112971,112971
PADCAYA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,6597,6597
PADILLA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,5607,5607
PAILON,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,11373,11373
PALCA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,4239,4239
PALOS BLANCOS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,6440,6440
PAMPA AULLAGAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,490,490
PAMPA GRANDE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,3090,3090
PAPEL PAMPA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1250,1250
PASORAPA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,683,683
PATACAMAYA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,4720,4720
PAZÑA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1482,1482
PELECHUCO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1528,1528
POCOATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,4032,4032
POCONA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1554,1554
POJO (CBBA),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1389,1389
POOPO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1151,1151
PORCO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,2291,2291
POROMA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,4555,4555
PORONGO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,4800,4800
PORTACHUELO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,4631,4631
PORVENIR,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,2003,2003
POSTRER VALLE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,661,661
POTOSI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,52776,52776
PRESTO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,3200,3200
PUCARA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,804,804
PUCARANI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,8942,8942
PUERTO ACOSTA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1350,1350
PUERTO CARABUCO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,2436,2436
PUERTO GONZALO MORENO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,360,360
PUERTO PEREZ,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1045,1045
PUERTO QUIJARRO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,4116,4116
PUERTO RICO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,984,984
PUERTO SUAREZ,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,4817,4817
PUERTO VILLARROEL,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,8799,8799
PUNA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,5240,5240
QUIABAYA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,550,550
QUILLACOLLO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,36577,36577
QUIME,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1880,1880
QUIRUSILLAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,571,571
RAQAYPAMPA(ETA),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1731,1731
RAVELO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,5219,5219
REYES,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1800,1800
RIBERALTA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,10691,10691
ROBORE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,3469,3469
RURRENABAQUE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,3624,3624
SABAYA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,352,352
SACABA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,68010,68010
SACABAMBA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1108,1108
SACACA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,4174,4174
SAIPINA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1869,1869
SALINAS DE GARCI MENDOZA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1089,1089
SAMAIPATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,3585,3585
SAN AGUSTIN,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,321,321
SAN ANDRES,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,2749,2749
SAN ANDRES DE MACHACA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1285,1285
SAN ANTONIO DE ESMORUCO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,238,238
SAN ANTONIO DE LOMERIO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1994,1994
SAN BORJA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,2290,2290
SAN BUENA VENTURA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,2210,2210
SAN CARLOS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,6781,6781
SAN IGNACIO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,3751,3751
SAN IGNACIO DE VELASCO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,9462,9462
SAN JAVIER(BNI),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,544,544
SAN JAVIER(STC),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,2839,2839
SAN JOAQUIN,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1230,1230
SAN JOSE DE CHIQUITOS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,8166,8166
SAN JUAN DE YAPACANI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,502,502
SAN JULIAN,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,15115,15115
SAN LORENZO(PND),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1484,1484
SAN LORENZO(TJA),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,11139,11139
SAN LUCAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,7472,7472
SAN MATIAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,5760,5760
SAN MIGUEL DE VELASCO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,2649,2649
SAN PABLO DE LIPEZ,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,300,300
SAN PEDRO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,5299,5299
SAN PEDRO DE BUENA VISTA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,7732,7732
SAN PEDRO DE CURAHUARA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1550,1550
SAN PEDRO DE QUEMES,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,107,107
SAN PEDRO DE TIQUINA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1095,1095
SAN PEDRO(PND),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,366,366
SAN RAFAEL,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,982,982
SAN RAMON SCZ,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1802,1802
SANTA ANA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,4432,4432
SANTA CRUZ DE LA SIERRA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,392610,392610
SANTA ROSA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,2275,2275
SANTA ROSA DEL SARA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,6528,6528
SANTIAGO DE CALLAPA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1210,1210
SANTIAGO DE HUARI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1313,1313
SANTIAGO DE HUATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1620,1620
SANTIAGO DE MACHACA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,742,742
SANTIVAÑES,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,905,905
SANTUARIO DE QUILLACAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,420,420
SAPAHAQUI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,2093,2093
SENA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,721,721
SHINAOTA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,2111,2111
SICA SICA (VILLA AROMA),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,4810,4810
SICAYA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,711,711
SIPE SIPE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,15732,15732
SOPACHUY,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,2232,2232
SORACACHI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,3086,3086
SORATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,4135,4135
SUCRE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,93584,93584
TACACOMA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1600,1600
TACOBAMBA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,2923,2923
TACOPAYA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1403,1403
TAHUA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,330,330
TAPACARI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,5022,5022
TARABUCO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,3409,3409
TARACO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1536,1536
TARATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,2398,2398
TARIJA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,66009,66009
TARVITA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,4844,4844
TEOPONTE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,2310,2310
TIAWANACU,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,3640,3640
TINGUIPAYA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,2541,2541
TIPUANI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1575,1575
TIQUIPAYA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,18719,18719
TITO YUPANQUI (PARQUIPUJIO),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,273,273
TOCO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,2255,2255
TODOS SANTOS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,41,41
TOLATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,3862,3862
TOLEDO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1333,1333
TOMAVE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,3574,3574
TOMINA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,3495,3495
TORO TORO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,3006,3006
TOTORA(ORR),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,713,713
TRIGAL,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,941,941
TRINIDAD,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,587,587
TUPIZA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,14138,14138
TURCO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,397,397
UMALA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1430,1430
UNCIA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,5514,5514
URIONDO (A. CONCEPCION),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,6442,6442
URUBICHA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,2093,2093
UYUNI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,7686,7686
VALLEGRANDE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,4614,4614
VIACHA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,31411,31411
VILA VILA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1294,1294
VILLA CHARCAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,2500,2500
VILLA MONTES,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,12098,12098
VILLA NUEVA (LOMA ALTA),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,228,228
VILLA SERRANO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,2882,2882
VILLA TUNARI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,4947,4947
VILLA VACA GUZMAN (MUYUPAMPA),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,728,728
VILLAZON,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,13240,13240
VINTO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1108,1108
VITICHI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,2730,2730
WALDO BALLIVIAN,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,594,594
WARNES,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,38717,38717
YACO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1244,1244
YACUIBA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1038,1038
YAMPARAEZ,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,2335,2335
YANACACHI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1184,1184
YAPACANI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,17579,17579
YOCALLA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1286,1286
YOTALA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,2395,2395
YUNGUYO DE LITORAL,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,20,20
ZUDAÑEZ,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,2858,2858
ACHACACHI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,267,267
ACHOCALLA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,233,233
AIQUILE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,469,469
ALALAY,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,212,212
ALTO BENI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,84,84
ANDAMARCA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,91,91
ANTEQUERA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,50,50
APOLO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,867,867
ARBIETO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,112,112
ARQUE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,53,53
ASCENCION DE GUARAYOS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,146,146
ATOCHA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,34,34
AUCAPATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,98,98
AYO AYO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,500,500
AYOPAYA (V. DE INDEPENDENCIA),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,49,49
AZURDUY,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,461,461
BATALLAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,234,234
BAURES,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,5,5
BELEN DE ANDAMARCA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,31,31
BELLA FLOR,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,59,59
BERMEJO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,124,124
BOLIVAR,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,257,257
BOYUIBE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,60,60
BUENA VISTA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,251,251
CABEZAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,1729,1729
CAIROMA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,499,499
"CAIZA ""D""",n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,98,98
CAMARGO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,1006,1006
CAMATAQUI (C. VILLA ABECIA),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,16,16
CAMIRI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,895,895
CAPINOTA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,108,108
CARACOLLO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,355,355
CARANAVI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,130,130
CARAPARI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,406,406
CARIPUYO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,12,12
CATACORA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,19,19
CHALLAPATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,2002,2002
CHARAGUA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,353,353
CHAYANTA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,158,158
CHIMORE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,652,652
CHOQUE COTA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,41,41
CHULUMANI (V. DE LA LIBERTAD),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,309,309
CHUMA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,54,54
CHUQUIHUTA AYLLU JUCUMANI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,45,45
CKOCHAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,930,930
CLIZA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,528,528
COCAPATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,144,144
COCHABAMBA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,6174,6174
COIPASA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,5,5
COLCAPIRHUA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,806,806
"COLCHA ""K""",n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,72,72
COLOMI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,480,480
COLQUECHACA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,448,448
COLQUIRI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,137,137
COMARAPA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,24,24
COMBAYA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,22,22
CONCEPCION,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,170,170
COPACABANA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,27,27
CORIPATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,51,51
CORQUE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,117,117
COTAGAITA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,169,169
COTOCA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,440,440
CRUZ DE MACHACAMARCA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,10,10
CUATRO CAÑADAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,56,56
CULPINA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,161,161
CURAHUARA DE CARANGAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,61,61
CURVA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,54,54
EL ALTO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,3815,3815
EL CHORO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,144,144
EL PUENTE(STC),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,252,252
EL PUENTE(TJA),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,585,585
EL TORNO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,222,222
ENTRE RIOS TRJ,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-09-01,1058,1058
