municipality,group,variable,month,Niñas(os) de 1 año con 1ra. dosis de vitamina A,TOTAL
MINEROS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,32,32
MIZQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,50,50
MOCOMOCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,17,17
MOJOCOYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,15,15
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,32,32
MONTERO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,231,231
MORO MORO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,4,4
MOROCHATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,24,24
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,7,7
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,4,4
OCURI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,27,27
OKINAWA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,29,29
OMEREQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,16,16
ORURO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,442,442
PADCAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,22,22
PADILLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,18,18
PAILON,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,97,97
PALCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,33,33
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,33,33
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,4,4
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,17,17
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,10,10
PASORAPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,3,3
PATACAMAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,33,33
PAZÑA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,9,9
PELECHUCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,10,10
POCOATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,33,33
POCONA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,8,8
POJO (CBBA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,23,23
POOPO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,4,4
PORCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,24,24
POROMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,21,21
PORONGO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,31,31
PORTACHUELO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,30,30
PORVENIR,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,17,17
POTOSI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,345,345
PRESTO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,10,10
PUCARA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,1,1
PUCARANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,37,37
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,11,11
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,12,12
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,9,9
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,7,7
PUERTO QUIJARRO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,21,21
PUERTO RICO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,23,23
PUERTO SILES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,1,1
PUERTO SUAREZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,20,20
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,72,72
PUNA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,20,20
PUNATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,40,40
QUIABAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,6,6
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,200,200
QUIME,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,12,12
QUIRUSILLAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,1,1
RAVELO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,28,28
REYES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,41,41
RIBERALTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,195,195
ROBORE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,17,17
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,23,23
SABAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,6,6
SACABA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,277,277
SACABAMBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,11,11
SACACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,40,40
SAIPINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,5,5
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,18,18
SAMAIPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,9,9
SAN AGUSTIN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,2,2
SAN ANDRES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,17,17
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,5,5
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,3,3
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,11,11
SAN BENITO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,8,8
SAN BORJA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,77,77
SAN BUENA VENTURA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,12,12
SAN CARLOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,27,27
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,38,38
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,124,124
SAN JAVIER(BNI),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,7,7
SAN JAVIER(STC),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,33,33
SAN JOAQUIN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,4,4
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,53,53
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,7,7
SAN JULIAN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,86,86
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,21,21
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,41,41
SAN LUCAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,44,44
SAN MATIAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,15,15
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,25,25
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,4,4
SAN PEDRO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,25,25
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,49,49
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,9,9
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,2,2
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,6,6
SAN PEDRO(PND),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,1,1
SAN RAFAEL,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,5,5
SAN RAMON BENI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,7,7
SAN RAMON SCZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,25,25
SANTA ANA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,25,25
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,1296,1296
SANTA ROSA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,18,18
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,29,29
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,5,5
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,11,11
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,5,5
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,3,3
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,10,10
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,10,10
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,17,17
SENA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,27,27
SHINAOTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,38,38
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,22,22
SICAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,14,14
SIPE SIPE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,78,78
SOPACHUY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,9,9
SORACACHI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,19,19
SORATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,29,29
SUCRE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,562,562
TACACHI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,1,1
TACACOMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,17,17
TACOBAMBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,17,17
TACOPAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,10,10
TAHUA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,2,2
TAPACARI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,33,33
TARABUCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,21,21
TARACO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,10,10
TARATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,12,12
TARIJA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,275,275
TARVITA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,28,28
TEOPONTE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,15,15
TIAWANACU,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,16,16
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,46,46
TIPUANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,19,19
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,108,108
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,20,20
TOCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,13,13
TOLATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,10,10
TOLEDO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,10,10
TOMAVE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,20,20
TOMINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,16,16
TORO TORO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,13,13
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,32,32
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,3,3
TRIGAL,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,3,3
TRINIDAD,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,130,130
TUPIZA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,61,61
TURCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,4,4
UMALA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,13,13
UNCIA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,40,40
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,17,17
URUBICHA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,13,13
UYUNI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,38,38
VACAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,13,13
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,37,37
VIACHA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,102,102
VILA VILA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,12,12
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,28,28
VILLA MONTES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,63,63
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,3,3
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,19,19
VILLA SERRANO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,13,13
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,178,178
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,11,11
VILLAZON,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,62,62
VINTO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,115,115
VITICHI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,16,16
WALDO BALLIVIAN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,1,1
WARNES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,216,216
YACO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,4,4
YACUIBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,131,131
YAMPARAEZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,13,13
YANACACHI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,8,8
YAPACANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,88,88
YOCALLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,27,27
YOTALA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,12,12
YUNCHARA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,14,14
ZUDAÑEZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-10-01,11,11
ACACIO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,7,7
ACHACACHI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,52,52
ACHOCALLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,24,24
AIQUILE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,45,45
ALALAY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,3,3
ALCALA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,4,4
ALTO BENI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,14,14
ANCORAIMES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,22,22
ANDAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,5,5
ANTEQUERA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,6,6
ANZALDO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,9,9
APOLO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,25,25
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,8,8
ARANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,15,15
ARBIETO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,42,42
ARQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,19,19
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,69,69
ATOCHA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,10,10
AUCAPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,4,4
AYATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,6,6
AYO AYO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,40,40
AZURDUY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,20,20
BATALLAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,25,25
BAURES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,5,5
BELEN DE URMIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,1,1
BELLA FLOR,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,3,3
BERMEJO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,44,44
BETANZOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,43,43
BOLIVAR,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,9,9
BOYUIBE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,8,8
BUENA VISTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,24,24
CABEZAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,53,53
CAIROMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,10,10
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,14,14
CAJUATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,28,28
CALACOTO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,4,4
CALAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,18,18
CAMARGO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,29,29
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,1,1
CAMIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,71,71
CAPINOTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,28,28
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,7,7
CARACOLLO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,21,21
CARANAVI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,76,76
CARAPARI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,29,29
CARIPUYO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,14,14
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,13,13
CATACORA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,4,4
CHALLAPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,37,37
CHAQUI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,13,13
CHARAGUA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,40,40
CHARAÑA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,3,3
CHAYANTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,22,22
CHIMORE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,49,49
CHIPAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,3,3
CHOQUE COTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,2,2
CHUA COCANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,4,4
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,30,30
CHUMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,10,10
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,15,15
CKOCHAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,17,17
CLIZA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,29,29
COBIJA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,94,94
COCAPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,28,28
COCHABAMBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,647,647
COIPASA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,3,3
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,73,73
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,27,27
COLLANA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,4,4
COLOMI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,27,27
COLPA BELGICA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,14,14
COLQUECHACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,64,64
COLQUENCHA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,13,13
COLQUIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-11-01,17,17
