municipality,group,variable,month,Mujeres puérperas con dosis única de vitamina A,TOTAL
PADILLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,10,10
PAILON,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,36,36
PALCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,16,16
PALOS BLANCOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,26,26
PAMPA AULLAGAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,6,6
PAMPA GRANDE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,8,8
PAPEL PAMPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,2,2
PASORAPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,1,1
PATACAMAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,51,51
PAZÑA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,5,5
PELECHUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,4,4
POCOATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,28,28
POCONA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,8,8
POJO (CBBA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,10,10
POOPO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,1,1
PORCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,9,9
POROMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,25,25
PORONGO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,5,5
PORTACHUELO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,38,38
PORVENIR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,2,2
POSTRER VALLE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,2,2
POTOSI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,332,332
PRESTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,13,13
PUCARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,1,1
PUCARANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,36,36
PUERTO ACOSTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,15,15
PUERTO CARABUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,20,20
PUERTO GONZALO MORENO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,7,7
PUERTO PEREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,5,5
PUERTO QUIJARRO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,8,8
PUERTO RICO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,11,11
PUERTO SUAREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,21,21
PUERTO VILLARROEL,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,109,109
PUNA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,20,20
PUNATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,77,77
QUIABAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,3,3
QUILLACOLLO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,126,126
QUIME,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,9,9
RAVELO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,25,25
REYES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,27,27
RIBERALTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,223,223
ROBORE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,21,21
RURRENABAQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,35,35
SABAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,2,2
SACABA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,226,226
SACABAMBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,5,5
SACACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,32,32
SAIPINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,5,5
SALINAS DE GARCI MENDOZA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,16,16
SAMAIPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,4,4
SAN AGUSTIN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,4,4
SAN ANDRES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,10,10
SAN ANDRES DE MACHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,3,3
SAN ANTONIO DE ESMORUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,2,2
SAN ANTONIO DE LOMERIO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,3,3
SAN BENITO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,6,6
SAN BORJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,84,84
SAN BUENA VENTURA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,16,16
SAN CARLOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,28,28
SAN IGNACIO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,29,29
SAN IGNACIO DE VELASCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,116,116
SAN JAVIER(BNI),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,6,6
SAN JAVIER(STC),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,27,27
SAN JOSE DE CHIQUITOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,38,38
SAN JUAN DE YAPACANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,7,7
SAN JULIAN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,64,64
SAN LORENZO(PND),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,11,11
SAN LORENZO(TJA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,7,7
SAN LUCAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,48,48
SAN MATIAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,19,19
SAN MIGUEL DE VELASCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,14,14
SAN PABLO DE LIPEZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,2,2
SAN PEDRO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,8,8
SAN PEDRO DE BUENA VISTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,45,45
SAN PEDRO DE CURAHUARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,8,8
SAN PEDRO DE TIQUINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,10,10
SAN PEDRO(PND),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,1,1
SAN RAFAEL,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,1,1
SAN RAMON BENI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,5,5
SAN RAMON SCZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,13,13
SANTA ANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,21,21
SANTA CRUZ DE LA SIERRA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,1063,1063
SANTA ROSA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,11,11
SANTA ROSA DEL SARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,14,14
SANTIAGO DE CALLAPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,5,5
SANTIAGO DE HUARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,6,6
SANTIAGO DE HUATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,7,7
SANTIAGO DE MACHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,1,1
SANTIVAÑES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,6,6
SANTUARIO DE QUILLACAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,7,7
SAPAHAQUI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,6,6
SENA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,10,10
SHINAOTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,59,59
SICA SICA (VILLA AROMA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,18,18
SICAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,3,3
SIPE SIPE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,43,43
SOPACHUY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,8,8
SORACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,6,6
SORATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,24,24
SUCRE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,580,580
TACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,2,2
TACACOMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,14,14
TACOBAMBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,8,8
TACOPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,8,8
TAHUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,1,1
TAPACARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,36,36
TARABUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,18,18
TARACO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,2,2
TARATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,7,7
TARIJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,322,322
TARVITA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,22,22
TEOPONTE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,8,8
TIAWANACU,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,9,9
TINGUIPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,28,28
TIPUANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,10,10
TIQUIPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,113,113
TIRAQUE (CBBA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,21,21
TOCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,11,11
TOLATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,5,5
TOLEDO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,5,5
TOMAVE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,20,20
TOMINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,13,13
TORO TORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,21,21
TOTORA(CBBA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,12,12
TOTORA(ORR),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,3,3
TRIGAL,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,2,2
TRINIDAD,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,246,246
TUPIZA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,13,13
TURCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,2,2
UMALA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,12,12
UNCIA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,24,24
URIONDO (A. CONCEPCION),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,13,13
URUBICHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,2,2
UYUNI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,53,53
VACAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,11,11
VALLEGRANDE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,34,34
VIACHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,81,81
VILA VILA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,8,8
VILLA CHARCAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,16,16
VILLA MONTES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,21,21
VILLA NUEVA (LOMA ALTA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,2,2
VILLA RIVERO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,11,11
VILLA SERRANO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,6,6
VILLA TUNARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,135,135
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,15,15
VILLAZON,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,43,43
VINTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,63,63
VITICHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,14,14
WALDO BALLIVIAN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,4,4
WARNES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,33,33
YACO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,15,15
YACUIBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,154,154
YAMPARAEZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,5,5
YANACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,3,3
YAPACANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,68,68
YOCALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,4,4
YOTALA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,4,4
YUNCHARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,3,3
ZUDAÑEZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-09-01,9,9
ACACIO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,10,10
ACHACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,80,80
ACHOCALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,8,8
AIQUILE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,35,35
ALALAY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,4,4
ALCALA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,2,2
ALTO BENI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,12,12
ANCORAIMES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,9,9
ANDAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,2,2
ANZALDO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,4,4
APOLO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,16,16
ARAMPAMPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,3,3
ARANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,9,9
ARBIETO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,13,13
ARQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,15,15
ASCENCION DE GUARAYOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,60,60
ATOCHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,10,10
AUCAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,2,2
AYATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,6,6
AYO AYO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,9,9
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,26,26
AZURDUY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,13,13
BATALLAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,18,18
BAURES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,7,7
BELEN DE ANDAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,1,1
BELEN DE URMIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,2,2
BELLA FLOR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,1,1
BERMEJO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,46,46
BETANZOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,36,36
BOLIVAR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,6,6
BOLPEBRA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,1,1
BOYUIBE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,3,3
BUENA VISTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,4,4
CABEZAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,53,53
CAIROMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,11,11
"CAIZA ""D""",micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,8,8
CAJUATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,12,12
CALACOTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,4,4
CALAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,18,18
CAMARGO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,36,36
CAMATAQUI (C. VILLA ABECIA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,1,1
CAMIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,95,95
CAPINOTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,26,26
CAQUIAVIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,7,7
CARACOLLO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,8,8
CARANAVI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,106,106
CARAPARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,8,8
CARIPUYO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,7,7
CARMEN RIVERO TORREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,2,2
CHALLAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,51,51
CHAQUI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,12,12
CHARAGUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,46,46
CHARAÑA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,1,1
CHAYANTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,25,25
CHIMORE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,29,29
CHIPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,1,1
CHUA COCANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,1,1
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,28,28
CHUMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,14,14
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,15,15
CKOCHAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,15,15
CLIZA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,36,36
COBIJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,116,116
COCAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,23,23
COCHABAMBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,581,581
COLCAPIRHUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,54,54
"COLCHA ""K""",micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,13,13
COLLANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,6,6
COLOMI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,20,20
COLPA BELGICA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,1,1
COLQUECHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,42,42
COLQUENCHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,15,15
COLQUIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,11,11
COMANCHE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,2,2
COMARAPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,30,30
COMBAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,1,1
CONCEPCION,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,38,38
COPACABANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,12,12
CORIPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,6,6
CORO CORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,5,5
COROICO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,28,28
CORQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,5,5
COTAGAITA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,14,14
COTOCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,90,90
CUATRO CAÑADAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,13,13
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,3,3
CUEVO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,1,1
CULPINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,24,24
CURAHUARA DE CARANGAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,3,3
CURVA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,2,2
DESAGUADERO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,3,3
EL ALTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,1338,1338
EL CHORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,2,2
EL PUENTE(STC),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,7,7
EL PUENTE(TJA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,10,10
EL TORNO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,76,76
EL VILLAR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,3,3
ENTRE RIOS TRJ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,20,20
ENTRE RIOS CBBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,26,26
ESCARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,2,2
ESCOMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,12,12
EUCALIPTUS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,2,2
EUREKA (SANTOS MERCADO),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,5,5
EXALTACION,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,2,2
FERNANDEZ ALONSO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,7,7
FILADELFIA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,3,3
GENERAL SAAVEDRA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,7,7
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,10,10
GUANAY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,11,11
GUAQUI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,4,4
GUAYARAMERIN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,69,69
GUTIERREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,21,21
HUACARETA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,16,16
HUACAYA (VILLA DE HUACAYA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,3,3
HUACHACALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,1,1
HUANUNI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,16,16
HUARACAJE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,2,2
HUARINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,6,6
HUAYLLAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,2,2
HUMANATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,5,5
ICHOCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,7,7
ICLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,11,11
INCAHUASI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,19,19
INQUISIVI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,7,7
IRUPANA (VILLA DE LANZA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,13,13
IXIAMAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,20,20
JESUS DE MACHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,8,8
LA ASUNTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,55,55
LA GUARDIA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,45,45
LA PAZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-10-01,555,555
