municipality,group,variable,month,Niñas(os) RN con lactancia materna inmediata,TOTAL
GENERAL SAAVEDRA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,6,6
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,7,7
GUANAY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,16,16
GUAQUI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,9,9
GUAYARAMERIN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,9,9
GUTIERREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,3,3
HUACARETA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,9,9
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,3,3
HUACHACALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,3,3
HUANUNI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,24,24
HUARACAJE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,2,2
HUARINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,3,3
HUATAJATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,4,4
HUAYLLAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,5,5
HUMANATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,2,2
ICHOCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,6,6
ICLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,5,5
INCAHUASI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,10,10
INQUISIVI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,7,7
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,12,12
IXIAMAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,9,9
JESUS DE MACHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,7,7
LA ASUNTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,57,57
LA GUARDIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,47,47
LA PAZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,604,604
LA RIVERA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,1,1
LAGUNILLAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,3,3
LAJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,10,10
LAS CARRERAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,10,10
LLALLAGUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,76,76
LLICA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,5,5
LORETO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,4,4
LURIBAY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,8,8
MACHACAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,5,5
MACHARETI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,3,3
MAGDALENA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,2,2
MAIRANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,18,18
MAPIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,2,2
MECAPACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,4,4
MINEROS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,13,13
MIZQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,36,36
MOCOMOCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,15,15
MOJOCOYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,9,9
MONTEAGUDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,21,21
MONTERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,42,42
MORO MORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,1,1
MOROCHATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,12,12
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,1,1
OCURI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,13,13
OKINAWA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,9,9
OMEREQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,5,5
ORURO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,471,471
PADCAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,5,5
PADILLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,9,9
PAILON,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,44,44
PALCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,11,11
PALOS BLANCOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,33,33
PAMPA AULLAGAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,5,5
PAMPA GRANDE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,7,7
PAPEL PAMPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,4,4
PASORAPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,2,2
PATACAMAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,5,5
PAZÑA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,9,9
PELECHUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,4,4
POCOATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,30,30
POCONA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,13,13
POJO (CBBA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,15,15
POOPO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,4,4
PORCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,18,18
POROMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,15,15
PORONGO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,2,2
PORTACHUELO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,19,19
PORVENIR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,4,4
POSTRER VALLE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,1,1
POTOSI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,209,209
PRESTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,14,14
PUCARANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,39,39
PUERTO ACOSTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,6,6
PUERTO CARABUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,10,10
PUERTO GONZALO MORENO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,5,5
PUERTO PEREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,6,6
PUERTO QUIJARRO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,11,11
PUERTO SILES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,1,1
PUERTO SUAREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,16,16
PUERTO VILLARROEL,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,103,103
PUNA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,21,21
PUNATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,35,35
QUIABAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,2,2
QUILLACOLLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,182,182
QUIME,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,10,10
RAVELO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,21,21
REYES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,16,16
RIBERALTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,14,14
ROBORE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,9,9
RURRENABAQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,30,30
SABAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,2,2
SACABA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,110,110
SACABAMBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,4,4
SACACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,31,31
SAIPINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,2,2
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,8,8
SAMAIPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,2,2
SAN AGUSTIN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,3,3
SAN ANDRES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,16,16
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,3,3
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,2,2
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,8,8
SAN BENITO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,2,2
SAN BORJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,21,21
SAN BUENA VENTURA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,18,18
SAN IGNACIO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,30,30
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,42,42
SAN JAVIER(BNI),micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,2,2
SAN JAVIER(STC),micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,30,30
SAN JOAQUIN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,10,10
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,38,38
SAN JULIAN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,14,14
SAN LORENZO(PND),micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,6,6
SAN LORENZO(TJA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,5,5
SAN LUCAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,43,43
SAN MATIAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,20,20
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,19,19
SAN PEDRO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,9,9
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,37,37
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,14,14
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,2,2
SAN RAFAEL,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,6,6
SAN RAMON BENI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,9,9
SAN RAMON SCZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,13,13
SANTA ANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,33,33
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,837,837
SANTA ROSA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,18,18
SANTA ROSA DEL SARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,8,8
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,4,4
SANTIAGO DE HUARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,5,5
SANTIAGO DE HUATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,4,4
SANTIAGO DE MACHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,5,5
SANTIVAÑES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,4,4
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,1,1
SAPAHAQUI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,9,9
SENA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,7,7
SHINAOTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,37,37
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,16,16
SICAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,2,2
SIPE SIPE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,44,44
SOPACHUY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,9,9
SORACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,13,13
SORATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,7,7
SUCRE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,202,202
TACACOMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,5,5
TACOBAMBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,14,14
TACOPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,9,9
TAPACARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,13,13
TARABUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,19,19
TARACO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,2,2
TARATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,5,5
TARIJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,165,165
TARVITA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,24,24
TEOPONTE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,11,11
TIAWANACU,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,7,7
TINGUIPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,19,19
TIPUANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,4,4
TIQUIPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,103,103
TIRAQUE (CBBA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,22,22
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,1,1
TOCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,1,1
TODOS SANTOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,1,1
TOLATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,4,4
TOLEDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,3,3
TOMAVE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,10,10
TOMINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,3,3
TORO TORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,12,12
TOTORA(CBBA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,29,29
TOTORA(ORR),micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,4,4
TRIGAL,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,1,1
TRINIDAD,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,89,89
TUPIZA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,308,308
TURCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,3,3
UMALA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,9,9
UNCIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,21,21
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,8,8
URUBICHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,5,5
UYUNI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,3,3
VACAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,7,7
VALLEGRANDE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,22,22
VIACHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,43,43
VILA VILA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,3,3
VILLA CHARCAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,26,26
VILLA MONTES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,11,11
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,2,2
VILLA RIVERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,11,11
VILLA SERRANO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,2,2
VILLA TUNARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,103,103
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,11,11
VINTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,49,49
VITICHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,9,9
WALDO BALLIVIAN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,1,1
WARNES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,96,96
YACO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,15,15
YACUIBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,120,120
YAMPARAEZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,5,5
YANACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,1,1
YAPACANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,13,13
YOCALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,4,4
YOTALA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,16,16
YUNCHARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,9,9
ZUDAÑEZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-11-01,5,5
ACACIO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,6,6
ACHACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,41,41
ACHOCALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,8,8
AIQUILE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,31,31
ALCALA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,1,1
ALTO BENI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,6,6
ANCORAIMES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,11,11
ANDAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,1,1
ANTEQUERA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,4,4
ANZALDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,3,3
APOLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,11,11
ARAMPAMPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,7,7
ARANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,9,9
ARBIETO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,3,3
ARQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,13,13
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,38,38
ATOCHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,1,1
AUCAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,3,3
AYATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,6,6
AYO AYO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,25,25
AZURDUY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,10,10
BATALLAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,13,13
BAURES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,3,3
BELEN DE ANDAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,2,2
BELLA FLOR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,1,1
BERMEJO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,30,30
BETANZOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,27,27
BOLIVAR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,7,7
BOYUIBE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,2,2
BUENA VISTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,8,8
CABEZAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,29,29
CAIROMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,14,14
"CAIZA ""D""",micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,2,2
CAJUATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,8,8
CALACOTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,2,2
CALAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,12,12
CAMARGO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,2,2
CAMIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,23,23
CAPINOTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,11,11
CAQUIAVIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,1,1
CARACOLLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,16,16
CARANAVI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,89,89
CARAPARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,6,6
CARIPUYO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,7,7
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,2,2
CHACARILLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,1,1
CHALLAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,51,51
CHAQUI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,14,14
CHARAGUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,47,47
CHAYANTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,14,14
CHIMORE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,17,17
CHIPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,1,1
CHUA COCANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,3,3
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,34,34
CHUMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,9,9
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,3,3
CKOCHAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,14,14
CLIZA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,24,24
COBIJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,41,41
COCAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,18,18
COCHABAMBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,289,289
COLCAPIRHUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,60,60
"COLCHA ""K""",micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,7,7
COLLANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,4,4
COLOMI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,10,10
COLQUECHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,37,37
COLQUENCHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,8,8
COLQUIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,11,11
COMANCHE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,2,2
COMARAPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,35,35
COMBAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,2,2
CONCEPCION,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,1,1
COPACABANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,9,9
CORIPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,13,13
CORO CORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,4,4
COROICO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,22,22
CORQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,2,2
COTAGAITA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,20,20
COTOCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,4,4
CUATRO CAÑADAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,104,104
CUEVO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,2,2
CULPINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,24,24
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,2,2
CURVA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,3,3
DESAGUADERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,11,11
EL ALTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,655,655
EL CHORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,2,2
EL PUENTE(STC),micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-12-01,8,8
