municipality,group,variable,month,Niñas(os) de 1 año con dosis completa de hierro,TOTAL
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,19,19
IXIAMAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,15,15
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,14,14
LA ASUNTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,111,111
LA GUARDIA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,337,337
LA PAZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,724,724
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,12,12
LAJA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,31,31
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,7,7
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,3,3
LLALLAGUA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,95,95
LLICA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,4,4
LORETO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,9,9
LURIBAY,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,13,13
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,18,18
MACHARETI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,15,15
MAGDALENA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,22,22
MAIRANA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,13,13
MALLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,1,1
MAPIRI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,25,25
MECAPACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,16,16
MINEROS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,75,75
MIZQUE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,51,51
MOCOMOCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,12,12
MOJOCOYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,24,24
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,43,43
MONTERO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,178,178
MORO MORO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,1,1
MOROCHATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,19,19
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,6,6
NAZACARA DE PACAJES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,6,6
OCURI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,41,41
OKINAWA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,11,11
OMEREQUE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,19,19
ORURO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,531,531
PADCAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,33,33
PADILLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,11,11
PAILON,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,59,59
PALCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,44,44
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,38,38
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,2,2
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,7,7
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,4,4
PASORAPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,2,2
PATACAMAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,3,3
PAZÑA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,8,8
PELECHUCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,15,15
POCOATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,32,32
POCONA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,30,30
POJO (CBBA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,22,22
POOPO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,4,4
PORCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,17,17
POROMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,24,24
PORONGO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,11,11
PORTACHUELO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,40,40
PORVENIR,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,20,20
POSTRER VALLE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,3,3
POTOSI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,326,326
PRESTO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,13,13
PUCARA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,1,1
PUCARANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,44,44
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,11,11
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,19,19
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,16,16
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,4,4
PUERTO QUIJARRO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,19,19
PUERTO RICO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,21,21
PUERTO SILES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,3,3
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,96,96
PUNA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,31,31
PUNATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,67,67
QUIABAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,6,6
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,301,301
QUIME,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,20,20
RAVELO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,31,31
REYES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,21,21
RIBERALTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,177,177
ROBORE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,34,34
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,3,3
SABAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,7,7
SACABA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,208,208
SACABAMBA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,10,10
SACACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,37,37
SAIPINA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,12,12
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,12,12
SAMAIPATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,19,19
SAN AGUSTIN,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,6,6
SAN ANDRES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,26,26
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,6,6
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,4,4
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,7,7
SAN BENITO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,22,22
SAN BORJA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,104,104
SAN BUENA VENTURA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,11,11
SAN CARLOS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,33,33
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,38,38
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,92,92
SAN JAVIER(BNI),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,3,3
SAN JAVIER(STC),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,31,31
SAN JOAQUIN,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,10,10
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,35,35
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,24,24
SAN JULIAN,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,58,58
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,12,12
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,14,14
SAN LUCAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,45,45
SAN MATIAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,28,28
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,12,12
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,10,10
SAN PEDRO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,17,17
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,50,50
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,11,11
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,2,2
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,7,7
SAN PEDRO(PND),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,5,5
SAN RAFAEL,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,7,7
SAN RAMON BENI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,9,9
SAN RAMON SCZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,18,18
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,1811,1811
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,29,29
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,5,5
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,19,19
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,9,9
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,6,6
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,11,11
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,8,8
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,27,27
SENA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,15,15
SHINAOTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,46,46
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,24,24
SICAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,7,7
SIPE SIPE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,80,80
SOPACHUY,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,15,15
SORACACHI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,27,27
SORATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,26,26
SUCRE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,669,669
TACACOMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,6,6
TACOBAMBA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,23,23
TACOPAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,15,15
TAHUA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,2,2
TAPACARI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,34,34
TARABUCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,27,27
TARACO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,6,6
TARATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,13,13
TARIJA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,237,237
TARVITA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,31,31
TEOPONTE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,24,24
TIAWANACU,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,11,11
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,21,21
TIPUANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,18,18
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,106,106
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,35,35
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,2,2
TOCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,15,15
TOLATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,14,14
TOLEDO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,5,5
TOMAVE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,31,31
TOMINA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,12,12
TORO TORO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,20,20
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,30,30
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,14,14
TRIGAL,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,2,2
TRINIDAD,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,101,101
TUPIZA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,87,87
TURCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,5,5
UMALA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,17,17
UNCIA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,46,46
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,16,16
URUBICHA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,9,9
UYUNI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,130,130
VACAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,10,10
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,23,23
VIACHA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,95,95
VILA VILA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,7,7
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,18,18
VILLA MONTES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,79,79
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,17,17
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,9,9
VILLA SERRANO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,18,18
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,194,194
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,19,19
VILLAZON,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,63,63
VINTO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,75,75
VITICHI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,8,8
WALDO BALLIVIAN,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,2,2
WARNES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,53,53
YACO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,9,9
YACUIBA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,56,56
YAMPARAEZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,9,9
YANACACHI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,26,26
YAPACANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,82,82
YOCALLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,22,22
YOTALA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,8,8
YUNCHARA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,12,12
ZUDAÑEZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-11-01,8,8
ACACIO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,15,15
ACHACACHI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,49,49
ACHOCALLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,25,25
AIQUILE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,42,42
ALALAY,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,2,2
ALCALA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,4,4
ALTO BENI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,13,13
ANCORAIMES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,15,15
ANDAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,4,4
ANTEQUERA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,4,4
ANZALDO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,8,8
APOLO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,40,40
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,13,13
ARANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,16,16
ARBIETO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,18,18
ARQUE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,16,16
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,39,39
ATOCHA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,16,16
AUCAPATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,5,5
AYATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,7,7
AYO AYO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,33,33
AZURDUY,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,11,11
BATALLAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,25,25
BAURES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,2,2
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,3,3
BELEN DE URMIRI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,3,3
BELLA FLOR,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,5,5
BERMEJO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,46,46
BETANZOS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,50,50
BOLIVAR,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,14,14
BOLPEBRA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,1,1
BOYUIBE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,11,11
BUENA VISTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,23,23
CABEZAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,42,42
CAIROMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,14,14
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,16,16
CAJUATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,18,18
CALACOTO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,5,5
CALAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,22,22
CAMARGO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,28,28
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,2,2
CAMIRI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,63,63
CAPINOTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,32,32
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,18,18
CARACOLLO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,47,47
CARANAVI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,79,79
CARAPARI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,38,38
CARIPUYO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,13,13
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,5,5
CHALLAPATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,65,65
CHAQUI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,11,11
CHARAGUA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,45,45
CHARAÑA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,2,2
CHAYANTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,13,13
CHIMORE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,34,34
CHUA COCANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,5,5
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,18,18
CHUMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,10,10
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,16,16
CKOCHAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,17,17
CLIZA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,10,10
COBIJA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,87,87
COCAPATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,17,17
COCHABAMBA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,371,371
COIPASA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,3,3
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,55,55
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,31,31
COLLANA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,3,3
COLOMI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,25,25
COLPA BELGICA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,1,1
COLQUECHACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,56,56
COLQUENCHA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,16,16
COLQUIRI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,18,18
COMANCHE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,3,3
COMARAPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,27,27
COMBAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,3,3
CONCEPCION,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,44,44
COPACABANA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,24,24
CORIPATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,17,17
CORO CORO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,9,9
COROICO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-12-01,30,30
