municipality,group,variable,month,Niñas(os) de 6 meses con lactancia materna exclusiva,TOTAL
UNCIA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-07-01,39,39
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-07-01,7,7
URUBICHA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-07-01,12,12
UYUNI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-07-01,7,7
VACAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-07-01,13,13
VALLEGRANDE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-07-01,19,19
VIACHA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-07-01,60,60
VILA VILA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-07-01,4,4
VILLA CHARCAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-07-01,11,11
VILLA MONTES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-07-01,81,81
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-07-01,4,4
VILLA RIVERO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-07-01,3,3
VILLA SERRANO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-07-01,30,30
VILLA TUNARI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-07-01,95,95
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-07-01,10,10
VILLAZON,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-07-01,47,47
VINTO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-07-01,89,89
VITICHI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-07-01,8,8
WALDO BALLIVIAN,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-07-01,3,3
WARNES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-07-01,20,20
YACO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-07-01,5,5
YACUIBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-07-01,137,137
YAMPARAEZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-07-01,11,11
YAPACANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-07-01,52,52
YOCALLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-07-01,19,19
YOTALA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-07-01,27,27
ZUDAÑEZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-07-01,9,9
ACACIO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,10,10
ACHACACHI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,46,46
ACHOCALLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,30,30
AIQUILE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,48,48
ALALAY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,3,3
ALCALA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,2,2
ALTO BENI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,1,1
ANCORAIMES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,7,7
ANDAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,4,4
ANTEQUERA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,3,3
ANZALDO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,6,6
APOLO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,24,24
ARAMPAMPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,6,6
ARANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,10,10
ARBIETO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,2,2
ARQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,9,9
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,89,89
ATOCHA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,22,22
AYATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,7,7
AYO AYO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,16,16
AZURDUY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,13,13
BATALLAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,4,4
BAURES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,15,15
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,2,2
BELEN DE URMIRI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,4,4
BELLA FLOR,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,4,4
BERMEJO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,10,10
BETANZOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,10,10
BOLIVAR,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,8,8
BOYUIBE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,4,4
BUENA VISTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,24,24
CABEZAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,20,20
CAIROMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,4,4
"CAIZA ""D""",micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,10,10
CALACOTO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,4,4
CALAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,13,13
CAMARGO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,6,6
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,1,1
CAMIRI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,28,28
CAPINOTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,31,31
CAQUIAVIRI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,9,9
CARACOLLO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,38,38
CARANAVI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,53,53
CARAPARI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,18,18
CARIPUYO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,22,22
CATACORA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,1,1
CHALLAPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,47,47
CHAQUI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,23,23
CHARAGUA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,39,39
CHAYANTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,21,21
CHIMORE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,5,5
CHIPAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,5,5
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,8,8
CHUMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,3,3
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,5,5
CKOCHAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,14,14
CLIZA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,2,2
COBIJA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,99,99
COCAPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,26,26
COCHABAMBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,495,495
COIPASA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,4,4
COLCAPIRHUA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,31,31
"COLCHA ""K""",micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,18,18
COLLANA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,2,2
COLOMI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,11,11
COLQUECHACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,77,77
COLQUENCHA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,11,11
COLQUIRI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,1,1
COMANCHE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,16,16
COMARAPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,5,5
CONCEPCION,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,12,12
COPACABANA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,1,1
CORIPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,1,1
COROICO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,10,10
CORQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,7,7
COTAGAITA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,14,14
COTOCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,11,11
CUATRO CAÑADAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,54,54
CUEVO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,4,4
CULPINA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,9,9
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,10,10
CURVA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,1,1
DESAGUADERO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,1,1
EL ALTO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,1026,1026
EL CHORO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,2,2
EL PUENTE(STC),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,21,21
EL PUENTE(TJA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,4,4
EL TORNO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,88,88
EL VILLAR,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,4,4
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,27,27
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,31,31
ESCARA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,1,1
ESCOMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,11,11
EUCALIPTUS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,4,4
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,3,3
EXALTACION,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,3,3
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,15,15
FILADELFIA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,14,14
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,5,5
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,2,2
GUANAY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,3,3
GUAQUI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,6,6
GUAYARAMERIN,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,34,34
GUTIERREZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,39,39
HUACARETA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,13,13
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,7,7
HUACHACALLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,1,1
HUANUNI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,34,34
HUARACAJE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,12,12
HUAYLLAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,3,3
HUMANATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,9,9
ICHOCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,1,1
ICLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,10,10
INCAHUASI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,9,9
INQUISIVI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,1,1
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,5,5
IXIAMAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,13,13
JESUS DE MACHACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,5,5
LA ASUNTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,73,73
LA GUARDIA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,173,173
LA PAZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,745,745
LA RIVERA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,1,1
LAGUNILLAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,2,2
LAJA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,13,13
LAS CARRERAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,4,4
LICOMA PAMPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,4,4
LLALLAGUA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,70,70
LLICA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,1,1
LORETO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,2,2
MACHACAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,7,7
MACHARETI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,13,13
MAGDALENA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,13,13
MAIRANA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,5,5
MINEROS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,49,49
MIZQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,35,35
MOCOMOCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,17,17
MOJOCOYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,6,6
MONTEAGUDO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,44,44
MONTERO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,144,144
MOROCHATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,10,10
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,4,4
OCURI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,18,18
OMEREQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,3,3
ORURO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,412,412
PADCAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,20,20
PADILLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,19,19
PAILON,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,43,43
PALCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,5,5
PALOS BLANCOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,30,30
PAMPA AULLAGAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,4,4
PAMPA GRANDE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,16,16
PAPEL PAMPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,5,5
PATACAMAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,196,196
PAZÑA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,5,5
POCOATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,38,38
POCONA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,10,10
POJO (CBBA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,15,15
POOPO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,7,7
PORCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,20,20
POROMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,13,13
PORONGO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,8,8
PORTACHUELO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,2,2
PORVENIR,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,7,7
POTOSI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,452,452
PRESTO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,7,7
PUCARANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,27,27
PUERTO ACOSTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,1,1
PUERTO CARABUCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,10,10
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,2,2
PUERTO PEREZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,4,4
PUERTO QUIJARRO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,20,20
PUERTO RICO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,9,9
PUERTO SILES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,4,4
PUERTO VILLARROEL,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,219,219
PUNA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,30,30
PUNATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,29,29
QUILLACOLLO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,271,271
QUIME,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,7,7
RAVELO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,11,11
REYES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,17,17
RIBERALTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,204,204
ROBORE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,14,14
RURRENABAQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,17,17
SABAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,5,5
SACABA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,246,246
SACABAMBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,1,1
SACACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,26,26
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,20,20
SAMAIPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,9,9
SAN AGUSTIN,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,2,2
SAN ANDRES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,11,11
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,1,1
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,2,2
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,12,12
SAN BENITO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,6,6
SAN BORJA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,51,51
SAN BUENA VENTURA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,27,27
SAN CARLOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,18,18
SAN IGNACIO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,65,65
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,69,69
SAN JAVIER(BNI),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,13,13
SAN JAVIER(STC),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,31,31
SAN JOAQUIN,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,9,9
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,47,47
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,3,3
SAN JULIAN,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,29,29
SAN LORENZO(PND),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,12,12
SAN LORENZO(TJA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,14,14
SAN LUCAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,30,30
SAN MATIAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,23,23
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,7,7
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,9,9
SAN PEDRO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,10,10
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,39,39
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,3,3
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,1,1
SAN RAFAEL,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,11,11
SAN RAMON SCZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,14,14
SANTA ANA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,11,11
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,1677,1677
SANTA ROSA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,14,14
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,5,5
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,6,6
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,5,5
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,2,2
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,5,5
SAPAHAQUI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,12,12
SENA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,23,23
SHINAOTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,14,14
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,15,15
SICAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,3,3
SIPE SIPE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,138,138
SOPACHUY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,34,34
SORACACHI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,12,12
SORATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,19,19
SUCRE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,390,390
TACOBAMBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-08-01,12,12
