municipality,group,variable,month,Niñas(os) de 1 año que reciben alimento complementario,TOTAL
SORATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,141,141
SUCRE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,2952,2952
TACACHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,10,10
TACOBAMBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,149,149
TACOPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,124,124
TAHUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,22,22
TAPACARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,406,406
TARABUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,196,196
TARACO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,54,54
TARATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,140,140
TARIJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,1888,1888
TARVITA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,116,116
TEOPONTE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,104,104
TIAWANACU,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,132,132
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,348,348
TIPUANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,102,102
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,336,336
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,274,274
TOCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,83,83
TODOS SANTOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,5,5
TOLATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,47,47
TOLEDO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,53,53
TOMAVE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,206,206
TOMINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,141,141
TORO TORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,79,79
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,274,274
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,27,27
TRIGAL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,15,15
TRINIDAD,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,516,516
TUPIZA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,154,154
TURCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,25,25
UMALA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,88,88
UNCIA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,368,368
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,120,120
UYUNI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,278,278
VACAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,115,115
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,145,145
VIACHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,385,385
VILA VILA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,82,82
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,208,208
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,22,22
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,97,97
VILLA SERRANO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,130,130
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,1052,1052
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,179,179
VILLAZON,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,612,612
VINTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,353,353
VITICHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,147,147
WALDO BALLIVIAN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,24,24
WARNES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,12,12
YACO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,73,73
YACUIBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,815,815
YAMPARAEZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,92,92
YANACACHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,23,23
YAPACANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,594,594
YOCALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,113,113
YOTALA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,66,66
YUNCHARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,76,76
ZUDAÑEZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-09-01,106,106
ACACIO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,50,50
ACHACACHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,128,128
ACHOCALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,155,155
AIQUILE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,358,358
ALALAY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,38,38
ALCALA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,56,56
ALTO BENI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,137,137
ANCORAIMES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,42,42
ANDAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,54,54
ANTEQUERA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,30,30
ANZALDO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,85,85
APOLO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,189,189
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,62,62
ARANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,139,139
ARBIETO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,270,270
ARQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,184,184
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,95,95
ATOCHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,122,122
AUCAPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,51,51
AYATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,65,65
AYO AYO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,338,338
AZURDUY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,142,142
BATALLAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,108,108
BAURES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,65,65
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,13,13
BELEN DE URMIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,20,20
BELLA FLOR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,38,38
BETANZOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,448,448
BOLIVAR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,98,98
BOLPEBRA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,1,1
BOYUIBE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,65,65
BUENA VISTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,176,176
CABEZAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,11,11
CAIROMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,120,120
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,117,117
CAJUATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,82,82
CALACOTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,49,49
CAMARGO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,243,243
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,41,41
CAMIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,293,293
CAPINOTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,231,231
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,104,104
CARACOLLO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,232,232
CARANAVI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,861,861
CARANGAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,1,1
CARAPARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,195,195
CARIPUYO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,96,96
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,56,56
CHACARILLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,2,2
CHALLAPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,482,482
CHAQUI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,135,135
CHARAGUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,142,142
CHARAÑA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,33,33
CHAYANTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,225,225
CHIMORE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,294,294
CHIPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,29,29
CHOQUE COTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,9,9
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,83,83
CHUMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,71,71
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,150,150
CKOCHAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,225,225
CLIZA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,206,206
COBIJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,116,116
COCAPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,331,331
COCHABAMBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,2479,2479
COIPASA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,6,6
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,330,330
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,165,165
COLLANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,26,26
COLOMI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,288,288
COLQUECHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,571,571
COLQUENCHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,122,122
COLQUIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,86,86
COMANCHE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,33,33
COMARAPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,184,184
COMBAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,34,34
CONCEPCION,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,108,108
CORIPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,182,182
CORO CORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,17,17
CORQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,66,66
COTAGAITA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,108,108
COTOCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,276,276
CRUZ DE MACHACAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,8,8
CUATRO CAÑADAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,173,173
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,19,19
CUEVO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,4,4
CULPINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,283,283
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,58,58
CURVA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,22,22
DESAGUADERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,45,45
EL ALTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,22,22
EL CHORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,48,48
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,142,142
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,169,169
EL TORNO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,15,15
EL VILLAR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,68,68
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,344,344
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,490,490
ESCARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,4,4
ESCOMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,43,43
ESMERALDA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,1,1
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,70,70
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,36,36
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,121,121
FILADELFIA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,107,107
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,31,31
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,135,135
GUANAY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,121,121
GUAQUI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,11,11
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,530,530
GUTIERREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,42,42
HUACARETA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,122,122
HUACHACALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,11,11
HUANUNI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,97,97
HUARINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,8,8
HUATAJATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,2,2
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,52,52
HUMANATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,33,33
ICHOCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,49,49
ICLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,117,117
INCAHUASI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,209,209
INQUISIVI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,63,63
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,43,43
LA ASUNTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,457,457
LA GUARDIA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,358,358
LA PAZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,19,19
LA RIVERA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,5,5
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,3,3
LAJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,209,209
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,51,51
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,31,31
LLALLAGUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,675,675
LLICA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,37,37
LORETO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,20,20
LURIBAY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,104,104
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,40,40
MACHARETI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,20,20
MAGDALENA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,3,3
MAIRANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,10,10
MALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,24,24
MAPIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,99,99
MECAPACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,44,44
MINEROS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,190,190
MIZQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,455,455
MOCOMOCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,118,118
MOJINETE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,8,8
MOJOCOYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,101,101
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,325,325
MONTERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,539,539
MORO MORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,22,22
MOROCHATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,155,155
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,14,14
OCURI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,204,204
OKINAWA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,1,1
OMEREQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,42,42
ORURO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,2625,2625
PADCAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,226,226
PADILLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,156,156
PAILON,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,19,19
PALCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,193,193
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,39,39
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,34,34
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,74,74
PASORAPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,34,34
PATACAMAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,96,96
PAZÑA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,62,62
PELECHUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,41,41
POCOATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,355,355
POCONA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,177,177
POJO (CBBA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,1,1
POOPO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,69,69
PORCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,208,208
POROMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,227,227
PORONGO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,88,88
PORTACHUELO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,63,63
PORVENIR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,58,58
POSTRER VALLE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,14,14
POTOSI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,2376,2376
PRESTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,131,131
PUCARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,19,19
PUCARANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,321,321
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,35,35
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,79,79
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,114,114
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,4,4
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,609,609
PUNA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,261,261
PUNATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,281,281
QUIABAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,32,32
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,1327,1327
QUIME,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,84,84
QUIRUSILLAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,19,19
RAVELO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,242,242
REYES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,2,2
RIBERALTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,204,204
ROBORE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,156,156
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,13,13
SABAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,39,39
SACABA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,1781,1781
SACABAMBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,45,45
SACACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,322,322
SAIPINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,35,35
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,149,149
SAMAIPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,134,134
SAN AGUSTIN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,22,22
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,47,47
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,22,22
SAN BENITO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,127,127
SAN BORJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,454,454
SAN CARLOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,64,64
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,2,2
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,589,589
SAN JAVIER(STC),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,101,101
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,186,186
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,86,86
SAN JULIAN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,572,572
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,63,63
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,5,5
SAN LUCAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,525,525
SAN MATIAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-10-01,2,2
