municipality,group,variable,month,RN con alojamiento conjunto,TOTAL
ENTRE RIOS CBBA,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,15,15
ESCOMA,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,9,9
FERNANDEZ ALONSO,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,4,4
FILADELFIA,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,2,2
GUAYARAMERIN,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,50,50
HUACARETA,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,4,4
HUANUNI,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,23,23
HUARACAJE,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,1,1
INGAVI (HUMAITA),atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,1,1
LA GUARDIA,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,63,63
LA PAZ,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,577,577
LLALLAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,48,48
LLICA,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,3,3
MAGDALENA,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,10,10
MAIRANA,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,12,12
MIZQUE,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,17,17
MOCOMOCO,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,2,2
MONTEAGUDO,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,41,41
MONTERO,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,70,70
OCURI,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,2,2
ORURO,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,487,487
PADILLA,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,15,15
PAILON,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,24,24
PAMPA GRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,5,5
PATACAMAYA,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,26,26
PORCO,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,17,17
POROMA,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,5,5
PORTACHUELO,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,19,19
PORVENIR,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,1,1
POTOSI,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,333,333
PUERTO ACOSTA,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,3,3
PUERTO GONZALO MORENO,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,3,3
PUERTO QUIJARRO,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,12,12
PUERTO RICO,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,5,5
PUERTO VILLARROEL,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,99,99
PUNA,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,10,10
PUNATA,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,80,80
QUILLACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,201,201
RAVELO,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,7,7
REYES,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,15,15
RIBERALTA,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,181,181
ROBORE,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,24,24
RURRENABAQUE,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,24,24
SACABA,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,87,87
SACACA,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,3,3
SAIPINA,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,1,1
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,3,3
SAMAIPATA,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,3,3
SAN ANDRES,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,2,2
SAN BORJA,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,58,58
SAN BUENA VENTURA,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,22,22
SAN IGNACIO,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,25,25
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,56,56
SAN JOAQUIN,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,6,6
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,39,39
SAN JULIAN,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,44,44
SAN LORENZO(PND),atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,4,4
SAN LORENZO(TJA),atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,5,5
SAN LUCAS,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,23,23
SAN MATIAS,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,20,20
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,6,6
SAN PEDRO,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,3,3
SAN PEDRO DE MACHA,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,2,2
SAN RAFAEL,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,2,2
SAN RAMON BENI,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,3,3
SAN RAMON SCZ,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,10,10
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,1890,1890
SANTA ROSA,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,6,6
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,3,3
SANTIVAÑES,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,1,1
SANTUARIO DE QUILLACAS,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,1,1
SENA,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,10,10
SICAYA,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,5,5
SOPACHUY,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,3,3
SUCRE,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,317,317
TACOPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,2,2
TARABUCO,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,8,8
TARIJA,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,262,262
TINGUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,1,1
TIQUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,65,65
TOLEDO,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,1,1
TOMAVE,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,1,1
TOMINA,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,6,6
TORO TORO,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,4,4
TOTORA(CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,12,12
TRINIDAD,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,201,201
TUPIZA,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,44,44
UNCIA,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,10,10
URUBICHA,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,6,6
UYUNI,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,31,31
VALLEGRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,34,34
VIACHA,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,44,44
VILLA MONTES,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,58,58
VILLA SERRANO,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,2,2
VILLA TUNARI,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,90,90
VILLAZON,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,36,36
VINTO,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,56,56
VITICHI,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,5,5
WARNES,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,75,75
YACUIBA,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,119,119
YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,65,65
ACACIO,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,2,2
ACHACACHI,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,27,27
AIQUILE,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,26,26
ARQUE,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,60,60
ATOCHA,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,7,7
AUCAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,8,8
BAURES,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,4,4
BELLA FLOR,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,1,1
BERMEJO,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,32,32
BETANZOS,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,18,18
BOYUIBE,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,2,2
BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,5,5
CABEZAS,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,12,12
"CAIZA ""D""",atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,3,3
CAMARGO,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,26,26
CAMIRI,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,6,6
CAPINOTA,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,16,16
CARACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,11,11
CARANAVI,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,73,73
CARAPARI,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,6,6
CARIPUYO,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,4,4
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,4,4
CHALLAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,48,48
CHAQUI,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,6,6
CHARAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,3,3
CHAYANTA,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,16,16
CKOCHAS,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,2,2
CLIZA,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,24,24
COBIJA,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,91,91
COCHABAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,944,944
COLCAPIRHUA,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,35,35
"COLCHA ""K""",atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,2,2
COMARAPA,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,22,22
CONCEPCION,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,28,28
COROICO,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,20,20
COTAGAITA,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,4,4
COTOCA,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,57,57
CUATRO CAÑADAS,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,18,18
CULPINA,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,2,2
EL ALTO,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,744,744
EL CHORO,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,1,1
EL PUENTE(STC),atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,5,5
EL TORNO,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,77,77
EL VILLAR,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,4,4
ENTRE RIOS TRJ,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,12,12
ENTRE RIOS CBBA,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,22,22
ESCOMA,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,14,14
FERNANDEZ ALONSO,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,1,1
FILADELFIA,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,1,1
GAIOC JATUN AYLLU YURA,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,3,3
GUAYARAMERIN,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,29,29
GUTIERREZ,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,2,2
HUACARETA,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,9,9
HUANUNI,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,27,27
HUARACAJE,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,2,2
INCAHUASI,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,1,1
INGAVI (HUMAITA),atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,1,1
LA GUARDIA,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,69,69
LA PAZ,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,1441,1441
LAS CARRERAS,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,2,2
LLALLAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,59,59
LURIBAY,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,1,1
MACHACAMARCA,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,2,2
MACHARETI,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,1,1
MAGDALENA,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,11,11
MAIRANA,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,9,9
MIZQUE,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,24,24
MONTEAGUDO,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,25,25
MONTERO,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,23,23
OCURI,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,1,1
ORURO,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,470,470
PADILLA,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,15,15
PAILON,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,34,34
PAMPA GRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,7,7
PATACAMAYA,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,17,17
POOPO,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,1,1
PORCO,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,15,15
POROMA,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,7,7
PORTACHUELO,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,30,30
PORVENIR,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,1,1
POTOSI,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,398,398
PUERTO ACOSTA,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,2,2
PUERTO GONZALO MORENO,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,1,1
PUERTO QUIJARRO,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,17,17
PUERTO RICO,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,8,8
PUERTO SILES,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,2,2
PUERTO VILLARROEL,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,103,103
PUNA,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,9,9
PUNATA,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,60,60
QUILLACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,209,209
REYES,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,10,10
RIBERALTA,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,224,224
ROBORE,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,16,16
RURRENABAQUE,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,29,29
SABAYA,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,1,1
SACABA,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,81,81
SACACA,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,6,6
SAIPINA,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,4,4
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,3,3
SAN ANDRES,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,5,5
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,4,4
SAN BORJA,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,64,64
SAN BUENA VENTURA,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,22,22
SAN CARLOS,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,2,2
SAN IGNACIO,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,23,23
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,58,58
SAN JOAQUIN,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,12,12
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,33,33
SAN JULIAN,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,4,4
SAN LORENZO(TJA),atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,5,5
SAN LUCAS,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,26,26
SAN MATIAS,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,18,18
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,10,10
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,4,4
SAN RAFAEL,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,8,8
SAN RAMON BENI,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,5,5
SAN RAMON SCZ,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,16,16
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,1856,1856
SANTA ROSA,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,12,12
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,4,4
SENA,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,6,6
SOPACHUY,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,6,6
SUCRE,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,335,335
TACOPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,2,2
TAHUA,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,1,1
TARABUCO,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,8,8
TARIJA,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,274,274
TARVITA,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,4,4
TIQUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,60,60
TOLEDO,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,1,1
TOMAVE,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,2,2
TOMINA,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,3,3
TORO TORO,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,5,5
TOTORA(CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,20,20
TRINIDAD,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,196,196
TUPIZA,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,51,51
TURCO,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,2,2
UNCIA,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,18,18
URUBICHA,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,4,4
UYUNI,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,38,38
VALLEGRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,37,37
VIACHA,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,39,39
VILA VILA,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,1,1
VILLA MONTES,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,47,47
VILLA SERRANO,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,2,2
VILLA TUNARI,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,80,80
VILLAZON,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,42,42
VINTO,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,55,55
VITICHI,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,3,3
WARNES,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,77,77
YACUIBA,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,111,111
YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,80,80
YOTALA,atencion de partos en servicios,rn con alojamiento conjunto,2022-08-01,2,2
ACACIO,atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,2,2
ACHACACHI,atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,23,23
AIQUILE,atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,30,30
ANDAMARCA,atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,39,39
ATOCHA,atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,2,2
AUCAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,13,13
BAURES,atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,3,3
BERMEJO,atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,27,27
BETANZOS,atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,22,22
BOYUIBE,atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,3,3
BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,5,5
CABEZAS,atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,14,14
"CAIZA ""D""",atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,3,3
CAMARGO,atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,18,18
CAMIRI,atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,7,7
CAPINOTA,atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,8,8
CARACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,8,8
CARANAVI,atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,67,67
CARAPARI,atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,1,1
CARIPUYO,atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,3,3
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,2,2
CHALLAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,40,40
CHAQUI,atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,6,6
CHARAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,4,4
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,10,10
CKOCHAS,atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,7,7
CLIZA,atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,27,27
COBIJA,atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,93,93
COCHABAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,1054,1054
COLCAPIRHUA,atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,36,36
"COLCHA ""K""",atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,6,6
COMARAPA,atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,20,20
CONCEPCION,atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,29,29
COROICO,atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,24,24
CORQUE,atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,3,3
COTAGAITA,atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,11,11
COTOCA,atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,54,54
CUATRO CAÑADAS,atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,17,17
CULPINA,atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,2,2
EL ALTO,atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,691,691
EL PUENTE(STC),atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,3,3
EL TORNO,atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,58,58
EL VILLAR,atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,1,1
ENTRE RIOS TRJ,atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,8,8
ENTRE RIOS CBBA,atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,14,14
ESCOMA,atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,7,7
ESMERALDA,atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,1,1
FERNANDEZ ALONSO,atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,1,1
FILADELFIA,atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,1,1
GAIOC JATUN AYLLU YURA,atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,3,3
GUAYARAMERIN,atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,26,26
HUACARETA,atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,5,5
HUANUNI,atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,19,19
LA GUARDIA,atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,76,76
LA PAZ,atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,655,655
LAGUNILLAS,atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,1,1
LAS CARRERAS,atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,2,2
LLALLAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2022-09-01,52,52
