municipality,group,variable,month,RN con alojamiento conjunto,TOTAL
PALOS BLANCOS,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,11,11
PAMPA GRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,1,1
PATACAMAYA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,27,27
POCOATA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,8,8
PORCO,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,12,12
POROMA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,8,8
PORTACHUELO,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,25,25
PORVENIR,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,4,4
POTOSI,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,424,424
PUERTO GONZALO MORENO,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,3,3
PUERTO QUIJARRO,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,21,21
PUERTO RICO,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,7,7
PUERTO SUAREZ,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,2,2
PUERTO VILLARROEL,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,109,109
PUNA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,10,10
PUNATA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,71,71
QUILLACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,173,173
RAVELO,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,3,3
REYES,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,12,12
RIBERALTA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,206,206
ROBORE,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,19,19
RURRENABAQUE,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,25,25
SACABA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,151,151
SACACA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,13,13
SAIPINA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,5,5
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,3,3
SAMAIPATA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,7,7
SAN ANDRES,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,9,9
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,9,9
SAN BENITO,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,1,1
SAN BORJA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,59,59
SAN BUENA VENTURA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,14,14
SAN CARLOS,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,36,36
SAN IGNACIO,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,37,37
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,82,82
SAN JOAQUIN,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,4,4
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,36,36
SAN JUAN DE YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,8,8
SAN JULIAN,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,63,63
SAN LORENZO(PND),atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,3,3
SAN LORENZO(TJA),atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,3,3
SAN LUCAS,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,22,22
SAN MATIAS,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,24,24
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,14,14
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,13,13
SAN RAFAEL,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,6,6
SAN RAMON BENI,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,9,9
SAN RAMON SCZ,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,12,12
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,1789,1789
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,7,7
SENA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,12,12
SIPE SIPE,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,30,30
SOPACHUY,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,4,4
SUCRE,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,398,398
TACOBAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,2,2
TARABUCO,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,5,5
TARIJA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,399,399
TARVITA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,16,16
TINGUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,2,2
TIQUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,68,68
TIRAQUE (CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,15,15
TOMAVE,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,3,3
TOMINA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,2,2
TORO TORO,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,8,8
TOTORA(CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,9,9
TRINIDAD,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,250,250
TUPIZA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,74,74
TURCO,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,1,1
UNCIA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,8,8
URUBICHA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,5,5
UYUNI,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,28,28
VALLEGRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,41,41
VIACHA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,57,57
VILLA CHARCAS,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,3,3
VILLA MONTES,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,69,69
VILLA NUEVA (LOMA ALTA),atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,1,1
VILLA RIVERO,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,6,6
VILLA SERRANO,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,6,6
VILLA TUNARI,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,79,79
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,6,6
VILLAZON,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,43,43
VINTO,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,40,40
WARNES,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,4,4
YACUIBA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,60,60
YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,75,75
YOCALLA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,1,1
YOTALA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,3,3
ACACIO,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,1,1
ACHACACHI,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,18,18
AIQUILE,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,25,25
ALCALA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,2,2
APOLO,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,14,14
ARANI,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,9,9
ARQUE,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,3,3
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,2,2
ATOCHA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,3,3
AUCAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,18,18
AZURDUY,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,5,5
BAURES,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,7,7
BELLA FLOR,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,1,1
BERMEJO,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,57,57
BOYUIBE,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,1,1
BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,9,9
CABEZAS,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,28,28
"CAIZA ""D""",atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,4,4
CAMARGO,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,10,10
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,1,1
CAMIRI,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,15,15
CAPINOTA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,10,10
CARACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,12,12
CARANAVI,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,69,69
CARIPUYO,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,4,4
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,5,5
CHALLAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,31,31
CHAQUI,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,5,5
CHARAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,31,31
CHAYANTA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,7,7
CHIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,3,3
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,35,35
CHUMA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,4,4
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,4,4
CKOCHAS,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,1,1
CLIZA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,43,43
COBIJA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,114,114
COCHABAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,1011,1011
COLCAPIRHUA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,68,68
"COLCHA ""K""",atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,5,5
COLQUECHACA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,10,10
COMARAPA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,35,35
CONCEPCION,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,24,24
COROICO,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,25,25
COTAGAITA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,3,3
COTOCA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,75,75
CUATRO CAÑADAS,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,10,10
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,1,1
CUEVO,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,1,1
EL ALTO,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,1248,1248
EL PUENTE(STC),atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,5,5
EL TORNO,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,90,90
EL VILLAR,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,4,4
ENTRE RIOS TRJ,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,3,3
ESCOMA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,11,11
FERNANDEZ ALONSO,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,6,6
FILADELFIA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,4,4
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,1,1
GUTIERREZ,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,7,7
HUACARETA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,8,8
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,1,1
HUANUNI,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,17,17
HUARACAJE,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,2,2
INCAHUASI,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,8,8
IXIAMAS,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,9,9
LA GUARDIA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,60,60
LA PAZ,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,591,591
LAGUNILLAS,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,2,2
LLALLAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,38,38
MACHARETI,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,5,5
MAGDALENA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,16,16
MAIRANA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,19,19
MAPIRI,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,15,15
MIZQUE,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,15,15
MONTEAGUDO,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,48,48
MONTERO,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,23,23
MOROCHATA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,5,5
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,1,1
OCURI,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,3,3
ORURO,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,550,550
PADCAYA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,6,6
PADILLA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,14,14
PAILON,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,36,36
PALOS BLANCOS,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,8,8
PAMPA GRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,3,3
PATACAMAYA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,31,31
PELECHUCO,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,1,1
POCOATA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,8,8
PORCO,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,16,16
POROMA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,6,6
PORTACHUELO,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,30,30
PORVENIR,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,2,2
POTOSI,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,469,469
PUERTO QUIJARRO,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,23,23
PUERTO RICO,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,5,5
PUERTO SUAREZ,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,40,40
PUERTO VILLARROEL,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,111,111
PUNA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,11,11
PUNATA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,65,65
QUILLACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,217,217
QUIRUSILLAS,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,1,1
REYES,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,12,12
RIBERALTA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,200,200
ROBORE,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,25,25
RURRENABAQUE,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,24,24
SACABA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,157,157
SACACA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,15,15
SAIPINA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,4,4
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,3,3
SAMAIPATA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,4,4
SAN AGUSTIN,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,1,1
SAN ANDRES,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,9,9
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,4,4
SAN BENITO,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,3,3
SAN BORJA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,53,53
SAN BUENA VENTURA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,22,22
SAN CARLOS,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,26,26
SAN IGNACIO,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,27,27
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,82,82
SAN JAVIER(BNI),atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,2,2
SAN JOAQUIN,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,4,4
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,24,24
SAN JUAN DE YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,4,4
SAN JULIAN,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,54,54
SAN LORENZO(PND),atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,2,2
SAN LORENZO(TJA),atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,4,4
SAN LUCAS,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,24,24
SAN MATIAS,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,10,10
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,10,10
SAN PEDRO,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,7,7
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,8,8
SAN RAFAEL,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,7,7
SAN RAMON BENI,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,5,5
SAN RAMON SCZ,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,15,15
SANTA ANA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,33,33
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,1501,1501
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,9,9
SENA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,7,7
SIPE SIPE,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,50,50
SOPACHUY,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,4,4
SUCRE,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,362,362
TACOBAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,3,3
TARABUCO,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,12,12
TARIJA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,308,308
TARVITA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,20,20
TINGUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,1,1
TIQUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,92,92
TIRAQUE (CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,16,16
TOMAVE,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,8,8
TOMINA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,4,4
TORO TORO,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,3,3
TOTORA(CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,13,13
TRINIDAD,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,321,321
TUPIZA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,47,47
UNCIA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,14,14
URUBICHA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,6,6
UYUNI,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,49,49
VALLEGRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,33,33
VIACHA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,51,51
VILLA CHARCAS,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,3,3
VILLA MONTES,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,63,63
VILLA SERRANO,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,9,9
VILLA TUNARI,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,76,76
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,4,4
VILLAZON,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,56,56
VINTO,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,38,38
YACO,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,2,2
YACUIBA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,37,37
YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,95,95
YOCALLA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,1,1
YOTALA,atencion de partos en servicios,rn con alojamiento conjunto,2018-07-01,5,5
ACACIO,atencion de partos en servicios,rn con alojamiento conjunto,2018-08-01,5,5
ACHACACHI,atencion de partos en servicios,rn con alojamiento conjunto,2018-08-01,22,22
AIQUILE,atencion de partos en servicios,rn con alojamiento conjunto,2018-08-01,25,25
APOLO,atencion de partos en servicios,rn con alojamiento conjunto,2018-08-01,17,17
ARAMPAMPA,atencion de partos en servicios,rn con alojamiento conjunto,2018-08-01,2,2
ARANI,atencion de partos en servicios,rn con alojamiento conjunto,2018-08-01,4,4
ARQUE,atencion de partos en servicios,rn con alojamiento conjunto,2018-08-01,3,3
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con alojamiento conjunto,2018-08-01,51,51
ATOCHA,atencion de partos en servicios,rn con alojamiento conjunto,2018-08-01,1,1
AYATA,atencion de partos en servicios,rn con alojamiento conjunto,2018-08-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con alojamiento conjunto,2018-08-01,20,20
AZURDUY,atencion de partos en servicios,rn con alojamiento conjunto,2018-08-01,5,5
BAURES,atencion de partos en servicios,rn con alojamiento conjunto,2018-08-01,5,5
BELLA FLOR,atencion de partos en servicios,rn con alojamiento conjunto,2018-08-01,2,2
BERMEJO,atencion de partos en servicios,rn con alojamiento conjunto,2018-08-01,55,55
BOYUIBE,atencion de partos en servicios,rn con alojamiento conjunto,2018-08-01,1,1
BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2018-08-01,7,7
CABEZAS,atencion de partos en servicios,rn con alojamiento conjunto,2018-08-01,15,15
"CAIZA ""D""",atencion de partos en servicios,rn con alojamiento conjunto,2018-08-01,6,6
CAMARGO,atencion de partos en servicios,rn con alojamiento conjunto,2018-08-01,23,23
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,rn con alojamiento conjunto,2018-08-01,1,1
CAMIRI,atencion de partos en servicios,rn con alojamiento conjunto,2018-08-01,14,14
CAPINOTA,atencion de partos en servicios,rn con alojamiento conjunto,2018-08-01,18,18
CARACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2018-08-01,14,14
CARANAVI,atencion de partos en servicios,rn con alojamiento conjunto,2018-08-01,60,60
CARIPUYO,atencion de partos en servicios,rn con alojamiento conjunto,2018-08-01,3,3
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con alojamiento conjunto,2018-08-01,2,2
CHALLAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2018-08-01,32,32
CHAQUI,atencion de partos en servicios,rn con alojamiento conjunto,2018-08-01,3,3
CHARAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2018-08-01,28,28
CHAYANTA,atencion de partos en servicios,rn con alojamiento conjunto,2018-08-01,7,7
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con alojamiento conjunto,2018-08-01,36,36
CHUMA,atencion de partos en servicios,rn con alojamiento conjunto,2018-08-01,4,4
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,rn con alojamiento conjunto,2018-08-01,11,11
CKOCHAS,atencion de partos en servicios,rn con alojamiento conjunto,2018-08-01,7,7
CLIZA,atencion de partos en servicios,rn con alojamiento conjunto,2018-08-01,56,56
COBIJA,atencion de partos en servicios,rn con alojamiento conjunto,2018-08-01,110,110
COCHABAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2018-08-01,980,980
COLCAPIRHUA,atencion de partos en servicios,rn con alojamiento conjunto,2018-08-01,59,59
"COLCHA ""K""",atencion de partos en servicios,rn con alojamiento conjunto,2018-08-01,2,2
COLQUECHACA,atencion de partos en servicios,rn con alojamiento conjunto,2018-08-01,12,12
COMARAPA,atencion de partos en servicios,rn con alojamiento conjunto,2018-08-01,28,28
COROICO,atencion de partos en servicios,rn con alojamiento conjunto,2018-08-01,27,27
COTAGAITA,atencion de partos en servicios,rn con alojamiento conjunto,2018-08-01,3,3
COTOCA,atencion de partos en servicios,rn con alojamiento conjunto,2018-08-01,73,73
CUATRO CAÑADAS,atencion de partos en servicios,rn con alojamiento conjunto,2018-08-01,13,13
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,rn con alojamiento conjunto,2018-08-01,2,2
EL ALTO,atencion de partos en servicios,rn con alojamiento conjunto,2018-08-01,1181,1181
EL PUENTE(STC),atencion de partos en servicios,rn con alojamiento conjunto,2018-08-01,7,7
EL TORNO,atencion de partos en servicios,rn con alojamiento conjunto,2018-08-01,90,90
EL VILLAR,atencion de partos en servicios,rn con alojamiento conjunto,2018-08-01,2,2
ENTRE RIOS TRJ,atencion de partos en servicios,rn con alojamiento conjunto,2018-08-01,11,11
ESCOMA,atencion de partos en servicios,rn con alojamiento conjunto,2018-08-01,10,10
FERNANDEZ ALONSO,atencion de partos en servicios,rn con alojamiento conjunto,2018-08-01,6,6
