municipality,group,variable,month,Mujeres embarazadas con dosis completa de hierro,TOTAL
ICHOCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,11,11
ICLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,4,4
INCAHUASI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,30,30
INGAVI (HUMAITA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,6,6
INQUISIVI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,23,23
IRUPANA (VILLA DE LANZA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,23,23
IXIAMAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,17,17
JESUS DE MACHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,28,28
LA ASUNTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,117,117
LA GUARDIA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,132,132
LA PAZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,1621,1621
LAGUNILLAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,14,14
LAJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,22,22
LAS CARRERAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,3,3
LICOMA PAMPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,2,2
LLALLAGUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,92,92
LLICA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,7,7
LORETO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,5,5
LURIBAY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,14,14
MACHACAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,9,9
MACHARETI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,10,10
MAGDALENA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,15,15
MAIRANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,38,38
MALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,7,7
MAPIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,45,45
MECAPACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,12,12
MINEROS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,70,70
MIZQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,60,60
MOCOMOCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,17,17
MOJINETE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,1,1
MOJOCOYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,7,7
MONTEAGUDO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,63,63
MONTERO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,207,207
MORO MORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,4,4
MOROCHATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,14,14
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,3,3
NAZACARA DE PACAJES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,3,3
OCURI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,40,40
OKINAWA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,34,34
OMEREQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,11,11
ORURO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,476,476
PADCAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,22,22
PADILLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,29,29
PAILON,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,74,74
PALCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,25,25
PALOS BLANCOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,73,73
PAMPA AULLAGAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,7,7
PAMPA GRANDE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,10,10
PAPEL PAMPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,2,2
PASORAPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,1,1
PATACAMAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,52,52
PAZÑA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,9,9
PELECHUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,18,18
POCOATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,56,56
POCONA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,17,17
POJO (CBBA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,23,23
POOPO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,13,13
PORCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,15,15
POROMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,27,27
PORONGO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,30,30
PORTACHUELO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,42,42
PORVENIR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,14,14
POSTRER VALLE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,3,3
POTOSI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,337,337
PRESTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,13,13
PUCARANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,49,49
PUERTO ACOSTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,17,17
PUERTO CARABUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,16,16
PUERTO GONZALO MORENO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,13,13
PUERTO PEREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,8,8
PUERTO QUIJARRO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,38,38
PUERTO RICO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,26,26
PUERTO SILES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,2,2
PUERTO SUAREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,33,33
PUERTO VILLARROEL,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,112,112
PUNA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,28,28
PUNATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,52,52
QUIABAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,5,5
QUILLACOLLO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,245,245
QUIME,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,14,14
QUIRUSILLAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,2,2
RAVELO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,27,27
REYES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,35,35
RIBERALTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,308,308
ROBORE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,18,18
RURRENABAQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,35,35
SABAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,9,9
SACABA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,283,283
SACABAMBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,4,4
SACACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,54,54
SAIPINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,8,8
SALINAS DE GARCI MENDOZA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,12,12
SAMAIPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,12,12
SAN AGUSTIN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,3,3
SAN ANDRES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,23,23
SAN ANDRES DE MACHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,3,3
SAN ANTONIO DE ESMORUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,2,2
SAN ANTONIO DE LOMERIO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,11,11
SAN BENITO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,23,23
SAN BORJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,145,145
SAN BUENA VENTURA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,47,47
SAN CARLOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,65,65
SAN IGNACIO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,100,100
SAN IGNACIO DE VELASCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,153,153
SAN JAVIER(BNI),micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,4,4
SAN JAVIER(STC),micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,20,20
SAN JOAQUIN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,18,18
SAN JOSE DE CHIQUITOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,22,22
SAN JUAN DE YAPACANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,16,16
SAN JULIAN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,393,393
SAN LORENZO(PND),micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,24,24
SAN LORENZO(TJA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,43,43
SAN LUCAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,59,59
SAN MATIAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,29,29
SAN MIGUEL DE VELASCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,37,37
SAN PABLO DE LIPEZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,6,6
SAN PEDRO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,36,36
SAN PEDRO DE BUENA VISTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,66,66
SAN PEDRO DE CURAHUARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,4,4
SAN PEDRO DE QUEMES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,2,2
SAN PEDRO DE TIQUINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,2,2
SAN PEDRO(PND),micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,2,2
SAN RAFAEL,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,13,13
SAN RAMON BENI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,10,10
SAN RAMON SCZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,36,36
SANTA ANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,30,30
SANTA CRUZ DE LA SIERRA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,1765,1765
SANTA ROSA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,19,19
SANTA ROSA DEL SARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,44,44
SANTIAGO DE CALLAPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,3,3
SANTIAGO DE HUARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,21,21
SANTIAGO DE HUATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,16,16
SANTIAGO DE MACHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,4,4
SANTIVAÑES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,4,4
SANTUARIO DE QUILLACAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,5,5
SAPAHAQUI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,13,13
SENA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,19,19
SHINAOTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,57,57
SICA SICA (VILLA AROMA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,48,48
SICAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,8,8
SIPE SIPE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,70,70
SOPACHUY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,10,10
SORACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,18,18
SORATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,26,26
SUCRE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,710,710
TACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,2,2
TACACOMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,10,10
TACOBAMBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,13,13
TACOPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,21,21
TAPACARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,37,37
TARABUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,28,28
TARATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,21,21
TARIJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,341,341
TARVITA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,14,14
TEOPONTE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,19,19
TIAWANACU,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,23,23
TINGUIPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,43,43
TIPUANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,25,25
TIQUIPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,139,139
TIRAQUE (CBBA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,41,41
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,2,2
TOCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,9,9
TOLATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,4,4
TOLEDO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,10,10
TOMAVE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,16,16
TOMINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,13,13
TORO TORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,22,22
TOTORA(CBBA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,32,32
TOTORA(ORR),micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,9,9
TRIGAL,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,1,1
TRINIDAD,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,261,261
TUPIZA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,36,36
TURCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,7,7
UMALA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,14,14
UNCIA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,30,30
URIONDO (A. CONCEPCION),micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,11,11
URUBICHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,13,13
UYUNI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,65,65
VACAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,19,19
VALLEGRANDE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,31,31
VIACHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,108,108
VILLA CHARCAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,25,25
VILLA MONTES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,94,94
VILLA NUEVA (LOMA ALTA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,7,7
VILLA RIVERO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,17,17
VILLA SERRANO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,22,22
VILLA TUNARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,175,175
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,15,15
VILLAZON,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,100,100
VINTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,160,160
VITICHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,17,17
WALDO BALLIVIAN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,3,3
WARNES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,177,177
YACO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,11,11
YACUIBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,90,90
YAMPARAEZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,11,11
YANACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,5,5
YAPACANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,268,268
YOCALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,13,13
YOTALA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,14,14
YUNCHARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,5,5
YUNGUYO DE LITORAL,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,1,1
ZUDAÑEZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-10-01,15,15
ACACIO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,18,18
ACHACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,79,79
ACHOCALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,9,9
AIQUILE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,49,49
ALALAY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,9,9
ALCALA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,3,3
ALTO BENI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,24,24
ANCORAIMES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,31,31
ANDAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,4,4
ANTEQUERA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,3,3
ANZALDO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,10,10
APOLO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,32,32
ARAMPAMPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,1,1
ARANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,16,16
ARBIETO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,22,22
ARQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,27,27
ASCENCION DE GUARAYOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,31,31
ATOCHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,26,26
AUCAPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,9,9
AYATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,26,26
AYO AYO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,11,11
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,44,44
AZURDUY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,12,12
BATALLAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,25,25
BAURES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,6,6
BELEN DE ANDAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,2,2
BELEN DE URMIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,1,1
BERMEJO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,51,51
BETANZOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,50,50
BOLIVAR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,13,13
BOLPEBRA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,4,4
BOYUIBE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,3,3
BUENA VISTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,23,23
CABEZAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,61,61
CAIROMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,27,27
"CAIZA ""D""",micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,15,15
CAJUATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,21,21
CALACOTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,4,4
CALAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,15,15
CAMARGO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,63,63
CAMATAQUI (C. VILLA ABECIA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,6,6
CAMIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,121,121
CAPINOTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,53,53
CAQUIAVIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,12,12
CARACOLLO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,27,27
CARANAVI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,99,99
CARANGAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,1,1
CARAPARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,23,23
CARIPUYO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,17,17
CARMEN RIVERO TORREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,21,21
CHACARILLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,2,2
CHALLAPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,28,28
CHAQUI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,13,13
CHARAGUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,84,84
CHARAÑA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,1,1
CHAYANTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,29,29
CHIMORE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,55,55
CHIPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,4,4
CHOQUE COTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,1,1
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,43,43
CHUMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,20,20
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,25,25
CKOCHAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,29,29
CLIZA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,33,33
COBIJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,126,126
COCAPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,36,36
COCHABAMBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,1692,1692
COIPASA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,3,3
COLCAPIRHUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,108,108
"COLCHA ""K""",micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,12,12
COLLANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,4,4
COLOMI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,40,40
COLPA BELGICA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,9,9
COLQUECHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,52,52
COLQUENCHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,22,22
COLQUIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,20,20
COMANCHE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,3,3
COMARAPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,46,46
COMBAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,6,6
CONCEPCION,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,113,113
COPACABANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,15,15
CORIPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,31,31
CORO CORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,12,12
COROICO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,47,47
CORQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,9,9
COTAGAITA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,47,47
COTOCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,224,224
CUATRO CAÑADAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,27,27
CUEVO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,13,13
CULPINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,43,43
CURAHUARA DE CARANGAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-11-01,12,12
