municipality,group,variable,month,Viviendas Evaluadas,TOTAL
POSTRER VALLE,chagas viviendas,viviendas evaluadas,2016-11-01,283,283
PUCARA,chagas viviendas,viviendas evaluadas,2016-11-01,14,14
PUNATA,chagas viviendas,viviendas evaluadas,2016-11-01,368,368
QUILLACOLLO,chagas viviendas,viviendas evaluadas,2016-11-01,165,165
RAVELO,chagas viviendas,viviendas evaluadas,2016-11-01,349,349
SACABA,chagas viviendas,viviendas evaluadas,2016-11-01,496,496
SACABAMBA,chagas viviendas,viviendas evaluadas,2016-11-01,225,225
SAIPINA,chagas viviendas,viviendas evaluadas,2016-11-01,315,315
SAMAIPATA,chagas viviendas,viviendas evaluadas,2016-11-01,252,252
SAN BENITO,chagas viviendas,viviendas evaluadas,2016-11-01,301,301
SAN JULIAN,chagas viviendas,viviendas evaluadas,2016-11-01,11,11
SAN LORENZO(TJA),chagas viviendas,viviendas evaluadas,2016-11-01,405,405
SAN PEDRO DE BUENA VISTA,chagas viviendas,viviendas evaluadas,2016-11-01,787,787
SANTIVAÑES,chagas viviendas,viviendas evaluadas,2016-11-01,188,188
SICAYA,chagas viviendas,viviendas evaluadas,2016-11-01,112,112
SIPE SIPE,chagas viviendas,viviendas evaluadas,2016-11-01,127,127
SUCRE,chagas viviendas,viviendas evaluadas,2016-11-01,527,527
TACACHI,chagas viviendas,viviendas evaluadas,2016-11-01,174,174
TACOBAMBA,chagas viviendas,viviendas evaluadas,2016-11-01,10,10
TAPACARI,chagas viviendas,viviendas evaluadas,2016-11-01,105,105
TARATA,chagas viviendas,viviendas evaluadas,2016-11-01,289,289
TARIJA,chagas viviendas,viviendas evaluadas,2016-11-01,1,1
TIQUIPAYA,chagas viviendas,viviendas evaluadas,2016-11-01,250,250
TOCO,chagas viviendas,viviendas evaluadas,2016-11-01,215,215
TOLATA,chagas viviendas,viviendas evaluadas,2016-11-01,60,60
TOMAVE,chagas viviendas,viviendas evaluadas,2016-11-01,299,299
TORO TORO,chagas viviendas,viviendas evaluadas,2016-11-01,279,279
TOTORA(CBBA),chagas viviendas,viviendas evaluadas,2016-11-01,175,175
TUPIZA,chagas viviendas,viviendas evaluadas,2016-11-01,334,334
URIONDO (A. CONCEPCION),chagas viviendas,viviendas evaluadas,2016-11-01,364,364
VALLEGRANDE,chagas viviendas,viviendas evaluadas,2016-11-01,230,230
VILLA CHARCAS,chagas viviendas,viviendas evaluadas,2016-11-01,155,155
VILLA MONTES,chagas viviendas,viviendas evaluadas,2016-11-01,220,220
VILLA RIVERO,chagas viviendas,viviendas evaluadas,2016-11-01,216,216
VILLA VACA GUZMAN (MUYUPAMPA),chagas viviendas,viviendas evaluadas,2016-11-01,100,100
VINTO,chagas viviendas,viviendas evaluadas,2016-11-01,182,182
VITICHI,chagas viviendas,viviendas evaluadas,2016-11-01,306,306
YACUIBA,chagas viviendas,viviendas evaluadas,2016-11-01,226,226
YOTALA,chagas viviendas,viviendas evaluadas,2016-11-01,519,519
ZUDAÑEZ,chagas viviendas,viviendas evaluadas,2016-11-01,196,196
AIQUILE,chagas viviendas,viviendas evaluadas,2016-12-01,65,65
ANZALDO,chagas viviendas,viviendas evaluadas,2016-12-01,329,329
ARAMPAMPA,chagas viviendas,viviendas evaluadas,2016-12-01,176,176
ARANI,chagas viviendas,viviendas evaluadas,2016-12-01,286,286
ARBIETO,chagas viviendas,viviendas evaluadas,2016-12-01,261,261
ARQUE,chagas viviendas,viviendas evaluadas,2016-12-01,256,256
"CAIZA ""D""",chagas viviendas,viviendas evaluadas,2016-12-01,274,274
CAMARGO,chagas viviendas,viviendas evaluadas,2016-12-01,256,256
CAPINOTA,chagas viviendas,viviendas evaluadas,2016-12-01,479,479
CARAPARI,chagas viviendas,viviendas evaluadas,2016-12-01,61,61
CHULUMANI (V. DE LA LIBERTAD),chagas viviendas,viviendas evaluadas,2016-12-01,1073,1073
CKOCHAS,chagas viviendas,viviendas evaluadas,2016-12-01,287,287
CLIZA,chagas viviendas,viviendas evaluadas,2016-12-01,80,80
COCHABAMBA,chagas viviendas,viviendas evaluadas,2016-12-01,153,153
COTAGAITA,chagas viviendas,viviendas evaluadas,2016-12-01,1244,1244
CUCHUMUELA (V. G. VILLARROEL),chagas viviendas,viviendas evaluadas,2016-12-01,162,162
CULPINA,chagas viviendas,viviendas evaluadas,2016-12-01,104,104
EL PUENTE(TJA),chagas viviendas,viviendas evaluadas,2016-12-01,230,230
LAGUNILLAS,chagas viviendas,viviendas evaluadas,2016-12-01,10,10
MOJOCOYA,chagas viviendas,viviendas evaluadas,2016-12-01,305,305
MONTERO,chagas viviendas,viviendas evaluadas,2016-12-01,1,1
MOROCHATA,chagas viviendas,viviendas evaluadas,2016-12-01,183,183
OMEREQUE,chagas viviendas,viviendas evaluadas,2016-12-01,70,70
PADCAYA,chagas viviendas,viviendas evaluadas,2016-12-01,355,355
PAMPA GRANDE,chagas viviendas,viviendas evaluadas,2016-12-01,244,244
PASORAPA,chagas viviendas,viviendas evaluadas,2016-12-01,65,65
POCOATA,chagas viviendas,viviendas evaluadas,2016-12-01,130,130
POCONA,chagas viviendas,viviendas evaluadas,2016-12-01,34,34
POJO (CBBA),chagas viviendas,viviendas evaluadas,2016-12-01,160,160
POSTRER VALLE,chagas viviendas,viviendas evaluadas,2016-12-01,21,21
PUNA,chagas viviendas,viviendas evaluadas,2016-12-01,310,310
QUILLACOLLO,chagas viviendas,viviendas evaluadas,2016-12-01,255,255
RAVELO,chagas viviendas,viviendas evaluadas,2016-12-01,299,299
SACABA,chagas viviendas,viviendas evaluadas,2016-12-01,185,185
SACABAMBA,chagas viviendas,viviendas evaluadas,2016-12-01,105,105
SAIPINA,chagas viviendas,viviendas evaluadas,2016-12-01,50,50
SAMAIPATA,chagas viviendas,viviendas evaluadas,2016-12-01,76,76
SAN BENITO,chagas viviendas,viviendas evaluadas,2016-12-01,258,258
SAN PEDRO DE BUENA VISTA,chagas viviendas,viviendas evaluadas,2016-12-01,940,940
SANTIVAÑES,chagas viviendas,viviendas evaluadas,2016-12-01,218,218
SICAYA,chagas viviendas,viviendas evaluadas,2016-12-01,215,215
SIPE SIPE,chagas viviendas,viviendas evaluadas,2016-12-01,178,178
SUCRE,chagas viviendas,viviendas evaluadas,2016-12-01,2,2
TACACHI,chagas viviendas,viviendas evaluadas,2016-12-01,150,150
TACOBAMBA,chagas viviendas,viviendas evaluadas,2016-12-01,25,25
TARABUCO,chagas viviendas,viviendas evaluadas,2016-12-01,162,162
TARATA,chagas viviendas,viviendas evaluadas,2016-12-01,309,309
TIQUIPAYA,chagas viviendas,viviendas evaluadas,2016-12-01,200,200
TOCO,chagas viviendas,viviendas evaluadas,2016-12-01,152,152
TOLATA,chagas viviendas,viviendas evaluadas,2016-12-01,2,2
TORO TORO,chagas viviendas,viviendas evaluadas,2016-12-01,112,112
TOTORA(CBBA),chagas viviendas,viviendas evaluadas,2016-12-01,219,219
VALLEGRANDE,chagas viviendas,viviendas evaluadas,2016-12-01,261,261
VILA VILA,chagas viviendas,viviendas evaluadas,2016-12-01,52,52
VILLA CHARCAS,chagas viviendas,viviendas evaluadas,2016-12-01,177,177
VILLA RIVERO,chagas viviendas,viviendas evaluadas,2016-12-01,161,161
VILLA VACA GUZMAN (MUYUPAMPA),chagas viviendas,viviendas evaluadas,2016-12-01,22,22
VILLAZON,chagas viviendas,viviendas evaluadas,2016-12-01,237,237
VINTO,chagas viviendas,viviendas evaluadas,2016-12-01,301,301
YACUIBA,chagas viviendas,viviendas evaluadas,2016-12-01,6,6
YUNCHARA,chagas viviendas,viviendas evaluadas,2016-12-01,725,725
ZUDAÑEZ,chagas viviendas,viviendas evaluadas,2016-12-01,350,350
