municipality,group,variable,month,Niñas(os) de 1 año que reciben alimento complementario,TOTAL
TRINIDAD,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-01-01,46,46
TUPIZA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-01-01,83,83
TURCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-01-01,39,39
UMALA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-01-01,79,79
UNCIA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-01-01,234,234
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-01-01,14,14
URUBICHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-01-01,47,47
UYUNI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-01-01,255,255
VACAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-01-01,82,82
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-01-01,128,128
VIACHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-01-01,75,75
VILA VILA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-01-01,51,51
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-01-01,62,62
VILLA MONTES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-01-01,14,14
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-01-01,4,4
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-01-01,104,104
VILLA SERRANO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-01-01,102,102
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-01-01,869,869
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-01-01,90,90
VILLAZON,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-01-01,404,404
VINTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-01-01,519,519
VITICHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-01-01,10,10
YACO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-01-01,67,67
YACUIBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-01-01,599,599
YAMPARAEZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-01-01,64,64
YAPACANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-01-01,275,275
YOCALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-01-01,68,68
YOTALA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-01-01,72,72
YUNCHARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-01-01,63,63
YUNGUYO DE LITORAL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-01-01,2,2
ZUDAÑEZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-01-01,66,66
ACACIO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,44,44
ACHOCALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,267,267
AIQUILE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,158,158
ALALAY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,24,24
ALCALA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,20,20
ALTO BENI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,85,85
ANCORAIMES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,32,32
ANDAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,37,37
ANTEQUERA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,27,27
ANZALDO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,49,49
APOLO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,139,139
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,48,48
ARANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,62,62
ARBIETO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,261,261
ARQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,139,139
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,9,9
ATOCHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,75,75
AYATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,47,47
AYO AYO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,84,84
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,257,257
BATALLAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,106,106
BAURES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,7,7
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,18,18
BELEN DE URMIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,7,7
BELLA FLOR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,9,9
BERMEJO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,1,1
BETANZOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,389,389
BOLIVAR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,60,60
BOLPEBRA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,3,3
BOYUIBE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,43,43
BUENA VISTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,16,16
CABEZAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,46,46
CAIROMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,65,65
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,76,76
CALACOTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,28,28
CALAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,113,113
CAMARGO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,106,106
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,21,21
CAMIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,124,124
CAPINOTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,190,190
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,80,80
CARACOLLO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,43,43
CARAPARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,96,96
CARIPUYO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,25,25
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,32,32
CATACORA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,16,16
CHACARILLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,6,6
CHALLAPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,337,337
CHAQUI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,109,109
CHARAGUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,43,43
CHARAÑA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,17,17
CHAYANTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,135,135
CHIMORE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,237,237
CHIPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,6,6
CHOQUE COTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,1,1
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,4,4
CHUMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,86,86
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,71,71
CKOCHAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,123,123
CLIZA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,127,127
COBIJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,88,88
COCAPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,233,233
COCHABAMBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,2225,2225
COIPASA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,8,8
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,211,211
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,106,106
COLLANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,15,15
COLOMI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,217,217
COLPA BELGICA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,27,27
COLQUECHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,187,187
COLQUENCHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,117,117
COLQUIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,115,115
COMANCHE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,13,13
COMBAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,11,11
CONCEPCION,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,5,5
COPACABANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,43,43
CORIPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,106,106
CORO CORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,44,44
COROICO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,1,1
CORQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,60,60
COTAGAITA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,199,199
COTOCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,336,336
CUATRO CAÑADAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,116,116
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,22,22
CUEVO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,63,63
CULPINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,33,33
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,22,22
CURVA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,48,48
DESAGUADERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,40,40
EL ALTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,2300,2300
EL CHORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,26,26
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,105,105
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,108,108
EL TORNO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,57,57
EL VILLAR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,39,39
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,200,200
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,401,401
ESCARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,1,1
ESCOMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,26,26
ESMERALDA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,5,5
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,39,39
EXALTACION,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,4,4
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,148,148
FILADELFIA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,65,65
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,134,134
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,89,89
GUAQUI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,37,37
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,3,3
GUTIERREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,1,1
HUACARETA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,46,46
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,27,27
HUACHACALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,4,4
HUANUNI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,147,147
HUARINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,52,52
HUATAJATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,14,14
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,35,35
HUMANATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,41,41
ICHOCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,52,52
ICLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,72,72
INGAVI (HUMAITA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,3,3
INQUISIVI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,90,90
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,30,30
IXIAMAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,40,40
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,65,65
LA ASUNTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,108,108
LA GUARDIA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,80,80
LA PAZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,69,69
LA RIVERA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,3,3
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,10,10
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,13,13
LLALLAGUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,433,433
LLICA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,14,14
LORETO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,25,25
LURIBAY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,68,68
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,33,33
MACHARETI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,36,36
MAIRANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,10,10
MALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,8,8
MAPIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,17,17
MINEROS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,1,1
MIZQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,202,202
MOCOMOCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,77,77
MOJINETE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,6,6
MOJOCOYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-02-01,62,62
