municipality,group,variable,month,RN con alojamiento conjunto,TOTAL
BAURES,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,6,6
BERMEJO,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,56,56
BOYUIBE,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,1,1
BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,7,7
CABEZAS,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,21,21
"CAIZA ""D""",atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,3,3
CAMARGO,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,18,18
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,1,1
CAMIRI,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,12,12
CAPINOTA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,16,16
CARACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,13,13
CARANAVI,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,71,71
CARIPUYO,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,3,3
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,9,9
CHALLAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,43,43
CHAQUI,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,3,3
CHARAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,26,26
CHAYANTA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,10,10
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,26,26
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,7,7
CKOCHAS,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,2,2
CLIZA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,42,42
COBIJA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,84,84
COCAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,7,7
COCHABAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,802,802
COLCAPIRHUA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,51,51
"COLCHA ""K""",atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,5,5
COLQUECHACA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,9,9
COMARAPA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,32,32
COROICO,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,24,24
COTAGAITA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,6,6
COTOCA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,65,65
CUATRO CAÑADAS,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,15,15
CURVA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,1,1
EL ALTO,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,1328,1328
EL PUENTE(STC),atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,7,7
EL TORNO,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,77,77
EL VILLAR,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,3,3
ENTRE RIOS TRJ,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,9,9
ENTRE RIOS CBBA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,1,1
ESCOMA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,4,4
ESMERALDA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,1,1
FERNANDEZ ALONSO,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,7,7
FILADELFIA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,1,1
GUTIERREZ,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,12,12
HUACARETA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,9,9
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,2,2
HUANUNI,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,18,18
HUARACAJE,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,9,9
HUMANATA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,2,2
IXIAMAS,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,8,8
LA GUARDIA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,77,77
LA PAZ,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,704,704
LAS CARRERAS,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,3,3
LLALLAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,37,37
LLICA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,3,3
MACHACAMARCA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,3,3
MACHARETI,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,3,3
MAGDALENA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,16,16
MAIRANA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,17,17
MAPIRI,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,16,16
MIZQUE,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,14,14
MONTEAGUDO,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,42,42
MONTERO,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,10,10
MOROCHATA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,6,6
OCURI,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,17,17
ORURO,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,647,647
PADCAYA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,6,6
PADILLA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,13,13
PAILON,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,25,25
PALOS BLANCOS,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,17,17
PATACAMAYA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,28,28
POCOATA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,3,3
POCONA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,12,12
POJO (CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,12,12
POOPO,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,6,6
PORCO,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,12,12
POROMA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,4,4
PORTACHUELO,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,25,25
PORVENIR,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,10,10
POTOSI,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,422,422
PUERTO GONZALO MORENO,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,2,2
PUERTO RICO,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,7,7
PUERTO SILES,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,1,1
PUERTO SUAREZ,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,26,26
PUERTO VILLARROEL,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,89,89
PUNA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,4,4
PUNATA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,75,75
QUILLACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,244,244
RAVELO,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,7,7
REYES,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,18,18
RIBERALTA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,258,258
ROBORE,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,19,19
RURRENABAQUE,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,27,27
SACABA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,159,159
SACACA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,9,9
SAIPINA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,3,3
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,9,9
SAMAIPATA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,4,4
SAN ANDRES,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,5,5
SAN BORJA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,60,60
SAN BUENA VENTURA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,18,18
SAN CARLOS,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,32,32
SAN IGNACIO,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,30,30
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,65,65
SAN JAVIER(STC),atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,28,28
SAN JOAQUIN,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,5,5
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,13,13
SAN JUAN DE YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,2,2
SAN JULIAN,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,64,64
SAN LORENZO(PND),atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,2,2
SAN LORENZO(TJA),atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,3,3
SAN LUCAS,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,31,31
SAN MATIAS,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,23,23
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,9,9
SAN PEDRO,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,2,2
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,12,12
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,2,2
SAN RAFAEL,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,2,2
SAN RAMON BENI,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,11,11
SAN RAMON SCZ,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,9,9
SANTA ANA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,21,21
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,1923,1923
SANTA ROSA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,2,2
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,3,3
SANTIVAÑES,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,3,3
SENA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,10,10
SIPE SIPE,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,55,55
SOPACHUY,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,4,4
SUCRE,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,363,363
TARABUCO,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,20,20
TARIJA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,459,459
TARVITA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,19,19
TINGUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,4,4
TIQUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,97,97
TIRAQUE (CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,13,13
TOLEDO,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,1,1
TOMAVE,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,4,4
TOMINA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,4,4
TORO TORO,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,3,3
TOTORA(CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,18,18
TRINIDAD,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,272,272
TURCO,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,1,1
UNCIA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,13,13
URUBICHA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,4,4
UYUNI,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,34,34
VACAS,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,1,1
VALLEGRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,26,26
VIACHA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,55,55
VILLA MONTES,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,71,71
VILLA RIVERO,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,2,2
VILLA SERRANO,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,2,2
VILLA TUNARI,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,51,51
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,7,7
VILLAZON,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,47,47
VINTO,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,24,24
YACO,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,2,2
YACUIBA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,25,25
YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,109,109
YOCALLA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,7,7
YOTALA,atencion de partos en servicios,rn con alojamiento conjunto,2017-10-01,8,8
ACHACACHI,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,13,13
ACHOCALLA,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,6,6
AIQUILE,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,34,34
ANDAMARCA,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,1,1
ATOCHA,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,1,1
AYATA,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,14,14
BAURES,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,4,4
BERMEJO,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,51,51
BOYUIBE,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,1,1
BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,3,3
CABEZAS,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,31,31
"CAIZA ""D""",atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,1,1
CAMARGO,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,19,19
CAMIRI,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,5,5
CAPINOTA,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,16,16
CARACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,12,12
CARANAVI,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,79,79
CARIPUYO,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,2,2
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,2,2
CHALLAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,43,43
CHAQUI,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,3,3
CHARAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,31,31
CHAYANTA,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,9,9
CHIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,35,35
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,3,3
CKOCHAS,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,10,10
CLIZA,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,29,29
COBIJA,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,126,126
COCAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,6,6
COCHABAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,927,927
COLCAPIRHUA,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,48,48
"COLCHA ""K""",atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,4,4
COLQUECHACA,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,15,15
COMARAPA,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,30,30
COROICO,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,21,21
COTAGAITA,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,2,2
COTOCA,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,63,63
CUATRO CAÑADAS,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,11,11
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,1,1
EL ALTO,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,1354,1354
EL PUENTE(STC),atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,5,5
EL TORNO,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,80,80
EL VILLAR,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,1,1
ENTRE RIOS TRJ,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,13,13
ESCOMA,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,3,3
EXALTACION,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,3,3
FERNANDEZ ALONSO,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,7,7
FILADELFIA,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,1,1
GUANAY,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,17,17
GUAYARAMERIN,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,2,2
GUTIERREZ,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,5,5
HUACARETA,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,4,4
HUANUNI,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,22,22
HUARACAJE,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,1,1
INCAHUASI,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,2,2
IXIAMAS,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,11,11
LA GUARDIA,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,58,58
LA PAZ,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,554,554
LAGUNILLAS,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,1,1
LLALLAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,49,49
LLICA,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,2,2
MACHACAMARCA,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,1,1
MACHARETI,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,1,1
MAGDALENA,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,22,22
MAIRANA,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,21,21
MAPIRI,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,8,8
MIZQUE,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,27,27
MONTEAGUDO,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,38,38
MONTERO,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,12,12
MOROCHATA,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,6,6
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,1,1
OCURI,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,8,8
ORURO,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,611,611
PADCAYA,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,5,5
PADILLA,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,16,16
PAILON,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,29,29
PALOS BLANCOS,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,23,23
PATACAMAYA,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,26,26
POCOATA,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,5,5
POCONA,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,2,2
POJO (CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,14,14
POOPO,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,1,1
PORCO,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,11,11
POROMA,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,3,3
PORTACHUELO,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,29,29
PORVENIR,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,1,1
POTOSI,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,353,353
PUERTO CARABUCO,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,1,1
PUERTO GONZALO MORENO,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,4,4
PUERTO QUIJARRO,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,15,15
PUERTO RICO,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,19,19
PUERTO SILES,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,3,3
PUERTO SUAREZ,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,31,31
PUERTO VILLARROEL,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,80,80
PUNA,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,9,9
PUNATA,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,72,72
QUILLACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,244,244
RAVELO,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,4,4
REYES,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,9,9
RIBERALTA,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,267,267
ROBORE,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,24,24
RURRENABAQUE,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,27,27
SACABA,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,108,108
SACACA,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,13,13
SAIPINA,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,2,2
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,11,11
SAMAIPATA,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,10,10
SAN ANDRES,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,6,6
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,4,4
SAN BORJA,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,76,76
SAN BUENA VENTURA,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,30,30
SAN CARLOS,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,26,26
SAN IGNACIO,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,20,20
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,71,71
SAN JAVIER(BNI),atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,1,1
SAN JAVIER(STC),atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,20,20
SAN JOAQUIN,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,4,4
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,1,1
SAN JUAN DE YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,1,1
SAN JULIAN,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,37,37
SAN LORENZO(PND),atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,3,3
SAN LORENZO(TJA),atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,2,2
SAN LUCAS,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,32,32
SAN MATIAS,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,22,22
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,10,10
SAN PABLO DE LIPEZ,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,2,2
SAN PEDRO,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,18,18
SAN RAFAEL,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,2,2
SAN RAMON BENI,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,12,12
SAN RAMON SCZ,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,10,10
SANTA ANA,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,32,32
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,2054,2054
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,2,2
SANTIAGO DE MACHACA,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,1,1
SANTIVAÑES,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,1,1
SENA,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,6,6
SIPE SIPE,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,23,23
SOPACHUY,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,3,3
SUCRE,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,377,377
TAHUA,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,1,1
TARABUCO,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,15,15
TARIJA,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,384,384
TARVITA,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,14,14
TINGUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,1,1
TIQUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,112,112
TIRAQUE (CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,11,11
TOMAVE,atencion de partos en servicios,rn con alojamiento conjunto,2017-11-01,4,4
