municipality,group,variable,month,RN con alojamiento conjunto,TOTAL
PADCAYA,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,4,4
PADILLA,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,19,19
PAILON,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,22,22
PALOS BLANCOS,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,19,19
PAMPA GRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,14,14
PAPEL PAMPA,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,1,1
PASORAPA,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,2,2
POCOATA,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,8,8
POCONA,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,15,15
POJO (CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,11,11
POOPO,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,4,4
PORCO,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,7,7
POROMA,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,10,10
PORVENIR,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,4,4
POTOSI,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,168,168
PRESTO,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,4,4
PUERTO ACOSTA,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,2,2
PUERTO GONZALO MORENO,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,4,4
PUERTO QUIJARRO,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,16,16
PUERTO RICO,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,10,10
PUERTO SUAREZ,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,28,28
PUERTO VILLARROEL,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,134,134
PUNATA,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,51,51
QUILLACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,192,192
RAVELO,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,7,7
REYES,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,14,14
RIBERALTA,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,215,215
ROBORE,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,24,24
RURRENABAQUE,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,24,24
SACABA,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,161,161
SACABAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,1,1
SACACA,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,13,13
SAIPINA,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,1,1
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,10,10
SAMAIPATA,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,8,8
SAN AGUSTIN,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,2,2
SAN ANDRES,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,3,3
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,5,5
SAN BORJA,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,48,48
SAN BUENA VENTURA,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,15,15
SAN CARLOS,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,45,45
SAN IGNACIO,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,44,44
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,68,68
SAN JAVIER(STC),atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,24,24
SAN JOAQUIN,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,8,8
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,12,12
SAN JUAN DE YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,3,3
SAN JULIAN,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,47,47
SAN LORENZO(PND),atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,4,4
SAN LORENZO(TJA),atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,2,2
SAN LUCAS,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,32,32
SAN MATIAS,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,21,21
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,17,17
SAN RAFAEL,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,6,6
SAN RAMON BENI,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,6,6
SAN RAMON SCZ,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,9,9
SANTA ANA,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,35,35
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,1412,1412
SANTA ROSA,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,1,1
SANTIAGO DE HUARI,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,4,4
SANTIVAÑES,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,3,3
SANTUARIO DE QUILLACAS,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,3,3
SAPAHAQUI,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,1,1
SENA,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,9,9
SHINAOTA,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,38,38
SICA SICA (VILLA AROMA),atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,8,8
SIPE SIPE,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,41,41
SOPACHUY,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,9,9
SUCRE,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,288,288
TACOPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,3,3
TAPACARI,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,4,4
TARABUCO,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,14,14
TARATA,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,9,9
TARIJA,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,315,315
TARVITA,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,14,14
TEOPONTE,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,6,6
TIAWANACU,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,4,4
TINGUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,3,3
TIPUANI,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,11,11
TIQUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,96,96
TIRAQUE (CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,21,21
TOCO,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,2,2
TOLATA,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,3,3
TOLEDO,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,4,4
TOMAVE,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,2,2
TOMINA,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,7,7
TOTORA(CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,26,26
TRINIDAD,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,4,4
UNCIA,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,12,12
URUBICHA,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,5,5
VALLEGRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,18,18
VILLA CHARCAS,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,17,17
VILLA MONTES,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,94,94
VILLA SERRANO,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,3,3
VILLA TUNARI,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,105,105
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,10,10
VILLAZON,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,53,53
VINTO,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,64,64
VITICHI,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,2,2
WARNES,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,15,15
YACO,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,3,3
YACUIBA,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,12,12
YAMPARAEZ,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,7,7
YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,18,18
YOTALA,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,12,12
ZUDAÑEZ,atencion de partos en servicios,rn con alojamiento conjunto,2015-10-01,6,6
ACACIO,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,5,5
ACHACACHI,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,31,31
ACHOCALLA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,4,4
AIQUILE,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,47,47
ALCALA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,3,3
ANTEQUERA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,2,2
ARAMPAMPA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,2,2
ARANI,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,4,4
ARBIETO,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,15,15
ARQUE,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,3,3
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,38,38
ATOCHA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,16,16
AZURDUY,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,10,10
BATALLAS,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,13,13
BAURES,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,3,3
BELLA FLOR,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,1,1
BERMEJO,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,47,47
BETANZOS,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,20,20
BOYUIBE,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,5,5
BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,8,8
CABEZAS,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,33,33
"CAIZA ""D""",atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,8,8
CAMARGO,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,22,22
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,2,2
CAMIRI,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,25,25
CAPINOTA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,24,24
CAQUIAVIRI,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,2,2
CARANAVI,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,79,79
CARAPARI,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,9,9
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,6,6
CHALLAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,41,41
CHAQUI,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,5,5
CHARAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,37,37
CHIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,27,27
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,6,6
CKOCHAS,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,2,2
CLIZA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,25,25
COBIJA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,93,93
COCAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,7,7
COCHABAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,733,733
COLCAPIRHUA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,26,26
"COLCHA ""K""",atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,1,1
COLOMI,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,14,14
COLQUECHACA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,7,7
COMARAPA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,28,28
CORIPATA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,1,1
CORO CORO,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,3,3
COROICO,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,18,18
CORQUE,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,2,2
COTOCA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,65,65
CUATRO CAÑADAS,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,24,24
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,1,1
CUEVO,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,1,1
CULPINA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,27,27
DESAGUADERO,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,3,3
EL ALTO,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,1069,1069
EL CHORO,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,2,2
EL PUENTE(STC),atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,8,8
EL TORNO,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,79,79
EL VILLAR,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,3,3
ENTRE RIOS TRJ,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,15,15
ENTRE RIOS CBBA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,25,25
ESCOMA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,7,7
EXALTACION,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,1,1
FILADELFIA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,1,1
GUANAY,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,20,20
GUTIERREZ,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,8,8
HUACARETA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,9,9
HUANUNI,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,26,26
HUARACAJE,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,4,4
INCAHUASI,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,6,6
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,12,12
IXIAMAS,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,8,8
JESUS DE MACHACA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,2,2
LA ASUNTA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,52,52
LA GUARDIA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,54,54
LA PAZ,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,699,699
LAGUNILLAS,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,4,4
LAJA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,5,5
LAS CARRERAS,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,7,7
LLALLAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,76,76
LLICA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,4,4
LORETO,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,1,1
MACHACAMARCA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,2,2
MACHARETI,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,6,6
MAGDALENA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,16,16
MAIRANA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,18,18
MAPIRI,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,14,14
MIZQUE,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,17,17
MOCOMOCO,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,1,1
MOJINETE,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,1,1
MOJOCOYA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,7,7
MONTERO,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,37,37
MOROCHATA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,8,8
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,4,4
OCURI,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,5,5
ORURO,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,1186,1186
PADCAYA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,10,10
PADILLA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,20,20
PALOS BLANCOS,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,22,22
PAMPA GRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,10,10
PATACAMAYA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,20,20
PAZÑA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,4,4
POCOATA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,9,9
POCONA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,11,11
POJO (CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,11,11
POOPO,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,1,1
PORCO,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,3,3
POROMA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,13,13
PORVENIR,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,8,8
POSTRER VALLE,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,2,2
POTOSI,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,175,175
PRESTO,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,2,2
PUERTO GONZALO MORENO,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,4,4
PUERTO QUIJARRO,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,19,19
PUERTO RICO,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,9,9
PUERTO SUAREZ,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,38,38
PUERTO VILLARROEL,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,102,102
PUNATA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,77,77
QUILLACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,212,212
QUIRUSILLAS,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,1,1
RAVELO,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,9,9
REYES,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,9,9
RIBERALTA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,220,220
ROBORE,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,24,24
RURRENABAQUE,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,38,38
SACABA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,151,151
SACABAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,4,4
SACACA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,11,11
SAIPINA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,6,6
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,3,3
SAMAIPATA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,6,6
SAN AGUSTIN,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,1,1
SAN ANDRES,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,2,2
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,8,8
SAN BENITO,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,6,6
SAN BORJA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,33,33
SAN BUENA VENTURA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,19,19
SAN CARLOS,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,25,25
SAN IGNACIO,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,25,25
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,77,77
SAN JAVIER(STC),atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,20,20
SAN JOAQUIN,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,6,6
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,6,6
SAN JUAN DE YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,1,1
SAN JULIAN,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,53,53
SAN LORENZO(PND),atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,2,2
SAN LUCAS,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,34,34
SAN MATIAS,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,18,18
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,11,11
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,20,20
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,1,1
SAN RAFAEL,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,3,3
SAN RAMON BENI,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,6,6
SAN RAMON SCZ,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,14,14
SANTA ANA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,35,35
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,1335,1335
SANTIAGO DE HUARI,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,6,6
SANTIVAÑES,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,5,5
SANTUARIO DE QUILLACAS,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,2,2
SENA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,8,8
SICA SICA (VILLA AROMA),atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,4,4
SIPE SIPE,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,38,38
SOPACHUY,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,6,6
SUCRE,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,307,307
TACOBAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,1,1
TACOPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,3,3
TARABUCO,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,11,11
TARACO,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,2,2
TARATA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,11,11
TARIJA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,248,248
TARVITA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,7,7
TEOPONTE,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,14,14
TIAWANACU,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,5,5
TINGUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,3,3
TIPUANI,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,6,6
TIQUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,95,95
TIRAQUE (CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,23,23
TOCO,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,5,5
TOLATA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,6,6
TOMAVE,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,4,4
TOMINA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,8,8
TORO TORO,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,5,5
TOTORA(CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,21,21
TOTORA(ORR),atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,1,1
TRINIDAD,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,2,2
UNCIA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,13,13
URUBICHA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,8,8
VACAS,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,2,2
VALLEGRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,27,27
VIACHA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,2,2
VILLA CHARCAS,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,10,10
VILLA MONTES,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,90,90
VILLA RIVERO,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,3,3
VILLA SERRANO,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,3,3
VILLA TUNARI,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,86,86
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,9,9
VILLAZON,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,53,53
VINTO,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,62,62
VITICHI,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,2,2
YACUIBA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,12,12
YAMPARAEZ,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,4,4
YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,88,88
YOCALLA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,3,3
YOTALA,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,9,9
ZUDAÑEZ,atencion de partos en servicios,rn con alojamiento conjunto,2015-11-01,9,9
ACACIO,atencion de partos en servicios,rn con alojamiento conjunto,2015-12-01,4,4
