municipality,group,variable,month,RN con alojamiento conjunto,TOTAL
TOMINA,atencion de partos en servicios,rn con alojamiento conjunto,2016-06-01,9,9
TORO TORO,atencion de partos en servicios,rn con alojamiento conjunto,2016-06-01,6,6
TOTORA(CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2016-06-01,19,19
TRINIDAD,atencion de partos en servicios,rn con alojamiento conjunto,2016-06-01,3,3
TUPIZA,atencion de partos en servicios,rn con alojamiento conjunto,2016-06-01,55,55
TURCO,atencion de partos en servicios,rn con alojamiento conjunto,2016-06-01,1,1
UMALA,atencion de partos en servicios,rn con alojamiento conjunto,2016-06-01,3,3
UNCIA,atencion de partos en servicios,rn con alojamiento conjunto,2016-06-01,42,42
UYUNI,atencion de partos en servicios,rn con alojamiento conjunto,2016-06-01,40,40
VACAS,atencion de partos en servicios,rn con alojamiento conjunto,2016-06-01,1,1
VALLEGRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2016-06-01,27,27
VIACHA,atencion de partos en servicios,rn con alojamiento conjunto,2016-06-01,7,7
VILLA CHARCAS,atencion de partos en servicios,rn con alojamiento conjunto,2016-06-01,4,4
VILLA MONTES,atencion de partos en servicios,rn con alojamiento conjunto,2016-06-01,84,84
VILLA RIVERO,atencion de partos en servicios,rn con alojamiento conjunto,2016-06-01,4,4
VILLA SERRANO,atencion de partos en servicios,rn con alojamiento conjunto,2016-06-01,7,7
VILLA TUNARI,atencion de partos en servicios,rn con alojamiento conjunto,2016-06-01,57,57
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,rn con alojamiento conjunto,2016-06-01,4,4
VILLAZON,atencion de partos en servicios,rn con alojamiento conjunto,2016-06-01,60,60
VINTO,atencion de partos en servicios,rn con alojamiento conjunto,2016-06-01,58,58
YACO,atencion de partos en servicios,rn con alojamiento conjunto,2016-06-01,2,2
YACUIBA,atencion de partos en servicios,rn con alojamiento conjunto,2016-06-01,15,15
YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2016-06-01,94,94
YOCALLA,atencion de partos en servicios,rn con alojamiento conjunto,2016-06-01,2,2
YOTALA,atencion de partos en servicios,rn con alojamiento conjunto,2016-06-01,9,9
ZUDAÑEZ,atencion de partos en servicios,rn con alojamiento conjunto,2016-06-01,7,7
ACACIO,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,2,2
ACHACACHI,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,27,27
ACHOCALLA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,7,7
AIQUILE,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,34,34
ALCALA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,3,3
ANTEQUERA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,1,1
ANZALDO,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,1,1
ARAMPAMPA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,2,2
ARANI,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,11,11
ARBIETO,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,13,13
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,51,51
ATOCHA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,13,13
AZURDUY,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,10,10
BAURES,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,7,7
BELLA FLOR,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,1,1
BERMEJO,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,49,49
BETANZOS,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,12,12
BOYUIBE,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,1,1
BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,7,7
CABEZAS,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,17,17
CAIROMA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,2,2
"CAIZA ""D""",atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,4,4
CAJUATA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,8,8
CAMARGO,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,35,35
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,5,5
CAMIRI,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,31,31
CAPINOTA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,16,16
CARACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,11,11
CARANAVI,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,78,78
CARAPARI,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,3,3
CARIPUYO,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,2,2
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,9,9
CHALLAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,36,36
CHAQUI,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,10,10
CHARAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,43,43
CHIMORE,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,3,3
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,33,33
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,9,9
CKOCHAS,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,1,1
CLIZA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,34,34
COBIJA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,84,84
COCAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,15,15
COCHABAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,1556,1556
COLCAPIRHUA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,66,66
"COLCHA ""K""",atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,3,3
COLOMI,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,20,20
COLQUECHACA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,8,8
COMARAPA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,31,31
COROICO,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,22,22
COTAGAITA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,2,2
COTOCA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,83,83
CUATRO CAÑADAS,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,25,25
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,1,1
CULPINA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,16,16
EL ALTO,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,1239,1239
EL CHORO,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,2,2
EL PUENTE(STC),atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,4,4
EL TORNO,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,90,90
ENTRE RIOS TRJ,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,9,9
ENTRE RIOS CBBA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,35,35
ESCOMA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,5,5
FERNANDEZ ALONSO,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,9,9
FILADELFIA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,3,3
GUANAY,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,13,13
GUTIERREZ,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,8,8
HUACARETA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,6,6
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,2,2
HUACHACALLA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,1,1
HUANUNI,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,27,27
HUARACAJE,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,1,1
HUARINA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,4,4
INCAHUASI,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,4,4
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,11,11
IXIAMAS,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,12,12
JESUS DE MACHACA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,2,2
LA ASUNTA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,1,1
LA GUARDIA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,58,58
LA PAZ,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,642,642
LAGUNILLAS,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,2,2
LAS CARRERAS,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,2,2
LLALLAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,47,47
LLICA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,4,4
MACHACAMARCA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,2,2
MACHARETI,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,3,3
MAGDALENA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,14,14
MAIRANA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,25,25
MAPIRI,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,23,23
MECAPACA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,2,2
MIZQUE,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,20,20
MOJINETE,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,1,1
MONTERO,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,23,23
MOROCHATA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,10,10
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,2,2
OCURI,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,8,8
ORURO,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,1356,1356
PADCAYA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,7,7
PADILLA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,16,16
PAILON,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,22,22
PALOS BLANCOS,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,13,13
PAMPA AULLAGAS,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,3,3
PAPEL PAMPA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,1,1
PATACAMAYA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,20,20
POCOATA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,12,12
POCONA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,15,15
POJO (CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,9,9
POOPO,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,2,2
PORCO,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,8,8
POROMA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,6,6
PORVENIR,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,2,2
POTOSI,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,455,455
PUERTO ACOSTA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,2,2
PUERTO GONZALO MORENO,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,4,4
PUERTO QUIJARRO,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,9,9
PUERTO RICO,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,10,10
PUERTO SUAREZ,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,33,33
PUERTO VILLARROEL,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,116,116
PUNA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,8,8
PUNATA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,75,75
QUILLACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,186,186
RAVELO,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,5,5
REYES,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,12,12
RIBERALTA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,214,214
ROBORE,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,3,3
RURRENABAQUE,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,20,20
SABAYA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,1,1
SACABA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,198,198
SACABAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,2,2
SACACA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,16,16
SAIPINA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,3,3
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,9,9
SAMAIPATA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,4,4
SAN ANDRES,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,4,4
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,3,3
SAN BORJA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,37,37
SAN BUENA VENTURA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,23,23
SAN CARLOS,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,17,17
SAN IGNACIO,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,29,29
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,58,58
SAN JAVIER(STC),atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,32,32
SAN JOAQUIN,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,10,10
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,40,40
SAN JUAN DE YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,9,9
SAN JULIAN,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,60,60
SAN LORENZO(PND),atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,2,2
SAN LORENZO(TJA),atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,2,2
SAN LUCAS,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,27,27
SAN MATIAS,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,19,19
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,11,11
SAN PEDRO,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,19,19
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,2,2
SAN RAFAEL,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,5,5
SAN RAMON BENI,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,5,5
SAN RAMON SCZ,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,20,20
SANTA ANA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,35,35
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,1381,1381
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,3,3
SANTIAGO DE HUARI,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,4,4
SANTIVAÑES,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,2,2
SANTUARIO DE QUILLACAS,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,1,1
SENA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,4,4
SIPE SIPE,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,41,41
SOPACHUY,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,3,3
SUCRE,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,405,405
TAPACARI,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,4,4
TARABUCO,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,8,8
TARATA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,6,6
TARIJA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,442,442
TARVITA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,14,14
TEOPONTE,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,2,2
TIQUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,101,101
TIRAQUE (CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,15,15
TOCO,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,1,1
TOLATA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,2,2
TOLEDO,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,1,1
TOMAVE,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,2,2
TOMINA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,6,6
TORO TORO,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,4,4
TOTORA(CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,16,16
TRINIDAD,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,3,3
TUPIZA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,78,78
TURCO,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,2,2
UMALA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,6,6
UNCIA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,30,30
URUBICHA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,8,8
UYUNI,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,35,35
VACAS,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,8,8
VALLEGRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,3,3
VIACHA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,8,8
VILLA CHARCAS,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,3,3
VILLA MONTES,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,91,91
VILLA RIVERO,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,4,4
VILLA SERRANO,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,3,3
VILLA TUNARI,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,88,88
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,10,10
VILLAZON,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,50,50
VINTO,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,53,53
VITICHI,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,3,3
YACO,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,3,3
YACUIBA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,2,2
YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,79,79
YOTALA,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,10,10
ZUDAÑEZ,atencion de partos en servicios,rn con alojamiento conjunto,2016-07-01,5,5
ACACIO,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,1,1
ACHACACHI,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,20,20
ACHOCALLA,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,7,7
AIQUILE,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,25,25
ALCALA,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,4,4
ANDAMARCA,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,1,1
ANTEQUERA,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,1,1
ANZALDO,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,3,3
ARAMPAMPA,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,1,1
ARANI,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,12,12
ARBIETO,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,15,15
ARQUE,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,4,4
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,60,60
ATOCHA,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,15,15
AZURDUY,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,9,9
BAURES,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,9,9
BERMEJO,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,28,28
BETANZOS,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,12,12
BOYUIBE,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,9,9
BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,10,10
CABEZAS,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,13,13
"CAIZA ""D""",atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,6,6
CALACOTO,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,2,2
CAMARGO,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,37,37
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,5,5
CAMIRI,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,28,28
CAPINOTA,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,12,12
CARACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,21,21
CARANAVI,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,86,86
CARAPARI,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,6,6
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,4,4
CATACORA,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,2,2
CHALLAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,41,41
CHAQUI,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,4,4
CHARAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,51,51
CHAYANTA,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,3,3
CHIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,28,28
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,8,8
CKOCHAS,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,5,5
CLIZA,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,45,45
COBIJA,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,76,76
COCAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,15,15
COCHABAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,1534,1534
COLCAPIRHUA,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,31,31
"COLCHA ""K""",atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,2,2
COLOMI,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,13,13
COLQUECHACA,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,14,14
COMARAPA,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,38,38
CONCEPCION,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,21,21
CORO CORO,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,1,1
COROICO,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,17,17
COTAGAITA,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,1,1
COTOCA,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,89,89
CUATRO CAÑADAS,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,16,16
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,2,2
CULPINA,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,18,18
EL ALTO,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,1186,1186
EL PUENTE(STC),atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,6,6
EL TORNO,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,106,106
EL VILLAR,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,3,3
ENTRE RIOS TRJ,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,17,17
ENTRE RIOS CBBA,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,25,25
ESCARA,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,2,2
ESCOMA,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,4,4
EXALTACION,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,2,2
FERNANDEZ ALONSO,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,3,3
FILADELFIA,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,1,1
GUANAY,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,15,15
GUAYARAMERIN,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,1,1
GUTIERREZ,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,8,8
HUACARETA,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,2,2
HUANUNI,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,25,25
HUARACAJE,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,1,1
HUAYLLAMARCA,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,1,1
INCAHUASI,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,4,4
IXIAMAS,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,10,10
LA GUARDIA,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,54,54
LA PAZ,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,716,716
LAGUNILLAS,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,5,5
LAS CARRERAS,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,2,2
LLALLAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,43,43
LLICA,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,3,3
MACHACAMARCA,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,1,1
MACHARETI,atencion de partos en servicios,rn con alojamiento conjunto,2016-08-01,2,2
