municipality,group,variable,month,Vaginales,TOTAL
VACAS,atencion de partos en servicios,vaginales,2016-09-01,6,6
VALLEGRANDE,atencion de partos en servicios,vaginales,2016-09-01,13,13
VIACHA,atencion de partos en servicios,vaginales,2016-09-01,54,54
VILA VILA,atencion de partos en servicios,vaginales,2016-09-01,3,3
VILLA CHARCAS,atencion de partos en servicios,vaginales,2016-09-01,12,12
VILLA MONTES,atencion de partos en servicios,vaginales,2016-09-01,46,46
VILLA RIVERO,atencion de partos en servicios,vaginales,2016-09-01,10,10
VILLA SERRANO,atencion de partos en servicios,vaginales,2016-09-01,5,5
VILLA TUNARI,atencion de partos en servicios,vaginales,2016-09-01,91,91
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,vaginales,2016-09-01,11,11
VILLAZON,atencion de partos en servicios,vaginales,2016-09-01,33,33
VINTO,atencion de partos en servicios,vaginales,2016-09-01,46,46
VITICHI,atencion de partos en servicios,vaginales,2016-09-01,9,9
WARNES,atencion de partos en servicios,vaginales,2016-09-01,88,88
YACO,atencion de partos en servicios,vaginales,2016-09-01,3,3
YACUIBA,atencion de partos en servicios,vaginales,2016-09-01,119,119
YAMPARAEZ,atencion de partos en servicios,vaginales,2016-09-01,5,5
YANACACHI,atencion de partos en servicios,vaginales,2016-09-01,2,2
YAPACANI,atencion de partos en servicios,vaginales,2016-09-01,49,49
YOCALLA,atencion de partos en servicios,vaginales,2016-09-01,4,4
YOTALA,atencion de partos en servicios,vaginales,2016-09-01,4,4
YUNCHARA,atencion de partos en servicios,vaginales,2016-09-01,2,2
ZUDAÑEZ,atencion de partos en servicios,vaginales,2016-09-01,8,8
ACACIO,atencion de partos en servicios,vaginales,2016-10-01,6,6
ACHACACHI,atencion de partos en servicios,vaginales,2016-10-01,44,44
ACHOCALLA,atencion de partos en servicios,vaginales,2016-10-01,4,4
AIQUILE,atencion de partos en servicios,vaginales,2016-10-01,19,19
ALALAY,atencion de partos en servicios,vaginales,2016-10-01,2,2
ALCALA,atencion de partos en servicios,vaginales,2016-10-01,2,2
ALTO BENI,atencion de partos en servicios,vaginales,2016-10-01,9,9
ANCORAIMES,atencion de partos en servicios,vaginales,2016-10-01,2,2
ANDAMARCA,atencion de partos en servicios,vaginales,2016-10-01,2,2
ANZALDO,atencion de partos en servicios,vaginales,2016-10-01,3,3
APOLO,atencion de partos en servicios,vaginales,2016-10-01,12,12
ARANI,atencion de partos en servicios,vaginales,2016-10-01,8,8
ARBIETO,atencion de partos en servicios,vaginales,2016-10-01,7,7
ARQUE,atencion de partos en servicios,vaginales,2016-10-01,3,3
ASCENCION DE GUARAYOS,atencion de partos en servicios,vaginales,2016-10-01,40,40
ATOCHA,atencion de partos en servicios,vaginales,2016-10-01,11,11
AYATA,atencion de partos en servicios,vaginales,2016-10-01,1,1
AYO AYO,atencion de partos en servicios,vaginales,2016-10-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,vaginales,2016-10-01,13,13
AZURDUY,atencion de partos en servicios,vaginales,2016-10-01,6,6
BATALLAS,atencion de partos en servicios,vaginales,2016-10-01,11,11
BAURES,atencion de partos en servicios,vaginales,2016-10-01,6,6
BERMEJO,atencion de partos en servicios,vaginales,2016-10-01,28,28
BETANZOS,atencion de partos en servicios,vaginales,2016-10-01,24,24
BOLIVAR,atencion de partos en servicios,vaginales,2016-10-01,2,2
BOYUIBE,atencion de partos en servicios,vaginales,2016-10-01,3,3
BUENA VISTA,atencion de partos en servicios,vaginales,2016-10-01,3,3
CABEZAS,atencion de partos en servicios,vaginales,2016-10-01,25,25
CAIROMA,atencion de partos en servicios,vaginales,2016-10-01,8,8
"CAIZA ""D""",atencion de partos en servicios,vaginales,2016-10-01,7,7
CAJUATA,atencion de partos en servicios,vaginales,2016-10-01,12,12
CALACOTO,atencion de partos en servicios,vaginales,2016-10-01,1,1
CALAMARCA,atencion de partos en servicios,vaginales,2016-10-01,10,10
CAMARGO,atencion de partos en servicios,vaginales,2016-10-01,14,14
CAMIRI,atencion de partos en servicios,vaginales,2016-10-01,46,46
CAPINOTA,atencion de partos en servicios,vaginales,2016-10-01,23,23
CAQUIAVIRI,atencion de partos en servicios,vaginales,2016-10-01,2,2
CARACOLLO,atencion de partos en servicios,vaginales,2016-10-01,10,10
CARANAVI,atencion de partos en servicios,vaginales,2016-10-01,74,74
CARAPARI,atencion de partos en servicios,vaginales,2016-10-01,9,9
CARIPUYO,atencion de partos en servicios,vaginales,2016-10-01,2,2
CARMEN RIVERO TORREZ,atencion de partos en servicios,vaginales,2016-10-01,1,1
CHALLAPATA,atencion de partos en servicios,vaginales,2016-10-01,36,36
CHAQUI,atencion de partos en servicios,vaginales,2016-10-01,7,7
CHARAGUA,atencion de partos en servicios,vaginales,2016-10-01,36,36
CHAYANTA,atencion de partos en servicios,vaginales,2016-10-01,9,9
CHIMORE,atencion de partos en servicios,vaginales,2016-10-01,24,24
CHIPAYA,atencion de partos en servicios,vaginales,2016-10-01,1,1
CHUA COCANI,atencion de partos en servicios,vaginales,2016-10-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,vaginales,2016-10-01,19,19
CHUMA,atencion de partos en servicios,vaginales,2016-10-01,3,3
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,vaginales,2016-10-01,10,10
CKOCHAS,atencion de partos en servicios,vaginales,2016-10-01,4,4
CLIZA,atencion de partos en servicios,vaginales,2016-10-01,20,20
COBIJA,atencion de partos en servicios,vaginales,2016-10-01,74,74
COCAPATA,atencion de partos en servicios,vaginales,2016-10-01,9,9
COCHABAMBA,atencion de partos en servicios,vaginales,2016-10-01,875,875
COLCAPIRHUA,atencion de partos en servicios,vaginales,2016-10-01,33,33
"COLCHA ""K""",atencion de partos en servicios,vaginales,2016-10-01,6,6
COLLANA,atencion de partos en servicios,vaginales,2016-10-01,2,2
COLOMI,atencion de partos en servicios,vaginales,2016-10-01,20,20
COLPA BELGICA,atencion de partos en servicios,vaginales,2016-10-01,1,1
COLQUECHACA,atencion de partos en servicios,vaginales,2016-10-01,11,11
COLQUENCHA,atencion de partos en servicios,vaginales,2016-10-01,3,3
COLQUIRI,atencion de partos en servicios,vaginales,2016-10-01,3,3
COMARAPA,atencion de partos en servicios,vaginales,2016-10-01,15,15
CONCEPCION,atencion de partos en servicios,vaginales,2016-10-01,36,36
COPACABANA,atencion de partos en servicios,vaginales,2016-10-01,8,8
CORIPATA,atencion de partos en servicios,vaginales,2016-10-01,6,6
CORO CORO,atencion de partos en servicios,vaginales,2016-10-01,1,1
COROICO,atencion de partos en servicios,vaginales,2016-10-01,21,21
CORQUE,atencion de partos en servicios,vaginales,2016-10-01,1,1
COTAGAITA,atencion de partos en servicios,vaginales,2016-10-01,10,10
COTOCA,atencion de partos en servicios,vaginales,2016-10-01,61,61
CUATRO CAÑADAS,atencion de partos en servicios,vaginales,2016-10-01,14,14
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,vaginales,2016-10-01,3,3
CULPINA,atencion de partos en servicios,vaginales,2016-10-01,11,11
CURAHUARA DE CARANGAS,atencion de partos en servicios,vaginales,2016-10-01,4,4
DESAGUADERO,atencion de partos en servicios,vaginales,2016-10-01,2,2
EL ALTO,atencion de partos en servicios,vaginales,2016-10-01,997,997
EL PUENTE(STC),atencion de partos en servicios,vaginales,2016-10-01,8,8
EL PUENTE(TJA),atencion de partos en servicios,vaginales,2016-10-01,10,10
EL TORNO,atencion de partos en servicios,vaginales,2016-10-01,44,44
EL VILLAR,atencion de partos en servicios,vaginales,2016-10-01,3,3
ENTRE RIOS TRJ,atencion de partos en servicios,vaginales,2016-10-01,12,12
ENTRE RIOS CBBA,atencion de partos en servicios,vaginales,2016-10-01,23,23
ESCARA,atencion de partos en servicios,vaginales,2016-10-01,2,2
ESCOMA,atencion de partos en servicios,vaginales,2016-10-01,7,7
EUCALIPTUS,atencion de partos en servicios,vaginales,2016-10-01,2,2
EUREKA (SANTOS MERCADO),atencion de partos en servicios,vaginales,2016-10-01,1,1
EXALTACION,atencion de partos en servicios,vaginales,2016-10-01,1,1
FERNANDEZ ALONSO,atencion de partos en servicios,vaginales,2016-10-01,6,6
FILADELFIA,atencion de partos en servicios,vaginales,2016-10-01,1,1
GENERAL SAAVEDRA,atencion de partos en servicios,vaginales,2016-10-01,6,6
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,vaginales,2016-10-01,2,2
GUANAY,atencion de partos en servicios,vaginales,2016-10-01,8,8
GUAQUI,atencion de partos en servicios,vaginales,2016-10-01,3,3
GUAYARAMERIN,atencion de partos en servicios,vaginales,2016-10-01,65,65
GUTIERREZ,atencion de partos en servicios,vaginales,2016-10-01,16,16
HUACARETA,atencion de partos en servicios,vaginales,2016-10-01,13,13
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,vaginales,2016-10-01,3,3
HUACHACALLA,atencion de partos en servicios,vaginales,2016-10-01,1,1
HUANUNI,atencion de partos en servicios,vaginales,2016-10-01,9,9
HUARACAJE,atencion de partos en servicios,vaginales,2016-10-01,2,2
HUARINA,atencion de partos en servicios,vaginales,2016-10-01,2,2
HUAYLLAMARCA,atencion de partos en servicios,vaginales,2016-10-01,1,1
ICHOCA,atencion de partos en servicios,vaginales,2016-10-01,4,4
ICLA,atencion de partos en servicios,vaginales,2016-10-01,8,8
INCAHUASI,atencion de partos en servicios,vaginales,2016-10-01,12,12
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,vaginales,2016-10-01,5,5
IXIAMAS,atencion de partos en servicios,vaginales,2016-10-01,17,17
JESUS DE MACHACA,atencion de partos en servicios,vaginales,2016-10-01,4,4
LA ASUNTA,atencion de partos en servicios,vaginales,2016-10-01,47,47
LA GUARDIA,atencion de partos en servicios,vaginales,2016-10-01,55,55
LA PAZ,atencion de partos en servicios,vaginales,2016-10-01,941,941
LA RIVERA,atencion de partos en servicios,vaginales,2016-10-01,1,1
LAGUNILLAS,atencion de partos en servicios,vaginales,2016-10-01,6,6
LAJA,atencion de partos en servicios,vaginales,2016-10-01,8,8
LAS CARRERAS,atencion de partos en servicios,vaginales,2016-10-01,3,3
LICOMA PAMPA,atencion de partos en servicios,vaginales,2016-10-01,2,2
LLALLAGUA,atencion de partos en servicios,vaginales,2016-10-01,57,57
LLICA,atencion de partos en servicios,vaginales,2016-10-01,1,1
LORETO,atencion de partos en servicios,vaginales,2016-10-01,3,3
LURIBAY,atencion de partos en servicios,vaginales,2016-10-01,3,3
MACHACAMARCA,atencion de partos en servicios,vaginales,2016-10-01,1,1
MACHARETI,atencion de partos en servicios,vaginales,2016-10-01,2,2
MAGDALENA,atencion de partos en servicios,vaginales,2016-10-01,18,18
MAIRANA,atencion de partos en servicios,vaginales,2016-10-01,15,15
MAPIRI,atencion de partos en servicios,vaginales,2016-10-01,16,16
MECAPACA,atencion de partos en servicios,vaginales,2016-10-01,7,7
MINEROS,atencion de partos en servicios,vaginales,2016-10-01,13,13
MIZQUE,atencion de partos en servicios,vaginales,2016-10-01,16,16
MOJOCOYA,atencion de partos en servicios,vaginales,2016-10-01,6,6
MONTEAGUDO,atencion de partos en servicios,vaginales,2016-10-01,32,32
MONTERO,atencion de partos en servicios,vaginales,2016-10-01,119,119
MORO MORO,atencion de partos en servicios,vaginales,2016-10-01,2,2
MOROCHATA,atencion de partos en servicios,vaginales,2016-10-01,9,9
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,vaginales,2016-10-01,1,1
OCURI,atencion de partos en servicios,vaginales,2016-10-01,11,11
OKINAWA,atencion de partos en servicios,vaginales,2016-10-01,2,2
OMEREQUE,atencion de partos en servicios,vaginales,2016-10-01,7,7
ORURO,atencion de partos en servicios,vaginales,2016-10-01,362,362
PADCAYA,atencion de partos en servicios,vaginales,2016-10-01,8,8
PADILLA,atencion de partos en servicios,vaginales,2016-10-01,16,16
PAILON,atencion de partos en servicios,vaginales,2016-10-01,23,23
PALCA,atencion de partos en servicios,vaginales,2016-10-01,7,7
PALOS BLANCOS,atencion de partos en servicios,vaginales,2016-10-01,14,14
PAMPA AULLAGAS,atencion de partos en servicios,vaginales,2016-10-01,3,3
PAMPA GRANDE,atencion de partos en servicios,vaginales,2016-10-01,5,5
PAPEL PAMPA,atencion de partos en servicios,vaginales,2016-10-01,2,2
PASORAPA,atencion de partos en servicios,vaginales,2016-10-01,2,2
PATACAMAYA,atencion de partos en servicios,vaginales,2016-10-01,21,21
PAZÑA,atencion de partos en servicios,vaginales,2016-10-01,2,2
PELECHUCO,atencion de partos en servicios,vaginales,2016-10-01,1,1
POCOATA,atencion de partos en servicios,vaginales,2016-10-01,6,6
POCONA,atencion de partos en servicios,vaginales,2016-10-01,5,5
POJO (CBBA),atencion de partos en servicios,vaginales,2016-10-01,7,7
POOPO,atencion de partos en servicios,vaginales,2016-10-01,3,3
PORCO,atencion de partos en servicios,vaginales,2016-10-01,10,10
POROMA,atencion de partos en servicios,vaginales,2016-10-01,12,12
PORTACHUELO,atencion de partos en servicios,vaginales,2016-10-01,17,17
PORVENIR,atencion de partos en servicios,vaginales,2016-10-01,1,1
POTOSI,atencion de partos en servicios,vaginales,2016-10-01,314,314
PRESTO,atencion de partos en servicios,vaginales,2016-10-01,6,6
PUCARANI,atencion de partos en servicios,vaginales,2016-10-01,9,9
PUERTO ACOSTA,atencion de partos en servicios,vaginales,2016-10-01,2,2
PUERTO CARABUCO,atencion de partos en servicios,vaginales,2016-10-01,2,2
PUERTO GONZALO MORENO,atencion de partos en servicios,vaginales,2016-10-01,4,4
PUERTO QUIJARRO,atencion de partos en servicios,vaginales,2016-10-01,10,10
PUERTO RICO,atencion de partos en servicios,vaginales,2016-10-01,14,14
PUERTO SILES,atencion de partos en servicios,vaginales,2016-10-01,1,1
PUERTO SUAREZ,atencion de partos en servicios,vaginales,2016-10-01,20,20
PUERTO VILLARROEL,atencion de partos en servicios,vaginales,2016-10-01,80,80
PUNA,atencion de partos en servicios,vaginales,2016-10-01,16,16
PUNATA,atencion de partos en servicios,vaginales,2016-10-01,33,33
QUIABAYA,atencion de partos en servicios,vaginales,2016-10-01,2,2
QUILLACOLLO,atencion de partos en servicios,vaginales,2016-10-01,134,134
QUIME,atencion de partos en servicios,vaginales,2016-10-01,3,3
RAVELO,atencion de partos en servicios,vaginales,2016-10-01,8,8
REYES,atencion de partos en servicios,vaginales,2016-10-01,8,8
RIBERALTA,atencion de partos en servicios,vaginales,2016-10-01,202,202
ROBORE,atencion de partos en servicios,vaginales,2016-10-01,15,15
RURRENABAQUE,atencion de partos en servicios,vaginales,2016-10-01,30,30
SACABA,atencion de partos en servicios,vaginales,2016-10-01,181,181
SACABAMBA,atencion de partos en servicios,vaginales,2016-10-01,2,2
SACACA,atencion de partos en servicios,vaginales,2016-10-01,15,15
SAIPINA,atencion de partos en servicios,vaginales,2016-10-01,6,6
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,vaginales,2016-10-01,5,5
SAMAIPATA,atencion de partos en servicios,vaginales,2016-10-01,7,7
SAN ANDRES,atencion de partos en servicios,vaginales,2016-10-01,4,4
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,vaginales,2016-10-01,1,1
SAN BENITO,atencion de partos en servicios,vaginales,2016-10-01,4,4
SAN BORJA,atencion de partos en servicios,vaginales,2016-10-01,39,39
SAN BUENA VENTURA,atencion de partos en servicios,vaginales,2016-10-01,13,13
SAN CARLOS,atencion de partos en servicios,vaginales,2016-10-01,15,15
SAN IGNACIO,atencion de partos en servicios,vaginales,2016-10-01,25,25
SAN IGNACIO DE VELASCO,atencion de partos en servicios,vaginales,2016-10-01,80,80
SAN JAVIER(STC),atencion de partos en servicios,vaginales,2016-10-01,25,25
SAN JOAQUIN,atencion de partos en servicios,vaginales,2016-10-01,2,2
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,vaginales,2016-10-01,12,12
SAN JUAN DE YAPACANI,atencion de partos en servicios,vaginales,2016-10-01,4,4
SAN JULIAN,atencion de partos en servicios,vaginales,2016-10-01,43,43
SAN LORENZO(PND),atencion de partos en servicios,vaginales,2016-10-01,3,3
SAN LORENZO(TJA),atencion de partos en servicios,vaginales,2016-10-01,3,3
SAN LUCAS,atencion de partos en servicios,vaginales,2016-10-01,25,25
SAN MATIAS,atencion de partos en servicios,vaginales,2016-10-01,16,16
SAN MIGUEL DE VELASCO,atencion de partos en servicios,vaginales,2016-10-01,15,15
SAN PEDRO,atencion de partos en servicios,vaginales,2016-10-01,7,7
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,vaginales,2016-10-01,14,14
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,vaginales,2016-10-01,2,2
SAN PEDRO DE TIQUINA,atencion de partos en servicios,vaginales,2016-10-01,5,5
SAN RAFAEL,atencion de partos en servicios,vaginales,2016-10-01,1,1
SAN RAMON BENI,atencion de partos en servicios,vaginales,2016-10-01,2,2
SAN RAMON SCZ,atencion de partos en servicios,vaginales,2016-10-01,9,9
SANTA ANA,atencion de partos en servicios,vaginales,2016-10-01,27,27
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,vaginales,2016-10-01,1291,1291
SANTA ROSA,atencion de partos en servicios,vaginales,2016-10-01,15,15
SANTA ROSA DEL SARA,atencion de partos en servicios,vaginales,2016-10-01,12,12
SANTIAGO DE CALLAPA,atencion de partos en servicios,vaginales,2016-10-01,1,1
SANTIAGO DE HUARI,atencion de partos en servicios,vaginales,2016-10-01,3,3
SANTIAGO DE HUATA,atencion de partos en servicios,vaginales,2016-10-01,2,2
SANTIAGO DE MACHACA,atencion de partos en servicios,vaginales,2016-10-01,3,3
SANTIVAÑES,atencion de partos en servicios,vaginales,2016-10-01,1,1
SAPAHAQUI,atencion de partos en servicios,vaginales,2016-10-01,9,9
SENA,atencion de partos en servicios,vaginales,2016-10-01,7,7
SHINAOTA,atencion de partos en servicios,vaginales,2016-10-01,27,27
SICA SICA (VILLA AROMA),atencion de partos en servicios,vaginales,2016-10-01,9,9
SICAYA,atencion de partos en servicios,vaginales,2016-10-01,5,5
SIPE SIPE,atencion de partos en servicios,vaginales,2016-10-01,40,40
SOPACHUY,atencion de partos en servicios,vaginales,2016-10-01,5,5
SORACACHI,atencion de partos en servicios,vaginales,2016-10-01,1,1
SORATA,atencion de partos en servicios,vaginales,2016-10-01,12,12
SUCRE,atencion de partos en servicios,vaginales,2016-10-01,372,372
TACACOMA,atencion de partos en servicios,vaginales,2016-10-01,7,7
TACOBAMBA,atencion de partos en servicios,vaginales,2016-10-01,6,6
TACOPAYA,atencion de partos en servicios,vaginales,2016-10-01,2,2
TAPACARI,atencion de partos en servicios,vaginales,2016-10-01,4,4
TARABUCO,atencion de partos en servicios,vaginales,2016-10-01,11,11
TARACO,atencion de partos en servicios,vaginales,2016-10-01,2,2
TARATA,atencion de partos en servicios,vaginales,2016-10-01,7,7
TARIJA,atencion de partos en servicios,vaginales,2016-10-01,251,251
TARVITA,atencion de partos en servicios,vaginales,2016-10-01,15,15
TEOPONTE,atencion de partos en servicios,vaginales,2016-10-01,8,8
TIAWANACU,atencion de partos en servicios,vaginales,2016-10-01,6,6
TINGUIPAYA,atencion de partos en servicios,vaginales,2016-10-01,5,5
TIPUANI,atencion de partos en servicios,vaginales,2016-10-01,7,7
TIQUIPAYA,atencion de partos en servicios,vaginales,2016-10-01,69,69
TIRAQUE (CBBA),atencion de partos en servicios,vaginales,2016-10-01,23,23
TOCO,atencion de partos en servicios,vaginales,2016-10-01,3,3
TOLATA,atencion de partos en servicios,vaginales,2016-10-01,2,2
TOLEDO,atencion de partos en servicios,vaginales,2016-10-01,4,4
TOMAVE,atencion de partos en servicios,vaginales,2016-10-01,7,7
TOMINA,atencion de partos en servicios,vaginales,2016-10-01,4,4
TORO TORO,atencion de partos en servicios,vaginales,2016-10-01,6,6
TOTORA(CBBA),atencion de partos en servicios,vaginales,2016-10-01,17,17
TRINIDAD,atencion de partos en servicios,vaginales,2016-10-01,126,126
TUPIZA,atencion de partos en servicios,vaginales,2016-10-01,54,54
TURCO,atencion de partos en servicios,vaginales,2016-10-01,2,2
UMALA,atencion de partos en servicios,vaginales,2016-10-01,5,5
UNCIA,atencion de partos en servicios,vaginales,2016-10-01,15,15
URIONDO (A. CONCEPCION),atencion de partos en servicios,vaginales,2016-10-01,4,4
URUBICHA,atencion de partos en servicios,vaginales,2016-10-01,8,8
UYUNI,atencion de partos en servicios,vaginales,2016-10-01,57,57
VACAS,atencion de partos en servicios,vaginales,2016-10-01,6,6
VALLEGRANDE,atencion de partos en servicios,vaginales,2016-10-01,10,10
VIACHA,atencion de partos en servicios,vaginales,2016-10-01,46,46
VILA VILA,atencion de partos en servicios,vaginales,2016-10-01,2,2
VILLA CHARCAS,atencion de partos en servicios,vaginales,2016-10-01,12,12
VILLA MONTES,atencion de partos en servicios,vaginales,2016-10-01,46,46
VILLA RIVERO,atencion de partos en servicios,vaginales,2016-10-01,11,11
VILLA SERRANO,atencion de partos en servicios,vaginales,2016-10-01,4,4
VILLA TUNARI,atencion de partos en servicios,vaginales,2016-10-01,95,95
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,vaginales,2016-10-01,5,5
VILLAZON,atencion de partos en servicios,vaginales,2016-10-01,50,50
VINTO,atencion de partos en servicios,vaginales,2016-10-01,46,46
VITICHI,atencion de partos en servicios,vaginales,2016-10-01,3,3
WARNES,atencion de partos en servicios,vaginales,2016-10-01,16,16
YACUIBA,atencion de partos en servicios,vaginales,2016-10-01,99,99
YAMPARAEZ,atencion de partos en servicios,vaginales,2016-10-01,6,6
YANACACHI,atencion de partos en servicios,vaginales,2016-10-01,3,3
YAPACANI,atencion de partos en servicios,vaginales,2016-10-01,48,48
YOCALLA,atencion de partos en servicios,vaginales,2016-10-01,5,5
YOTALA,atencion de partos en servicios,vaginales,2016-10-01,8,8
YUNCHARA,atencion de partos en servicios,vaginales,2016-10-01,3,3
ZUDAÑEZ,atencion de partos en servicios,vaginales,2016-10-01,9,9
ACACIO,atencion de partos en servicios,vaginales,2016-11-01,2,2
ACHACACHI,atencion de partos en servicios,vaginales,2016-11-01,25,25
ACHOCALLA,atencion de partos en servicios,vaginales,2016-11-01,4,4
AIQUILE,atencion de partos en servicios,vaginales,2016-11-01,20,20
ALCALA,atencion de partos en servicios,vaginales,2016-11-01,3,3
ALTO BENI,atencion de partos en servicios,vaginales,2016-11-01,6,6
ANDAMARCA,atencion de partos en servicios,vaginales,2016-11-01,2,2
ANTEQUERA,atencion de partos en servicios,vaginales,2016-11-01,2,2
ANZALDO,atencion de partos en servicios,vaginales,2016-11-01,2,2
APOLO,atencion de partos en servicios,vaginales,2016-11-01,7,7
ARANI,atencion de partos en servicios,vaginales,2016-11-01,12,12
ARBIETO,atencion de partos en servicios,vaginales,2016-11-01,5,5
ARQUE,atencion de partos en servicios,vaginales,2016-11-01,3,3
ASCENCION DE GUARAYOS,atencion de partos en servicios,vaginales,2016-11-01,37,37
ATOCHA,atencion de partos en servicios,vaginales,2016-11-01,13,13
AYATA,atencion de partos en servicios,vaginales,2016-11-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,vaginales,2016-11-01,17,17
AZURDUY,atencion de partos en servicios,vaginales,2016-11-01,10,10
BATALLAS,atencion de partos en servicios,vaginales,2016-11-01,4,4
BAURES,atencion de partos en servicios,vaginales,2016-11-01,5,5
BERMEJO,atencion de partos en servicios,vaginales,2016-11-01,29,29
BETANZOS,atencion de partos en servicios,vaginales,2016-11-01,16,16
BOLIVAR,atencion de partos en servicios,vaginales,2016-11-01,1,1
BOYUIBE,atencion de partos en servicios,vaginales,2016-11-01,4,4
BUENA VISTA,atencion de partos en servicios,vaginales,2016-11-01,6,6
CABEZAS,atencion de partos en servicios,vaginales,2016-11-01,11,11
CAIROMA,atencion de partos en servicios,vaginales,2016-11-01,8,8
"CAIZA ""D""",atencion de partos en servicios,vaginales,2016-11-01,7,7
CAJUATA,atencion de partos en servicios,vaginales,2016-11-01,18,18
CALAMARCA,atencion de partos en servicios,vaginales,2016-11-01,7,7
CAMARGO,atencion de partos en servicios,vaginales,2016-11-01,16,16
CAMIRI,atencion de partos en servicios,vaginales,2016-11-01,42,42
CAPINOTA,atencion de partos en servicios,vaginales,2016-11-01,19,19
CARACOLLO,atencion de partos en servicios,vaginales,2016-11-01,9,9
CARANAVI,atencion de partos en servicios,vaginales,2016-11-01,48,48
CARAPARI,atencion de partos en servicios,vaginales,2016-11-01,9,9
CARIPUYO,atencion de partos en servicios,vaginales,2016-11-01,2,2
CARMEN RIVERO TORREZ,atencion de partos en servicios,vaginales,2016-11-01,8,8
CHALLAPATA,atencion de partos en servicios,vaginales,2016-11-01,34,34
CHAQUI,atencion de partos en servicios,vaginales,2016-11-01,4,4
CHARAGUA,atencion de partos en servicios,vaginales,2016-11-01,31,31
CHAYANTA,atencion de partos en servicios,vaginales,2016-11-01,8,8
CHIMORE,atencion de partos en servicios,vaginales,2016-11-01,19,19
CHIPAYA,atencion de partos en servicios,vaginales,2016-11-01,2,2
CHOQUE COTA,atencion de partos en servicios,vaginales,2016-11-01,1,1
CHUA COCANI,atencion de partos en servicios,vaginales,2016-11-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,vaginales,2016-11-01,23,23
CHUMA,atencion de partos en servicios,vaginales,2016-11-01,2,2
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,vaginales,2016-11-01,6,6
CKOCHAS,atencion de partos en servicios,vaginales,2016-11-01,3,3
CLIZA,atencion de partos en servicios,vaginales,2016-11-01,22,22
COBIJA,atencion de partos en servicios,vaginales,2016-11-01,59,59
COCAPATA,atencion de partos en servicios,vaginales,2016-11-01,5,5
COCHABAMBA,atencion de partos en servicios,vaginales,2016-11-01,778,778
COLCAPIRHUA,atencion de partos en servicios,vaginales,2016-11-01,34,34
"COLCHA ""K""",atencion de partos en servicios,vaginales,2016-11-01,1,1
COLLANA,atencion de partos en servicios,vaginales,2016-11-01,2,2
COLOMI,atencion de partos en servicios,vaginales,2016-11-01,19,19
COLPA BELGICA,atencion de partos en servicios,vaginales,2016-11-01,3,3
COLQUECHACA,atencion de partos en servicios,vaginales,2016-11-01,19,19
COLQUENCHA,atencion de partos en servicios,vaginales,2016-11-01,2,2
COLQUIRI,atencion de partos en servicios,vaginales,2016-11-01,5,5
COMARAPA,atencion de partos en servicios,vaginales,2016-11-01,16,16
CONCEPCION,atencion de partos en servicios,vaginales,2016-11-01,27,27
COPACABANA,atencion de partos en servicios,vaginales,2016-11-01,8,8
CORIPATA,atencion de partos en servicios,vaginales,2016-11-01,10,10
CORO CORO,atencion de partos en servicios,vaginales,2016-11-01,3,3
COROICO,atencion de partos en servicios,vaginales,2016-11-01,17,17
CORQUE,atencion de partos en servicios,vaginales,2016-11-01,1,1
COTAGAITA,atencion de partos en servicios,vaginales,2016-11-01,8,8
COTOCA,atencion de partos en servicios,vaginales,2016-11-01,46,46
CUATRO CAÑADAS,atencion de partos en servicios,vaginales,2016-11-01,25,25
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,vaginales,2016-11-01,1,1
CULPINA,atencion de partos en servicios,vaginales,2016-11-01,11,11
CURAHUARA DE CARANGAS,atencion de partos en servicios,vaginales,2016-11-01,2,2
DESAGUADERO,atencion de partos en servicios,vaginales,2016-11-01,7,7
EL ALTO,atencion de partos en servicios,vaginales,2016-11-01,978,978
EL CHORO,atencion de partos en servicios,vaginales,2016-11-01,3,3
EL PUENTE(STC),atencion de partos en servicios,vaginales,2016-11-01,10,10
EL PUENTE(TJA),atencion de partos en servicios,vaginales,2016-11-01,9,9
EL TORNO,atencion de partos en servicios,vaginales,2016-11-01,35,35
