municipality,group,variable,month,Egresos,TOTAL
POSTRER VALLE,internaciones,egresos,2007-10-01,4,4
POTOSI,internaciones,egresos,2007-10-01,1548,1548
PRESTO,internaciones,egresos,2007-10-01,9,9
PUCARANI,internaciones,egresos,2007-10-01,6,6
PUERTO ACOSTA,internaciones,egresos,2007-10-01,61,61
PUERTO CARABUCO,internaciones,egresos,2007-10-01,2,2
PUERTO QUIJARRO,internaciones,egresos,2007-10-01,57,57
PUERTO RICO,internaciones,egresos,2007-10-01,36,36
PUERTO SUAREZ,internaciones,egresos,2007-10-01,127,127
PUERTO VILLARROEL,internaciones,egresos,2007-10-01,173,173
PUNA,internaciones,egresos,2007-10-01,11,11
PUNATA,internaciones,egresos,2007-10-01,209,209
QUILLACOLLO,internaciones,egresos,2007-10-01,346,346
QUIME,internaciones,egresos,2007-10-01,12,12
QUIRUSILLAS,internaciones,egresos,2007-10-01,1,1
RAVELO,internaciones,egresos,2007-10-01,7,7
REYES,internaciones,egresos,2007-10-01,39,39
RIBERALTA,internaciones,egresos,2007-10-01,806,806
ROBORE,internaciones,egresos,2007-10-01,93,93
RURRENABAQUE,internaciones,egresos,2007-10-01,126,126
SACABA,internaciones,egresos,2007-10-01,403,403
SACABAMBA,internaciones,egresos,2007-10-01,19,19
SACACA,internaciones,egresos,2007-10-01,20,20
SAIPINA,internaciones,egresos,2007-10-01,8,8
SAMAIPATA,internaciones,egresos,2007-10-01,22,22
SAN AGUSTIN,internaciones,egresos,2007-10-01,1,1
SAN ANDRES DE MACHACA,internaciones,egresos,2007-10-01,2,2
SAN ANTONIO DE LOMERIO,internaciones,egresos,2007-10-01,9,9
SAN BORJA,internaciones,egresos,2007-10-01,184,184
SAN BUENA VENTURA,internaciones,egresos,2007-10-01,63,63
SAN CARLOS,internaciones,egresos,2007-10-01,141,141
SAN IGNACIO,internaciones,egresos,2007-10-01,134,134
SAN IGNACIO DE VELASCO,internaciones,egresos,2007-10-01,423,423
SAN JAVIER(STC),internaciones,egresos,2007-10-01,71,71
SAN JOAQUIN,internaciones,egresos,2007-10-01,63,63
SAN JOSE DE CHIQUITOS,internaciones,egresos,2007-10-01,123,123
SAN JUAN DE YAPACANI,internaciones,egresos,2007-10-01,118,118
SAN JULIAN,internaciones,egresos,2007-10-01,156,156
SAN LORENZO(TJA),internaciones,egresos,2007-10-01,7,7
SAN LUCAS,internaciones,egresos,2007-10-01,88,88
SAN MATIAS,internaciones,egresos,2007-10-01,75,75
SAN MIGUEL DE VELASCO,internaciones,egresos,2007-10-01,58,58
SAN PEDRO,internaciones,egresos,2007-10-01,16,16
SAN PEDRO DE BUENA VISTA,internaciones,egresos,2007-10-01,11,11
SAN PEDRO DE CURAHUARA,internaciones,egresos,2007-10-01,1,1
SAN PEDRO DE TIQUINA,internaciones,egresos,2007-10-01,1,1
SAN RAFAEL,internaciones,egresos,2007-10-01,45,45
SAN RAMON,internaciones,egresos,2007-10-01,44,44
SANTA ANA,internaciones,egresos,2007-10-01,90,90
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2007-10-01,7001,7001
SANTA ROSA,internaciones,egresos,2007-10-01,45,45
SANTA ROSA DEL SARA,internaciones,egresos,2007-10-01,69,69
SANTIAGO DE CALLAPA,internaciones,egresos,2007-10-01,1,1
SANTIAGO DE MACHACA,internaciones,egresos,2007-10-01,3,3
SANTIVAÑES,internaciones,egresos,2007-10-01,4,4
SENA,internaciones,egresos,2007-10-01,12,12
SICA SICA (VILLA AROMA),internaciones,egresos,2007-10-01,8,8
SIPE SIPE,internaciones,egresos,2007-10-01,60,60
SOPACHUY,internaciones,egresos,2007-10-01,43,43
SORACACHI,internaciones,egresos,2007-10-01,6,6
SORATA,internaciones,egresos,2007-10-01,58,58
SUCRE,internaciones,egresos,2007-10-01,3041,3041
TACACHI,internaciones,egresos,2007-10-01,1,1
TACACOMA,internaciones,egresos,2007-10-01,5,5
TACOPAYA,internaciones,egresos,2007-10-01,7,7
TAPACARI,internaciones,egresos,2007-10-01,11,11
TARABUCO,internaciones,egresos,2007-10-01,70,70
TARACO,internaciones,egresos,2007-10-01,2,2
TARATA,internaciones,egresos,2007-10-01,6,6
TARIJA,internaciones,egresos,2007-10-01,1910,1910
TARVITA,internaciones,egresos,2007-10-01,35,35
TEOPONTE,internaciones,egresos,2007-10-01,9,9
TIAWANACU,internaciones,egresos,2007-10-01,16,16
TIPUANI,internaciones,egresos,2007-10-01,41,41
TIQUIPAYA,internaciones,egresos,2007-10-01,115,115
TIRAQUE (CBBA),internaciones,egresos,2007-10-01,200,200
TOCO,internaciones,egresos,2007-10-01,6,6
TOLATA,internaciones,egresos,2007-10-01,3,3
TOLEDO,internaciones,egresos,2007-10-01,3,3
TOMAVE,internaciones,egresos,2007-10-01,14,14
TOMINA,internaciones,egresos,2007-10-01,16,16
TORO TORO,internaciones,egresos,2007-10-01,2,2
TOTORA(CBBA),internaciones,egresos,2007-10-01,31,31
TOTORA(ORR),internaciones,egresos,2007-10-01,1,1
TRIGAL,internaciones,egresos,2007-10-01,2,2
TRINIDAD,internaciones,egresos,2007-10-01,1283,1283
TUPIZA,internaciones,egresos,2007-10-01,327,327
UMALA,internaciones,egresos,2007-10-01,1,1
UNCIA,internaciones,egresos,2007-10-01,25,25
URIONDO (A. CONCEPCION),internaciones,egresos,2007-10-01,16,16
URUBICHA,internaciones,egresos,2007-10-01,15,15
UYUNI,internaciones,egresos,2007-10-01,121,121
VACAS,internaciones,egresos,2007-10-01,23,23
VALLEGRANDE,internaciones,egresos,2007-10-01,98,98
VIACHA,internaciones,egresos,2007-10-01,93,93
VILA VILA,internaciones,egresos,2007-10-01,3,3
VILLA MONTES,internaciones,egresos,2007-10-01,288,288
VILLA RIVERO,internaciones,egresos,2007-10-01,2,2
VILLA SERRANO,internaciones,egresos,2007-10-01,25,25
VILLA TUNARI,internaciones,egresos,2007-10-01,277,277
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2007-10-01,12,12
VILLAZON,internaciones,egresos,2007-10-01,189,189
VINTO,internaciones,egresos,2007-10-01,60,60
VITICHI,internaciones,egresos,2007-10-01,9,9
WARNES,internaciones,egresos,2007-10-01,118,118
YACUIBA,internaciones,egresos,2007-10-01,746,746
YAMPARAEZ,internaciones,egresos,2007-10-01,14,14
YANACACHI,internaciones,egresos,2007-10-01,5,5
YAPACANI,internaciones,egresos,2007-10-01,298,298
YOTALA,internaciones,egresos,2007-10-01,24,24
ACHACACHI,internaciones,egresos,2007-11-01,72,72
ACHOCALLA,internaciones,egresos,2007-11-01,5,5
AIQUILE,internaciones,egresos,2007-11-01,109,109
ALCALA,internaciones,egresos,2007-11-01,5,5
ANCORAIMES,internaciones,egresos,2007-11-01,5,5
ANDAMARCA,internaciones,egresos,2007-11-01,3,3
ANTEQUERA,internaciones,egresos,2007-11-01,1,1
APOLO,internaciones,egresos,2007-11-01,28,28
ARAMPAMPA,internaciones,egresos,2007-11-01,2,2
ARANI,internaciones,egresos,2007-11-01,20,20
ARQUE,internaciones,egresos,2007-11-01,3,3
ASCENCION DE GUARAYOS,internaciones,egresos,2007-11-01,171,171
ATOCHA,internaciones,egresos,2007-11-01,134,134
AUCAPATA,internaciones,egresos,2007-11-01,1,1
AYO AYO,internaciones,egresos,2007-11-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2007-11-01,52,52
AZURDUY,internaciones,egresos,2007-11-01,18,18
BATALLAS,internaciones,egresos,2007-11-01,7,7
BAURES,internaciones,egresos,2007-11-01,14,14
BELEN DE ANDAMARCA,internaciones,egresos,2007-11-01,1,1
BERMEJO,internaciones,egresos,2007-11-01,248,248
BETANZOS,internaciones,egresos,2007-11-01,45,45
BOLIVAR,internaciones,egresos,2007-11-01,2,2
BOYUIBE,internaciones,egresos,2007-11-01,25,25
BUENA VISTA,internaciones,egresos,2007-11-01,18,18
CABEZAS,internaciones,egresos,2007-11-01,24,24
CAIROMA,internaciones,egresos,2007-11-01,6,6
"CAIZA ""D""",internaciones,egresos,2007-11-01,2,2
CAJUATA,internaciones,egresos,2007-11-01,9,9
CALAMARCA,internaciones,egresos,2007-11-01,10,10
CAMARGO,internaciones,egresos,2007-11-01,199,199
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2007-11-01,7,7
CAMIRI,internaciones,egresos,2007-11-01,182,182
CAPINOTA,internaciones,egresos,2007-11-01,51,51
CARACOLLO,internaciones,egresos,2007-11-01,26,26
CARANAVI,internaciones,egresos,2007-11-01,176,176
CARMEN RIVERO TORREZ,internaciones,egresos,2007-11-01,21,21
CHACARILLA,internaciones,egresos,2007-11-01,1,1
CHALLAPATA,internaciones,egresos,2007-11-01,77,77
CHAQUI,internaciones,egresos,2007-11-01,1,1
CHARAGUA,internaciones,egresos,2007-11-01,113,113
CHARAÑA,internaciones,egresos,2007-11-01,3,3
CHAYANTA,internaciones,egresos,2007-11-01,9,9
CHIMORE,internaciones,egresos,2007-11-01,6,6
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2007-11-01,96,96
CHUMA,internaciones,egresos,2007-11-01,2,2
CLIZA,internaciones,egresos,2007-11-01,27,27
COBIJA,internaciones,egresos,2007-11-01,446,446
COCHABAMBA,internaciones,egresos,2007-11-01,6550,6550
COLCAPIRHUA,internaciones,egresos,2007-11-01,138,138
COLLANA,internaciones,egresos,2007-11-01,2,2
COLOMI,internaciones,egresos,2007-11-01,39,39
COLPA BELGICA,internaciones,egresos,2007-11-01,20,20
COLQUENCHA,internaciones,egresos,2007-11-01,1,1
COLQUIRI,internaciones,egresos,2007-11-01,19,19
COMARAPA,internaciones,egresos,2007-11-01,88,88
COMBAYA,internaciones,egresos,2007-11-01,2,2
CONCEPCION,internaciones,egresos,2007-11-01,73,73
COPACABANA,internaciones,egresos,2007-11-01,22,22
CORIPATA,internaciones,egresos,2007-11-01,11,11
CORO CORO,internaciones,egresos,2007-11-01,1,1
COROICO,internaciones,egresos,2007-11-01,68,68
COTAGAITA,internaciones,egresos,2007-11-01,29,29
COTOCA,internaciones,egresos,2007-11-01,109,109
CUATRO CAÑADAS,internaciones,egresos,2007-11-01,51,51
CUEVO,internaciones,egresos,2007-11-01,9,9
CULPINA,internaciones,egresos,2007-11-01,39,39
CURAHUARA DE CARANGAS,internaciones,egresos,2007-11-01,20,20
DESAGUADERO,internaciones,egresos,2007-11-01,6,6
EL ALTO,internaciones,egresos,2007-11-01,2782,2782
EL CHORO,internaciones,egresos,2007-11-01,5,5
EL PUENTE(STC),internaciones,egresos,2007-11-01,11,11
EL TORNO,internaciones,egresos,2007-11-01,161,161
EL VILLAR,internaciones,egresos,2007-11-01,4,4
ENTRE RIOS,internaciones,egresos,2007-11-01,28,28
ENTRE RIOS,internaciones,egresos,2007-11-01,30,30
EUCALIPTUS,internaciones,egresos,2007-11-01,11,11
EXALTACION,internaciones,egresos,2007-11-01,1,1
FERNANDEZ ALONSO,internaciones,egresos,2007-11-01,20,20
FILADELFIA,internaciones,egresos,2007-11-01,6,6
GENERAL SAAVEDRA,internaciones,egresos,2007-11-01,17,17
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2007-11-01,4,4
GUANAY,internaciones,egresos,2007-11-01,36,36
GUAQUI,internaciones,egresos,2007-11-01,3,3
GUAYARAMERIN,internaciones,egresos,2007-11-01,440,440
GUTIERREZ,internaciones,egresos,2007-11-01,27,27
HUACARETA,internaciones,egresos,2007-11-01,34,34
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2007-11-01,5,5
HUACHACALLA,internaciones,egresos,2007-11-01,3,3
HUANUNI,internaciones,egresos,2007-11-01,56,56
HUARACAJE,internaciones,egresos,2007-11-01,2,2
ICLA,internaciones,egresos,2007-11-01,7,7
INCAHUASI,internaciones,egresos,2007-11-01,26,26
INQUISIVI,internaciones,egresos,2007-11-01,3,3
IRUPANA (VILLA DE LANZA),internaciones,egresos,2007-11-01,20,20
IXIAMAS,internaciones,egresos,2007-11-01,13,13
JESUS DE MACHACA,internaciones,egresos,2007-11-01,8,8
LA ASUNTA,internaciones,egresos,2007-11-01,48,48
LA GUARDIA,internaciones,egresos,2007-11-01,174,174
LA PAZ,internaciones,egresos,2007-11-01,6900,6900
LAGUNILLAS,internaciones,egresos,2007-11-01,11,11
LAJA,internaciones,egresos,2007-11-01,11,11
LAS CARRERAS,internaciones,egresos,2007-11-01,6,6
LICOMA PAMPA,internaciones,egresos,2007-11-01,1,1
LLALLAGUA,internaciones,egresos,2007-11-01,182,182
LLICA,internaciones,egresos,2007-11-01,3,3
LURIBAY,internaciones,egresos,2007-11-01,6,6
MACHACAMARCA,internaciones,egresos,2007-11-01,6,6
MACHARETI,internaciones,egresos,2007-11-01,9,9
MAGDALENA,internaciones,egresos,2007-11-01,81,81
MAIRANA,internaciones,egresos,2007-11-01,42,42
MAPIRI,internaciones,egresos,2007-11-01,15,15
MECAPACA,internaciones,egresos,2007-11-01,2,2
MINEROS,internaciones,egresos,2007-11-01,24,24
MIZQUE,internaciones,egresos,2007-11-01,42,42
MOCOMOCO,internaciones,egresos,2007-11-01,8,8
MOJOCOYA,internaciones,egresos,2007-11-01,8,8
MONTEAGUDO,internaciones,egresos,2007-11-01,132,132
MONTERO,internaciones,egresos,2007-11-01,676,676
MORO MORO,internaciones,egresos,2007-11-01,3,3
MOROCHATA,internaciones,egresos,2007-11-01,17,17
OCURI,internaciones,egresos,2007-11-01,32,32
OKINAWA,internaciones,egresos,2007-11-01,17,17
OMEREQUE,internaciones,egresos,2007-11-01,4,4
ORURO,internaciones,egresos,2007-11-01,1898,1898
PADILLA,internaciones,egresos,2007-11-01,88,88
PAILON,internaciones,egresos,2007-11-01,57,57
PALCA,internaciones,egresos,2007-11-01,3,3
PALOS BLANCOS,internaciones,egresos,2007-11-01,60,60
PAMPA GRANDE,internaciones,egresos,2007-11-01,13,13
PAPEL PAMPA,internaciones,egresos,2007-11-01,5,5
PATACAMAYA,internaciones,egresos,2007-11-01,51,51
POCOATA,internaciones,egresos,2007-11-01,9,9
POCONA,internaciones,egresos,2007-11-01,12,12
POJO (CBBA),internaciones,egresos,2007-11-01,6,6
POOPO,internaciones,egresos,2007-11-01,7,7
PORCO,internaciones,egresos,2007-11-01,15,15
POROMA,internaciones,egresos,2007-11-01,17,17
PORONGO,internaciones,egresos,2007-11-01,8,8
PORTACHUELO,internaciones,egresos,2007-11-01,147,147
PORVENIR,internaciones,egresos,2007-11-01,3,3
POSTRER VALLE,internaciones,egresos,2007-11-01,2,2
POTOSI,internaciones,egresos,2007-11-01,1516,1516
PRESTO,internaciones,egresos,2007-11-01,28,28
PUCARA,internaciones,egresos,2007-11-01,1,1
PUCARANI,internaciones,egresos,2007-11-01,5,5
PUERTO ACOSTA,internaciones,egresos,2007-11-01,62,62
PUERTO CARABUCO,internaciones,egresos,2007-11-01,12,12
PUERTO QUIJARRO,internaciones,egresos,2007-11-01,52,52
PUERTO RICO,internaciones,egresos,2007-11-01,13,13
PUERTO SILES,internaciones,egresos,2007-11-01,3,3
PUERTO SUAREZ,internaciones,egresos,2007-11-01,155,155
PUERTO VILLARROEL,internaciones,egresos,2007-11-01,196,196
PUNA,internaciones,egresos,2007-11-01,19,19
PUNATA,internaciones,egresos,2007-11-01,250,250
QUILLACOLLO,internaciones,egresos,2007-11-01,309,309
QUIME,internaciones,egresos,2007-11-01,6,6
RAVELO,internaciones,egresos,2007-11-01,5,5
REYES,internaciones,egresos,2007-11-01,36,36
RIBERALTA,internaciones,egresos,2007-11-01,759,759
ROBORE,internaciones,egresos,2007-11-01,113,113
RURRENABAQUE,internaciones,egresos,2007-11-01,72,72
SACABA,internaciones,egresos,2007-11-01,419,419
SACABAMBA,internaciones,egresos,2007-11-01,11,11
SACACA,internaciones,egresos,2007-11-01,19,19
SAIPINA,internaciones,egresos,2007-11-01,17,17
SAMAIPATA,internaciones,egresos,2007-11-01,22,22
SAN AGUSTIN,internaciones,egresos,2007-11-01,1,1
SAN ANDRES,internaciones,egresos,2007-11-01,1,1
SAN ANDRES DE MACHACA,internaciones,egresos,2007-11-01,1,1
SAN ANTONIO DE LOMERIO,internaciones,egresos,2007-11-01,21,21
SAN BORJA,internaciones,egresos,2007-11-01,147,147
SAN BUENA VENTURA,internaciones,egresos,2007-11-01,45,45
SAN CARLOS,internaciones,egresos,2007-11-01,131,131
SAN IGNACIO,internaciones,egresos,2007-11-01,46,46
SAN IGNACIO DE VELASCO,internaciones,egresos,2007-11-01,365,365
SAN JAVIER(BNI),internaciones,egresos,2007-11-01,2,2
SAN JAVIER(STC),internaciones,egresos,2007-11-01,54,54
SAN JOAQUIN,internaciones,egresos,2007-11-01,55,55
SAN JOSE DE CHIQUITOS,internaciones,egresos,2007-11-01,121,121
SAN JUAN DE YAPACANI,internaciones,egresos,2007-11-01,109,109
SAN JULIAN,internaciones,egresos,2007-11-01,100,100
SAN LORENZO(PND),internaciones,egresos,2007-11-01,2,2
SAN LORENZO(TJA),internaciones,egresos,2007-11-01,4,4
SAN LUCAS,internaciones,egresos,2007-11-01,90,90
SAN MATIAS,internaciones,egresos,2007-11-01,75,75
SAN MIGUEL DE VELASCO,internaciones,egresos,2007-11-01,69,69
SAN PEDRO,internaciones,egresos,2007-11-01,10,10
SAN PEDRO DE BUENA VISTA,internaciones,egresos,2007-11-01,5,5
SAN PEDRO DE CURAHUARA,internaciones,egresos,2007-11-01,1,1
SAN RAFAEL,internaciones,egresos,2007-11-01,10,10
SAN RAMON,internaciones,egresos,2007-11-01,36,36
SAN RAMON,internaciones,egresos,2007-11-01,44,44
SANTA ANA,internaciones,egresos,2007-11-01,68,68
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2007-11-01,7510,7510
SANTA ROSA,internaciones,egresos,2007-11-01,31,31
SANTA ROSA DEL SARA,internaciones,egresos,2007-11-01,50,50
SANTIAGO DE MACHACA,internaciones,egresos,2007-11-01,2,2
SANTIVAÑES,internaciones,egresos,2007-11-01,3,3
SAPAHAQUI,internaciones,egresos,2007-11-01,1,1
SICA SICA (VILLA AROMA),internaciones,egresos,2007-11-01,9,9
SIPE SIPE,internaciones,egresos,2007-11-01,61,61
SOPACHUY,internaciones,egresos,2007-11-01,46,46
SORACACHI,internaciones,egresos,2007-11-01,3,3
SORATA,internaciones,egresos,2007-11-01,53,53
SUCRE,internaciones,egresos,2007-11-01,2901,2901
TACACHI,internaciones,egresos,2007-11-01,1,1
TACACOMA,internaciones,egresos,2007-11-01,8,8
TACOPAYA,internaciones,egresos,2007-11-01,1,1
TAPACARI,internaciones,egresos,2007-11-01,15,15
TARABUCO,internaciones,egresos,2007-11-01,85,85
TARACO,internaciones,egresos,2007-11-01,2,2
TARATA,internaciones,egresos,2007-11-01,3,3
TARIJA,internaciones,egresos,2007-11-01,1703,1703
TARVITA,internaciones,egresos,2007-11-01,40,40
TEOPONTE,internaciones,egresos,2007-11-01,5,5
TIAWANACU,internaciones,egresos,2007-11-01,14,14
TIPUANI,internaciones,egresos,2007-11-01,40,40
TIQUIPAYA,internaciones,egresos,2007-11-01,77,77
TIRAQUE (CBBA),internaciones,egresos,2007-11-01,183,183
TOCO,internaciones,egresos,2007-11-01,1,1
TOLATA,internaciones,egresos,2007-11-01,3,3
TOLEDO,internaciones,egresos,2007-11-01,15,15
TOMAVE,internaciones,egresos,2007-11-01,4,4
TOMINA,internaciones,egresos,2007-11-01,8,8
TORO TORO,internaciones,egresos,2007-11-01,1,1
TOTORA(CBBA),internaciones,egresos,2007-11-01,25,25
TRIGAL,internaciones,egresos,2007-11-01,8,8
TRINIDAD,internaciones,egresos,2007-11-01,1033,1033
TUPIZA,internaciones,egresos,2007-11-01,363,363
UMALA,internaciones,egresos,2007-11-01,2,2
UNCIA,internaciones,egresos,2007-11-01,169,169
URIONDO (A. CONCEPCION),internaciones,egresos,2007-11-01,10,10
URUBICHA,internaciones,egresos,2007-11-01,26,26
UYUNI,internaciones,egresos,2007-11-01,96,96
VACAS,internaciones,egresos,2007-11-01,18,18
VALLEGRANDE,internaciones,egresos,2007-11-01,107,107
VIACHA,internaciones,egresos,2007-11-01,84,84
VILA VILA,internaciones,egresos,2007-11-01,5,5
VILLA MONTES,internaciones,egresos,2007-11-01,304,304
VILLA RIVERO,internaciones,egresos,2007-11-01,5,5
VILLA SERRANO,internaciones,egresos,2007-11-01,21,21
VILLA TUNARI,internaciones,egresos,2007-11-01,247,247
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2007-11-01,19,19
VILLAZON,internaciones,egresos,2007-11-01,182,182
VINTO,internaciones,egresos,2007-11-01,58,58
VITICHI,internaciones,egresos,2007-11-01,9,9
WARNES,internaciones,egresos,2007-11-01,117,117
YACO,internaciones,egresos,2007-11-01,2,2
YACUIBA,internaciones,egresos,2007-11-01,678,678
YAMPARAEZ,internaciones,egresos,2007-11-01,12,12
YAPACANI,internaciones,egresos,2007-11-01,431,431
YOCALLA,internaciones,egresos,2007-11-01,11,11
YOTALA,internaciones,egresos,2007-11-01,33,33
ZUDAÑEZ,internaciones,egresos,2007-11-01,15,15
ACACIO,internaciones,egresos,2007-12-01,3,3
ACHACACHI,internaciones,egresos,2007-12-01,78,78
ACHOCALLA,internaciones,egresos,2007-12-01,6,6
AIQUILE,internaciones,egresos,2007-12-01,124,124
ALALAY,internaciones,egresos,2007-12-01,7,7
ANCORAIMES,internaciones,egresos,2007-12-01,5,5
APOLO,internaciones,egresos,2007-12-01,22,22
ARANI,internaciones,egresos,2007-12-01,8,8
ARQUE,internaciones,egresos,2007-12-01,4,4
ASCENCION DE GUARAYOS,internaciones,egresos,2007-12-01,151,151
ATOCHA,internaciones,egresos,2007-12-01,185,185
AUCAPATA,internaciones,egresos,2007-12-01,1,1
AYO AYO,internaciones,egresos,2007-12-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2007-12-01,48,48
AZURDUY,internaciones,egresos,2007-12-01,16,16
BATALLAS,internaciones,egresos,2007-12-01,6,6
BAURES,internaciones,egresos,2007-12-01,18,18
BERMEJO,internaciones,egresos,2007-12-01,269,269
BETANZOS,internaciones,egresos,2007-12-01,27,27
BOLIVAR,internaciones,egresos,2007-12-01,5,5
BOYUIBE,internaciones,egresos,2007-12-01,24,24
BUENA VISTA,internaciones,egresos,2007-12-01,27,27
CABEZAS,internaciones,egresos,2007-12-01,22,22
CAIROMA,internaciones,egresos,2007-12-01,10,10
CAJUATA,internaciones,egresos,2007-12-01,16,16
CALAMARCA,internaciones,egresos,2007-12-01,5,5
CAMARGO,internaciones,egresos,2007-12-01,141,141
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2007-12-01,7,7
CAMIRI,internaciones,egresos,2007-12-01,273,273
CAPINOTA,internaciones,egresos,2007-12-01,61,61
CARACOLLO,internaciones,egresos,2007-12-01,27,27
CARANAVI,internaciones,egresos,2007-12-01,191,191
CARIPUYO,internaciones,egresos,2007-12-01,7,7
CARMEN RIVERO TORREZ,internaciones,egresos,2007-12-01,20,20
CHALLAPATA,internaciones,egresos,2007-12-01,72,72
CHAQUI,internaciones,egresos,2007-12-01,4,4
CHARAGUA,internaciones,egresos,2007-12-01,86,86
CHARAÑA,internaciones,egresos,2007-12-01,3,3
CHIMORE,internaciones,egresos,2007-12-01,1,1
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2007-12-01,96,96
CLIZA,internaciones,egresos,2007-12-01,25,25
COBIJA,internaciones,egresos,2007-12-01,428,428
COCHABAMBA,internaciones,egresos,2007-12-01,6429,6429
COLCAPIRHUA,internaciones,egresos,2007-12-01,137,137
COLLANA,internaciones,egresos,2007-12-01,1,1
COLOMI,internaciones,egresos,2007-12-01,38,38
COLPA BELGICA,internaciones,egresos,2007-12-01,20,20
COLQUENCHA,internaciones,egresos,2007-12-01,1,1
COLQUIRI,internaciones,egresos,2007-12-01,15,15
COMARAPA,internaciones,egresos,2007-12-01,82,82
CONCEPCION,internaciones,egresos,2007-12-01,61,61
COPACABANA,internaciones,egresos,2007-12-01,22,22
CORIPATA,internaciones,egresos,2007-12-01,5,5
COROICO,internaciones,egresos,2007-12-01,96,96
COTAGAITA,internaciones,egresos,2007-12-01,37,37
COTOCA,internaciones,egresos,2007-12-01,116,116
CUATRO CAÑADAS,internaciones,egresos,2007-12-01,63,63
CUEVO,internaciones,egresos,2007-12-01,5,5
CULPINA,internaciones,egresos,2007-12-01,26,26
CURAHUARA DE CARANGAS,internaciones,egresos,2007-12-01,19,19
DESAGUADERO,internaciones,egresos,2007-12-01,7,7
EL ALTO,internaciones,egresos,2007-12-01,2864,2864
EL CHORO,internaciones,egresos,2007-12-01,3,3
EL PUENTE(STC),internaciones,egresos,2007-12-01,13,13
EL TORNO,internaciones,egresos,2007-12-01,128,128
EL VILLAR,internaciones,egresos,2007-12-01,6,6
ENTRE RIOS,internaciones,egresos,2007-12-01,30,30
ENTRE RIOS,internaciones,egresos,2007-12-01,14,14
EUCALIPTUS,internaciones,egresos,2007-12-01,6,6
EXALTACION,internaciones,egresos,2007-12-01,4,4
FERNANDEZ ALONSO,internaciones,egresos,2007-12-01,10,10
GENERAL SAAVEDRA,internaciones,egresos,2007-12-01,10,10
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2007-12-01,2,2
GUANAY,internaciones,egresos,2007-12-01,27,27
GUAQUI,internaciones,egresos,2007-12-01,2,2
GUAYARAMERIN,internaciones,egresos,2007-12-01,509,509
GUTIERREZ,internaciones,egresos,2007-12-01,34,34
HUACARETA,internaciones,egresos,2007-12-01,9,9
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2007-12-01,3,3
HUACHACALLA,internaciones,egresos,2007-12-01,3,3
HUANUNI,internaciones,egresos,2007-12-01,50,50
HUARACAJE,internaciones,egresos,2007-12-01,11,11
ICLA,internaciones,egresos,2007-12-01,2,2
INCAHUASI,internaciones,egresos,2007-12-01,17,17
INQUISIVI,internaciones,egresos,2007-12-01,1,1
IRUPANA (VILLA DE LANZA),internaciones,egresos,2007-12-01,17,17
IXIAMAS,internaciones,egresos,2007-12-01,16,16
JESUS DE MACHACA,internaciones,egresos,2007-12-01,10,10
LA ASUNTA,internaciones,egresos,2007-12-01,44,44
LA GUARDIA,internaciones,egresos,2007-12-01,144,144
LA PAZ,internaciones,egresos,2007-12-01,6599,6599
LAGUNILLAS,internaciones,egresos,2007-12-01,10,10
LAJA,internaciones,egresos,2007-12-01,6,6
LAS CARRERAS,internaciones,egresos,2007-12-01,2,2
LLALLAGUA,internaciones,egresos,2007-12-01,190,190
LLICA,internaciones,egresos,2007-12-01,2,2
LURIBAY,internaciones,egresos,2007-12-01,7,7
MACHACAMARCA,internaciones,egresos,2007-12-01,6,6
MACHARETI,internaciones,egresos,2007-12-01,10,10
MAGDALENA,internaciones,egresos,2007-12-01,72,72
MAIRANA,internaciones,egresos,2007-12-01,55,55
MAPIRI,internaciones,egresos,2007-12-01,12,12
MECAPACA,internaciones,egresos,2007-12-01,2,2
MINEROS,internaciones,egresos,2007-12-01,22,22
MIZQUE,internaciones,egresos,2007-12-01,65,65
MONTEAGUDO,internaciones,egresos,2007-12-01,135,135
MONTERO,internaciones,egresos,2007-12-01,712,712
MORO MORO,internaciones,egresos,2007-12-01,4,4
MOROCHATA,internaciones,egresos,2007-12-01,14,14
OCURI,internaciones,egresos,2007-12-01,29,29
OKINAWA,internaciones,egresos,2007-12-01,10,10
OMEREQUE,internaciones,egresos,2007-12-01,9,9
ORURO,internaciones,egresos,2007-12-01,2176,2176
PADILLA,internaciones,egresos,2007-12-01,83,83
PAILON,internaciones,egresos,2007-12-01,57,57
PALCA,internaciones,egresos,2007-12-01,1,1
PALOS BLANCOS,internaciones,egresos,2007-12-01,79,79
