municipality,group,variable,month,Días camas disponibles maternidad,TOTAL
GUTIERREZ,internaciones,dias camas disponibles maternidad,2007-10-01,155,155
HUACARETA,internaciones,dias camas disponibles maternidad,2007-10-01,217,217
HUACAYA (VILLA DE HUACAYA),internaciones,dias camas disponibles maternidad,2007-10-01,93,93
HUACHACALLA,internaciones,dias camas disponibles maternidad,2007-10-01,62,62
HUANUNI,internaciones,dias camas disponibles maternidad,2007-10-01,248,248
HUARACAJE,internaciones,dias camas disponibles maternidad,2007-10-01,31,31
HUAYLLAMARCA,internaciones,dias camas disponibles maternidad,2007-10-01,93,93
ICLA,internaciones,dias camas disponibles maternidad,2007-10-01,360,360
INCAHUASI,internaciones,dias camas disponibles maternidad,2007-10-01,271,271
INQUISIVI,internaciones,dias camas disponibles maternidad,2007-10-01,31,31
IRUPANA (VILLA DE LANZA),internaciones,dias camas disponibles maternidad,2007-10-01,93,93
IXIAMAS,internaciones,dias camas disponibles maternidad,2007-10-01,93,93
JESUS DE MACHACA,internaciones,dias camas disponibles maternidad,2007-10-01,62,62
LA ASUNTA,internaciones,dias camas disponibles maternidad,2007-10-01,310,310
LA GUARDIA,internaciones,dias camas disponibles maternidad,2007-10-01,527,527
LA PAZ,internaciones,dias camas disponibles maternidad,2007-10-01,13423,13423
LAGUNILLAS,internaciones,dias camas disponibles maternidad,2007-10-01,62,62
LAS CARRERAS,internaciones,dias camas disponibles maternidad,2007-10-01,62,62
LLALLAGUA,internaciones,dias camas disponibles maternidad,2007-10-01,372,372
LLICA,internaciones,dias camas disponibles maternidad,2007-10-01,62,62
LURIBAY,internaciones,dias camas disponibles maternidad,2007-10-01,93,93
MACHACAMARCA,internaciones,dias camas disponibles maternidad,2007-10-01,31,31
MACHARETI,internaciones,dias camas disponibles maternidad,2007-10-01,124,124
MAGDALENA,internaciones,dias camas disponibles maternidad,2007-10-01,12,12
MAIRANA,internaciones,dias camas disponibles maternidad,2007-10-01,279,279
MAPIRI,internaciones,dias camas disponibles maternidad,2007-10-01,62,62
MECAPACA,internaciones,dias camas disponibles maternidad,2007-10-01,93,93
MINEROS,internaciones,dias camas disponibles maternidad,2007-10-01,135,135
MIZQUE,internaciones,dias camas disponibles maternidad,2007-10-01,716,716
MOCOMOCO,internaciones,dias camas disponibles maternidad,2007-10-01,62,62
MOJOCOYA,internaciones,dias camas disponibles maternidad,2007-10-01,186,186
MONTEAGUDO,internaciones,dias camas disponibles maternidad,2007-10-01,434,434
MONTERO,internaciones,dias camas disponibles maternidad,2007-10-01,744,744
MORO MORO,internaciones,dias camas disponibles maternidad,2007-10-01,93,93
MOROCHATA,internaciones,dias camas disponibles maternidad,2007-10-01,400,400
OCURI,internaciones,dias camas disponibles maternidad,2007-10-01,450,450
OKINAWA,internaciones,dias camas disponibles maternidad,2007-10-01,372,372
OMEREQUE,internaciones,dias camas disponibles maternidad,2007-10-01,186,186
ORURO,internaciones,dias camas disponibles maternidad,2007-10-01,3462,3462
PADILLA,internaciones,dias camas disponibles maternidad,2007-10-01,465,465
PAILON,internaciones,dias camas disponibles maternidad,2007-10-01,172,172
PALCA,internaciones,dias camas disponibles maternidad,2007-10-01,124,124
PALOS BLANCOS,internaciones,dias camas disponibles maternidad,2007-10-01,310,310
PAMPA GRANDE,internaciones,dias camas disponibles maternidad,2007-10-01,155,155
PAPEL PAMPA,internaciones,dias camas disponibles maternidad,2007-10-01,31,31
PASORAPA,internaciones,dias camas disponibles maternidad,2007-10-01,62,62
PATACAMAYA,internaciones,dias camas disponibles maternidad,2007-10-01,124,124
PAZÑA,internaciones,dias camas disponibles maternidad,2007-10-01,124,124
POCONA,internaciones,dias camas disponibles maternidad,2007-10-01,337,337
POJO (CBBA),internaciones,dias camas disponibles maternidad,2007-10-01,155,155
POOPO,internaciones,dias camas disponibles maternidad,2007-10-01,124,124
PORCO,internaciones,dias camas disponibles maternidad,2007-10-01,46,46
POROMA,internaciones,dias camas disponibles maternidad,2007-10-01,341,341
PORONGO,internaciones,dias camas disponibles maternidad,2007-10-01,341,341
PORTACHUELO,internaciones,dias camas disponibles maternidad,2007-10-01,524,524
PORVENIR,internaciones,dias camas disponibles maternidad,2007-10-01,62,62
POSTRER VALLE,internaciones,dias camas disponibles maternidad,2007-10-01,62,62
POTOSI,internaciones,dias camas disponibles maternidad,2007-10-01,1302,1302
PRESTO,internaciones,dias camas disponibles maternidad,2007-10-01,155,155
PUCARANI,internaciones,dias camas disponibles maternidad,2007-10-01,93,93
PUERTO ACOSTA,internaciones,dias camas disponibles maternidad,2007-10-01,155,155
PUERTO CARABUCO,internaciones,dias camas disponibles maternidad,2007-10-01,31,31
PUERTO QUIJARRO,internaciones,dias camas disponibles maternidad,2007-10-01,93,93
PUERTO RICO,internaciones,dias camas disponibles maternidad,2007-10-01,43,43
PUERTO SUAREZ,internaciones,dias camas disponibles maternidad,2007-10-01,310,310
PUERTO VILLARROEL,internaciones,dias camas disponibles maternidad,2007-10-01,1033,1033
PUNA,internaciones,dias camas disponibles maternidad,2007-10-01,310,310
PUNATA,internaciones,dias camas disponibles maternidad,2007-10-01,453,453
QUILLACOLLO,internaciones,dias camas disponibles maternidad,2007-10-01,713,713
QUIME,internaciones,dias camas disponibles maternidad,2007-10-01,93,93
QUIRUSILLAS,internaciones,dias camas disponibles maternidad,2007-10-01,31,31
RAVELO,internaciones,dias camas disponibles maternidad,2007-10-01,62,62
REYES,internaciones,dias camas disponibles maternidad,2007-10-01,93,93
RIBERALTA,internaciones,dias camas disponibles maternidad,2007-10-01,713,713
ROBORE,internaciones,dias camas disponibles maternidad,2007-10-01,337,337
RURRENABAQUE,internaciones,dias camas disponibles maternidad,2007-10-01,124,124
SABAYA,internaciones,dias camas disponibles maternidad,2007-10-01,60,60
SACABA,internaciones,dias camas disponibles maternidad,2007-10-01,1395,1395
SACACA,internaciones,dias camas disponibles maternidad,2007-10-01,93,93
SAIPINA,internaciones,dias camas disponibles maternidad,2007-10-01,62,62
SALINAS DE GARCI MENDOZA,internaciones,dias camas disponibles maternidad,2007-10-01,151,151
SAMAIPATA,internaciones,dias camas disponibles maternidad,2007-10-01,279,279
SAN AGUSTIN,internaciones,dias camas disponibles maternidad,2007-10-01,31,31
SAN ANDRES DE MACHACA,internaciones,dias camas disponibles maternidad,2007-10-01,91,91
SAN ANTONIO DE LOMERIO,internaciones,dias camas disponibles maternidad,2007-10-01,93,93
SAN BENITO,internaciones,dias camas disponibles maternidad,2007-10-01,62,62
SAN BORJA,internaciones,dias camas disponibles maternidad,2007-10-01,372,372
SAN BUENA VENTURA,internaciones,dias camas disponibles maternidad,2007-10-01,155,155
SAN CARLOS,internaciones,dias camas disponibles maternidad,2007-10-01,434,434
SAN IGNACIO,internaciones,dias camas disponibles maternidad,2007-10-01,496,496
SAN IGNACIO DE VELASCO,internaciones,dias camas disponibles maternidad,2007-10-01,1116,1116
SAN JAVIER(STC),internaciones,dias camas disponibles maternidad,2007-10-01,120,120
SAN JOAQUIN,internaciones,dias camas disponibles maternidad,2007-10-01,124,124
SAN JOSE DE CHIQUITOS,internaciones,dias camas disponibles maternidad,2007-10-01,548,548
SAN JUAN DE YAPACANI,internaciones,dias camas disponibles maternidad,2007-10-01,169,169
SAN JULIAN,internaciones,dias camas disponibles maternidad,2007-10-01,735,735
SAN LORENZO(TJA),internaciones,dias camas disponibles maternidad,2007-10-01,124,124
SAN LUCAS,internaciones,dias camas disponibles maternidad,2007-10-01,456,456
SAN MATIAS,internaciones,dias camas disponibles maternidad,2007-10-01,341,341
SAN MIGUEL DE VELASCO,internaciones,dias camas disponibles maternidad,2007-10-01,155,155
SAN PEDRO,internaciones,dias camas disponibles maternidad,2007-10-01,339,339
SAN PEDRO DE BUENA VISTA,internaciones,dias camas disponibles maternidad,2007-10-01,31,31
SAN PEDRO DE CURAHUARA,internaciones,dias camas disponibles maternidad,2007-10-01,31,31
SAN PEDRO DE TIQUINA,internaciones,dias camas disponibles maternidad,2007-10-01,31,31
SAN RAFAEL,internaciones,dias camas disponibles maternidad,2007-10-01,124,124
SAN RAMON,internaciones,dias camas disponibles maternidad,2007-10-01,182,182
SANTA ANA,internaciones,dias camas disponibles maternidad,2007-10-01,155,155
SANTA CRUZ DE LA SIERRA,internaciones,dias camas disponibles maternidad,2007-10-01,9826,9826
SANTA ROSA,internaciones,dias camas disponibles maternidad,2007-10-01,93,93
SANTA ROSA DEL SARA,internaciones,dias camas disponibles maternidad,2007-10-01,433,433
SANTIAGO DE CALLAPA,internaciones,dias camas disponibles maternidad,2007-10-01,31,31
SANTIAGO DE HUARI,internaciones,dias camas disponibles maternidad,2007-10-01,124,124
SANTIAGO DE MACHACA,internaciones,dias camas disponibles maternidad,2007-10-01,62,62
SANTIVAÑES,internaciones,dias camas disponibles maternidad,2007-10-01,189,189
SANTUARIO DE QUILLACAS,internaciones,dias camas disponibles maternidad,2007-10-01,31,31
SICA SICA (VILLA AROMA),internaciones,dias camas disponibles maternidad,2007-10-01,124,124
SICAYA,internaciones,dias camas disponibles maternidad,2007-10-01,124,124
SIPE SIPE,internaciones,dias camas disponibles maternidad,2007-10-01,372,372
SOPACHUY,internaciones,dias camas disponibles maternidad,2007-10-01,145,145
SORACACHI,internaciones,dias camas disponibles maternidad,2007-10-01,124,124
SORATA,internaciones,dias camas disponibles maternidad,2007-10-01,186,186
SUCRE,internaciones,dias camas disponibles maternidad,2007-10-01,4030,4030
TACACHI,internaciones,dias camas disponibles maternidad,2007-10-01,31,31
TACACOMA,internaciones,dias camas disponibles maternidad,2007-10-01,62,62
TACOPAYA,internaciones,dias camas disponibles maternidad,2007-10-01,277,277
TAPACARI,internaciones,dias camas disponibles maternidad,2007-10-01,434,434
TARABUCO,internaciones,dias camas disponibles maternidad,2007-10-01,186,186
TARACO,internaciones,dias camas disponibles maternidad,2007-10-01,30,30
TARATA,internaciones,dias camas disponibles maternidad,2007-10-01,214,214
TARIJA,internaciones,dias camas disponibles maternidad,2007-10-01,1199,1199
TARVITA,internaciones,dias camas disponibles maternidad,2007-10-01,738,738
TEOPONTE,internaciones,dias camas disponibles maternidad,2007-10-01,124,124
TIAWANACU,internaciones,dias camas disponibles maternidad,2007-10-01,121,121
TINGUIPAYA,internaciones,dias camas disponibles maternidad,2007-10-01,31,31
TIPUANI,internaciones,dias camas disponibles maternidad,2007-10-01,248,248
TIQUIPAYA,internaciones,dias camas disponibles maternidad,2007-10-01,588,588
TIRAQUE (CBBA),internaciones,dias camas disponibles maternidad,2007-10-01,899,899
TOCO,internaciones,dias camas disponibles maternidad,2007-10-01,120,120
TOLATA,internaciones,dias camas disponibles maternidad,2007-10-01,56,56
TOLEDO,internaciones,dias camas disponibles maternidad,2007-10-01,62,62
TOMAVE,internaciones,dias camas disponibles maternidad,2007-10-01,144,144
TOMINA,internaciones,dias camas disponibles maternidad,2007-10-01,527,527
TORO TORO,internaciones,dias camas disponibles maternidad,2007-10-01,31,31
TOTORA(CBBA),internaciones,dias camas disponibles maternidad,2007-10-01,229,229
TOTORA(ORR),internaciones,dias camas disponibles maternidad,2007-10-01,124,124
TRIGAL,internaciones,dias camas disponibles maternidad,2007-10-01,31,31
TRINIDAD,internaciones,dias camas disponibles maternidad,2007-10-01,1269,1269
TUPIZA,internaciones,dias camas disponibles maternidad,2007-10-01,310,310
TURCO,internaciones,dias camas disponibles maternidad,2007-10-01,153,153
UMALA,internaciones,dias camas disponibles maternidad,2007-10-01,31,31
UNCIA,internaciones,dias camas disponibles maternidad,2007-10-01,124,124
URIONDO (A. CONCEPCION),internaciones,dias camas disponibles maternidad,2007-10-01,46,46
URUBICHA,internaciones,dias camas disponibles maternidad,2007-10-01,62,62
UYUNI,internaciones,dias camas disponibles maternidad,2007-10-01,540,540
VACAS,internaciones,dias camas disponibles maternidad,2007-10-01,248,248
VALLEGRANDE,internaciones,dias camas disponibles maternidad,2007-10-01,216,216
VIACHA,internaciones,dias camas disponibles maternidad,2007-10-01,366,366
VILA VILA,internaciones,dias camas disponibles maternidad,2007-10-01,62,62
VILLA MONTES,internaciones,dias camas disponibles maternidad,2007-10-01,150,150
VILLA RIVERO,internaciones,dias camas disponibles maternidad,2007-10-01,93,93
VILLA SERRANO,internaciones,dias camas disponibles maternidad,2007-10-01,304,304
VILLA TUNARI,internaciones,dias camas disponibles maternidad,2007-10-01,1366,1366
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,dias camas disponibles maternidad,2007-10-01,248,248
VILLAZON,internaciones,dias camas disponibles maternidad,2007-10-01,434,434
VINTO,internaciones,dias camas disponibles maternidad,2007-10-01,217,217
VITICHI,internaciones,dias camas disponibles maternidad,2007-10-01,124,124
WARNES,internaciones,dias camas disponibles maternidad,2007-10-01,710,710
YACUIBA,internaciones,dias camas disponibles maternidad,2007-10-01,618,618
YAMPARAEZ,internaciones,dias camas disponibles maternidad,2007-10-01,154,154
YANACACHI,internaciones,dias camas disponibles maternidad,2007-10-01,31,31
YAPACANI,internaciones,dias camas disponibles maternidad,2007-10-01,581,581
YOTALA,internaciones,dias camas disponibles maternidad,2007-10-01,93,93
ZUDAÑEZ,internaciones,dias camas disponibles maternidad,2007-10-01,90,90
ACACIO,internaciones,dias camas disponibles maternidad,2007-11-01,30,30
ACHACACHI,internaciones,dias camas disponibles maternidad,2007-11-01,248,248
ACHOCALLA,internaciones,dias camas disponibles maternidad,2007-11-01,62,62
AIQUILE,internaciones,dias camas disponibles maternidad,2007-11-01,390,390
ALALAY,internaciones,dias camas disponibles maternidad,2007-11-01,150,150
ALCALA,internaciones,dias camas disponibles maternidad,2007-11-01,120,120
ANCORAIMES,internaciones,dias camas disponibles maternidad,2007-11-01,60,60
ANDAMARCA,internaciones,dias camas disponibles maternidad,2007-11-01,56,56
ANTEQUERA,internaciones,dias camas disponibles maternidad,2007-11-01,30,30
ANZALDO,internaciones,dias camas disponibles maternidad,2007-11-01,60,60
APOLO,internaciones,dias camas disponibles maternidad,2007-11-01,90,90
ARAMPAMPA,internaciones,dias camas disponibles maternidad,2007-11-01,30,30
ARANI,internaciones,dias camas disponibles maternidad,2007-11-01,210,210
ARBIETO,internaciones,dias camas disponibles maternidad,2007-11-01,60,60
ARQUE,internaciones,dias camas disponibles maternidad,2007-11-01,150,150
ASCENCION DE GUARAYOS,internaciones,dias camas disponibles maternidad,2007-11-01,330,330
ATOCHA,internaciones,dias camas disponibles maternidad,2007-11-01,870,870
AUCAPATA,internaciones,dias camas disponibles maternidad,2007-11-01,60,60
AYO AYO,internaciones,dias camas disponibles maternidad,2007-11-01,180,180
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas disponibles maternidad,2007-11-01,720,720
AZURDUY,internaciones,dias camas disponibles maternidad,2007-11-01,180,180
BATALLAS,internaciones,dias camas disponibles maternidad,2007-11-01,90,90
BAURES,internaciones,dias camas disponibles maternidad,2007-11-01,60,60
BELEN DE ANDAMARCA,internaciones,dias camas disponibles maternidad,2007-11-01,1,1
BERMEJO,internaciones,dias camas disponibles maternidad,2007-11-01,340,340
BETANZOS,internaciones,dias camas disponibles maternidad,2007-11-01,364,364
BOLIVAR,internaciones,dias camas disponibles maternidad,2007-11-01,120,120
BOYUIBE,internaciones,dias camas disponibles maternidad,2007-11-01,120,120
BUENA VISTA,internaciones,dias camas disponibles maternidad,2007-11-01,392,392
CABEZAS,internaciones,dias camas disponibles maternidad,2007-11-01,90,90
CAIROMA,internaciones,dias camas disponibles maternidad,2007-11-01,90,90
"CAIZA ""D""",internaciones,dias camas disponibles maternidad,2007-11-01,210,210
CAJUATA,internaciones,dias camas disponibles maternidad,2007-11-01,60,60
CALAMARCA,internaciones,dias camas disponibles maternidad,2007-11-01,180,180
CAMARGO,internaciones,dias camas disponibles maternidad,2007-11-01,240,240
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas disponibles maternidad,2007-11-01,90,90
CAMIRI,internaciones,dias camas disponibles maternidad,2007-11-01,690,690
CAPINOTA,internaciones,dias camas disponibles maternidad,2007-11-01,239,239
CARACOLLO,internaciones,dias camas disponibles maternidad,2007-11-01,213,213
CARANAVI,internaciones,dias camas disponibles maternidad,2007-11-01,450,450
CARMEN RIVERO TORREZ,internaciones,dias camas disponibles maternidad,2007-11-01,49,49
CHACARILLA,internaciones,dias camas disponibles maternidad,2007-11-01,30,30
CHALLAPATA,internaciones,dias camas disponibles maternidad,2007-11-01,360,360
CHAQUI,internaciones,dias camas disponibles maternidad,2007-11-01,60,60
CHARAGUA,internaciones,dias camas disponibles maternidad,2007-11-01,330,330
CHARAÑA,internaciones,dias camas disponibles maternidad,2007-11-01,30,30
CHAYANTA,internaciones,dias camas disponibles maternidad,2007-11-01,60,60
CHIMORE,internaciones,dias camas disponibles maternidad,2007-11-01,240,240
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas disponibles maternidad,2007-11-01,150,150
CHUMA,internaciones,dias camas disponibles maternidad,2007-11-01,60,60
CLIZA,internaciones,dias camas disponibles maternidad,2007-11-01,60,60
COBIJA,internaciones,dias camas disponibles maternidad,2007-11-01,660,660
COCHABAMBA,internaciones,dias camas disponibles maternidad,2007-11-01,12300,12300
COLCAPIRHUA,internaciones,dias camas disponibles maternidad,2007-11-01,420,420
COLLANA,internaciones,dias camas disponibles maternidad,2007-11-01,60,60
COLOMI,internaciones,dias camas disponibles maternidad,2007-11-01,390,390
COLPA BELGICA,internaciones,dias camas disponibles maternidad,2007-11-01,60,60
COLQUENCHA,internaciones,dias camas disponibles maternidad,2007-11-01,30,30
COLQUIRI,internaciones,dias camas disponibles maternidad,2007-11-01,150,150
COMARAPA,internaciones,dias camas disponibles maternidad,2007-11-01,240,240
COMBAYA,internaciones,dias camas disponibles maternidad,2007-11-01,30,30
CONCEPCION,internaciones,dias camas disponibles maternidad,2007-11-01,180,180
COPACABANA,internaciones,dias camas disponibles maternidad,2007-11-01,60,60
CORIPATA,internaciones,dias camas disponibles maternidad,2007-11-01,60,60
CORO CORO,internaciones,dias camas disponibles maternidad,2007-11-01,60,60
COROICO,internaciones,dias camas disponibles maternidad,2007-11-01,240,240
COTAGAITA,internaciones,dias camas disponibles maternidad,2007-11-01,90,90
COTOCA,internaciones,dias camas disponibles maternidad,2007-11-01,630,630
CUATRO CAÑADAS,internaciones,dias camas disponibles maternidad,2007-11-01,270,270
CUCHUMUELA (V. G. VILLARROEL),internaciones,dias camas disponibles maternidad,2007-11-01,90,90
CUEVO,internaciones,dias camas disponibles maternidad,2007-11-01,60,60
CULPINA,internaciones,dias camas disponibles maternidad,2007-11-01,210,210
CURAHUARA DE CARANGAS,internaciones,dias camas disponibles maternidad,2007-11-01,90,90
DESAGUADERO,internaciones,dias camas disponibles maternidad,2007-11-01,60,60
EL ALTO,internaciones,dias camas disponibles maternidad,2007-11-01,4620,4620
EL PUENTE(STC),internaciones,dias camas disponibles maternidad,2007-11-01,121,121
EL PUENTE(TJA),internaciones,dias camas disponibles maternidad,2007-11-01,90,90
EL TORNO,internaciones,dias camas disponibles maternidad,2007-11-01,420,420
EL VILLAR,internaciones,dias camas disponibles maternidad,2007-11-01,152,152
ENTRE RIOS,internaciones,dias camas disponibles maternidad,2007-11-01,180,180
ENTRE RIOS,internaciones,dias camas disponibles maternidad,2007-11-01,360,360
EUCALIPTUS,internaciones,dias camas disponibles maternidad,2007-11-01,90,90
EXALTACION,internaciones,dias camas disponibles maternidad,2007-11-01,60,60
FERNANDEZ ALONSO,internaciones,dias camas disponibles maternidad,2007-11-01,330,330
FILADELFIA,internaciones,dias camas disponibles maternidad,2007-11-01,30,30
GENERAL SAAVEDRA,internaciones,dias camas disponibles maternidad,2007-11-01,120,120
GRAL. J.J. PEREZ (CHARAZANI),internaciones,dias camas disponibles maternidad,2007-11-01,60,60
GUANAY,internaciones,dias camas disponibles maternidad,2007-11-01,210,210
GUAQUI,internaciones,dias camas disponibles maternidad,2007-11-01,30,30
GUAYARAMERIN,internaciones,dias camas disponibles maternidad,2007-11-01,630,630
GUTIERREZ,internaciones,dias camas disponibles maternidad,2007-11-01,150,150
HUACARETA,internaciones,dias camas disponibles maternidad,2007-11-01,210,210
HUACAYA (VILLA DE HUACAYA),internaciones,dias camas disponibles maternidad,2007-11-01,92,92
HUACHACALLA,internaciones,dias camas disponibles maternidad,2007-11-01,90,90
HUANUNI,internaciones,dias camas disponibles maternidad,2007-11-01,210,210
HUARACAJE,internaciones,dias camas disponibles maternidad,2007-11-01,30,30
HUAYLLAMARCA,internaciones,dias camas disponibles maternidad,2007-11-01,90,90
ICLA,internaciones,dias camas disponibles maternidad,2007-11-01,228,228
INCAHUASI,internaciones,dias camas disponibles maternidad,2007-11-01,264,264
INQUISIVI,internaciones,dias camas disponibles maternidad,2007-11-01,30,30
IRUPANA (VILLA DE LANZA),internaciones,dias camas disponibles maternidad,2007-11-01,90,90
IXIAMAS,internaciones,dias camas disponibles maternidad,2007-11-01,150,150
JESUS DE MACHACA,internaciones,dias camas disponibles maternidad,2007-11-01,60,60
LA ASUNTA,internaciones,dias camas disponibles maternidad,2007-11-01,270,270
LA GUARDIA,internaciones,dias camas disponibles maternidad,2007-11-01,510,510
LA PAZ,internaciones,dias camas disponibles maternidad,2007-11-01,10350,10350
LAGUNILLAS,internaciones,dias camas disponibles maternidad,2007-11-01,60,60
LAJA,internaciones,dias camas disponibles maternidad,2007-11-01,180,180
LAS CARRERAS,internaciones,dias camas disponibles maternidad,2007-11-01,48,48
LICOMA PAMPA,internaciones,dias camas disponibles maternidad,2007-11-01,30,30
LLALLAGUA,internaciones,dias camas disponibles maternidad,2007-11-01,360,360
LLICA,internaciones,dias camas disponibles maternidad,2007-11-01,60,60
LURIBAY,internaciones,dias camas disponibles maternidad,2007-11-01,60,60
MACHACAMARCA,internaciones,dias camas disponibles maternidad,2007-11-01,30,30
MACHARETI,internaciones,dias camas disponibles maternidad,2007-11-01,122,122
MAGDALENA,internaciones,dias camas disponibles maternidad,2007-11-01,120,120
MAIRANA,internaciones,dias camas disponibles maternidad,2007-11-01,270,270
MAPIRI,internaciones,dias camas disponibles maternidad,2007-11-01,120,120
MECAPACA,internaciones,dias camas disponibles maternidad,2007-11-01,90,90
MINEROS,internaciones,dias camas disponibles maternidad,2007-11-01,150,150
MIZQUE,internaciones,dias camas disponibles maternidad,2007-11-01,686,686
MOCOMOCO,internaciones,dias camas disponibles maternidad,2007-11-01,120,120
MOJOCOYA,internaciones,dias camas disponibles maternidad,2007-11-01,150,150
MONTEAGUDO,internaciones,dias camas disponibles maternidad,2007-11-01,450,450
MONTERO,internaciones,dias camas disponibles maternidad,2007-11-01,720,720
MORO MORO,internaciones,dias camas disponibles maternidad,2007-11-01,60,60
MOROCHATA,internaciones,dias camas disponibles maternidad,2007-11-01,448,448
OCURI,internaciones,dias camas disponibles maternidad,2007-11-01,450,450
OKINAWA,internaciones,dias camas disponibles maternidad,2007-11-01,360,360
OMEREQUE,internaciones,dias camas disponibles maternidad,2007-11-01,180,180
ORURO,internaciones,dias camas disponibles maternidad,2007-11-01,3360,3360
PADILLA,internaciones,dias camas disponibles maternidad,2007-11-01,441,441
PAILON,internaciones,dias camas disponibles maternidad,2007-11-01,287,287
PALCA,internaciones,dias camas disponibles maternidad,2007-11-01,93,93
PALOS BLANCOS,internaciones,dias camas disponibles maternidad,2007-11-01,240,240
PAMPA AULLAGAS,internaciones,dias camas disponibles maternidad,2007-11-01,30,30
PAMPA GRANDE,internaciones,dias camas disponibles maternidad,2007-11-01,150,150
PAPEL PAMPA,internaciones,dias camas disponibles maternidad,2007-11-01,30,30
PASORAPA,internaciones,dias camas disponibles maternidad,2007-11-01,150,150
PATACAMAYA,internaciones,dias camas disponibles maternidad,2007-11-01,120,120
PAZÑA,internaciones,dias camas disponibles maternidad,2007-11-01,120,120
POCOATA,internaciones,dias camas disponibles maternidad,2007-11-01,86,86
POCONA,internaciones,dias camas disponibles maternidad,2007-11-01,329,329
POJO (CBBA),internaciones,dias camas disponibles maternidad,2007-11-01,120,120
POOPO,internaciones,dias camas disponibles maternidad,2007-11-01,90,90
PORCO,internaciones,dias camas disponibles maternidad,2007-11-01,30,30
POROMA,internaciones,dias camas disponibles maternidad,2007-11-01,391,391
PORONGO,internaciones,dias camas disponibles maternidad,2007-11-01,330,330
PORTACHUELO,internaciones,dias camas disponibles maternidad,2007-11-01,510,510
PORVENIR,internaciones,dias camas disponibles maternidad,2007-11-01,90,90
POSTRER VALLE,internaciones,dias camas disponibles maternidad,2007-11-01,30,30
POTOSI,internaciones,dias camas disponibles maternidad,2007-11-01,1260,1260
PRESTO,internaciones,dias camas disponibles maternidad,2007-11-01,110,110
PUCARA,internaciones,dias camas disponibles maternidad,2007-11-01,30,30
PUCARANI,internaciones,dias camas disponibles maternidad,2007-11-01,60,60
PUERTO ACOSTA,internaciones,dias camas disponibles maternidad,2007-11-01,120,120
PUERTO CARABUCO,internaciones,dias camas disponibles maternidad,2007-11-01,30,30
PUERTO QUIJARRO,internaciones,dias camas disponibles maternidad,2007-11-01,90,90
PUERTO RICO,internaciones,dias camas disponibles maternidad,2007-11-01,21,21
PUERTO SILES,internaciones,dias camas disponibles maternidad,2007-11-01,30,30
PUERTO SUAREZ,internaciones,dias camas disponibles maternidad,2007-11-01,300,300
PUERTO VILLARROEL,internaciones,dias camas disponibles maternidad,2007-11-01,998,998
PUNA,internaciones,dias camas disponibles maternidad,2007-11-01,270,270
PUNATA,internaciones,dias camas disponibles maternidad,2007-11-01,480,480
QUILLACOLLO,internaciones,dias camas disponibles maternidad,2007-11-01,480,480
QUIME,internaciones,dias camas disponibles maternidad,2007-11-01,90,90
QUIRUSILLAS,internaciones,dias camas disponibles maternidad,2007-11-01,30,30
RAVELO,internaciones,dias camas disponibles maternidad,2007-11-01,60,60
REYES,internaciones,dias camas disponibles maternidad,2007-11-01,90,90
RIBERALTA,internaciones,dias camas disponibles maternidad,2007-11-01,690,690
ROBORE,internaciones,dias camas disponibles maternidad,2007-11-01,450,450
RURRENABAQUE,internaciones,dias camas disponibles maternidad,2007-11-01,120,120
SABAYA,internaciones,dias camas disponibles maternidad,2007-11-01,57,57
SACABA,internaciones,dias camas disponibles maternidad,2007-11-01,1022,1022
SACACA,internaciones,dias camas disponibles maternidad,2007-11-01,90,90
SAIPINA,internaciones,dias camas disponibles maternidad,2007-11-01,180,180
SALINAS DE GARCI MENDOZA,internaciones,dias camas disponibles maternidad,2007-11-01,180,180
SAMAIPATA,internaciones,dias camas disponibles maternidad,2007-11-01,270,270
SAN AGUSTIN,internaciones,dias camas disponibles maternidad,2007-11-01,30,30
SAN ANDRES,internaciones,dias camas disponibles maternidad,2007-11-01,28,28
SAN ANDRES DE MACHACA,internaciones,dias camas disponibles maternidad,2007-11-01,60,60
SAN ANTONIO DE LOMERIO,internaciones,dias camas disponibles maternidad,2007-11-01,120,120
SAN BENITO,internaciones,dias camas disponibles maternidad,2007-11-01,60,60
SAN BORJA,internaciones,dias camas disponibles maternidad,2007-11-01,360,360
SAN BUENA VENTURA,internaciones,dias camas disponibles maternidad,2007-11-01,151,151
SAN CARLOS,internaciones,dias camas disponibles maternidad,2007-11-01,240,240
SAN IGNACIO,internaciones,dias camas disponibles maternidad,2007-11-01,360,360
SAN IGNACIO DE VELASCO,internaciones,dias camas disponibles maternidad,2007-11-01,1020,1020
SAN JAVIER(BNI),internaciones,dias camas disponibles maternidad,2007-11-01,2,2
SAN JAVIER(STC),internaciones,dias camas disponibles maternidad,2007-11-01,120,120
SAN JOAQUIN,internaciones,dias camas disponibles maternidad,2007-11-01,120,120
SAN JOSE DE CHIQUITOS,internaciones,dias camas disponibles maternidad,2007-11-01,570,570
SAN JUAN DE YAPACANI,internaciones,dias camas disponibles maternidad,2007-11-01,249,249
