municipality,group,variable,month,Ingresos espontáneos,TOTAL
PAMPA GRANDE,internaciones,ingresos espontaneos,2007-05-01,10,10
PAPEL PAMPA,internaciones,ingresos espontaneos,2007-05-01,3,3
PASORAPA,internaciones,ingresos espontaneos,2007-05-01,3,3
PATACAMAYA,internaciones,ingresos espontaneos,2007-05-01,43,43
POCOATA,internaciones,ingresos espontaneos,2007-05-01,7,7
POCONA,internaciones,ingresos espontaneos,2007-05-01,15,15
POJO (CBBA),internaciones,ingresos espontaneos,2007-05-01,9,9
POOPO,internaciones,ingresos espontaneos,2007-05-01,5,5
POROMA,internaciones,ingresos espontaneos,2007-05-01,12,12
PORONGO,internaciones,ingresos espontaneos,2007-05-01,8,8
PORTACHUELO,internaciones,ingresos espontaneos,2007-05-01,207,207
PORVENIR,internaciones,ingresos espontaneos,2007-05-01,9,9
POSTRER VALLE,internaciones,ingresos espontaneos,2007-05-01,3,3
POTOSI,internaciones,ingresos espontaneos,2007-05-01,1233,1233
PRESTO,internaciones,ingresos espontaneos,2007-05-01,6,6
PUCARA,internaciones,ingresos espontaneos,2007-05-01,2,2
PUCARANI,internaciones,ingresos espontaneos,2007-05-01,8,8
PUERTO ACOSTA,internaciones,ingresos espontaneos,2007-05-01,62,62
PUERTO CARABUCO,internaciones,ingresos espontaneos,2007-05-01,4,4
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2007-05-01,32,32
PUERTO RICO,internaciones,ingresos espontaneos,2007-05-01,25,25
PUERTO SILES,internaciones,ingresos espontaneos,2007-05-01,1,1
PUERTO SUAREZ,internaciones,ingresos espontaneos,2007-05-01,99,99
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2007-05-01,191,191
PUNA,internaciones,ingresos espontaneos,2007-05-01,13,13
PUNATA,internaciones,ingresos espontaneos,2007-05-01,249,249
QUILLACOLLO,internaciones,ingresos espontaneos,2007-05-01,288,288
QUIME,internaciones,ingresos espontaneos,2007-05-01,15,15
RAVELO,internaciones,ingresos espontaneos,2007-05-01,3,3
REYES,internaciones,ingresos espontaneos,2007-05-01,26,26
RIBERALTA,internaciones,ingresos espontaneos,2007-05-01,709,709
ROBORE,internaciones,ingresos espontaneos,2007-05-01,103,103
RURRENABAQUE,internaciones,ingresos espontaneos,2007-05-01,110,110
SACABA,internaciones,ingresos espontaneos,2007-05-01,440,440
SACABAMBA,internaciones,ingresos espontaneos,2007-05-01,15,15
SACACA,internaciones,ingresos espontaneos,2007-05-01,27,27
SAIPINA,internaciones,ingresos espontaneos,2007-05-01,21,21
SAMAIPATA,internaciones,ingresos espontaneos,2007-05-01,15,15
SAN AGUSTIN,internaciones,ingresos espontaneos,2007-05-01,1,1
SAN ANDRES DE MACHACA,internaciones,ingresos espontaneos,2007-05-01,1,1
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2007-05-01,9,9
SAN BENITO,internaciones,ingresos espontaneos,2007-05-01,9,9
SAN BORJA,internaciones,ingresos espontaneos,2007-05-01,173,173
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2007-05-01,61,61
SAN CARLOS,internaciones,ingresos espontaneos,2007-05-01,135,135
SAN IGNACIO,internaciones,ingresos espontaneos,2007-05-01,63,63
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2007-05-01,333,333
SAN JAVIER(STC),internaciones,ingresos espontaneos,2007-05-01,54,54
SAN JOAQUIN,internaciones,ingresos espontaneos,2007-05-01,52,52
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2007-05-01,96,96
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2007-05-01,127,127
SAN JULIAN,internaciones,ingresos espontaneos,2007-05-01,152,152
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2007-05-01,5,5
SAN LUCAS,internaciones,ingresos espontaneos,2007-05-01,56,56
SAN MATIAS,internaciones,ingresos espontaneos,2007-05-01,77,77
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2007-05-01,64,64
SAN PEDRO,internaciones,ingresos espontaneos,2007-05-01,33,33
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2007-05-01,9,9
SAN RAFAEL,internaciones,ingresos espontaneos,2007-05-01,43,43
SAN RAMON,internaciones,ingresos espontaneos,2007-05-01,48,48
SAN RAMON,internaciones,ingresos espontaneos,2007-05-01,49,49
SANTA ANA,internaciones,ingresos espontaneos,2007-05-01,119,119
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2007-05-01,7162,7162
SANTA ROSA,internaciones,ingresos espontaneos,2007-05-01,46,46
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2007-05-01,54,54
SANTIAGO DE CALLAPA,internaciones,ingresos espontaneos,2007-05-01,1,1
SANTIAGO DE HUARI,internaciones,ingresos espontaneos,2007-05-01,1,1
SANTIAGO DE MACHACA,internaciones,ingresos espontaneos,2007-05-01,2,2
SANTIVAÑES,internaciones,ingresos espontaneos,2007-05-01,5,5
SENA,internaciones,ingresos espontaneos,2007-05-01,10,10
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2007-05-01,11,11
SICAYA,internaciones,ingresos espontaneos,2007-05-01,1,1
SIPE SIPE,internaciones,ingresos espontaneos,2007-05-01,58,58
SOPACHUY,internaciones,ingresos espontaneos,2007-05-01,31,31
SORACACHI,internaciones,ingresos espontaneos,2007-05-01,1,1
SORATA,internaciones,ingresos espontaneos,2007-05-01,8,8
SUCRE,internaciones,ingresos espontaneos,2007-05-01,2812,2812
TACACOMA,internaciones,ingresos espontaneos,2007-05-01,3,3
TACOPAYA,internaciones,ingresos espontaneos,2007-05-01,7,7
TAPACARI,internaciones,ingresos espontaneos,2007-05-01,15,15
TARABUCO,internaciones,ingresos espontaneos,2007-05-01,72,72
TARACO,internaciones,ingresos espontaneos,2007-05-01,1,1
TARATA,internaciones,ingresos espontaneos,2007-05-01,11,11
TARIJA,internaciones,ingresos espontaneos,2007-05-01,1070,1070
TARVITA,internaciones,ingresos espontaneos,2007-05-01,33,33
TEOPONTE,internaciones,ingresos espontaneos,2007-05-01,15,15
TIAWANACU,internaciones,ingresos espontaneos,2007-05-01,9,9
TINGUIPAYA,internaciones,ingresos espontaneos,2007-05-01,4,4
TIPUANI,internaciones,ingresos espontaneos,2007-05-01,35,35
TIQUIPAYA,internaciones,ingresos espontaneos,2007-05-01,97,97
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2007-05-01,201,201
TOCO,internaciones,ingresos espontaneos,2007-05-01,2,2
TOLATA,internaciones,ingresos espontaneos,2007-05-01,2,2
TOLEDO,internaciones,ingresos espontaneos,2007-05-01,10,10
TOMAVE,internaciones,ingresos espontaneos,2007-05-01,4,4
TOMINA,internaciones,ingresos espontaneos,2007-05-01,7,7
TORO TORO,internaciones,ingresos espontaneos,2007-05-01,1,1
TOTORA(CBBA),internaciones,ingresos espontaneos,2007-05-01,37,37
TOTORA(ORR),internaciones,ingresos espontaneos,2007-05-01,2,2
TRIGAL,internaciones,ingresos espontaneos,2007-05-01,5,5
TRINIDAD,internaciones,ingresos espontaneos,2007-05-01,1527,1527
TUPIZA,internaciones,ingresos espontaneos,2007-05-01,287,287
UMALA,internaciones,ingresos espontaneos,2007-05-01,3,3
UNCIA,internaciones,ingresos espontaneos,2007-05-01,189,189
URIONDO (A. CONCEPCION),internaciones,ingresos espontaneos,2007-05-01,9,9
URUBICHA,internaciones,ingresos espontaneos,2007-05-01,21,21
UYUNI,internaciones,ingresos espontaneos,2007-05-01,100,100
VACAS,internaciones,ingresos espontaneos,2007-05-01,13,13
VALLEGRANDE,internaciones,ingresos espontaneos,2007-05-01,125,125
VIACHA,internaciones,ingresos espontaneos,2007-05-01,78,78
VILA VILA,internaciones,ingresos espontaneos,2007-05-01,3,3
VILLA MONTES,internaciones,ingresos espontaneos,2007-05-01,158,158
VILLA RIVERO,internaciones,ingresos espontaneos,2007-05-01,3,3
VILLA SERRANO,internaciones,ingresos espontaneos,2007-05-01,4,4
VILLA TUNARI,internaciones,ingresos espontaneos,2007-05-01,258,258
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2007-05-01,19,19
VILLAZON,internaciones,ingresos espontaneos,2007-05-01,194,194
VINTO,internaciones,ingresos espontaneos,2007-05-01,72,72
VITICHI,internaciones,ingresos espontaneos,2007-05-01,12,12
WARNES,internaciones,ingresos espontaneos,2007-05-01,102,102
YACUIBA,internaciones,ingresos espontaneos,2007-05-01,400,400
YAMPARAEZ,internaciones,ingresos espontaneos,2007-05-01,10,10
YANACACHI,internaciones,ingresos espontaneos,2007-05-01,5,5
YAPACANI,internaciones,ingresos espontaneos,2007-05-01,319,319
YOTALA,internaciones,ingresos espontaneos,2007-05-01,27,27
ZUDAÑEZ,internaciones,ingresos espontaneos,2007-05-01,22,22
ACACIO,internaciones,ingresos espontaneos,2007-06-01,6,6
ACHACACHI,internaciones,ingresos espontaneos,2007-06-01,92,92
ACHOCALLA,internaciones,ingresos espontaneos,2007-06-01,9,9
AIQUILE,internaciones,ingresos espontaneos,2007-06-01,121,121
ALALAY,internaciones,ingresos espontaneos,2007-06-01,6,6
ALCALA,internaciones,ingresos espontaneos,2007-06-01,3,3
ANCORAIMES,internaciones,ingresos espontaneos,2007-06-01,3,3
ANDAMARCA,internaciones,ingresos espontaneos,2007-06-01,2,2
ANTEQUERA,internaciones,ingresos espontaneos,2007-06-01,1,1
ANZALDO,internaciones,ingresos espontaneos,2007-06-01,1,1
APOLO,internaciones,ingresos espontaneos,2007-06-01,36,36
ARANI,internaciones,ingresos espontaneos,2007-06-01,5,5
ARBIETO,internaciones,ingresos espontaneos,2007-06-01,2,2
ARQUE,internaciones,ingresos espontaneos,2007-06-01,8,8
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2007-06-01,239,239
ATOCHA,internaciones,ingresos espontaneos,2007-06-01,120,120
AUCAPATA,internaciones,ingresos espontaneos,2007-06-01,2,2
AYATA,internaciones,ingresos espontaneos,2007-06-01,2,2
AYO AYO,internaciones,ingresos espontaneos,2007-06-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2007-06-01,56,56
AZURDUY,internaciones,ingresos espontaneos,2007-06-01,19,19
BATALLAS,internaciones,ingresos espontaneos,2007-06-01,8,8
BAURES,internaciones,ingresos espontaneos,2007-06-01,14,14
BERMEJO,internaciones,ingresos espontaneos,2007-06-01,205,205
BETANZOS,internaciones,ingresos espontaneos,2007-06-01,42,42
BOLIVAR,internaciones,ingresos espontaneos,2007-06-01,3,3
BOYUIBE,internaciones,ingresos espontaneos,2007-06-01,28,28
BUENA VISTA,internaciones,ingresos espontaneos,2007-06-01,43,43
CABEZAS,internaciones,ingresos espontaneos,2007-06-01,27,27
CAIROMA,internaciones,ingresos espontaneos,2007-06-01,7,7
"CAIZA ""D""",internaciones,ingresos espontaneos,2007-06-01,7,7
CAJUATA,internaciones,ingresos espontaneos,2007-06-01,10,10
CALAMARCA,internaciones,ingresos espontaneos,2007-06-01,1,1
CAMARGO,internaciones,ingresos espontaneos,2007-06-01,255,255
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2007-06-01,11,11
CAMIRI,internaciones,ingresos espontaneos,2007-06-01,416,416
CAPINOTA,internaciones,ingresos espontaneos,2007-06-01,55,55
CARACOLLO,internaciones,ingresos espontaneos,2007-06-01,20,20
CARANAVI,internaciones,ingresos espontaneos,2007-06-01,171,171
CARIPUYO,internaciones,ingresos espontaneos,2007-06-01,1,1
CHACARILLA,internaciones,ingresos espontaneos,2007-06-01,1,1
CHALLAPATA,internaciones,ingresos espontaneos,2007-06-01,68,68
CHAQUI,internaciones,ingresos espontaneos,2007-06-01,1,1
CHARAGUA,internaciones,ingresos espontaneos,2007-06-01,108,108
CHARAÑA,internaciones,ingresos espontaneos,2007-06-01,1,1
CHIMORE,internaciones,ingresos espontaneos,2007-06-01,10,10
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2007-06-01,120,120
CHUMA,internaciones,ingresos espontaneos,2007-06-01,3,3
CLIZA,internaciones,ingresos espontaneos,2007-06-01,37,37
COBIJA,internaciones,ingresos espontaneos,2007-06-01,325,325
COCHABAMBA,internaciones,ingresos espontaneos,2007-06-01,6488,6488
COLCAPIRHUA,internaciones,ingresos espontaneos,2007-06-01,76,76
COLLANA,internaciones,ingresos espontaneos,2007-06-01,2,2
COLOMI,internaciones,ingresos espontaneos,2007-06-01,39,39
COLPA BELGICA,internaciones,ingresos espontaneos,2007-06-01,17,17
COLQUIRI,internaciones,ingresos espontaneos,2007-06-01,15,15
COMANCHE,internaciones,ingresos espontaneos,2007-06-01,2,2
COMARAPA,internaciones,ingresos espontaneos,2007-06-01,86,86
CONCEPCION,internaciones,ingresos espontaneos,2007-06-01,84,84
COPACABANA,internaciones,ingresos espontaneos,2007-06-01,24,24
CORIPATA,internaciones,ingresos espontaneos,2007-06-01,25,25
CORO CORO,internaciones,ingresos espontaneos,2007-06-01,1,1
COROICO,internaciones,ingresos espontaneos,2007-06-01,84,84
COTAGAITA,internaciones,ingresos espontaneos,2007-06-01,23,23
COTOCA,internaciones,ingresos espontaneos,2007-06-01,146,146
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2007-06-01,62,62
CUEVO,internaciones,ingresos espontaneos,2007-06-01,6,6
CULPINA,internaciones,ingresos espontaneos,2007-06-01,54,54
CURAHUARA DE CARANGAS,internaciones,ingresos espontaneos,2007-06-01,1,1
CURVA,internaciones,ingresos espontaneos,2007-06-01,1,1
DESAGUADERO,internaciones,ingresos espontaneos,2007-06-01,2,2
EL ALTO,internaciones,ingresos espontaneos,2007-06-01,2614,2614
EL PUENTE(STC),internaciones,ingresos espontaneos,2007-06-01,8,8
EL TORNO,internaciones,ingresos espontaneos,2007-06-01,136,136
EL VILLAR,internaciones,ingresos espontaneos,2007-06-01,8,8
ENTRE RIOS,internaciones,ingresos espontaneos,2007-06-01,28,28
ENTRE RIOS,internaciones,ingresos espontaneos,2007-06-01,23,23
EUCALIPTUS,internaciones,ingresos espontaneos,2007-06-01,10,10
EXALTACION,internaciones,ingresos espontaneos,2007-06-01,4,4
FERNANDEZ ALONSO,internaciones,ingresos espontaneos,2007-06-01,21,21
FILADELFIA,internaciones,ingresos espontaneos,2007-06-01,7,7
GENERAL SAAVEDRA,internaciones,ingresos espontaneos,2007-06-01,24,24
GRAL. J.J. PEREZ (CHARAZANI),internaciones,ingresos espontaneos,2007-06-01,7,7
GUANAY,internaciones,ingresos espontaneos,2007-06-01,40,40
GUAQUI,internaciones,ingresos espontaneos,2007-06-01,4,4
GUAYARAMERIN,internaciones,ingresos espontaneos,2007-06-01,554,554
GUTIERREZ,internaciones,ingresos espontaneos,2007-06-01,23,23
HUACARETA,internaciones,ingresos espontaneos,2007-06-01,17,17
HUACAYA (VILLA DE HUACAYA),internaciones,ingresos espontaneos,2007-06-01,2,2
HUACHACALLA,internaciones,ingresos espontaneos,2007-06-01,10,10
HUANUNI,internaciones,ingresos espontaneos,2007-06-01,61,61
HUARACAJE,internaciones,ingresos espontaneos,2007-06-01,18,18
ICHOCA,internaciones,ingresos espontaneos,2007-06-01,1,1
ICLA,internaciones,ingresos espontaneos,2007-06-01,7,7
INCAHUASI,internaciones,ingresos espontaneos,2007-06-01,17,17
INQUISIVI,internaciones,ingresos espontaneos,2007-06-01,2,2
IRUPANA (VILLA DE LANZA),internaciones,ingresos espontaneos,2007-06-01,28,28
IXIAMAS,internaciones,ingresos espontaneos,2007-06-01,26,26
JESUS DE MACHACA,internaciones,ingresos espontaneos,2007-06-01,17,17
LA ASUNTA,internaciones,ingresos espontaneos,2007-06-01,59,59
LA GUARDIA,internaciones,ingresos espontaneos,2007-06-01,190,190
LA PAZ,internaciones,ingresos espontaneos,2007-06-01,5734,5734
LAGUNILLAS,internaciones,ingresos espontaneos,2007-06-01,17,17
LAJA,internaciones,ingresos espontaneos,2007-06-01,2,2
LAS CARRERAS,internaciones,ingresos espontaneos,2007-06-01,2,2
LLALLAGUA,internaciones,ingresos espontaneos,2007-06-01,213,213
LLICA,internaciones,ingresos espontaneos,2007-06-01,6,6
LURIBAY,internaciones,ingresos espontaneos,2007-06-01,13,13
MACHACAMARCA,internaciones,ingresos espontaneos,2007-06-01,7,7
MACHARETI,internaciones,ingresos espontaneos,2007-06-01,5,5
MAGDALENA,internaciones,ingresos espontaneos,2007-06-01,50,50
MAIRANA,internaciones,ingresos espontaneos,2007-06-01,41,41
MAPIRI,internaciones,ingresos espontaneos,2007-06-01,31,31
MECAPACA,internaciones,ingresos espontaneos,2007-06-01,4,4
MINEROS,internaciones,ingresos espontaneos,2007-06-01,12,12
MIZQUE,internaciones,ingresos espontaneos,2007-06-01,28,28
MOCOMOCO,internaciones,ingresos espontaneos,2007-06-01,1,1
MOJOCOYA,internaciones,ingresos espontaneos,2007-06-01,7,7
MONTEAGUDO,internaciones,ingresos espontaneos,2007-06-01,131,131
MONTERO,internaciones,ingresos espontaneos,2007-06-01,636,636
MORO MORO,internaciones,ingresos espontaneos,2007-06-01,4,4
MOROCHATA,internaciones,ingresos espontaneos,2007-06-01,20,20
OCURI,internaciones,ingresos espontaneos,2007-06-01,22,22
OKINAWA,internaciones,ingresos espontaneos,2007-06-01,9,9
OMEREQUE,internaciones,ingresos espontaneos,2007-06-01,9,9
ORURO,internaciones,ingresos espontaneos,2007-06-01,1981,1981
PADILLA,internaciones,ingresos espontaneos,2007-06-01,68,68
PAILON,internaciones,ingresos espontaneos,2007-06-01,66,66
PALCA,internaciones,ingresos espontaneos,2007-06-01,3,3
PALOS BLANCOS,internaciones,ingresos espontaneos,2007-06-01,86,86
PAMPA GRANDE,internaciones,ingresos espontaneos,2007-06-01,13,13
PAPEL PAMPA,internaciones,ingresos espontaneos,2007-06-01,2,2
PATACAMAYA,internaciones,ingresos espontaneos,2007-06-01,40,40
POCOATA,internaciones,ingresos espontaneos,2007-06-01,7,7
POCONA,internaciones,ingresos espontaneos,2007-06-01,10,10
POJO (CBBA),internaciones,ingresos espontaneos,2007-06-01,12,12
POOPO,internaciones,ingresos espontaneos,2007-06-01,6,6
PORCO,internaciones,ingresos espontaneos,2007-06-01,6,6
POROMA,internaciones,ingresos espontaneos,2007-06-01,18,18
PORONGO,internaciones,ingresos espontaneos,2007-06-01,5,5
PORTACHUELO,internaciones,ingresos espontaneos,2007-06-01,186,186
PORVENIR,internaciones,ingresos espontaneos,2007-06-01,7,7
POSTRER VALLE,internaciones,ingresos espontaneos,2007-06-01,6,6
POTOSI,internaciones,ingresos espontaneos,2007-06-01,1467,1467
PRESTO,internaciones,ingresos espontaneos,2007-06-01,14,14
PUCARA,internaciones,ingresos espontaneos,2007-06-01,1,1
PUCARANI,internaciones,ingresos espontaneos,2007-06-01,5,5
PUERTO ACOSTA,internaciones,ingresos espontaneos,2007-06-01,50,50
PUERTO CARABUCO,internaciones,ingresos espontaneos,2007-06-01,1,1
PUERTO GONZALO MORENO,internaciones,ingresos espontaneos,2007-06-01,6,6
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2007-06-01,60,60
PUERTO RICO,internaciones,ingresos espontaneos,2007-06-01,22,22
PUERTO SUAREZ,internaciones,ingresos espontaneos,2007-06-01,117,117
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2007-06-01,173,173
PUNA,internaciones,ingresos espontaneos,2007-06-01,24,24
PUNATA,internaciones,ingresos espontaneos,2007-06-01,159,159
QUILLACOLLO,internaciones,ingresos espontaneos,2007-06-01,264,264
QUIME,internaciones,ingresos espontaneos,2007-06-01,15,15
RAVELO,internaciones,ingresos espontaneos,2007-06-01,8,8
REYES,internaciones,ingresos espontaneos,2007-06-01,36,36
RIBERALTA,internaciones,ingresos espontaneos,2007-06-01,677,677
ROBORE,internaciones,ingresos espontaneos,2007-06-01,106,106
RURRENABAQUE,internaciones,ingresos espontaneos,2007-06-01,112,112
SABAYA,internaciones,ingresos espontaneos,2007-06-01,1,1
SACABA,internaciones,ingresos espontaneos,2007-06-01,425,425
SACABAMBA,internaciones,ingresos espontaneos,2007-06-01,15,15
SACACA,internaciones,ingresos espontaneos,2007-06-01,13,13
SAIPINA,internaciones,ingresos espontaneos,2007-06-01,5,5
SAMAIPATA,internaciones,ingresos espontaneos,2007-06-01,21,21
SAN AGUSTIN,internaciones,ingresos espontaneos,2007-06-01,3,3
SAN ANDRES,internaciones,ingresos espontaneos,2007-06-01,5,5
SAN ANDRES DE MACHACA,internaciones,ingresos espontaneos,2007-06-01,2,2
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2007-06-01,12,12
SAN BENITO,internaciones,ingresos espontaneos,2007-06-01,4,4
SAN BORJA,internaciones,ingresos espontaneos,2007-06-01,162,162
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2007-06-01,41,41
SAN CARLOS,internaciones,ingresos espontaneos,2007-06-01,147,147
SAN IGNACIO,internaciones,ingresos espontaneos,2007-06-01,81,81
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2007-06-01,335,335
SAN JAVIER(STC),internaciones,ingresos espontaneos,2007-06-01,49,49
SAN JOAQUIN,internaciones,ingresos espontaneos,2007-06-01,39,39
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2007-06-01,99,99
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2007-06-01,120,120
SAN JULIAN,internaciones,ingresos espontaneos,2007-06-01,145,145
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2007-06-01,11,11
SAN LUCAS,internaciones,ingresos espontaneos,2007-06-01,74,74
SAN MATIAS,internaciones,ingresos espontaneos,2007-06-01,61,61
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2007-06-01,66,66
SAN PEDRO,internaciones,ingresos espontaneos,2007-06-01,21,21
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2007-06-01,15,15
SAN PEDRO DE CURAHUARA,internaciones,ingresos espontaneos,2007-06-01,3,3
SAN PEDRO DE TIQUINA,internaciones,ingresos espontaneos,2007-06-01,1,1
SAN RAFAEL,internaciones,ingresos espontaneos,2007-06-01,33,33
