municipality,group,variable,month,Días camas ocupadas maternidad,TOTAL
GUAQUI,internaciones,dias camas ocupadas maternidad,2007-07-01,4,4
GUAYARAMERIN,internaciones,dias camas ocupadas maternidad,2007-07-01,448,448
GUTIERREZ,internaciones,dias camas ocupadas maternidad,2007-07-01,24,24
HUACARETA,internaciones,dias camas ocupadas maternidad,2007-07-01,4,4
HUANUNI,internaciones,dias camas ocupadas maternidad,2007-07-01,28,28
HUAYLLAMARCA,internaciones,dias camas ocupadas maternidad,2007-07-01,1,1
INCAHUASI,internaciones,dias camas ocupadas maternidad,2007-07-01,46,46
INQUISIVI,internaciones,dias camas ocupadas maternidad,2007-07-01,11,11
IRUPANA (VILLA DE LANZA),internaciones,dias camas ocupadas maternidad,2007-07-01,10,10
IXIAMAS,internaciones,dias camas ocupadas maternidad,2007-07-01,8,8
JESUS DE MACHACA,internaciones,dias camas ocupadas maternidad,2007-07-01,5,5
LA ASUNTA,internaciones,dias camas ocupadas maternidad,2007-07-01,51,51
LA GUARDIA,internaciones,dias camas ocupadas maternidad,2007-07-01,53,53
LA PAZ,internaciones,dias camas ocupadas maternidad,2007-07-01,5110,5110
LAGUNILLAS,internaciones,dias camas ocupadas maternidad,2007-07-01,6,6
LAJA,internaciones,dias camas ocupadas maternidad,2007-07-01,10,10
LAS CARRERAS,internaciones,dias camas ocupadas maternidad,2007-07-01,3,3
LICOMA PAMPA,internaciones,dias camas ocupadas maternidad,2007-07-01,2,2
LLALLAGUA,internaciones,dias camas ocupadas maternidad,2007-07-01,245,245
LLICA,internaciones,dias camas ocupadas maternidad,2007-07-01,4,4
LURIBAY,internaciones,dias camas ocupadas maternidad,2007-07-01,8,8
MACHACAMARCA,internaciones,dias camas ocupadas maternidad,2007-07-01,2,2
MACHARETI,internaciones,dias camas ocupadas maternidad,2007-07-01,2,2
MAGDALENA,internaciones,dias camas ocupadas maternidad,2007-07-01,58,58
MAIRANA,internaciones,dias camas ocupadas maternidad,2007-07-01,52,52
MAPIRI,internaciones,dias camas ocupadas maternidad,2007-07-01,19,19
MECAPACA,internaciones,dias camas ocupadas maternidad,2007-07-01,3,3
MINEROS,internaciones,dias camas ocupadas maternidad,2007-07-01,74,74
MIZQUE,internaciones,dias camas ocupadas maternidad,2007-07-01,67,67
MOCOMOCO,internaciones,dias camas ocupadas maternidad,2007-07-01,4,4
MOJOCOYA,internaciones,dias camas ocupadas maternidad,2007-07-01,11,11
MONTEAGUDO,internaciones,dias camas ocupadas maternidad,2007-07-01,154,154
MONTERO,internaciones,dias camas ocupadas maternidad,2007-07-01,578,578
MORO MORO,internaciones,dias camas ocupadas maternidad,2007-07-01,6,6
MOROCHATA,internaciones,dias camas ocupadas maternidad,2007-07-01,22,22
OCURI,internaciones,dias camas ocupadas maternidad,2007-07-01,33,33
OKINAWA,internaciones,dias camas ocupadas maternidad,2007-07-01,26,26
OMEREQUE,internaciones,dias camas ocupadas maternidad,2007-07-01,14,14
ORURO,internaciones,dias camas ocupadas maternidad,2007-07-01,1399,1399
PADILLA,internaciones,dias camas ocupadas maternidad,2007-07-01,127,127
PAILON,internaciones,dias camas ocupadas maternidad,2007-07-01,44,44
PALCA,internaciones,dias camas ocupadas maternidad,2007-07-01,6,6
PALOS BLANCOS,internaciones,dias camas ocupadas maternidad,2007-07-01,114,114
PAMPA GRANDE,internaciones,dias camas ocupadas maternidad,2007-07-01,9,9
PAPEL PAMPA,internaciones,dias camas ocupadas maternidad,2007-07-01,2,2
PASORAPA,internaciones,dias camas ocupadas maternidad,2007-07-01,2,2
PATACAMAYA,internaciones,dias camas ocupadas maternidad,2007-07-01,69,69
PAZÑA,internaciones,dias camas ocupadas maternidad,2007-07-01,2,2
POCOATA,internaciones,dias camas ocupadas maternidad,2007-07-01,14,14
POCONA,internaciones,dias camas ocupadas maternidad,2007-07-01,12,12
POJO (CBBA),internaciones,dias camas ocupadas maternidad,2007-07-01,19,19
POOPO,internaciones,dias camas ocupadas maternidad,2007-07-01,20,20
PORCO,internaciones,dias camas ocupadas maternidad,2007-07-01,4,4
POROMA,internaciones,dias camas ocupadas maternidad,2007-07-01,46,46
PORONGO,internaciones,dias camas ocupadas maternidad,2007-07-01,2,2
PORTACHUELO,internaciones,dias camas ocupadas maternidad,2007-07-01,154,154
PORVENIR,internaciones,dias camas ocupadas maternidad,2007-07-01,3,3
POSTRER VALLE,internaciones,dias camas ocupadas maternidad,2007-07-01,6,6
POTOSI,internaciones,dias camas ocupadas maternidad,2007-07-01,1009,1009
PRESTO,internaciones,dias camas ocupadas maternidad,2007-07-01,11,11
PUCARA,internaciones,dias camas ocupadas maternidad,2007-07-01,4,4
PUCARANI,internaciones,dias camas ocupadas maternidad,2007-07-01,5,5
PUERTO ACOSTA,internaciones,dias camas ocupadas maternidad,2007-07-01,82,82
PUERTO CARABUCO,internaciones,dias camas ocupadas maternidad,2007-07-01,4,4
PUERTO QUIJARRO,internaciones,dias camas ocupadas maternidad,2007-07-01,26,26
PUERTO RICO,internaciones,dias camas ocupadas maternidad,2007-07-01,5,5
PUERTO SUAREZ,internaciones,dias camas ocupadas maternidad,2007-07-01,59,59
PUERTO VILLARROEL,internaciones,dias camas ocupadas maternidad,2007-07-01,229,229
PUNA,internaciones,dias camas ocupadas maternidad,2007-07-01,54,54
PUNATA,internaciones,dias camas ocupadas maternidad,2007-07-01,176,176
QUILLACOLLO,internaciones,dias camas ocupadas maternidad,2007-07-01,334,334
QUIME,internaciones,dias camas ocupadas maternidad,2007-07-01,7,7
QUIRUSILLAS,internaciones,dias camas ocupadas maternidad,2007-07-01,3,3
REYES,internaciones,dias camas ocupadas maternidad,2007-07-01,49,49
RIBERALTA,internaciones,dias camas ocupadas maternidad,2007-07-01,343,343
ROBORE,internaciones,dias camas ocupadas maternidad,2007-07-01,27,27
RURRENABAQUE,internaciones,dias camas ocupadas maternidad,2007-07-01,131,131
SABAYA,internaciones,dias camas ocupadas maternidad,2007-07-01,2,2
SACABA,internaciones,dias camas ocupadas maternidad,2007-07-01,339,339
SACABAMBA,internaciones,dias camas ocupadas maternidad,2007-07-01,10,10
SACACA,internaciones,dias camas ocupadas maternidad,2007-07-01,20,20
SAIPINA,internaciones,dias camas ocupadas maternidad,2007-07-01,14,14
SALINAS DE GARCI MENDOZA,internaciones,dias camas ocupadas maternidad,2007-07-01,2,2
SAMAIPATA,internaciones,dias camas ocupadas maternidad,2007-07-01,34,34
SAN ANDRES,internaciones,dias camas ocupadas maternidad,2007-07-01,9,9
SAN ANTONIO DE LOMERIO,internaciones,dias camas ocupadas maternidad,2007-07-01,18,18
SAN BENITO,internaciones,dias camas ocupadas maternidad,2007-07-01,10,10
SAN BORJA,internaciones,dias camas ocupadas maternidad,2007-07-01,115,115
SAN BUENA VENTURA,internaciones,dias camas ocupadas maternidad,2007-07-01,32,32
SAN CARLOS,internaciones,dias camas ocupadas maternidad,2007-07-01,160,160
SAN IGNACIO,internaciones,dias camas ocupadas maternidad,2007-07-01,63,63
SAN IGNACIO DE VELASCO,internaciones,dias camas ocupadas maternidad,2007-07-01,280,280
SAN JAVIER(STC),internaciones,dias camas ocupadas maternidad,2007-07-01,33,33
SAN JOAQUIN,internaciones,dias camas ocupadas maternidad,2007-07-01,2,2
SAN JOSE DE CHIQUITOS,internaciones,dias camas ocupadas maternidad,2007-07-01,115,115
SAN JUAN DE YAPACANI,internaciones,dias camas ocupadas maternidad,2007-07-01,25,25
SAN JULIAN,internaciones,dias camas ocupadas maternidad,2007-07-01,183,183
SAN LORENZO(TJA),internaciones,dias camas ocupadas maternidad,2007-07-01,8,8
SAN LUCAS,internaciones,dias camas ocupadas maternidad,2007-07-01,60,60
SAN MATIAS,internaciones,dias camas ocupadas maternidad,2007-07-01,20,20
SAN MIGUEL DE VELASCO,internaciones,dias camas ocupadas maternidad,2007-07-01,38,38
SAN PEDRO,internaciones,dias camas ocupadas maternidad,2007-07-01,38,38
SAN PEDRO DE BUENA VISTA,internaciones,dias camas ocupadas maternidad,2007-07-01,33,33
SAN RAFAEL,internaciones,dias camas ocupadas maternidad,2007-07-01,12,12
SAN RAMON,internaciones,dias camas ocupadas maternidad,2007-07-01,40,40
SANTA ANA,internaciones,dias camas ocupadas maternidad,2007-07-01,98,98
SANTA CRUZ DE LA SIERRA,internaciones,dias camas ocupadas maternidad,2007-07-01,7290,7290
SANTA ROSA,internaciones,dias camas ocupadas maternidad,2007-07-01,18,18
SANTA ROSA DEL SARA,internaciones,dias camas ocupadas maternidad,2007-07-01,42,42
SANTIAGO DE HUARI,internaciones,dias camas ocupadas maternidad,2007-07-01,4,4
SANTIAGO DE MACHACA,internaciones,dias camas ocupadas maternidad,2007-07-01,2,2
SANTIVAÑES,internaciones,dias camas ocupadas maternidad,2007-07-01,1,1
SENA,internaciones,dias camas ocupadas maternidad,2007-07-01,9,9
SICA SICA (VILLA AROMA),internaciones,dias camas ocupadas maternidad,2007-07-01,10,10
SICAYA,internaciones,dias camas ocupadas maternidad,2007-07-01,1,1
SIPE SIPE,internaciones,dias camas ocupadas maternidad,2007-07-01,71,71
SOPACHUY,internaciones,dias camas ocupadas maternidad,2007-07-01,49,49
SORACACHI,internaciones,dias camas ocupadas maternidad,2007-07-01,11,11
SORATA,internaciones,dias camas ocupadas maternidad,2007-07-01,13,13
SUCRE,internaciones,dias camas ocupadas maternidad,2007-07-01,1478,1478
TACACHI,internaciones,dias camas ocupadas maternidad,2007-07-01,4,4
TACACOMA,internaciones,dias camas ocupadas maternidad,2007-07-01,8,8
TACOPAYA,internaciones,dias camas ocupadas maternidad,2007-07-01,2,2
TAPACARI,internaciones,dias camas ocupadas maternidad,2007-07-01,17,17
TARABUCO,internaciones,dias camas ocupadas maternidad,2007-07-01,119,119
TARACO,internaciones,dias camas ocupadas maternidad,2007-07-01,31,31
TARATA,internaciones,dias camas ocupadas maternidad,2007-07-01,14,14
TARIJA,internaciones,dias camas ocupadas maternidad,2007-07-01,805,805
TARVITA,internaciones,dias camas ocupadas maternidad,2007-07-01,86,86
TEOPONTE,internaciones,dias camas ocupadas maternidad,2007-07-01,7,7
TIAWANACU,internaciones,dias camas ocupadas maternidad,2007-07-01,4,4
TIPUANI,internaciones,dias camas ocupadas maternidad,2007-07-01,33,33
TIQUIPAYA,internaciones,dias camas ocupadas maternidad,2007-07-01,160,160
TIRAQUE (CBBA),internaciones,dias camas ocupadas maternidad,2007-07-01,136,136
TOCO,internaciones,dias camas ocupadas maternidad,2007-07-01,6,6
TOLATA,internaciones,dias camas ocupadas maternidad,2007-07-01,8,8
TOLEDO,internaciones,dias camas ocupadas maternidad,2007-07-01,8,8
TOMAVE,internaciones,dias camas ocupadas maternidad,2007-07-01,9,9
TOMINA,internaciones,dias camas ocupadas maternidad,2007-07-01,41,41
TORO TORO,internaciones,dias camas ocupadas maternidad,2007-07-01,3,3
TOTORA(CBBA),internaciones,dias camas ocupadas maternidad,2007-07-01,37,37
TOTORA(ORR),internaciones,dias camas ocupadas maternidad,2007-07-01,5,5
TRIGAL,internaciones,dias camas ocupadas maternidad,2007-07-01,2,2
TRINIDAD,internaciones,dias camas ocupadas maternidad,2007-07-01,1014,1014
TUPIZA,internaciones,dias camas ocupadas maternidad,2007-07-01,169,169
TURCO,internaciones,dias camas ocupadas maternidad,2007-07-01,9,9
UNCIA,internaciones,dias camas ocupadas maternidad,2007-07-01,95,95
URIONDO (A. CONCEPCION),internaciones,dias camas ocupadas maternidad,2007-07-01,23,23
URUBICHA,internaciones,dias camas ocupadas maternidad,2007-07-01,24,24
UYUNI,internaciones,dias camas ocupadas maternidad,2007-07-01,148,148
VACAS,internaciones,dias camas ocupadas maternidad,2007-07-01,18,18
VALLEGRANDE,internaciones,dias camas ocupadas maternidad,2007-07-01,103,103
VIACHA,internaciones,dias camas ocupadas maternidad,2007-07-01,66,66
VILLA MONTES,internaciones,dias camas ocupadas maternidad,2007-07-01,76,76
VILLA RIVERO,internaciones,dias camas ocupadas maternidad,2007-07-01,4,4
VILLA SERRANO,internaciones,dias camas ocupadas maternidad,2007-07-01,31,31
VILLA TUNARI,internaciones,dias camas ocupadas maternidad,2007-07-01,271,271
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,dias camas ocupadas maternidad,2007-07-01,12,12
VILLAZON,internaciones,dias camas ocupadas maternidad,2007-07-01,161,161
VINTO,internaciones,dias camas ocupadas maternidad,2007-07-01,100,100
VITICHI,internaciones,dias camas ocupadas maternidad,2007-07-01,4,4
WARNES,internaciones,dias camas ocupadas maternidad,2007-07-01,142,142
YACUIBA,internaciones,dias camas ocupadas maternidad,2007-07-01,282,282
YAMPARAEZ,internaciones,dias camas ocupadas maternidad,2007-07-01,7,7
YANACACHI,internaciones,dias camas ocupadas maternidad,2007-07-01,1,1
YAPACANI,internaciones,dias camas ocupadas maternidad,2007-07-01,70,70
YOCALLA,internaciones,dias camas ocupadas maternidad,2007-07-01,3,3
ZUDAÑEZ,internaciones,dias camas ocupadas maternidad,2007-07-01,23,23
ACACIO,internaciones,dias camas ocupadas maternidad,2007-08-01,4,4
ACHACACHI,internaciones,dias camas ocupadas maternidad,2007-08-01,35,35
ACHOCALLA,internaciones,dias camas ocupadas maternidad,2007-08-01,17,17
AIQUILE,internaciones,dias camas ocupadas maternidad,2007-08-01,138,138
ALCALA,internaciones,dias camas ocupadas maternidad,2007-08-01,3,3
ANTEQUERA,internaciones,dias camas ocupadas maternidad,2007-08-01,4,4
APOLO,internaciones,dias camas ocupadas maternidad,2007-08-01,40,40
ARANI,internaciones,dias camas ocupadas maternidad,2007-08-01,6,6
ARBIETO,internaciones,dias camas ocupadas maternidad,2007-08-01,12,12
ARQUE,internaciones,dias camas ocupadas maternidad,2007-08-01,6,6
ASCENCION DE GUARAYOS,internaciones,dias camas ocupadas maternidad,2007-08-01,167,167
ATOCHA,internaciones,dias camas ocupadas maternidad,2007-08-01,146,146
AUCAPATA,internaciones,dias camas ocupadas maternidad,2007-08-01,1,1
AYATA,internaciones,dias camas ocupadas maternidad,2007-08-01,5,5
AYO AYO,internaciones,dias camas ocupadas maternidad,2007-08-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas ocupadas maternidad,2007-08-01,58,58
AZURDUY,internaciones,dias camas ocupadas maternidad,2007-08-01,25,25
BATALLAS,internaciones,dias camas ocupadas maternidad,2007-08-01,10,10
BAURES,internaciones,dias camas ocupadas maternidad,2007-08-01,13,13
BERMEJO,internaciones,dias camas ocupadas maternidad,2007-08-01,141,141
BETANZOS,internaciones,dias camas ocupadas maternidad,2007-08-01,56,56
BOLIVAR,internaciones,dias camas ocupadas maternidad,2007-08-01,1,1
BOYUIBE,internaciones,dias camas ocupadas maternidad,2007-08-01,4,4
BUENA VISTA,internaciones,dias camas ocupadas maternidad,2007-08-01,21,21
CABEZAS,internaciones,dias camas ocupadas maternidad,2007-08-01,18,18
CAIROMA,internaciones,dias camas ocupadas maternidad,2007-08-01,11,11
"CAIZA ""D""",internaciones,dias camas ocupadas maternidad,2007-08-01,10,10
CAJUATA,internaciones,dias camas ocupadas maternidad,2007-08-01,11,11
CALAMARCA,internaciones,dias camas ocupadas maternidad,2007-08-01,8,8
CAMARGO,internaciones,dias camas ocupadas maternidad,2007-08-01,89,89
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas ocupadas maternidad,2007-08-01,24,24
CAMIRI,internaciones,dias camas ocupadas maternidad,2007-08-01,338,338
CAPINOTA,internaciones,dias camas ocupadas maternidad,2007-08-01,29,29
CAQUIAVIRI,internaciones,dias camas ocupadas maternidad,2007-08-01,3,3
CARACOLLO,internaciones,dias camas ocupadas maternidad,2007-08-01,61,61
CARANAVI,internaciones,dias camas ocupadas maternidad,2007-08-01,170,170
CARMEN RIVERO TORREZ,internaciones,dias camas ocupadas maternidad,2007-08-01,36,36
CHALLAPATA,internaciones,dias camas ocupadas maternidad,2007-08-01,45,45
CHAQUI,internaciones,dias camas ocupadas maternidad,2007-08-01,6,6
CHARAGUA,internaciones,dias camas ocupadas maternidad,2007-08-01,91,91
CHARAÑA,internaciones,dias camas ocupadas maternidad,2007-08-01,1,1
CHAYANTA,internaciones,dias camas ocupadas maternidad,2007-08-01,34,34
CHIMORE,internaciones,dias camas ocupadas maternidad,2007-08-01,25,25
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas ocupadas maternidad,2007-08-01,52,52
CHUMA,internaciones,dias camas ocupadas maternidad,2007-08-01,13,13
CLIZA,internaciones,dias camas ocupadas maternidad,2007-08-01,32,32
COBIJA,internaciones,dias camas ocupadas maternidad,2007-08-01,385,385
COCHABAMBA,internaciones,dias camas ocupadas maternidad,2007-08-01,4668,4668
COLCAPIRHUA,internaciones,dias camas ocupadas maternidad,2007-08-01,92,92
COLLANA,internaciones,dias camas ocupadas maternidad,2007-08-01,6,6
COLOMI,internaciones,dias camas ocupadas maternidad,2007-08-01,54,54
COLPA BELGICA,internaciones,dias camas ocupadas maternidad,2007-08-01,6,6
COLQUIRI,internaciones,dias camas ocupadas maternidad,2007-08-01,11,11
COMARAPA,internaciones,dias camas ocupadas maternidad,2007-08-01,102,102
CONCEPCION,internaciones,dias camas ocupadas maternidad,2007-08-01,91,91
COPACABANA,internaciones,dias camas ocupadas maternidad,2007-08-01,7,7
CORIPATA,internaciones,dias camas ocupadas maternidad,2007-08-01,12,12
CORO CORO,internaciones,dias camas ocupadas maternidad,2007-08-01,12,12
COROICO,internaciones,dias camas ocupadas maternidad,2007-08-01,40,40
COTAGAITA,internaciones,dias camas ocupadas maternidad,2007-08-01,18,18
COTOCA,internaciones,dias camas ocupadas maternidad,2007-08-01,104,104
CUATRO CAÑADAS,internaciones,dias camas ocupadas maternidad,2007-08-01,18,18
CUCHUMUELA (V. G. VILLARROEL),internaciones,dias camas ocupadas maternidad,2007-08-01,2,2
CUEVO,internaciones,dias camas ocupadas maternidad,2007-08-01,8,8
CULPINA,internaciones,dias camas ocupadas maternidad,2007-08-01,39,39
CURAHUARA DE CARANGAS,internaciones,dias camas ocupadas maternidad,2007-08-01,9,9
DESAGUADERO,internaciones,dias camas ocupadas maternidad,2007-08-01,1,1
EL ALTO,internaciones,dias camas ocupadas maternidad,2007-08-01,2628,2628
EL PUENTE(STC),internaciones,dias camas ocupadas maternidad,2007-08-01,16,16
EL PUENTE(TJA),internaciones,dias camas ocupadas maternidad,2007-08-01,4,4
EL TORNO,internaciones,dias camas ocupadas maternidad,2007-08-01,152,152
EL VILLAR,internaciones,dias camas ocupadas maternidad,2007-08-01,14,14
ENTRE RIOS,internaciones,dias camas ocupadas maternidad,2007-08-01,29,29
EUCALIPTUS,internaciones,dias camas ocupadas maternidad,2007-08-01,17,17
EXALTACION,internaciones,dias camas ocupadas maternidad,2007-08-01,2,2
FERNANDEZ ALONSO,internaciones,dias camas ocupadas maternidad,2007-08-01,546,546
FILADELFIA,internaciones,dias camas ocupadas maternidad,2007-08-01,9,9
GENERAL SAAVEDRA,internaciones,dias camas ocupadas maternidad,2007-08-01,155,155
GRAL. J.J. PEREZ (CHARAZANI),internaciones,dias camas ocupadas maternidad,2007-08-01,1,1
GUANAY,internaciones,dias camas ocupadas maternidad,2007-08-01,40,40
GUAQUI,internaciones,dias camas ocupadas maternidad,2007-08-01,1,1
GUAYARAMERIN,internaciones,dias camas ocupadas maternidad,2007-08-01,411,411
GUTIERREZ,internaciones,dias camas ocupadas maternidad,2007-08-01,16,16
HUACARETA,internaciones,dias camas ocupadas maternidad,2007-08-01,20,20
HUACAYA (VILLA DE HUACAYA),internaciones,dias camas ocupadas maternidad,2007-08-01,3,3
HUANUNI,internaciones,dias camas ocupadas maternidad,2007-08-01,26,26
HUAYLLAMARCA,internaciones,dias camas ocupadas maternidad,2007-08-01,2,2
ICHOCA,internaciones,dias camas ocupadas maternidad,2007-08-01,4,4
ICLA,internaciones,dias camas ocupadas maternidad,2007-08-01,12,12
INCAHUASI,internaciones,dias camas ocupadas maternidad,2007-08-01,31,31
INQUISIVI,internaciones,dias camas ocupadas maternidad,2007-08-01,5,5
IRUPANA (VILLA DE LANZA),internaciones,dias camas ocupadas maternidad,2007-08-01,12,12
IXIAMAS,internaciones,dias camas ocupadas maternidad,2007-08-01,11,11
JESUS DE MACHACA,internaciones,dias camas ocupadas maternidad,2007-08-01,6,6
LA ASUNTA,internaciones,dias camas ocupadas maternidad,2007-08-01,29,29
LA GUARDIA,internaciones,dias camas ocupadas maternidad,2007-08-01,65,65
LA PAZ,internaciones,dias camas ocupadas maternidad,2007-08-01,5273,5273
LAGUNILLAS,internaciones,dias camas ocupadas maternidad,2007-08-01,15,15
LAJA,internaciones,dias camas ocupadas maternidad,2007-08-01,16,16
LAS CARRERAS,internaciones,dias camas ocupadas maternidad,2007-08-01,6,6
LICOMA PAMPA,internaciones,dias camas ocupadas maternidad,2007-08-01,4,4
LLALLAGUA,internaciones,dias camas ocupadas maternidad,2007-08-01,299,299
LLICA,internaciones,dias camas ocupadas maternidad,2007-08-01,10,10
LURIBAY,internaciones,dias camas ocupadas maternidad,2007-08-01,7,7
MACHARETI,internaciones,dias camas ocupadas maternidad,2007-08-01,9,9
MAGDALENA,internaciones,dias camas ocupadas maternidad,2007-08-01,45,45
MAIRANA,internaciones,dias camas ocupadas maternidad,2007-08-01,49,49
MAPIRI,internaciones,dias camas ocupadas maternidad,2007-08-01,17,17
MECAPACA,internaciones,dias camas ocupadas maternidad,2007-08-01,5,5
MINEROS,internaciones,dias camas ocupadas maternidad,2007-08-01,60,60
MIZQUE,internaciones,dias camas ocupadas maternidad,2007-08-01,118,118
MOCOMOCO,internaciones,dias camas ocupadas maternidad,2007-08-01,14,14
MOJOCOYA,internaciones,dias camas ocupadas maternidad,2007-08-01,9,9
MONTEAGUDO,internaciones,dias camas ocupadas maternidad,2007-08-01,116,116
MONTERO,internaciones,dias camas ocupadas maternidad,2007-08-01,657,657
MORO MORO,internaciones,dias camas ocupadas maternidad,2007-08-01,2,2
MOROCHATA,internaciones,dias camas ocupadas maternidad,2007-08-01,49,49
OCURI,internaciones,dias camas ocupadas maternidad,2007-08-01,22,22
OKINAWA,internaciones,dias camas ocupadas maternidad,2007-08-01,22,22
OMEREQUE,internaciones,dias camas ocupadas maternidad,2007-08-01,11,11
ORURO,internaciones,dias camas ocupadas maternidad,2007-08-01,1477,1477
PADILLA,internaciones,dias camas ocupadas maternidad,2007-08-01,124,124
PAILON,internaciones,dias camas ocupadas maternidad,2007-08-01,32,32
PALCA,internaciones,dias camas ocupadas maternidad,2007-08-01,6,6
PALOS BLANCOS,internaciones,dias camas ocupadas maternidad,2007-08-01,72,72
PAMPA AULLAGAS,internaciones,dias camas ocupadas maternidad,2007-08-01,1,1
PAMPA GRANDE,internaciones,dias camas ocupadas maternidad,2007-08-01,15,15
PAPEL PAMPA,internaciones,dias camas ocupadas maternidad,2007-08-01,1,1
PASORAPA,internaciones,dias camas ocupadas maternidad,2007-08-01,4,4
PATACAMAYA,internaciones,dias camas ocupadas maternidad,2007-08-01,44,44
PAZÑA,internaciones,dias camas ocupadas maternidad,2007-08-01,4,4
POCOATA,internaciones,dias camas ocupadas maternidad,2007-08-01,16,16
POCONA,internaciones,dias camas ocupadas maternidad,2007-08-01,17,17
POJO (CBBA),internaciones,dias camas ocupadas maternidad,2007-08-01,38,38
POOPO,internaciones,dias camas ocupadas maternidad,2007-08-01,12,12
PORCO,internaciones,dias camas ocupadas maternidad,2007-08-01,18,18
POROMA,internaciones,dias camas ocupadas maternidad,2007-08-01,20,20
PORONGO,internaciones,dias camas ocupadas maternidad,2007-08-01,14,14
PORTACHUELO,internaciones,dias camas ocupadas maternidad,2007-08-01,98,98
PORVENIR,internaciones,dias camas ocupadas maternidad,2007-08-01,4,4
POSTRER VALLE,internaciones,dias camas ocupadas maternidad,2007-08-01,4,4
POTOSI,internaciones,dias camas ocupadas maternidad,2007-08-01,1022,1022
PRESTO,internaciones,dias camas ocupadas maternidad,2007-08-01,16,16
PUCARANI,internaciones,dias camas ocupadas maternidad,2007-08-01,20,20
PUERTO ACOSTA,internaciones,dias camas ocupadas maternidad,2007-08-01,73,73
PUERTO CARABUCO,internaciones,dias camas ocupadas maternidad,2007-08-01,13,13
PUERTO PEREZ,internaciones,dias camas ocupadas maternidad,2007-08-01,1,1
PUERTO QUIJARRO,internaciones,dias camas ocupadas maternidad,2007-08-01,30,30
PUERTO RICO,internaciones,dias camas ocupadas maternidad,2007-08-01,26,26
PUERTO SUAREZ,internaciones,dias camas ocupadas maternidad,2007-08-01,85,85
PUERTO VILLARROEL,internaciones,dias camas ocupadas maternidad,2007-08-01,234,234
PUNA,internaciones,dias camas ocupadas maternidad,2007-08-01,59,59
PUNATA,internaciones,dias camas ocupadas maternidad,2007-08-01,219,219
QUILLACOLLO,internaciones,dias camas ocupadas maternidad,2007-08-01,323,323
QUIME,internaciones,dias camas ocupadas maternidad,2007-08-01,5,5
QUIRUSILLAS,internaciones,dias camas ocupadas maternidad,2007-08-01,6,6
RAVELO,internaciones,dias camas ocupadas maternidad,2007-08-01,3,3
REYES,internaciones,dias camas ocupadas maternidad,2007-08-01,47,47
RIBERALTA,internaciones,dias camas ocupadas maternidad,2007-08-01,277,277
ROBORE,internaciones,dias camas ocupadas maternidad,2007-08-01,29,29
RURRENABAQUE,internaciones,dias camas ocupadas maternidad,2007-08-01,121,121
SACABA,internaciones,dias camas ocupadas maternidad,2007-08-01,326,326
SACACA,internaciones,dias camas ocupadas maternidad,2007-08-01,36,36
SAIPINA,internaciones,dias camas ocupadas maternidad,2007-08-01,2,2
SALINAS DE GARCI MENDOZA,internaciones,dias camas ocupadas maternidad,2007-08-01,18,18
SAMAIPATA,internaciones,dias camas ocupadas maternidad,2007-08-01,30,30
SAN ANDRES DE MACHACA,internaciones,dias camas ocupadas maternidad,2007-08-01,2,2
SAN ANTONIO DE LOMERIO,internaciones,dias camas ocupadas maternidad,2007-08-01,24,24
SAN BENITO,internaciones,dias camas ocupadas maternidad,2007-08-01,8,8
SAN BORJA,internaciones,dias camas ocupadas maternidad,2007-08-01,108,108
SAN BUENA VENTURA,internaciones,dias camas ocupadas maternidad,2007-08-01,61,61
SAN CARLOS,internaciones,dias camas ocupadas maternidad,2007-08-01,162,162
SAN IGNACIO,internaciones,dias camas ocupadas maternidad,2007-08-01,32,32
SAN IGNACIO DE VELASCO,internaciones,dias camas ocupadas maternidad,2007-08-01,256,256
SAN JAVIER(STC),internaciones,dias camas ocupadas maternidad,2007-08-01,19,19
SAN JOAQUIN,internaciones,dias camas ocupadas maternidad,2007-08-01,5,5
SAN JOSE DE CHIQUITOS,internaciones,dias camas ocupadas maternidad,2007-08-01,92,92
SAN JUAN DE YAPACANI,internaciones,dias camas ocupadas maternidad,2007-08-01,45,45
SAN JULIAN,internaciones,dias camas ocupadas maternidad,2007-08-01,217,217
SAN LORENZO(TJA),internaciones,dias camas ocupadas maternidad,2007-08-01,4,4
SAN LUCAS,internaciones,dias camas ocupadas maternidad,2007-08-01,111,111
SAN MATIAS,internaciones,dias camas ocupadas maternidad,2007-08-01,27,27
SAN MIGUEL DE VELASCO,internaciones,dias camas ocupadas maternidad,2007-08-01,80,80
SAN PEDRO,internaciones,dias camas ocupadas maternidad,2007-08-01,48,48
SAN PEDRO DE BUENA VISTA,internaciones,dias camas ocupadas maternidad,2007-08-01,20,20
SAN RAFAEL,internaciones,dias camas ocupadas maternidad,2007-08-01,4,4
SAN RAMON,internaciones,dias camas ocupadas maternidad,2007-08-01,15,15
SAN RAMON,internaciones,dias camas ocupadas maternidad,2007-08-01,35,35
SANTA ANA,internaciones,dias camas ocupadas maternidad,2007-08-01,71,71
SANTA CRUZ DE LA SIERRA,internaciones,dias camas ocupadas maternidad,2007-08-01,7691,7691
