municipality,group,variable,month,Mujeres con primer control post parto,TOTAL
CHALLAPATA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,56,56
CHAQUI,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,4,4
CHARAGUA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,25,25
CHARAÑA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,4,4
CHAYANTA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,19,19
CHIMORE,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,16,16
CHIPAYA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,4,4
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,13,13
CHUMA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,12,12
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,8,8
CKOCHAS,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,20,20
CLIZA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,25,25
COBIJA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,50,50
COCAPATA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,25,25
COCHABAMBA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,689,689
COIPASA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,1,1
COLCAPIRHUA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,51,51
"COLCHA ""K""",atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,8,8
COLLANA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,1,1
COLOMI,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,17,17
COLPA BELGICA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,8,8
COLQUECHACA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,58,58
COLQUENCHA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,9,9
COLQUIRI,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,21,21
COMANCHE,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,2,2
COMARAPA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,22,22
COMBAYA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,6,6
CONCEPCION,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,5,5
COPACABANA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,12,12
CORIPATA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,13,13
CORO CORO,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,7,7
COROICO,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,9,9
CORQUE,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,9,9
COTAGAITA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,6,6
COTOCA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,42,42
CUATRO CAÑADAS,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,17,17
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,1,1
CUEVO,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,2,2
CULPINA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,33,33
CURAHUARA DE CARANGAS,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,6,6
CURVA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,6,6
DESAGUADERO,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,6,6
EL ALTO,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,689,689
EL CHORO,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,1,1
EL PUENTE(STC),atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,8,8
EL PUENTE(TJA),atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,11,11
EL TORNO,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,46,46
EL VILLAR,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,5,5
ENTRE RIOS TRJ,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,17,17
ENTRE RIOS CBBA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,18,18
ESCOMA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,5,5
EUCALIPTUS,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,6,6
EXALTACION,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,3,3
FERNANDEZ ALONSO,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,6,6
FILADELFIA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,2,2
GENERAL SAAVEDRA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,20,20
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,18,18
GUANAY,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,10,10
GUAQUI,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,14,14
GUAYARAMERIN,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,31,31
GUTIERREZ,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,8,8
HUACARETA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,11,11
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,3,3
HUANUNI,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,25,25
HUARACAJE,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,3,3
HUARINA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,3,3
HUAYLLAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,1,1
HUMANATA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,4,4
ICHOCA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,1,1
ICLA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,14,14
INCAHUASI,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,27,27
INQUISIVI,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,22,22
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,13,13
IXIAMAS,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,11,11
JESUS DE MACHACA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,8,8
LA ASUNTA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,37,37
LA GUARDIA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,41,41
LA PAZ,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,1311,1311
LAGUNILLAS,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,13,13
LAJA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,17,17
LAS CARRERAS,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,3,3
LICOMA PAMPA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,2,2
LLALLAGUA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,28,28
LLICA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,4,4
LORETO,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,2,2
LURIBAY,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,5,5
MACHACAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,2,2
MACHARETI,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,4,4
MAGDALENA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,24,24
MAIRANA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,22,22
MALLA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,1,1
MAPIRI,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,18,18
MECAPACA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,11,11
MINEROS,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,10,10
MIZQUE,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,52,52
MOCOMOCO,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,24,24
MOJOCOYA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,11,11
MONTEAGUDO,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,37,37
MONTERO,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,57,57
MORO MORO,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,1,1
MOROCHATA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,5,5
NAZACARA DE PACAJES,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,3,3
OCURI,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,37,37
OKINAWA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,11,11
OMEREQUE,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,4,4
ORURO,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,620,620
PADCAYA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,10,10
PADILLA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,16,16
PAILON,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,9,9
PALCA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,9,9
PALOS BLANCOS,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,28,28
PAMPA AULLAGAS,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,4,4
PAMPA GRANDE,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,31,31
PAPEL PAMPA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,8,8
PATACAMAYA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,39,39
PAZÑA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,3,3
PELECHUCO,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,4,4
POCOATA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,35,35
POCONA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,9,9
POJO (CBBA),atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,24,24
POOPO,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,5,5
PORCO,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,10,10
POROMA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,24,24
PORONGO,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,8,8
PORTACHUELO,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,9,9
PORVENIR,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,1,1
POTOSI,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,307,307
PRESTO,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,17,17
PUCARANI,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,19,19
PUERTO ACOSTA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,1,1
PUERTO CARABUCO,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,12,12
PUERTO GONZALO MORENO,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,16,16
PUERTO PEREZ,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,3,3
PUERTO QUIJARRO,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,11,11
PUERTO RICO,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,12,12
PUERTO SUAREZ,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,34,34
PUERTO VILLARROEL,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,49,49
PUNA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,24,24
PUNATA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,30,30
QUIABAYA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,2,2
QUILLACOLLO,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,81,81
QUIME,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,3,3
QUIRUSILLAS,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,1,1
RAVELO,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,13,13
RIBERALTA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,10,10
ROBORE,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,18,18
RURRENABAQUE,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,10,10
SABAYA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,3,3
SACABA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,189,189
SACABAMBA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,7,7
SACACA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,25,25
SAIPINA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,8,8
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,8,8
SAMAIPATA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,11,11
SAN AGUSTIN,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,1,1
SAN ANDRES,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,4,4
SAN ANDRES DE MACHACA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,7,7
SAN ANTONIO DE ESMORUCO,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,8,8
SAN BENITO,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,7,7
SAN BORJA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,68,68
SAN BUENA VENTURA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,23,23
SAN CARLOS,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,19,19
SAN IGNACIO,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,27,27
SAN IGNACIO DE VELASCO,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,81,81
SAN JAVIER(BNI),atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,1,1
SAN JAVIER(STC),atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,26,26
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,37,37
SAN JUAN DE YAPACANI,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,12,12
SAN JULIAN,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,41,41
SAN LORENZO(PND),atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,13,13
SAN LORENZO(TJA),atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,9,9
SAN LUCAS,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,51,51
SAN MATIAS,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,14,14
SAN MIGUEL DE VELASCO,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,13,13
SAN PEDRO,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,13,13
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,20,20
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,7,7
SAN PEDRO DE TIQUINA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,3,3
SAN PEDRO(PND),atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,1,1
SAN RAFAEL,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,4,4
SAN RAMON BENI,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,4,4
SAN RAMON SCZ,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,9,9
SANTA ANA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,35,35
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,788,788
SANTA ROSA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,8,8
SANTA ROSA DEL SARA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,17,17
SANTIAGO DE CALLAPA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,7,7
SANTIAGO DE HUARI,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,21,21
SANTIAGO DE HUATA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,5,5
SANTIAGO DE MACHACA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,2,2
SANTIVAÑES,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,7,7
SANTUARIO DE QUILLACAS,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,3,3
SAPAHAQUI,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,12,12
SENA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,8,8
SHINAOTA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,28,28
SICA SICA (VILLA AROMA),atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,22,22
SIPE SIPE,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,41,41
SOPACHUY,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,21,21
SORACACHI,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,13,13
SORATA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,24,24
SUCRE,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,345,345
TACACHI,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,1,1
TACACOMA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,8,8
TACOBAMBA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,14,14
TACOPAYA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,12,12
TAPACARI,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,40,40
TARABUCO,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,29,29
TARACO,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,3,3
TARATA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,4,4
TARIJA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,165,165
TARVITA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,15,15
TEOPONTE,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,9,9
TIAWANACU,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,23,23
TINGUIPAYA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,19,19
TIPUANI,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,14,14
TIQUIPAYA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,103,103
TIRAQUE (CBBA),atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,12,12
TOCO,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,8,8
TOLATA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,7,7
TOLEDO,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,2,2
TOMAVE,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,8,8
TOMINA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,16,16
TORO TORO,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,3,3
TOTORA(CBBA),atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,14,14
TOTORA(ORR),atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,7,7
TRIGAL,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,1,1
TRINIDAD,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,255,255
TUPIZA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,52,52
TURCO,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,3,3
UMALA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,8,8
UNCIA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,7,7
URIONDO (A. CONCEPCION),atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,9,9
URUBICHA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,10,10
UYUNI,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,14,14
VACAS,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,5,5
VALLEGRANDE,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,28,28
VIACHA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,51,51
VILA VILA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,3,3
VILLA CHARCAS,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,24,24
VILLA MONTES,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,33,33
VILLA RIVERO,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,8,8
VILLA SERRANO,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,7,7
VILLA TUNARI,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,111,111
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,12,12
VILLAZON,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,56,56
VINTO,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,54,54
VITICHI,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,5,5
WALDO BALLIVIAN,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,1,1
WARNES,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,48,48
YACO,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,9,9
YACUIBA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,71,71
YAMPARAEZ,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,10,10
YANACACHI,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,3,3
YAPACANI,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,70,70
YOCALLA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,2,2
YOTALA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,12,12
YUNCHARA,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,3,3
ZUDAÑEZ,atencion de partos en servicios,mujeres con primer control post parto,2011-10-01,11,11
ACACIO,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,2,2
ACHACACHI,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,68,68
ACHOCALLA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,3,3
AIQUILE,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,20,20
ALALAY,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,5,5
ALCALA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,2,2
ALTO BENI,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,15,15
ANCORAIMES,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,14,14
ANDAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,2,2
ANTEQUERA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,2,2
ANZALDO,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,8,8
APOLO,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,22,22
ARAMPAMPA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,6,6
ARANI,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,1,1
ARBIETO,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,8,8
ARQUE,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,16,16
ASCENCION DE GUARAYOS,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,52,52
ATOCHA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,15,15
AUCAPATA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,1,1
AYATA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,16,16
AYO AYO,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,9,9
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,15,15
AZURDUY,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,6,6
BATALLAS,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,19,19
BAURES,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,9,9
BELEN DE ANDAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,1,1
BELEN DE URMIRI,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,2,2
BERMEJO,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,32,32
BETANZOS,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,31,31
BOLIVAR,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,3,3
BOYUIBE,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,2,2
BUENA VISTA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,6,6
CABEZAS,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,22,22
CAIROMA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,4,4
"CAIZA ""D""",atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,5,5
CAJUATA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,4,4
CALAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,7,7
CAMARGO,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,34,34
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,5,5
CAMIRI,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,19,19
CAPINOTA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,23,23
CAQUIAVIRI,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,7,7
CARACOLLO,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,20,20
CARANAVI,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,39,39
CARAPARI,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,4,4
CARIPUYO,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,4,4
CARMEN RIVERO TORREZ,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,1,1
CATACORA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,2,2
CHACARILLA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,1,1
CHALLAPATA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,56,56
CHAQUI,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,2,2
CHARAGUA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,32,32
CHARAÑA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,2,2
CHAYANTA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,14,14
CHIMORE,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,14,14
CHIPAYA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,3,3
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,14,14
CHUMA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,8,8
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,11,11
CKOCHAS,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,26,26
CLIZA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,10,10
COBIJA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,55,55
COCAPATA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,10,10
